yearmonth,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,year,month,smb,hml,rmw,cma,wml,asx500_ret,rf,rmrf
201505,0.0137372916752083,0.029323914954572,0.0393506667991237,0.0272901651260755,0.1107765168849794,0.289971654809416,0.1314056197824097,0.1165846084432166,0.0025125450053722,0.0331090664386811,0.0031289222924164,0.0002732534689686,2015,5,0.1309627954772001,0.0481636958911999,-0.0018282132927999,0.0553500328364002,0.1023215975072,-0.002054165700431,0.0195619047619047,-0.0216160704623357
201506,0.0084107521679748,-0.0151077600784157,0.0125308489260108,0.0094293074481808,0.012004596129721,0.0310057317792456,0.0365858328474153,0.0185230651302131,0.0021386177321411,-0.0139072616241614,0.0020733675735678,0.0002246926436395,2015,6,0.0091612236211999,-0.0048077867908,-0.0113931774136,0.0155470569524001,0.0354030074666,-0.0559574386108264,0.0193714285714285,-0.0753288671822549
201507,0.0072368905953102,-0.0022520353512545,0.0004923859471823,0.0049201964053906,-0.0440655811115923,-0.0492425349442026,0.0287481821511606,-0.0082936991113096,-4.09289299938e-06,-0.0282432228441221,-0.0004143285429591,3.57049581882e-05,2015,7,-0.011307924688,0.0237543182384001,0.1001963253391999,0.0713463116399999,-0.0044639433359999,0.0398643428547463,0.0191260869565217,0.0207382558982245
201508,-0.0035920369073794,-0.0100347570720927,-0.008085763795799,-0.0017768875689204,0.0859976441698217,0.0457826153671332,0.0763392978028272,0.0875223648778568,0.000767132621251,0.0098227695181879,0.0009699041386505,0.0001396567698242,2015,8,0.0098756749185999,0.0282407609446,0.0199764722329001,0.0153852007263999,0.0193643026987,-0.0744689212872262,0.019225,-0.0936939212872262
201509,-0.0156409606114861,0.0292077403038148,-0.0295761699258358,-0.018661494033552,-0.1558334186239256,0.0418616877594122,-0.1786355554070123,-0.1612203508222858,-0.0047392430122193,0.0356502217549769,-0.0044808300594336,-0.0004282181519683,2015,9,0.048893937256,0.0166673466703999,0.0052452639311999,0.0311489158576001,0.0664349928912,-0.0227084156561697,0.0192090909090909,-0.0419175065652606
201510,-0.0050113746264292,-0.0012664551499658,-0.006759666481041,-0.00681836175606,,,,,0.0008615343559519,-0.0110448617420175,0.0007450473686653,5.7296770484e-05,2015,10,-0.0251765036944,-0.0009836596308999,-0.0012798985377999,-0.013524440023,-0.0458144808750999,0.0493002660495108,0.0188285714285714,0.0304716946209393
201511,0.0056113909230859,0.0131829414885497,0.0022173399843288,0.0093783538916999,-0.0424983118516473,0.1478967450013032,-0.0004827197841821,-0.0366747191127819,-0.0010275258689034,0.000873747586331,-0.0010932451828742,-3.49236078601e-05,2015,11,0.0091067051405999,-0.0413535675207999,0.003280567984,-0.0074829735425999,0.0274738493969999,-0.0120587849861169,0.0194047619047619,-0.0314635468908788
201512,-0.023683374008719,-0.0005846747304483,-0.0291188978740206,-0.0318777392844589,0.0258457041023295,0.0430248635650843,0.0913839876498959,0.0696262884324661,0.000115116197123,0.0036032219428296,0.0003791856659812,-0.0001922960745849,2015,12,-0.016998220765,-0.0420898577724999,-0.0041080072435,-0.003616014361,0.0094709963135,0.0260487835788564,0.0196142857142857,0.0064344978645706
201601,-0.0018079116369554,-0.0021145292123315,0.0017131043082825,-0.0062491058849578,-0.0083475852074493,-0.0016243236691047,-0.0438866095950472,-0.0242330122635319,-0.0025135530950799,0.0216131232361081,-0.00224244166347,-0.0004912485051733,2016,1,0.0217080849965001,0.0254125357025001,0.0447580005005001,0.050829183602,0.021810986405,-0.0484067179294403,0.0192263157894736,-0.0676330337189139
201602,-0.0177295445633462,0.0215056377802568,-0.0209794559890893,-0.0262797945289354,0.0775885680231467,-0.1666890011813754,0.0249017645539169,0.0753362039237986,-0.0016708097646811,0.0622940837035138,-0.0007614985061257,-0.0001390277355548,2016,2,-0.0121652662093999,0.0263179270639,-0.0249929973004998,0.0087170867296,-0.0183305323151999,-0.0097274123200309,0.0191190476190476,-0.0288464599390785
201603,-0.0202293538836995,0.0113187007491057,-0.0339071375030574,-0.0284149716528905,-0.1293893860999284,0.1294206120821134,-0.0994424519448762,-0.0770536547097426,-0.0041183466943766,0.0318065441885316,-0.0038631171443009,-0.0004976974493635,2016,3,-0.0885007178899999,-0.0577288751179999,-0.0524137386391999,-0.0543719468155999,-0.1051921113935999,0.0451559352936774,0.0193428571428571,0.0258130781508202
201604,-0.0121667466328125,0.0006738463221492,-0.0207210846265395,-0.0128549508350813,0.037474171851867,0.1228663507059682,0.0399186056131018,0.0917504449242554,-0.0007797293647843,0.0175029948718848,-0.000600090912252,1.0721885779e-05,2016,4,0.0174657607924,0.0197663617065,0.0050625210815997,0.0120643499505999,-0.0061404051087999,0.0469176662352427,0.01894,0.0279776662352427
201605,-0.0084615397968116,-0.0041349156216202,-0.013108858823902,-0.0108201464197936,-0.0030881714937738,-0.0568161291482653,-0.0369387487119793,-0.0004646803907139,0.0032543337621543,-0.0138167389494993,0.00320951626136,0.0004074179492161,2016,5,0.0607280445575,0.035465064722,0.0625249929140001,0.0405388012580001,0.093178817819,0.0261278243839581,0.0165454545454545,0.0095823698385035
201606,-0.0028102018918247,0.0399708919738867,0.010799356129793,-0.0034639709126756,0.028684237578554,0.0294124102098174,0.0375991849392018,0.0255112093812773,-0.0020250304772186,0.0364610535261078,-0.0013689555969882,-0.0003279541624398,2016,6,-0.0171710749023998,-0.0147330194224,-0.0153181527375999,-0.0294588745216,0.0101351464736001,-0.0157804589217399,0.0162809523809523,-0.0320614113026922
201607,-0.0149590855014641,0.0249835361114932,-0.0166150908944185,-0.0122647996285006,0.1280567550835938,0.2006194668860135,0.1345796068241669,0.2310468488047834,-0.0011126822827302,-0.0114818968056467,-0.0013334244784276,-0.000131677329093,2016,7,-0.0505737568370999,0.0063898432778,0.0019472748112998,-0.0143421428991999,0.0210009573453999,0.066750795664744,0.0158428571428571,0.0509079385218868
201608,-0.0107762087565107,-0.0428834727330838,-0.0114758509438025,-0.017075455566045,-0.0745769162641218,-0.2569556973336161,-0.0919657453525176,-0.158219976880316,0.0014001657240871,-0.035082292366393,0.0008315989547384,2.40281699379e-05,2016,8,0.0142787327628,0.0199848014330998,-0.0023389409085999,-0.0053421349455999,-0.01895661458,-0.0128102543929132,0.0144,-0.0272102543929131
201609,0.0010219093340505,0.0074957053848994,0.0030408407396748,0.0034379983571629,0.0138449086701731,0.1600744641767586,0.0116909326837592,0.0493286311976028,0.0053544142190728,0.0354389385737926,0.0060476941873832,0.0006513439120703,2016,9,-0.0017114280864999,-0.0092943638699999,-0.0190438527344999,-0.0084080467005001,-0.0264298291469999,0.0045553072919925,0.0144045454545454,-0.0098492381625529
201610,0.0093812318109609,0.0206530189305536,0.0074213765440437,0.0158079036594974,0.0221588868555996,-0.0525915367685898,0.0082818575124917,0.0205032080596452,0.0072684879333193,-0.0150500631854156,0.0073681869399788,0.0009099541706729,2016,10,0.0153622745882,0.0303957699182,-0.0035799295276,0.0279904106654,-0.0135020364454,-0.0172641145550222,0.0144238095238095,-0.0316879240788317
201611,-0.0151392586198525,-0.0088052728598236,-0.0249210430841151,-0.0183168714841216,-0.0161093433834325,-0.004493189813084,-0.0071524633689792,0.0010641993731532,-0.0016956367791505,-0.023566860699433,-0.0020973165230851,-0.0001718776392942,2016,11,0.0008742041756,0.0281726253764,0.0214498798567999,0.0222647581016,-0.0263223572445999,0.0232839836562371,0.0146136363636363,0.0086703472926007
201612,0.0074528721154799,-0.0157172564461165,0.0013102351129786,0.0049064535621685,0.1322490840036494,0.0465941531649257,0.1764527832354901,0.1480066392551831,0.0001228293453696,0.0083806724690393,0.0002390602316778,6.69460429194e-05,2016,12,0.04136080702,0.04518250409,0.0445627694300001,0.0382621337200002,0.0258674405200001,0.0399900253235987,0.014775,0.0252150253235987
201701,0.0203194953790033,0.0346119648997767,0.0364497813965935,0.0407486908902803,-0.1220308663482177,-0.1092448850990977,-0.1076466432739109,-0.04916796766953,0.0013378875210269,0.0873645349394629,0.0015061973444932,0.0001720060614759,2017,1,-0.0584689304836,-0.0118991934477998,-0.0492888591172,-0.0176367380517999,-0.0154373459536,0.0040865292777303,0.01476,-0.0106734707222697
201702,0.0032715207927246,0.0138354225719635,0.0022113835540123,0.0044183269585231,0.4324838863639143,0.147428148492441,0.3404658667226681,0.4104779200729087,0.000233216920959,0.0400780853611716,0.000354536846017,-1.54172526187e-05,2017,2,-0.0301090273155999,0.0100488290731999,-0.0238097557251999,-0.0171167796603999,-0.0346366287711999,0.012310099809846,0.014715,-0.002404900190154
201703,0.0273516373961637,0.0119795059704846,0.0360969878874181,0.03995167641629,-0.5070353332726774,-0.0629263088775831,-0.4925550995273666,-0.5622456811536589,0.0023149024933943,0.0197803979707815,0.002412662381615,0.0001812446642891,2017,3,-0.0181808473462,-0.0049048661794001,0.0226528523031999,0.0105837785151998,0.0247649402160998,0.0245124129077244,0.0147086956521739,0.0098037172555504
201704,-0.0020557613729581,-0.0156587836168894,-0.0087039490609323,-0.0077691283321596,-0.1015787346608956,-0.0213564895155047,-0.0890301983768258,-0.1203606939874904,-0.0018314732105861,-0.0115308604659697,-0.0018919015465269,-0.000257605934031,2017,4,0.006758261212,0.0353913047,0.0162685220848,0.0096215655608,0.0283353046976,0.0099879488520386,0.0146176470588235,-0.0046296982067849
201705,0.0056479909318818,0.0188876179078941,-0.0137479134685672,-0.0091895459842815,-0.1992000817528927,-0.1584680395145841,-0.2038135953983637,-0.2333109417344321,-0.0032274532329389,0.0467356409847588,-0.003106185782814,-0.0003488679950201,2017,5,-0.004871811781,0.0102788593644997,-0.0096879191650001,0.0094761748004998,0.0044593962754999,0.0224018505967444,0.0146608695652173,0.007740981031527
201706,0.0012028573923704,-0.0300464089804531,-0.0037406370458108,-0.006925357924247,0.1021167632429023,0.0685138194835204,0.0172322364407229,0.075699730675046,-0.0010996941135772,0.0317640884823059,-0.0010283891373986,-0.0003654995333242,2017,6,-0.0443428232685999,-0.0403718144264,0.0089268075414001,-0.0397906911812,-0.023228678693,0.0031584812274378,0.0146619047619047,-0.0115034235344669
201707,0.0085813889812567,0.0344089291801115,0.0147177291625369,0.0123067775510219,0.2664906742894697,0.0709084940728815,0.2077180618668315,0.2315095793912523,0.0011908681366597,0.0702829458246292,0.0013054318965409,9.516601527e-05,2017,7,-0.0366460995056999,-0.0121842489882999,-0.0499363962434998,-0.0160365089122999,-0.024415174247,0.0081391123077004,0.0147523809523809,-0.0066132686446805
201708,-0.0028145144818029,-0.0239873473982904,-0.0157454741774872,-0.012555260405009,-0.0767902006501009,0.0716066086468862,-0.0336463609496784,-0.0784677568354778,-0.0021076499916397,-0.002645775273046,-0.0020935272449576,-0.0003027696746025,2017,8,0.0019650041808001,0.0290670046976,0.0048976833411999,0.021886997098,0.027448974816,0.0066758668161346,0.0147173913043478,-0.0080415244882132
201709,-0.0114156971445468,-0.0081862472053019,-0.016016292233965,-0.0177467974534085,-0.2529222875954698,-0.1327003685127488,-0.2695899818140752,-0.3133002384362005,-0.0027572905798852,0.0079072277311378,-0.0027465020735597,-0.000341066555745,2017,9,0.0230423776379999,-0.010709759107,0.0030933535319999,0.0031941061789999,0.02364689352,-0.0044984570815197,0.0147761904761904,-0.0192746475577101
201710,-0.0006689095090405,-0.015055526022842,0.0001658893285874,0.0033101339822463,-0.7203208308063296,-0.5714320988867918,-0.888077023610947,-0.9808738912360084,0.0003131041105107,-0.1255765514352722,0.0001664674246757,0.0001466495724329,2017,10,0.0388999217037999,0.0346090576353999,0.012950410433,0.0149936790369999,0.0448254006554,0.0418058140263279,0.0147863636363636,0.0270194503899642
201711,-0.0012972829248351,-0.0069199035607537,0.0035233333926282,0.0013058765898198,-0.0518026204428077,-0.0956180742118275,-0.1335884007107309,-0.1048111664500011,0.0004761877677569,0.0660198833570989,0.0005409372144566,0.000111788005036,2017,11,-0.0044826233514,0.0033067108627999,0.018177257999,-0.0006385363365999,0.0235387477827999,0.0240787646386957,0.0147090909090909,0.0093696737296047
201712,-0.0208438797516677,-0.0001581842159513,-0.0210845699977313,-0.0250482114755817,-0.1434564138274514,-0.0923824137092832,-0.1205625471977316,-0.1104682339700704,-0.0021681321141089,-0.003886323186875,-0.0022153601311671,-0.0003544789816459,2017,12,-0.0214377568489,-0.0628635260611,-0.0123941030067999,-0.0319400645365,-0.0269806414618001,0.022001386794788,0.0148421052631578,0.0071592815316301
201801,-0.0134693204348419,0.0150943768532623,-0.003556099169903,-0.0143165447862871,-0.2476080951666566,-0.0817335872614555,-0.1493436736358809,-0.1101745614170873,-0.0011266378204254,0.0123999617140607,-0.0009938596740999,-0.0002095696125409,2018,1,-0.0482125602675,-0.0216425119550001,-0.03188405785,-0.0400966182374999,-0.0242512076074999,0.0006196436783758,0.0148619047619047,-0.0142422610835289
201802,0.0071336323129321,-0.0237822102817304,-0.0088167203125804,-0.0057004440806868,0.0523438745243073,-0.0578313251231537,-0.0500012733288364,-0.0394515875949854,-6.78339643752e-05,-0.0213101733235002,-0.000344285607087,-5.35996481204e-05,2018,2,0.031918377488,0.0387563908327999,0.0574055181368,0.0309859211228,0.0559550304576002,0.0021181867818966,0.01472,-0.0126018132181034
201803,-0.0020903950820593,0.0065824123826526,-0.0036435282572754,-0.0017093657083949,-0.0573884730729169,-0.0912439026527461,-0.1465872300548409,-0.0438604059192356,0.0002766432566035,0.0055113081309349,0.0003659729838684,3.81757738118e-05,2018,3,0.0313090668754998,0.0232781732053999,0.0209400649216999,0.0126042006058999,0.0262262227805001,-0.0111691637489109,0.0147523809523809,-0.0259215447012918
201804,-0.0121239241448802,-0.0244175539466238,-0.0269600439109422,-0.0249196876869149,0.020910476899585,-0.0540918553389003,-0.0461711630761097,-0.0121155409311324,-0.0019486084874944,-0.0282709285391571,-0.0021692741232856,-0.000200024380949,2018,4,-0.0328126813023998,0.0347243728821999,0.0160934613830001,0.0217637387958,0.0297628801459999,0.0421212633059978,0.0147842105263157,0.027337052779682
201805,-0.0011127191527995,-0.0282842354136185,-0.0021997097151534,-0.0045165664299761,0.0395428578391178,0.0350877635167263,0.0709569008630743,0.0264749670651579,0.0027719178406361,0.0061235707084071,0.0029754570825109,0.0004435584461479,2018,5,0.0084993388787,-0.0261281069138999,0.0299163140220999,-0.0110161291257999,0.0104008460176001,0.0158212775366379,0.0148217391304347,0.0009995384062031
201806,0.0062963039497908,0.0259993601400418,0.0124370734165719,0.014271493888134,0.0225767384812321,-0.0220326375506868,-0.0274530588579157,-0.0259506835426177,-0.0011137065874017,0.0142370588990815,-0.0008591886091499,-0.0001605149473795,2018,6,0.0102048976866,0.0174710862932001,0.0308777159758002,0.023918549423,0.0092838315251999,0.0283485196103606,0.0149,0.0134485196103606
201807,-0.0182672210258334,-0.0466170224662836,-0.0394014573766026,-0.051990715180104,0.1040973564345065,0.0951616374580353,0.1648699423364364,0.0780079421132318,0.0011798415666941,-0.0885342855583995,-4.05760733182e-06,-6.93365186624e-05,2018,7,-0.0330332126032,0.0080444754440001,-0.0120467908647999,-0.0002108468511998,-0.0144338720104,0.0131691695776155,0.0148545454545454,-0.0016853758769299
201808,-0.0110724323468476,0.0033627350459522,-0.0112474735138781,-0.0013623072469721,0.0325446430933317,0.1207254441692283,0.1123525930121817,0.080461964478783,-0.0011997080639443,0.0175080760407892,-0.0009318045824607,0.0001186386495751,2018,8,0.0101451652810999,-0.0073576033138,0.0400329338759,0.0171053305702999,0.0269314462726999,0.0101936919637134,0.0148,-0.0046063080362866
201809,0.0002089241088819,-0.0414201800943739,-0.0118602856872125,-0.0126063353196132,,,,,0.0008250284009175,-0.0159397864487253,0.0006186105242136,0.0001076829034118,2018,9,0.0059653831899999,0.0369274435499999,-0.00026723935,0.0193353638,0.0033517027699998,0.0869353712076256,0.014745,0.0721903712076256
201810,-0.0092014429730252,0.01532397931997,-0.017627424276593,-0.0124899524141655,-0.076643998411132,0.0236341596612774,-0.0755193978425374,-0.0112774784713211,-0.0020680885007839,0.0474721966222349,-0.001348286725904,-8.74820645816e-05,2018,10,0.0250449121111999,0.0348305437303999,0.0249429784485,0.0415581654685999,0.0006827667258999,-0.0594813426363169,0.0148304347826086,-0.0743117774189256
201811,-0.0080841149637418,0.016035538835294,0.0054486650932086,-0.0050374103305133,-0.0740821665079103,-0.0298687260416871,-0.060674113393981,-0.0899310196421468,0.001788454722397,0.0031348638041006,0.0019075905462579,4.31946239933e-05,2018,11,-0.0460041689981,-0.0432925779649,-0.032543056369,-0.0593684390902999,-0.0633389831031999,-0.0246799647891889,0.0149,-0.0395799647891889
201812,0.0116196633020216,-0.0034922115200858,0.019080491651013,0.0245847501668226,-0.0167492079095166,-0.1087864002821689,-0.131772926150066,-0.0354240270151148,0.0023088981193505,0.0288763123452985,0.0029127226486964,0.0004123154296335,2018,12,0.0125062060519998,0.0486819499005,0.0431882122959998,0.0312678382484998,0.0468161522234999,0.0051619480468552,0.0148052631578947,-0.0096433151110395
201901,-0.0077986208169452,0.0077371232655656,-0.0070524971367492,-0.0072652814910705,-0.0124907481416332,-0.1029347248271424,-0.0187980024802148,0.0787164055314684,-0.0029920192270686,0.0052396070961032,-0.0028673122020568,-0.0003905811763629,2019,1,-0.0745357732929999,-0.0197653825413999,-0.0222902587108,-0.0288937809999999,-0.0329724271197999,0.0447238426469766,0.0147,0.0300238426469766
201902,0.0199865112541812,-0.0160537666093125,0.0133968860943564,0.0363266887851716,-0.1503271601641902,0.0240281777040763,-0.0939939835402948,-0.1499808856878752,-0.0037989937074757,-0.0293558889044899,-0.0039443803408695,-0.0003176618377066,2019,2,0.0055795688855999,0.0152417575215999,0.0216493141959999,0.0089359080959998,0.0107666385743998,0.0590224361124894,0.01457,0.0444524361124894
201903,-0.0181070390976595,0.0002702637339525,-0.0116282555075586,-0.0163857001893779,,,,,0.0009498723696847,0.0074310176477028,0.0011296295777556,0.0001681817079519,2019,3,0.0067117818367998,0.0211308307953999,0.0156858752446,0.0085267670203998,0.0465406233657998,0.0129456774483494,0.0142904761904761,-0.0013447987421267
201904,0.0069620137927656,0.0137160815913593,0.011302644595021,0.0052623825427985,0.0554868632322424,0.0669754710637587,0.0784653424230362,-0.1119869160525805,-0.0021602231607059,-0.0095799672684869,-0.0019721308734309,-0.000410371572071,2019,4,0.00218778191,-0.0170424638549999,0.0063157404250002,0.0069198319150001,0.0037986925500002,0.0230673069796489,0.0138684210526315,0.0091988859270173
201905,0.0045161672886601,-0.0166844090999742,-0.0039483850153957,0.0061002085427818,0.0096307963351372,0.0657082095401575,0.0610279478751857,0.0316732464665556,-0.0017363012732958,-0.0221930477436168,-0.002014125965073,-0.0001317187078109,2019,5,0.0218559863879999,-0.0004335017613,0.0401761136339999,0.0309142715262997,0.0787501593352999,0.0168855765251272,0.0126695652173913,0.0042160113077358
201906,0.0040479144324617,-0.0304760126844965,-0.0080835226815407,-0.0037779791754145,0.0328522541275536,-0.0680299116831308,-0.007880796334675,0.0719845908759186,-0.0002105474031793,-0.0180550612984208,-0.0006970353208107,7.19601428639e-05,2019,6,-0.0553491517024,-0.0127466706015999,0.0015527732864,-0.0119577357664,0.01821902168,0.0401008298613438,0.0104421052631578,0.0296587245981859
201907,0.0047532239650991,-0.0062957241733776,0.0168800466368935,0.0226037277411246,-0.1018981106844582,0.0820423623865006,-0.0660746595546625,-0.2364297691172408,-0.0018365339075272,-0.0293111202838416,-0.0021113153939516,-0.0002243221662209,2019,7,0.0309944157245001,-0.0186479399611,0.0459481581134,-3.2056578999961616e-05,0.0156337687807999,0.0282161915037429,0.0089521739130434,0.0192640175906994
201908,-0.0304760540025732,-0.0261866913394958,-0.0360587640467975,-0.0259692682599386,-0.1207395803796788,0.2251583868255806,-0.0388752374009796,-0.3371315620064654,-0.005448426221867,-0.0334299633157669,-0.005300425976409,-0.0006238414451481,2019,8,0.0421043462315002,-0.0049981544991998,0.0454908005323999,0.0137812738967,0.0505191720701001,-0.0250318973386405,0.0082272727272727,-0.0332591700659132
201909,-0.0006849046367152,0.0054196544049185,-0.0022535628419007,0.0075697309206017,0.1922178380809458,0.1101258446879498,0.221811738434009,0.0986767297929839,-0.0042776731186086,-0.0329112464851412,-0.0042215980385451,-0.0004935258772014,2019,9,0.0083470144509998,-0.0008107274373999,0.0044649282157001,-0.0094707659623,-0.0179317231418,0.0193937734012005,0.007995238095238,0.0113985353059624
201910,0.0039730473275232,-0.0164182517596573,0.0065800708248285,0.0057019834190564,-0.295008103294778,0.002230035116104,-0.1024711545917846,-0.069234966438227,0.0024569503202341,-0.0060675610061063,0.0023994019377689,0.0003047881893753,2019,10,-0.0488450905635999,-0.0285766527843999,-0.009477547954,-0.0413418708087999,-0.0113289917896,-0.0011727029780663,0.0062043478260869,-0.0073770508041532
201911,0.0078797837751787,-0.0263101479517967,-0.0114672539092479,-0.0045508465710764,-0.0352598079439814,-0.0685799218046181,-0.1270692318585822,-0.0265310739344848,-0.000462965446906,-0.052197380372757,-0.0014654388199308,-8.05845049755e-05,2019,11,0.0072695297279998,0.0182047813189998,0.042834647052,0.017693788254,0.014321234025,0.0343962326884987,0.006595238095238,0.0278009945932606
201912,-0.0028131364908153,0.0028220534050534,-0.002125849418866,0.0048564199455757,0.17304223922383,-0.034373660995382,0.1081618555729797,0.1493213789539449,-0.0009736226626216,-0.0006388732119778,-0.000922068505957,-7.71598152383e-05,2019,12,-0.0187569512736001,-0.0228196689438,-0.0278497003450001,-0.0421659435638001,-0.0140171139916999,-0.0125129075699155,0.0068,-0.0193129075699155
202001,-0.0086886986816062,0.0070912032534274,-0.010619346093436,-0.0088440090445709,-0.1029661801744184,0.0128567385846271,-0.0386729760085624,-0.0557250042971447,-0.0027468268274566,0.0162464626407342,-0.0024030737491443,-0.0003459755791859,2020,1,0.0269353957631999,0.0110979180688,0.0531922666775999,0.0354792982036,0.0806994647783998,0.0460832248462588,0.0062285714285714,0.0398546534176873
202002,0.0034996133911117,0.0016042498125022,0.0024831375094796,-0.015159100550842,,,,,0.0018223343614142,0.0167968417507192,0.0016977213399956,-0.0002252478438142,2020,2,0.0107643774472998,0.0674504595923,0.0033436539664999,0.0327173510779998,-0.0018096262285,-0.0820785468807292,0.00667,-0.0887485468807292
202003,0.0008368767109452,0.002715738033197,-0.0040032900061737,0.0091678543772216,-0.0490088149721988,-0.0133940506714891,-0.0554513749835168,0.0715874429776981,-0.0026618038503207,-0.0002664143430178,-0.0024129926447429,-0.0002107958941712,2020,3,0.0303165671687999,0.0688794821623,0.0446852149471999,0.0764864133390998,0.0270413606899,-0.1726186019986483,0.0024636363636363,-0.1750822383622846
202004,-0.007206377991798,0.0281943799626485,-6.75312759584e-05,-0.0129137757609612,,,,,-0.0011963755038247,0.0483261881321126,-0.0006124087625745,-0.0005859370531313,2020,4,-0.0489220988808999,-0.1127787086761999,0.0013920192935998,-0.0929351966485,-0.0138432837798,0.1055177143384086,0.00126,0.1042577143384086
202005,-0.0013429621839741,-0.0190639494240791,-0.0086076139839272,0.0050967048347766,,,,,-0.0024341277447515,-0.0395322535156111,-0.0030591222045924,-7.07753112238e-05,2020,5,0.0413504429779001,-0.0992579967235,0.0562395554568,-0.0419694248675999,-0.0093317014867,0.0573674424663436,0.0011047619047619,0.0562626805615816
202006,0.002587200085049,0.0097439368037377,0.0227304647891584,0.019727657322206,0.0865944650137893,0.2068276307479524,0.1784393783970024,0.2021177068131557,-0.0001084787547481,0.0083576057762507,0.0003099901787262,0.0002001301113199,2020,6,-0.058444761544,-0.0171110299300001,-0.0370016754249999,-0.0377778957369999,0.0002568995509999,0.0367605025409566,0.0011666666666666,0.0355938358742899
202007,-0.0054544212917555,0.0283706858470121,0.0043777447914362,-0.0178865718915032,0.2755710602039905,0.383328856133882,0.4463281645545079,0.0379994620728922,0.0009319196060654,0.0713184234093334,0.0015072931417785,-0.0006847134287904,2020,7,-0.0262589488765998,-0.1056120890599999,-0.0276861636280999,-0.0555644251073998,0.0242644533264999,0.0180816878153913,0.0010695652173913,0.0170121225979999
202008,-0.0092680897868867,0.0009689766377358,-0.0111565927771565,-0.013119773967076,-0.128957702857567,-0.0899863345657317,-0.1411906311078917,-0.080577708973931,-0.0034379295266706,-0.0010018491289368,-0.0033190391758466,-0.0004359021781206,2020,8,-0.0151518492798999,-0.0575235653551,-0.0125036170252,-0.0692934864870999,0.0143710362261999,0.0329419697412464,0.000995,0.0319469697412463
202009,-0.0062921119608866,0.003928291370802,-0.0066113958386626,0.0039038957394738,-0.2314534427471695,-0.2805910322919793,-0.3370074143615445,-0.0857480586462787,-0.0035185253025808,0.0176550133677763,-0.0028165795890878,3.46014438087e-05,2020,9,0.0643021661716998,0.0360573434474,0.0264354807611,0.0185724531894999,0.0419546141261,-0.0346104668280032,0.0008227272727272,-0.0354331941007304
202010,0.0143379137352105,0.0055872618600253,0.0155899442421544,0.0053973577900128,-0.073512925435065,0.0425285017576282,-0.0463807166519636,-0.2674618283606567,0.0019035965393419,0.0236625159659002,0.0019959399160712,-0.0001717953556837,2020,10,0.0047466782879002,0.0079757526783001,0.0117093699421999,0.0132229985627001,0.0130211814133001,0.0236945894999109,0.0005333333333333,0.0231612561665775
202011,-0.0054428746997469,-0.011411043819318,-0.0145688451853638,-0.0125861320125074,0.0160114708828445,-0.0556577138660272,0.0047706271667654,0.0015498123903246,-0.0001780149347086,-0.0370087306513044,-0.0009086302899601,-0.0001613222495301,2020,11,-0.0655957254318999,-0.0281509533399999,-0.0408231026738999,-0.031962126072,-0.1269556064170999,0.1161586160361074,0.0001857142857142,0.1159729017503931
202012,-0.0029878536025973,-0.028003097275137,-0.012996534566374,0.0021519797798869,0.0717234317777913,0.1190737088700576,0.1040834477991517,0.2483790741122125,-0.003756225614371,-0.0139656737976623,-0.0037513073580106,-0.0003520374509832,2020,12,-0.027641001837,-0.0646923911055998,-0.0146826143985,-0.0405034012203999,0.0184332646109999,0.0323540539396464,0.000147619047619,0.0322064348920273
202101,-0.0123402890954035,-0.01735528441215,-0.0212742635497311,-0.0053494807878551,0.0744996322484765,0.124889835239214,0.0642086786627239,0.0790450085257191,-0.0033584491982956,-0.0400155409615042,-0.0039098477259062,-0.0001668790659689,2021,1,0.0256908039393,0.0152132630680998,-0.0360662398496001,0.0146087895563,0.0660897836445999,0.0055968340587762,2.105263157894737e-05,0.0055757814271972
202102,0.0001984188923877,0.00887384093914,-0.005166478453271,0.0014749102273586,0.0347637318625005,0.1637932207247404,0.2138303450873574,0.1553284308253462,-0.0040748729333982,0.0300841039899696,-0.0032673474297063,-0.0004336802753823,2021,2,-0.0075854515169,0.0244436709766999,-0.0402981223563999,0.0047184187092998,-0.0305331459864,0.0248956597652632,-4.5e-05,0.0249406597652632
202103,-0.0139551032052692,0.0159643320155557,-0.0006571965135631,-0.016888928509469,0.2233567691404867,-0.0904955833773721,-0.1161559752734923,-0.0218665505007395,0.0019923726591531,0.0226692439363248,0.0023424242225454,0.0003086387665957,2021,3,0.0062767561072998,0.0721878321392999,0.0274918837050999,0.0443815969382999,-0.0096860826192,0.017938796332471,-9.565217391304348e-05,0.018034448506384
202104,0.0128578076316877,-0.0066953753882417,0.0026059831729384,-0.002313715699554,-0.2412161809724171,-0.0156706221145631,-0.096328185594256,-0.2798299905057393,-0.0037518383830021,-0.009291614621959,-0.0039580605558754,-0.0006342910558961,2021,4,-0.0020419750944,-0.0379207559663,-0.0134801695412999,-0.0449596448567,0.0432219909646998,0.0462557336807717,-8e-05,0.0463357336807717
