yearmonth,ticker,industry,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,logsize,bm,roe,leverage,investa,logppe,salesgr,epsgr
202106,ING,35.0,10.999412901278776,11.988880101792738,24.8149261490404,14.359522377599983,2232.0,-6205.0,2231993795.0,-28980.0,22.42252782253532,60.3121369955409,22422588.134672318,645.5971072057556,21.11482457277805,0.110593983440568,0.4487,0.7192927308447937,-0.0260510805500982,21.32911068910356,0.0763209128765345,2.924623115577889
202106,IPL,92.0,14.217525721852583,11.981309032624566,28.033036386678887,17.238024061534478,-14512.0,10989.0,-14511989011.0,979519.0,341.286301369863,36.47054794520548,341286337.84041095,6996.883105022831,22.46550965632443,0.940186844728746,0.0668,0.2035333205545971,-0.0378037612080165,22.144782543776063,0.0861656812670227,0.2394957983193275
202106,JBH,90.0,5.886104031450156,11.07421893208226,17.400819199501537,12.586599360846488,113.0,-2042.0,11297958.0,-1117.0,0.0403632694248234,7.230294876107187,4043.557237358448,32.80760174907501,22.48298425644292,0.2251668935076908,0.3926,0.193929898934046,-0.0177249408656652,20.37413380217841,0.171491016727473,3.51423487544484
202107,ABC,206.0,14.553789313448526,12.191557813171924,28.36929996562256,16.467057424732744,-32790.0,-10314.0,-32790010314.0,-110917.0,1317.5058245702412,124.12190668093947,1317505948.692148,8926.358541653548,21.33325404959617,0.6895203804258617,0.0958,0.2819221166060712,-0.0615445266984975,20.87237525953425,0.0564428862052547,0.9971751412429382
202107,AGL,91.0,17.50960225471022,13.043175137902198,31.325112824162783,19.56964189567312,-2018146.0,-50471.0,-2018146050471.0,-12263934.0,3634.5506643767512,41.75476814607249,3634550706.1315193,28517.70523366176,22.35424546871637,1.0777319373904497,-0.0471,0.2061488673139158,-0.0449838187702265,22.56111341036722,-0.2435326216053617,-67.59889349930843
202107,ALD,240.0,13.22094818974231,12.332515851207145,27.03645915900653,16.183927959791532,-24807.0,4860.0,-24806995140.0,1589755.0,25.43250617602596,10.460390472327717,25432516.63641643,492.26042550053467,22.67884027877876,0.4735159051145886,0.1895,0.2556671222200887,-0.0327772569660142,21.994345735799087,0.924446266579323,15.189734513274336
202107,AMI,122.0,10.493854219701634,11.3143769605114,22.006802401284144,13.783645207684827,4406.0,19758.0,440619758.0,146409.0,85.46565319315195,194.1512159314248,8546759.470531126,2293.663422604248,20.04252803802711,0.8321887112990934,0.1493,0.0721793492997309,-0.1326459109590501,19.96859850870641,0.1835897997154427,1.621621621621622
202107,APE,90.0,10.404535530538022,10.294211203989256,21.917469950904547,13.520372760541113,-4281.0,-6029.0,-428106029.0,-82238.0,3.784699673091105,3.3893637200838,378473.3566728306,85.35369726255077,21.96256165613597,0.3149128346975077,0.2821,0.5718387700703174,-0.0181742159158068,20.859083489086803,-0.0189139120422763,4.2768647281921615
202107,AQC,54.0,11.428118928260153,7.566311014772463,20.638461403228604,9.109525066737367,-20220.0,-2595.0,-202202595.0,-11574.0,261606.84792637228,5501.577574521887,2616073980.841297,25745.21886710786,16.022384628827442,-6.239994432648817,0.3208,1.5483254582170451,-0.0049523306686926,15.37110054730272,-0.2395282570422535,-95.06666666666663
202107,AQZ,129.0,12.381377979429828,7.033506484287697,21.59171882723272,15.039419216005474,40486.0,284.0,2185384284.0,577940.0,777.7041733699252,3.7005250568621246,7777045.434224309,11096.5269234409,20.408864030270813,0.4385466870422393,0.1051,0.3045948121498858,-0.3378755770210109,19.890208102969236,0.0120069555136936,-0.0209302325581395
202107,AST,169.0,12.345473653211023,14.092558791024135,28.4635698779545,15.829380111329922,19051.0,-33254.0,190509966746.0,-84852.0,119.4684333593141,685.492335671603,1194685019.0854766,3893.0906729020526,22.665635641292084,0.4924403260082325,0.0969,0.6342278667906163,-0.0509378246842018,23.15586991126419,-0.0075969143079511,0.0
202107,AZJ,81.0,13.14944532837292,12.717440122467217,26.964956535542974,15.99046419088113,4608.0,-24574.0,4607975426.0,-27152.0,169.68654004954584,110.16151940545004,169686650.21106523,2907.2756399669693,22.64713761237197,0.6242644235604292,0.1281,0.3969133400241689,-0.052721053601786,22.86135357405898,-0.0200559596460017,1.953367875647669
