yearmonth,ticker,industry,carbon_beta,logsize,bm,leverage,mom,investa,roe,logppe,beta,volat,salesgr,epsgr,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int
201709,ALK,122.0,-1.026859452740674,18.592326198603207,1.389143417970751,0.0,0.0619141200109785,-0.215561035758323,0.0849,17.920250896368493,0.7352,0.1058316610444884,0.0465400515247738,-20.83712465878071,10.271354630228974,10.349166470257597,11.004164375253117,13.210910740829265,0.1921925636206847,-0.0006721828590396,0.0873864299248836,0.1409781466129089,2.451114297106306,2.6494566370029777,5.100570934109284,46.34432501675476
201709,AMP,104.0,0.8340965043677864,23.42972602346914,0.4863059524872432,0.1418712226086369,-0.000914450548959,-0.0003106324070635,0.1333,18.132998671500584,1.5995,0.0758050359766134,-0.0305046966591681,8.492753623188406,9.04251326133268,11.494792043774083,11.57738273280684,13.209289417419528,-0.2522601666183313,-0.0783155922044773,-0.0932641720891105,-0.0351570703869921,0.0064948532800737,0.075436318943002,0.0819311722230757,0.4189645106775234
201709,AZJ,81.0,0.2038582857427222,23.120920462609764,0.4566644272187238,0.3429041529976944,0.0109134024102371,-0.0548553204887313,0.1472,22.90198694271807,0.5779,0.0681573666957276,-0.0005686976823075,-2.657142857142857,13.375662057976148,12.924068524059509,13.868290846228232,16.198848014458893,-0.0192276212026403,-0.0583704977813539,-0.0346360900349012,-0.020927757807005,1.865811198331547,1.1877994380557888,3.053610636387336,31.402323088955185
201709,BLD,30.0,0.4295110827430183,22.821002359185197,0.6677338894984177,0.2788824944167669,0.0089254342193513,-0.0365164920116818,0.0649,21.73693733076212,1.3143,0.0529726454854493,-0.0029987349874254,-1.276542279180802,14.28827661818178,12.828550550222223,14.497158879319665,16.32658215056651,0.0310757466538085,0.0240645700487149,0.0297503098750961,0.0095885927894734,3.7031482250842447,0.8602409638554217,4.5633891889396665,28.431249134468903
201709,CSL,95.0,1.438289388691117,24.85942935231904,0.0657440955572845,0.4357481885419468,0.0161293896901594,-0.0943361065546035,0.4227,22.064997629333966,0.8431,0.0717515153189349,0.0087067258886179,0.1472081218274113,9.69437017295501,11.162246793119436,11.369597672501694,13.20874839160307,0.0391516905138278,-0.0212853206938721,-0.0102420148286199,0.0280896913292973,0.0180288888888888,0.0782455555555555,0.0962744444444444,0.6056811111111111
201709,CSR,30.0,1.5167261157687,21.545337608035343,0.5302810314197326,0.0145438939487864,0.0165025248715498,-0.0444423251156358,0.1512,20.5590984907325,1.0523,0.1016184189774571,0.0695486672982921,1.5010570824524307,13.038842628350958,12.48517300015058,13.492994085075566,15.959111291032748,0.0274756182230841,-0.0091340652594453,0.0139567637330042,0.0179346966884832,1.8427661364638008,1.0592892343443243,2.9020553708081254,34.17643735726591
201709,CTP,50.0,-0.1400844956754466,17.88422414077587,-0.1018754379424714,0.6043988185023237,0.0361646659699881,-0.0095409681310883,4.4739,18.48662164691771,2.5419,0.3326017832425351,0.056912096420745,3.8144329896907223,11.006241253704788,4.343805421853684,11.007518467231098,13.782654666292116,0.1028205943578619,,0.1040978078841714,0.0709780120730574,21.704545118860384,0.0277390491817664,21.732284168042156,348.603475767707
201709,DOW,216.0,1.722906391089547,22.06143112957896,0.9408340630234738,0.1982992193577809,0.0392065941934977,-0.0323926281621375,0.0655,20.9819309603277,1.4373,0.0915042544618716,0.1086400373558793,-0.4107239573930307,12.3347604519066,11.288055424130318,12.635674113988138,15.214879818829363,0.3541653292845517,0.7085414178426639,0.434875350960672,0.3637191364381902,0.312137387820073,0.1095891538820429,0.421726541702116,5.561164475670336
201709,GNC,35.0,-1.246391310426222,21.346056708532227,0.998002644157258,0.3015228990662517,0.0064924582835517,-0.0628612716763005,0.0767,21.129064222844697,0.8821,0.1101602473413759,0.2404335300354492,11.321583484324384,11.488817181626263,12.077921041571532,12.51928356619569,14.665576013595638,-0.1388556047678832,0.0194787130453821,-0.0399393187941772,-0.0704841941631642,0.2092113159022717,0.3770767252464637,0.5862880411487356,5.0145735105015
201709,GRR,122.0,2.185189595031307,19.33227172957985,1.55761924004706,0.0098579274676964,0.0217079907935675,-0.105067546192452,0.1566,19.180139872199025,0.9351,0.1725302166165063,-0.1965835825855766,-24.667258207630876,12.006895833668064,10.043075566743182,12.138205925410956,15.02876792701583,-0.1770999003410214,-0.2250550993808548,-0.1831265752311637,-0.1982582453913739,6.594012795235988,0.9252806502233132,7.519293445459301,135.37303343660724
201709,HGO,122.0,0.1375352885489742,17.705858428708027,0.2810870450906081,0.0992075047840918,0.03789673657137,-0.0717093768200349,-1.0233,18.16824997851322,1.0722,0.115399422912489,0.5618009868421052,652.7093596059113,10.49940771733497,10.022425476607642,10.982237212107986,13.60620704002018,0.1663154425041977,-0.1441568427449233,0.0357910350945829,0.1130279719721834,2.851530888834765,1.7698127735133051,4.62134366234807,63.72999473597373
201709,HSO,45.0,4.020380154919335,22.067864960385403,0.6171272085529644,0.3842161242288874,-0.0407497664829422,-0.1204211869814933,0.0756,21.454190381840387,0.82,0.0856434954384082,0.0094121054155806,-1.67065868263473,9.420520256898534,11.453408978944474,11.576472870114568,13.415589552875964,0.0831948731678622,0.0550081141023941,0.0582315593221043,0.0836526823261269,0.0532266413596756,0.4064446553360366,0.4596712966957122,2.8917824173928053
201709,HVN,87.0,2.247033240998812,22.170624666670072,0.6615694174006799,0.1719534654145933,-0.0201371760118728,-0.0213297041537621,0.1631,20.253441391646277,0.7371,0.0664659236173978,0.0331462559450108,2.406574579719457,8.718827059242566,11.724465960433404,11.7727865992196,13.351896074587795,-0.0475672178071704,-0.0527833861613515,-0.0525379407392456,-0.0363806464606124,0.01934615866317,0.3907753264842176,0.4101214851473875,1.9893493340012929
201709,ILU,122.0,-0.1579003757729183,22.1721106891936,0.2079520667809817,0.1212634822804314,0.0342493233006992,-0.0478171545968156,0.0982,20.752630445576315,0.8171,0.0859844374067416,0.0753962766960391,2.571539451377684,12.551798364887471,10.997053797982009,12.743445745927971,15.22643387111166,-0.1374378122747543,-0.1587680597579357,-0.1411907585623879,-0.0658045835255531,2.618634173461824,0.553169014084507,3.1718031875463306,37.988686063750926
201709,JBH,90.0,-1.297396093067306,21.706851857122583,0.3191813772925306,0.2278677160216939,-0.0181871098031534,-0.0200220201443542,0.2467,19.154009714145143,0.3933,0.0534655006052694,0.636231278511929,0.0253054101221645,6.352629396319567,10.858883606290863,10.869862848577704,12.32410898243642,,,,,0.001019538188277,0.0923516873889875,0.0933712255772646,0.3997460035523978
201710,AGL,91.0,0.545586391627116,23.54008306075734,0.4528945806711703,0.2314289666620556,0.0182588950970823,-0.0344445981463549,0.0712,22.586880743274893,0.5919,0.0650896468342246,0.0850193390334707,5.574198654531065,17.586929584604086,13.099612528370292,17.598117553807683,19.647790979517875,0.0042183919840468,-0.0747738771011885,0.0033043291757657,0.0101182833329218,34.5213493324857,0.388392403051494,34.90974173553719,271.0868769866497
201710,ALK,122.0,-1.026859452740674,18.592326198603207,1.389143417970751,0.0,-0.0125376723743054,-0.215561035758323,0.0849,17.920250896368493,0.7352,0.1374392955463854,0.0520294708640321,-23.31184255174754,10.271354630228974,10.349166470257597,11.004164375253117,13.210910740829265,0.1921925636206847,-0.0006721828590396,0.0873864299248836,0.1409781466129089,2.451114297106306,2.6494566370029777,5.100570934109284,46.34432501675476
201710,AMP,104.0,0.8340965043677864,23.42972602346914,0.4863059524872432,0.1418712226086369,-0.0056430720355765,-0.0003106324070635,0.1333,18.132998671500584,1.5995,0.1021856310365838,-0.0296453996544587,8.253521126760564,9.04251326133268,11.494792043774083,11.57738273280684,13.209289417419528,-0.2522601666183313,-0.0783155922044773,-0.0932641720891105,-0.0351570703869921,0.0064948532800737,0.075436318943002,0.0819311722230757,0.4189645106775234
201710,AZJ,81.0,0.2038582857427222,23.120920462609764,0.4566644272187238,0.3429041529976944,0.0040207517133943,-0.0548553204887313,0.1472,22.90198694271807,0.5779,0.0656779736614035,-0.0005430645417916,-2.5135135135135136,13.375662057976148,12.924068524059509,13.868290846228232,16.198848014458893,-0.0192276212026403,-0.0583704977813539,-0.0346360900349012,-0.020927757807005,1.865811198331547,1.1877994380557888,3.053610636387336,31.402323088955185
