yearmonth,ticker,industry,ret,ln_marketcap,bm,roe,leverage,investa,logppe,ppea,carbon_beta
201208,ATI,151040,-0.3033707710642592,17.889506453747952,1.4792805245786975,-0.2162,0.659736988709032,-0.2375359953549318,19.945647323479083,0.901353111489482,-1.91201522773185
201209,ATI,151040,0.0322580352757546,17.889506453747952,1.4792805245786975,-0.2162,0.659736988709032,-0.2375359953549318,19.945647323479083,0.901353111489482,-2.52779543072158
201210,ATI,151040,-0.0624999419921862,17.889506453747952,1.4792805245786975,-0.2162,0.659736988709032,-0.2375359953549318,19.945647323479083,0.901353111489482,-1.661556230063788
201211,ATI,151040,-0.2333333506666659,17.889506453747952,1.4792805245786975,-0.2162,0.659736988709032,-0.2375359953549318,19.945647323479083,0.901353111489482,-1.68716853300135
201212,ATI,151040,0.0434782209829873,17.889506453747952,1.4792805245786975,-0.2162,0.659736988709032,-0.2375359953549318,19.945647323479083,0.901353111489482,-1.060743900042169
201301,ATI,151040,0.041666688368056,17.40919912830783,-0.774142642344219,4.4466,0.832157630408125,-0.1173705687846686,19.99000058072385,0.8938034160202006,-1.201065047211469
201302,ATI,151040,-0.139999984,17.40919912830783,-0.774142642344219,4.4466,0.832157630408125,-0.1173705687846686,19.99000058072385,0.8938034160202006,-1.067441889971099
201712,ATL,251020,0.1111110772486783,19.41028392887881,0.3769877817245136,0.0788,0.5325165266035699,-0.0030559221118694,19.052813851869747,0.5940169591049431,-0.2326407335558365
201801,ATL,251020,0.0571428708571428,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,-2.384012468691047
201802,ATL,251020,-0.0972973322512779,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,-2.2812367964051
201803,ATL,251020,-0.0059880181182542,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,-0.3542266110346617
201804,ATL,251020,-0.0753012063162288,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,-0.3300225051382224
201805,ATL,251020,0.0423453149168699,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,-0.2418326347708089
201806,ATL,251020,0.0312499695312502,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,-0.3236361334518083
201807,ATL,251020,-0.042424202435261,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,-0.4398845314310313
201808,ATL,251020,-0.0411392754626652,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,-0.2746757292724249
201809,ATL,251020,-0.0693069438747836,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,0.318071508653059
201810,ATL,251020,0.0,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,0.5005681141650409
201811,ATL,251020,-0.1134751565565108,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,0.6857450132397289
201812,ATL,251020,-0.1079999920000001,19.52314274745019,0.3886376390211994,0.151,0.5906627974645716,-0.0308120605860425,19.58055744972425,0.6270820553956495,0.5736887143040246
201901,ATL,251020,0.0134529012246376,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,0.6429381582315139
201902,ATL,251020,-0.1592920422977524,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,0.5194899406489215
201903,ATL,251020,-0.1157894898836566,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,0.7773868776024033
201904,ATL,251020,0.0357143237244907,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,0.7771346244733643
201905,ATL,251020,-0.5517241565992864,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,1.822730951823651
201906,ATL,251020,-0.0641025048652181,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,1.783129498930341
201907,ATL,251020,0.1643835626196284,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,1.551221024366116
201908,ATL,251020,-0.0941176961660885,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,1.58805198319642
201909,ATL,251020,0.22077924989037,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,1.816978476971377
201910,ATL,251020,0.0425532149841556,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,1.860446599518664
201911,ATL,251020,-0.163265331361932,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,1.046272067487961
201912,ATL,251020,0.1463414721594291,18.03421031065819,1.7582435329135555,0.1197,0.623343903615447,-0.0159152872277468,19.760860483444585,0.6533272443035073,1.150505073437939
202001,ATL,251020,-0.2234042323902217,17.838095431731897,1.0151620282901512,-0.4306,0.7106797604478946,-0.0101152478769822,19.42361878655207,0.6330807617552602,1.179181987269697
202002,ATL,251020,-0.1643835653593542,17.838095431731897,1.0151620282901512,-0.4306,0.7106797604478946,-0.0101152478769822,19.42361878655207,0.6330807617552602,1.161528970788558
202003,ATL,251020,-0.4754098612201015,17.838095431731897,1.0151620282901512,-0.4306,0.7106797604478946,-0.0101152478769822,19.42361878655207,0.6330807617552602,1.013137768598355
202004,ATL,251020,0.6875001109375025,17.838095431731897,1.0151620282901512,-0.4306,0.7106797604478946,-0.0101152478769822,19.42361878655207,0.6330807617552602,1.099986916676258
202005,ATL,251020,0.2962962212620057,17.838095431731897,1.0151620282901512,-0.4306,0.7106797604478946,-0.0101152478769822,19.42361878655207,0.6330807617552602,1.241444175770909
201412,ATU,151040,-0.0526315295937205,19.436442455919718,0.0356591059378685,-1.9409,0.020662482584386,-0.073736286061989,13.249387141270372,0.0410173290596623,-2.491327746305771
201501,ATU,151040,-0.0833333605709866,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-5.959176547258615
201502,ATU,151040,0.4141413756147334,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-11.95925409035918
201503,ATU,151040,-0.0535713780612235,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-4.797884137399617
201504,ATU,151040,-0.1018867819693845,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-5.443420936774332
201505,ATU,151040,0.0336134118353239,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-4.404177762591551
201506,ATU,151040,-0.032520293806597,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-3.269186818798326
201507,ATU,151040,-0.3865546352658704,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-6.973517949842224
201508,ATU,151040,-0.1575342548039029,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-3.632176366410765
201509,ATU,151040,-0.0243902207416225,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-2.968769737524892
201510,ATU,151040,-0.2500000499999979,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-3.372644166820211
201511,ATU,151040,0.0444444700740747,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-3.336769586985772
201512,ATU,151040,0.0,19.126396711393596,0.007430271142608,-12.7326,0.4642558663425027,-0.1491697160781778,14.229432472932762,0.1158914783615955,-3.284323699644548
201601,ATU,151040,-0.2234042323902217,18.3961408179548,0.0318483853072982,-3.7795,0.3194401770228473,-0.0062040612305623,14.159454100455486,0.1221482413931542,-3.0534750310003
201602,ATU,151040,0.2465753439294427,18.3961408179548,0.0318483853072982,-3.7795,0.3194401770228473,-0.0062040612305623,14.159454100455486,0.1221482413931542,0.7404615810651902
200909,AUB,403010,0.0041407828808901,19.1060012332146,0.5757536575592279,0.1538,0.1112021085404337,-0.0067793084845353,15.581097152888306,0.0189957133710972,2.15900313708471
200910,AUB,403010,0.0,19.1060012332146,0.5757536575592279,0.1538,0.1112021085404337,-0.0067793084845353,15.581097152888306,0.0189957133710972,0.724866747083416
200911,AUB,403010,0.051546392762249,19.1060012332146,0.5757536575592279,0.1538,0.1112021085404337,-0.0067793084845353,15.581097152888306,0.0189957133710972,1.133181372099078
200912,AUB,403010,0.0490196087562475,19.1060012332146,0.5757536575592279,0.1538,0.1112021085404337,-0.0067793084845353,15.581097152888306,0.0189957133710972,1.127470594440834
201001,AUB,403010,-0.0560747138929155,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,1.103888179502862
201002,AUB,403010,-0.0257425960560719,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,1.158568602723699
201003,AUB,403010,0.0426829338935157,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,1.160550927917424
201004,AUB,403010,-0.025341152263374,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,1.112364967818655
201005,AUB,403010,-0.0020000458,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,0.9130259425426196
201006,AUB,403010,-0.0120240372251512,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,0.9237321474597762
201007,AUB,403010,-0.0446247054108415,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,0.8449281773987897
201008,AUB,403010,0.0615711167007,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,0.8497107709066439
201009,AUB,403010,-0.0140000344,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,0.8516208155407059
201010,AUB,403010,0.0141988183452732,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,0.792795706416858
201011,AUB,403010,0.0180000306000001,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,0.7865638196041336
201012,AUB,403010,0.0058938569937601,19.374585810637004,0.5184244249344042,0.1436,0.1072679994098554,-0.0032826792564178,15.35752579408094,0.0143663322514015,0.7866888380386023
201101,AUB,403010,0.0175781550788887,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.7821679963304696
201102,AUB,403010,0.1266794324733551,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.7834279269150244
201103,AUB,403010,0.0902896455354378,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.7115157774306768
201104,AUB,403010,-0.0156249847680667,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.7507566936128017
201105,AUB,403010,-0.0015873378883839,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.775620520454516
201106,AUB,403010,0.009538941711046,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.7733592297608777
201107,AUB,403010,0.0393700793291587,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.7761489603135943
201108,AUB,403010,-0.0651514901802108,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.8354435487155099
201109,AUB,403010,-0.0178282223087609,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.8171234601828374
201110,AUB,403010,0.0313531450143778,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.8322026208078687
201111,AUB,403010,-0.0240000152,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.8530887065754507
201112,AUB,403010,-0.006557370921795,19.6650744263301,0.441727228534958,0.1497,0.0950134348958829,-0.0043612367182374,15.321364154141804,0.0122724438987605,0.8520986217890065
201201,AUB,403010,0.0396040016926448,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.8518298029155946
201202,AUB,403010,0.0396825384794659,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.8745088774224798
201203,AUB,403010,0.0290075686197792,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.7496942987234869
201204,AUB,403010,-0.045994058387632,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.8366935097660166
201205,AUB,403010,0.038880249873624,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.7471782886487234
201206,AUB,403010,0.0389221909722481,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.8551464485166085
201207,AUB,403010,0.0518732177295715,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.5898401251752144
201208,AUB,403010,0.082191765520736,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.5263275738168819
201209,AUB,403010,0.0443037849102709,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.4686919513593306
201210,AUB,403010,-0.0545454313939394,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.1904552669928651
201211,AUB,403010,-0.0038461806750486,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.0767493560044918
201212,AUB,403010,0.1132560669436122,19.778147862373267,0.4433223146728637,0.1723,0.0847720311736286,-0.0051849614013887,15.436481706212048,0.0124232755889266,0.2152787559872578
201301,AUB,403010,-0.028901735377059,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.2191284199563785
201302,AUB,403010,0.101190526137332,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.3750506082242314
201303,AUB,403010,0.059459480108108,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.3858899885497785
201304,AUB,403010,0.0734694137721776,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.3760405995193249
201305,AUB,403010,-0.014258608692114,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.3941736014898239
201306,AUB,403010,0.0511089426829298,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.3948600593998817
201307,AUB,403010,0.0128440683376831,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.398823406201853
201308,AUB,403010,-0.0226449276182787,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.2960871305668509
201309,AUB,403010,0.0370713272922014,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.2543778086132501
201310,AUB,403010,0.1000894443286475,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.2926169119650588
201311,AUB,403010,-0.0544272995240076,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.1754070901656789
201312,AUB,403010,0.0309278049385348,20.267281685167557,0.3635047629839861,0.1623,0.0937570913938843,-0.0027195495546604,15.824395506180975,0.0132165853520167,0.1516728071071974
201401,AUB,403010,-0.05916667,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.1181386790836543
201402,AUB,403010,-0.0345438743473653,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.0627608798705486
201403,AUB,403010,-0.0550458211850836,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.1760058389907884
201404,AUB,403010,-0.0135922657686864,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.1762755148358953
201405,AUB,403010,0.0236220249550493,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.164921304979752
201406,AUB,403010,0.0375000340625013,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.1178324316535911
201407,AUB,403010,-0.0732159372501053,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.1371114306386798
201408,AUB,403010,0.1199999809999998,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.1481329640638222
201409,AUB,403010,-0.0982142364875627,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.1516889211747695
201410,AUB,403010,0.0198019606411143,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.1209164117824472
201411,AUB,403010,0.0,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.0894117790747009
201412,AUB,403010,-0.0145631618672815,20.28773455880523,0.4167109270765272,0.1545,0.0859962233491518,-0.0039905440069211,15.914387012282717,0.0130203469857824,0.0564386823083774
201501,AUB,403010,-0.1310344802751825,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,-0.058871657227805
201502,AUB,403010,0.0544218268252445,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,-0.1280485942091568
201503,AUB,403010,-0.0666666530394268,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,-0.0203830512205929
201504,AUB,403010,-0.0161290712074463,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,-0.267668485434705
201505,AUB,403010,0.0854801521367969,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,0.0987238149824693
201506,AUB,403010,-0.0291262615598891,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,0.1213787719638795
201507,AUB,403010,0.0088888804444442,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,0.2071631102613222
201508,AUB,403010,-0.0033039353800767,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,0.5964591198686209
201509,AUB,403010,-0.0232044235986691,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,0.650913989631952
201510,AUB,403010,0.0622172149865121,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,0.9833759940913068
201511,AUB,403010,-0.0788073159711491,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,1.017298481633315
201512,AUB,403010,0.0450867468413929,20.144001118687825,0.5556315045565269,0.1326,0.097873349086303,-0.0039925630180517,15.68838907847712,0.0096399285931215,0.7733384814037704
201601,AUB,403010,-0.0508849601696492,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.789986133186374
201602,AUB,403010,-0.0151515286889878,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.3474179139777425
201603,AUB,403010,-0.0295857994853121,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.3897410626800607
201604,AUB,403010,0.060975611176383,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.5115563050073075
201605,AUB,403010,0.1091953828570482,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.5046656451140711
201606,AUB,403010,0.0466322050535616,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.727016415876164
201607,AUB,403010,0.0089108115459297,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.6865976458050521
201608,AUB,403010,0.0382728514302843,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.6845067324548937
201609,AUB,403010,0.0491493822241919,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.8113161232173165
201610,AUB,403010,-0.1081081729656661,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.8282688161434866
201611,AUB,403010,0.0222222504511795,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.8287426746506732
201612,AUB,403010,0.0375494183923355,20.284527370911,0.5446775570551055,0.1071,0.1229314617508504,-0.0069782180304839,16.098505001193317,0.0135986498423937,0.8464270623964543
201701,AUB,403010,-0.0028571171428571,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.8811710927803375
201702,AUB,403010,0.0744985396261121,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.9922684540843512
201703,AUB,403010,0.039999983111111,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.9118045703328826
201704,AUB,403010,0.0307692834056549,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.9898693594115744
201705,AUB,403010,0.0970148490260167,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.4863404835875311
201706,AUB,403010,-0.0181405728151672,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.4613960739806985
201707,AUB,403010,-0.006928418136531,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.3346039667137204
201708,AUB,403010,-0.0116278778619064,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.2908920021275108
201709,AUB,403010,0.0070588352941176,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.2558548758335936
201710,AUB,403010,0.0303737839130788,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.263105867965751
201711,AUB,403010,0.0090703585920155,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.267256791944715
201712,AUB,403010,-0.0112359974329829,20.53617177774629,0.4481207621507297,0.1289,0.1260614930232435,-0.0085595509848057,16.270645049418604,0.0154408626097284,0.3010761314963336
201801,AUB,403010,-0.0189393942120064,20.580590069194333,0.412013287395694,0.1458,0.1551602079522135,-0.0073392639741096,16.300083818851036,0.0153570226117947,0.1462410296821381
201802,AUB,403010,-0.0138995639104955,20.580590069194333,0.412013287395694,0.1458,0.1551602079522135,-0.0073392639741096,16.300083818851036,0.0153570226117947,0.0908153275854524
201803,AUB,403010,0.1072826805520725,20.580590069194333,0.412013287395694,0.1458,0.1551602079522135,-0.0073392639741096,16.300083818851036,0.0153570226117947,-0.2993352321546734
201804,AUB,403010,-0.0070721624890711,20.580590069194333,0.412013287395694,0.1458,0.1551602079522135,-0.0073392639741096,16.300083818851036,0.0153570226117947,-0.2008297309765533
201805,AUB,403010,0.0185185349530443,20.580590069194333,0.412013287395694,0.1458,0.1551602079522135,-0.0073392639741096,16.300083818851036,0.0153570226117947,-0.4142954442236655
201806,AUB,403010,-0.0503496685617875,20.580590069194333,0.412013287395694,0.1458,0.1551602079522135,-0.0073392639741096,16.300083818851036,0.0153570226117947,-0.2758627159970461
201807,AUB,403010,-0.0346097395264197,20.580590069194333,0.412013287395694,0.1458,0.1551602079522135,-0.0073392639741096,16.300083818851036,0.0153570226117947,-0.3461965374124745
201808,AUB,403010,0.1060259630853415,20.580590069194333,0.412013287395694,0.1458,0.1551602079522135,-0.0073392639741096,16.300083818851036,0.0153570226117947,-0.0763254042938007
201809,AUB,403010,-0.0813793317241379,20.580590069194333,0.412013287395694,0.1458,0.1551602079522135,-0.0073392639741096,16.300083818851036,0.0153570226117947,0.3145640007623968
201810,AUB,403010,0.0112613050668921,20.580590069194333,0.412013287395694,0.1458,0.1551602079522135,-0.0073392639741096,16.300083818851036,0.0153570226117947,0.2377290823641851
