yearmonth,ticker,industry,ret,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,logsize,bm,leverage,mom,investa,roe,logppe,beta,volat,salesgr,epsgr,ticker_encode,date,winsor_bm,winsor_leverage,winsor_mom,winsor_investa,winsor_roe,winsor_volat,winsor_salesgr,winsor_epsgr
201611,CSL,95,-.02497264,9.6552181,11.18353211381331,21.16819,13.180658,525,-1878,52498122,11930,1.8416867,8.4909039,184177.16,62.559746,24.659443,.067490883,.41563198,.0071503632,-.074801326,.4154,21.891989,.4955,.12459631,.026056608,-.18816327,CSL,2016m11,.072986394,.41563198,.0071503632,-.074801326,.4154,.12459631,.026056608,-.18816327
201906,CSL,95,.046279624,9.762845,11.23601187044619,21.275814,13.287505,-260,-1220,-26001220,-6193,1.4271413,6.2266598,142720.36,48.440342,25.302347,.076858774,.37864614,.010538342,-.10433314,.36539999,22.578669,.79729998,.060227886,.015047637,.4043721,CSL,2019m6,.076858774,.37864614,.010538342,-.10433314,.36539999,.060227886,.015047637,.4043721
201705,CSL,95,-.024594493,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,.021279015,-.094336107,.42269999,22.064997,.84310001,.15531538,.0089890007,.15252534,CSL,2017m5,.072986394,.43574819,.021279015,-.094336107,.42269999,.15531538,.0089890007,.15252534
201811,CSL,95,-.05638298,9.7776976,11.25197619892012,21.290667,13.297951,1410,6611,141006611,50860,1.6467812,7.1929493,164685.31,55.649647,25.190798,.063346349,.40710011,.028374994,-.092124924,.4316,22.292931,.78710002,.21235873,.021272887,.76251411,CSL,2018m11,.072986394,.40710011,.028374994,-.092124924,.4316,.21235873,.021272887,.76251411
201802,CSL,95,.11439694,9.7776976,11.25197619892012,21.290667,13.297951,1410,6611,141006611,50860,1.6467812,7.1929493,164685.31,55.649647,25.190798,.063346349,.40710011,.023293607,-.092124924,.4316,22.292931,.78710002,.22436316,.02316324,.82901269,CSL,2018m2,.072986394,.40710011,.023293607,-.092124924,.4316,.22436316,.02316324,.82901269
202009,CSL,95,.0034614175,9.789423,11.22907603853862,21.302391,13.319685,468,-524,46799476,19288,1.3382806,5.6465178,133833.7,45.679436,25.593197,.072986394,.3875173,.016872436,-.088434227,.32210001,22.941113,.4307,.85983407,.008869783,.24742161,CSL,2020m9,.072986394,.3875173,.016872436,-.088434227,.32210001,.85983407,.008869783,.24742161
202105,CSL,95,.070254117,9.8986759,11.22444307234768,21.411638,13.397841,2060,-348,205999652,49512,1.4513897,5.4645872,145144.42,48.023323,25.589241,.085890107,.31981781,-.0098436698,-.091816336,.29460001,23.028242,.29030001,.10322344,.0028787449,.066985972,CSL,2021m5,.085890107,.31981781,-.0098436698,-.091816336,.29460001,.10322344,.0028787449,.066985972
201704,CSL,95,.057607915,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,.01955078,-.094336107,.42269999,22.064997,.84310001,.15295357,.008764076,.14877404,CSL,2017m4,.072986394,.43574819,.01955078,-.094336107,.42269999,.15295357,.008764076,.14877404
201101,CSL,95,.025351336,9.3924122,11.0519529323301,20.90539,12.940441,,,,,2.79441,14.689927,279455.69,97.091133,23.576929,.2100347,.082131855,.01069509,-.041872557,.2581,20.911642,.49880001,.072134495,-.014468716,-.31604406,CSL,2011m1,.2100347,.082131855,.01069509,-.041872557,.2581,.072134495,-.014468716,-.31604406
201911,CSL,95,.107214,9.762845,11.23601187044619,21.275814,13.287505,-260,-1220,-26001220,-6193,1.4271413,6.2266598,142720.36,48.440342,25.302347,.076858774,.37864614,.026890239,-.10433314,.36539999,22.578669,.79729998,.061688129,.011394238,.30668831,CSL,2019m11,.076858774,.37864614,.026890239,-.10433314,.36539999,.061688129,.011394238,.30668831
201509,CSL,95,-.029062806,9.6209917,11.20930369449445,21.133966,13.157892,1168,3011,116803011,30699,2.0632713,10.100697,206337.23,70.894539,24.416986,.088985525,.35633495,.019978667,-.064646147,.49399999,21.597704,.36359999,.6021598,.035317693,1.0515695,CSL,2015m9,.088985525,.35633495,.019978667,-.064646147,.49399999,.6021598,.035317693,1.0515695
201109,CSL,95,.055476528,9.3924122,11.0519529323301,20.90539,12.940441,,,,,2.79441,14.689927,279455.69,97.091133,23.576929,.2100347,.082131855,-.012269557,-.041872557,.2581,20.911642,.49880001,.44171017,-.018819593,-.39622641,CSL,2011m9,.2100347,.082131855,-.012269557,-.041872557,.2581,.44171017,-.018819593,-.39622641
202112,CSL,95,-.052381109,9.8986759,11.22444307234768,21.411638,13.397841,2060,-348,205999652,49512,1.4513897,5.4645872,145144.42,48.023323,25.589241,.085890107,.31981781,.0035027654,-.091816336,.29460001,23.028242,.29030001,.10698107,.0027318702,.066868462,CSL,2021m12,.085890107,.31981781,.0035027654,-.091816336,.29460001,.10698107,.0027318702,.066868462
201506,CSL,95,-.075187169,9.6209917,11.20930369449445,21.133966,13.157892,1168,3011,116803011,30699,2.0632713,10.100697,206337.23,70.894539,24.416986,.088985525,.35633495,.024434343,-.064646147,.49399999,21.597704,.36359999,.38449016,.036371626,1.0847692,CSL,2015m6,.088985525,.35633495,.024434343,-.064646147,.49399999,.38449016,.036371626,1.0847692
201401,CSL,95,.018851507,9.5403633,11.16765665166546,21.053339,13.096809,1642,3929,164203929,47781,2.3805857,12.11737,238070.69,83.412064,24.176332,.10623385,.30111346,.021907024,-.064020261,.41330001,21.387878,.417,.04517138,.010111528,.3381725,CSL,2014m1,.10623385,.30111346,.021907024,-.064020261,.41330001,.04517138,.010111528,.3381725
202101,CSL,95,-.040468622,9.8986759,11.22444307234768,21.411638,13.397841,2060,-348,205999652,49512,1.4513897,5.4645872,145144.42,48.023323,25.589241,.085890107,.31981781,.0040426152,-.091816336,.29460001,23.028242,.29030001,.099294312,.0030756255,.071544237,CSL,2021m1,.085890107,.31981781,.0040426152,-.091816336,.29460001,.099294312,.0030756255,.071544237
201501,CSL,95,.014651592,9.6209917,11.20930369449445,21.133966,13.157892,1168,3011,116803011,30699,2.0632713,10.100697,206337.23,70.894539,24.416986,.088985525,.35633495,.020081567,-.064646147,.49399999,21.597704,.36359999,.28162467,.03514272,1.0665151,CSL,2015m1,.088985525,.35633495,.020081567,-.064646147,.49399999,.28162467,.03514272,1.0665151
201904,CSL,95,.018621115,9.762845,11.23601187044619,21.275814,13.287505,-260,-1220,-26001220,-6193,1.4271413,6.2266598,142720.36,48.440342,25.302347,.076858774,.37864614,.021646626,-.10433314,.36539999,22.578669,.79729998,.12925364,.01629406,.43783048,CSL,2019m4,.076858774,.37864614,.021646626,-.10433314,.36539999,.12925364,.01629406,.43783048
201810,CSL,95,-.065188207,9.7776976,11.25197619892012,21.290667,13.297951,1410,6611,141006611,50860,1.6467812,7.1929493,164685.31,55.649647,25.190798,.063346349,.40710011,.036899064,-.092124924,.4316,22.292931,.78710002,.21174276,.020073455,.71952128,CSL,2018m10,.072986394,.40710011,.036899064,-.092124924,.4316,.21174276,.020073455,.71952128
201406,CSL,95,-.057231903,9.5403633,11.16765665166546,21.053339,13.096809,1642,3929,164203929,47781,2.3805857,12.11737,238070.69,83.412064,24.176332,.10623385,.30111346,.014994401,-.064020261,.41330001,21.387878,.417,.11743755,.010820252,.35702479,CSL,2014m6,.10623385,.30111346,.014994401,-.064020261,.41330001,.11743755,.010820252,.35702479
201703,CSL,95,.063380279,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,.013230667,-.094336107,.42269999,22.064997,.84310001,.13107562,.0092528779,.15734461,CSL,2017m3,.072986394,.43574819,.013230667,-.094336107,.42269999,.13107562,.0092528779,.15734461
201901,CSL,95,.051631022,9.762845,11.23601187044619,21.275814,13.287505,-260,-1220,-26001220,-6193,1.4271413,6.2266598,142720.36,48.440342,25.302347,.076858774,.37864614,.025862433,-.10433314,.36539999,22.578669,.79729998,.21448746,.01662123,.44648728,CSL,2019m1,.076858774,.37864614,.025862433,-.10433314,.36539999,.21448746,.01662123,.44648728
201508,CSL,95,-.071645111,9.6209917,11.20930369449445,21.133966,13.157892,1168,3011,116803011,30699,2.0632713,10.100697,206337.23,70.894539,24.416986,.088985525,.35633495,.033409763,-.064646147,.49399999,21.597704,.36359999,.11702399,.034298174,1.0210079,CSL,2015m8,.088985525,.35633495,.033409763,-.064646147,.49399999,.11702399,.034298174,1.0210079
201606,CSL,95,-.030926054,9.6552181,11.18353211381331,21.16819,13.180658,525,-1878,52498122,11930,1.8416867,8.4909039,184177.16,62.559746,24.659443,.067490883,.41563198,.019965272,-.074801326,.4154,21.891989,.4955,.10346982,.022686845,-.16437867,CSL,2016m6,.072986394,.41563198,.019965272,-.074801326,.4154,.10346982,.022686845,-.16437867
201806,CSL,95,.036427226,9.7776976,11.25197619892012,21.290667,13.297951,1410,6611,141006611,50860,1.6467812,7.1929493,164685.31,55.649647,25.190798,.063346349,.40710011,.032294553,-.092124924,.4316,22.292931,.78710002,.21476123,.019616155,.70226353,CSL,2018m6,.072986394,.40710011,.032294553,-.092124924,.4316,.21476123,.019616155,.70226353
201309,CSL,95,-.058685102,9.4147491,11.11056553081548,20.927729,12.993629,793,4035,79304035,30642,2.2310483,12.161651,223117,79.946022,24.124834,.10802096,.28096393,.036857001,-.075324237,.40450001,21.2605,.32600001,.31291822,.029384289,1.1526562,CSL,2013m9,.10802096,.28096393,.036857001,-.075324237,.40450001,.31291822,.029384289,1.1526562
201909,CSL,95,-.029808611,9.762845,11.23601187044619,21.275814,13.287505,-260,-1220,-26001220,-6193,1.4271413,6.2266598,142720.36,48.440342,25.302347,.076858774,.37864614,.0063704541,-.10433314,.36539999,22.578669,.79729998,.070861466,.013822338,.37203133,CSL,2019m9,.076858774,.37864614,.0063704541,-.10433314,.36539999,.070861466,.013822338,.37203133
201908,CSL,95,.04899399,9.762845,11.23601187044619,21.275814,13.287505,-260,-1220,-26001220,-6193,1.4271413,6.2266598,142720.36,48.440342,25.302347,.076858774,.37864614,.015299845,-.10433314,.36539999,22.578669,.79729998,.072030246,.013427997,.36094159,CSL,2019m8,.076858774,.37864614,.015299845,-.10433314,.36539999,.072030246,.013427997,.36094159
202005,CSL,95,-.10735493,9.789423,11.22907603853862,21.302391,13.319685,468,-524,46799476,19288,1.3382806,5.6465178,133833.7,45.679436,25.593197,.072986394,.3875173,.039075088,-.088434227,.32210001,22.941113,.4307,.85944611,.009234285,.25707769,CSL,2020m5,.072986394,.3875173,.039075088,-.088434227,.32210001,.85944611,.009234285,.25707769
201312,CSL,95,.003346428,9.4147491,11.11056553081548,20.927729,12.993629,793,4035,79304035,30642,2.2310483,12.161651,223117,79.946022,24.124834,.10802096,.28096393,.025174255,-.075324237,.40450001,21.2605,.32600001,.044478524,.027410863,1.0697505,CSL,2013m12,.10802096,.28096393,.025174255,-.075324237,.40450001,.044478524,.027410863,1.0697505
201207,CSL,95,.083206497,9.3479261,11.048331178812,20.860907,12.921377,-522,-228,-52200228,-7871,2.5040369,13.712522,250417.41,89.242348,23.718157,.17155933,.21851425,.016273893,-.05342567,.28659999,21.032,.35120001,.15751117,.013377464,.35667446,CSL,2012m7,.17155933,.21851425,.016273893,-.05342567,.28659999,.15751117,.013377464,.35667446
201105,CSL,95,-.013100437,9.3924122,11.0519529323301,20.90539,12.940441,,,,,2.79441,14.689927,279455.69,97.091133,23.576929,.2100347,.082131855,.005366724,-.041872557,.2581,20.911642,.49880001,.44047144,-.016250294,-.34690267,CSL,2011m5,.2100347,.082131855,.005366724,-.041872557,.2581,.44047144,-.016250294,-.34690267
201502,CSL,95,.048777714,9.6209917,11.20930369449445,21.133966,13.157892,1168,3011,116803011,30699,2.0632713,10.100697,206337.23,70.894539,24.416986,.088985525,.35633495,.019731574,-.064646147,.49399999,21.597704,.36359999,.28315347,.033508208,1.0169125,CSL,2015m2,.088985525,.35633495,.019731574,-.064646147,.49399999,.28315347,.033508208,1.0169125
201507,CSL,95,.14444315,9.6209917,11.20930369449445,21.133966,13.157892,1168,3011,116803011,30699,2.0632713,10.100697,206337.23,70.894539,24.416986,.088985525,.35633495,.022938071,-.064646147,.49399999,21.597704,.36359999,.51510364,.031841692,.94785774,CSL,2015m7,.088985525,.35633495,.022938071,-.064646147,.49399999,.51510364,.031841692,.94785774
201201,CSL,95,-.0271875,9.3479261,11.048331178812,20.860907,12.921377,-522,-228,-52200228,-7871,2.5040369,13.712522,250417.41,89.242348,23.718157,.17155933,.21851425,-.0093035549,-.05342567,.28659999,21.032,.35120001,.43969247,.017898977,.48923868,CSL,2012m1,.17155933,.21851425,-.0093035549,-.05342567,.28659999,.43969247,.017898977,.48923868
202003,CSL,95,-.041235793,9.789423,11.22907603853862,21.302391,13.319685,468,-524,46799476,19288,1.3382806,5.6465178,133833.7,45.679436,25.593197,.072986394,.3875173,.040986553,-.088434227,.32210001,22.941113,.4307,.85970199,.0085974615,.23934887,CSL,2020m3,.072986394,.3875173,.040986553,-.088434227,.32210001,.85970199,.0085974615,.23934887
201211,CSL,95,.088421054,9.3479261,11.048331178812,20.860907,12.921377,-522,-228,-52200228,-7871,2.5040369,13.712522,250417.41,89.242348,23.718157,.17155933,.21851425,.042877801,-.05342567,.28659999,21.032,.35120001,.30646595,.011158647,.29458413,CSL,2012m11,.17155933,.21851425,.042877801,-.05342567,.28659999,.30646595,.011158647,.29458413
201707,CSL,95,-.08715497,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,.01905752,-.094336107,.42269999,22.064997,.84310001,.1513776,.009249052,.15650794,CSL,2017m7,.072986394,.43574819,.01905752,-.094336107,.42269999,.1513776,.009249052,.15650794
201510,CSL,95,.051457398,9.6209917,11.20930369449445,21.133966,13.157892,1168,3011,116803011,30699,2.0632713,10.100697,206337.23,70.894539,24.416986,.088985525,.35633495,.017218335,-.064646147,.49399999,21.597704,.36359999,.087533817,.033581618,1.0001066,CSL,2015m10,.088985525,.35633495,.017218335,-.064646147,.49399999,.087533817,.033581618,1.0001066
201709,CSL,95,.042328041,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,.016129389,-.094336107,.42269999,22.064997,.84310001,.15767649,.0087067261,.14720812,CSL,2017m9,.072986394,.43574819,.016129389,-.094336107,.42269999,.15767649,.0087067261,.14720812
201408,CSL,95,.089528024,9.5403633,11.16765665166546,21.053339,13.096809,1642,3929,164203929,47781,2.3805857,12.11737,238070.69,83.412064,24.176332,.10623385,.30111346,.0029457517,-.064020261,.41330001,21.387878,.417,.11366475,.0098220501,.32164612,CSL,2014m8,.10623385,.30111346,.0029457517,-.064020261,.41330001,.11366475,.0098220501,.32164612
202108,CSL,95,.079713434,9.8986759,11.22444307234768,21.411638,13.397841,2060,-348,205999652,49512,1.4513897,5.4645872,145144.42,48.023323,25.589241,.085890107,.31981781,.0062573832,-.091816336,.29460001,23.028242,.29030001,.10303687,.0026781631,.062319696,CSL,2021m8,.085890107,.31981781,.0062573832,-.091816336,.29460001,.10303687,.0026781631,.062319696
201110,CSL,95,-.027628032,9.3924122,11.0519529323301,20.90539,12.940441,,,,,2.79441,14.689927,279455.69,97.091133,23.576929,.2100347,.082131855,-.0078740614,-.041872557,.2581,20.911642,.49880001,.44173756,-.019354241,-.40748441,CSL,2011m10,.2100347,.082131855,-.0078740614,-.041872557,.2581,.44173756,-.019354241,-.40748441
201804,CSL,95,.095844589,9.7776976,11.25197619892012,21.290667,13.297951,1410,6611,141006611,50860,1.6467812,7.1929493,164685.31,55.649647,25.190798,.063346349,.40710011,.01948153,-.092124924,.4316,22.292931,.78710002,.17881824,.022179402,.79402441,CSL,2018m4,.072986394,.40710011,.01948153,-.092124924,.4316,.17881824,.022179402,.79402441
202012,CSL,95,-.047750369,9.789423,11.22907603853862,21.302391,13.319685,468,-524,46799476,19288,1.3382806,5.6465178,133833.7,45.679436,25.593197,.072986394,.3875173,.0057523991,-.088434227,.32210001,22.941113,.4307,.09918233,.0089889988,.25075933,CSL,2020m12,.072986394,.3875173,.0057523991,-.088434227,.32210001,.09918233,.0089889988,.25075933
202107,CSL,95,.01304394,9.8986759,11.22444307234768,21.411638,13.397841,2060,-348,205999652,49512,1.4513897,5.4645872,145144.42,48.023323,25.589241,.085890107,.31981781,.00026333253,-.091816336,.29460001,23.028242,.29030001,.10572707,.0028916486,.067287415,CSL,2021m7,.085890107,.31981781,.00026333253,-.091816336,.29460001,.10572707,.0028916486,.067287415
201905,CSL,95,.034849171,9.762845,11.23601187044619,21.275814,13.287505,-260,-1220,-26001220,-6193,1.4271413,6.2266598,142720.36,48.440342,25.302347,.076858774,.37864614,.015211336,-.10433314,.36539999,22.578669,.79729998,.13862716,.015745012,.42308629,CSL,2019m5,.076858774,.37864614,.015211336,-.10433314,.36539999,.13862716,.015745012,.42308629
202106,CSL,95,-.017298164,9.8986759,11.22444307234768,21.411638,13.397841,2060,-348,205999652,49512,1.4513897,5.4645872,145144.42,48.023323,25.589241,.085890107,.31981781,.0049570845,-.091816336,.29460001,23.028242,.29030001,.10319732,.0029293834,.068165109,CSL,2021m6,.085890107,.31981781,.0049570845,-.091816336,.29460001,.10319732,.0029293834,.068165109
201402,CSL,95,.027611729,9.5403633,11.16765665166546,21.053339,13.096809,1642,3929,164203929,47781,2.3805857,12.11737,238070.69,83.412064,24.176332,.10623385,.30111346,.021870067,-.064020261,.41330001,21.387878,.417,.045595597,.0098515004,.32908589,CSL,2014m2,.10623385,.30111346,.021870067,-.064020261,.41330001,.045595597,.0098515004,.32908589
201603,CSL,95,-.012461059,9.6552181,11.18353211381331,21.16819,13.180658,525,-1878,52498122,11930,1.8416867,8.4909039,184177.16,62.559746,24.659443,.067490883,.41563198,.010717337,-.074801326,.4154,21.891989,.4955,.092141666,.024792677,-.18178234,CSL,2016m3,.072986394,.41563198,.010717337,-.074801326,.4154,.092141666,.024792677,-.18178234
201907,CSL,95,.068000004,9.762845,11.23601187044619,21.275814,13.287505,-260,-1220,-26001220,-6193,1.4271413,6.2266598,142720.36,48.440342,25.302347,.076858774,.37864614,.011359375,-.10433314,.36539999,22.578669,.79729998,.07158161,.014089553,.37862554,CSL,2019m7,.076858774,.37864614,.011359375,-.10433314,.36539999,.07158161,.014089553,.37862554
201812,CSL,95,.043742955,9.7776976,11.25197619892012,21.290667,13.297951,1410,6611,141006611,50860,1.6467812,7.1929493,164685.31,55.649647,25.190798,.063346349,.40710011,.021031195,-.092124924,.4316,22.292931,.78710002,.21207656,.02038135,.73055738,CSL,2018m12,.072986394,.40710011,.021031195,-.092124924,.4316,.21207656,.02038135,.73055738
201807,CSL,95,.020714359,9.7776976,11.25197619892012,21.290667,13.297951,1410,6611,141006611,50860,1.6467812,7.1929493,164685.31,55.649647,25.190798,.063346349,.40710011,.029696824,-.092124924,.4316,22.292931,.78710002,.21691851,.019218041,.68801183,CSL,2018m7,.072986394,.40710011,.029696824,-.092124924,.4316,.21691851,.019218041,.68801183
202110,CSL,95,.024165312,9.8986759,11.22444307234768,21.411638,13.397841,2060,-348,205999652,49512,1.4513897,5.4645872,145144.42,48.023323,25.589241,.085890107,.31981781,.0027501977,-.091816336,.29460001,23.028242,.29030001,.10278794,.002776901,.06469433,CSL,2021m10,.085890107,.31981781,.0027501977,-.091816336,.29460001,.10278794,.002776901,.06469433
201607,CSL,95,.051880907,9.6552181,11.18353211381331,21.16819,13.180658,525,-1878,52498122,11930,1.8416867,8.4909039,184177.16,62.559746,24.659443,.067490883,.41563198,.023653697,-.074801326,.4154,21.891989,.4955,.13462231,.021615356,-.15627119,CSL,2016m7,.072986394,.41563198,.023653697,-.074801326,.4154,.13462231,.021615356,-.15627119
202006,CSL,95,.039026864,9.789423,11.22907603853862,21.302391,13.319685,468,-524,46799476,19288,1.3382806,5.6465178,133833.7,45.679436,25.593197,.072986394,.3875173,.027224746,-.088434227,.32210001,22.941113,.4307,.85764182,.008887439,.24742161,CSL,2020m6,.072986394,.3875173,.027224746,-.088434227,.32210001,.85764182,.008887439,.24742161
202111,CSL,95,.020965757,9.8986759,11.22444307234768,21.411638,13.397841,2060,-348,205999652,49512,1.4513897,5.4645872,145144.42,48.023323,25.589241,.085890107,.31981781,.0046013431,-.091816336,.29460001,23.028242,.29030001,.10221212,.0027198752,.063365817,CSL,2021m11,.085890107,.31981781,.0046013431,-.091816336,.29460001,.10221212,.0027198752,.063365817
202011,CSL,95,.034148689,9.789423,11.22907603853862,21.302391,13.319685,468,-524,46799476,19288,1.3382806,5.6465178,133833.7,45.679436,25.593197,.072986394,.3875173,.011841175,-.088434227,.32210001,22.941113,.4307,.8609879,.0085597737,.23878548,CSL,2020m11,.072986394,.3875173,.011841175,-.088434227,.32210001,.8609879,.0085597737,.23878548
201803,CSL,95,-.047251333,9.7776976,11.25197619892012,21.290667,13.297951,1410,6611,141006611,50860,1.6467812,7.1929493,164685.31,55.649647,25.190798,.063346349,.40710011,.028700832,-.092124924,.4316,22.292931,.78710002,.22518644,.024305167,.87012738,CSL,2018m3,.072986394,.40710011,.028700832,-.092124924,.4316,.22518644,.024305167,.87012738
201411,CSL,95,.029679511,9.5403633,11.16765665166546,21.053339,13.096809,1642,3929,164203929,47781,2.3805857,12.11737,238070.69,83.412064,24.176332,.10623385,.30111346,.012815886,-.064020261,.41330001,21.387878,.417,.2812925,.0087778633,.28775585,CSL,2014m11,.10623385,.30111346,.012815886,-.064020261,.41330001,.2812925,.0087778633,.28775585
201512,CSL,95,.051942863,9.6209917,11.20930369449445,21.133966,13.157892,1168,3011,116803011,30699,2.0632713,10.100697,206337.23,70.894539,24.416986,.088985525,.35633495,.0178848,-.064646147,.49399999,21.597704,.36359999,.084513724,.030044977,.89070362,CSL,2015m12,.088985525,.35633495,.0178848,-.064646147,.49399999,.084513724,.030044977,.89070362
201612,CSL,95,.024591837,9.6552181,11.18353211381331,21.16819,13.180658,525,-1878,52498122,11930,1.8416867,8.4909039,184177.16,62.559746,24.659443,.067490883,.41563198,-.00054607197,-.074801326,.4154,21.891989,.4955,.12348378,.025430704,-.18364705,CSL,2016m12,.072986394,.41563198,-.00054607197,-.074801326,.4154,.12348378,.025430704,-.18364705
201610,CSL,95,-.060654204,9.6552181,11.18353211381331,21.16819,13.180658,525,-1878,52498122,11930,1.8416867,8.4909039,184177.16,62.559746,24.659443,.067490883,.41563198,.016492996,-.074801326,.4154,21.891989,.4955,.12688003,.025408061,-.18346433,CSL,2016m10,.072986394,.41563198,.016492996,-.074801326,.4154,.12688003,.025408061,-.18346433
201805,CSL,95,.090925097,9.7776976,11.25197619892012,21.290667,13.297951,1410,6611,141006611,50860,1.6467812,7.1929493,164685.31,55.649647,25.190798,.063346349,.40710011,.02266792,-.092124924,.4316,22.292931,.78710002,.23905638,.020330718,.72784501,CSL,2018m5,.072986394,.40710011,.02266792,-.092124924,.4316,.23905638,.020330718,.72784501
201409,CSL,95,.0040611885,9.5403633,11.16765665166546,21.053339,13.096809,1642,3929,164203929,47781,2.3805857,12.11737,238070.69,83.412064,24.176332,.10623385,.30111346,.0079847462,-.064020261,.41330001,21.387878,.417,.129893,.0097832391,.32034516,CSL,2014m9,.10623385,.30111346,.0079847462,-.064020261,.41330001,.129893,.0097832391,.32034516
201801,CSL,95,.03623496,9.7776976,11.25197619892012,21.290667,13.297951,1410,6611,141006611,50860,1.6467812,7.1929493,164685.31,55.649647,25.190798,.063346349,.40710011,.030141901,-.092124924,.4316,22.292931,.78710002,.16143364,.025813058,.92384923,CSL,2018m1,.072986394,.40710011,.030141901,-.092124924,.4316,.16143364,.025813058,.92384923
201702,CSL,95,.049510241,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,.008079173,-.094336107,.42269999,22.064997,.84310001,.13043173,.0098344721,.16731715,CSL,2017m2,.072986394,.43574819,.008079173,-.094336107,.42269999,.13043173,.0098344721,.16731715
201701,CSL,95,.1184145,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,-.0028253242,-.094336107,.42269999,22.064997,.84310001,.12992126,.010321381,.17560107,CSL,2017m1,.072986394,.43574819,-.0028253242,-.094336107,.42269999,.12992126,.010321381,.17560107
201206,CSL,95,.047011953,9.3479261,11.048331178812,20.860907,12.921377,-522,-228,-52200228,-7871,2.5040369,13.712522,250417.41,89.242348,23.718157,.17155933,.21851425,.010291335,-.05342567,.28659999,21.032,.35120001,.15519568,.014416507,.38635209,CSL,2012m6,.17155933,.21851425,.010291335,-.05342567,.28659999,.15519568,.014416507,.38635209
202001,CSL,95,.13159995,9.789423,11.22907603853862,21.302391,13.319685,468,-524,46799476,19288,1.3382806,5.6465178,133833.7,45.679436,25.593197,.072986394,.3875173,.034608662,-.088434227,.32210001,22.941113,.4307,.70573914,.0081769908,.22755969,CSL,2020m1,.072986394,.3875173,.034608662,-.088434227,.32210001,.70573914,.0081769908,.22755969
201111,CSL,95,.080734581,9.3924122,11.0519529323301,20.90539,12.940441,,,,,2.79441,14.689927,279455.69,97.091133,23.576929,.2100347,.082131855,-.0096216826,-.041872557,.2581,20.911642,.49880001,.440429,-.017905599,-.37704393,CSL,2011m11,.2100347,.082131855,-.0096216826,-.041872557,.2581,.440429,-.017905599,-.37704393
202102,CSL,95,-.033600397,9.8986759,11.22444307234768,21.411638,13.397841,2060,-348,205999652,49512,1.4513897,5.4645872,145144.42,48.023323,25.589241,.085890107,.31981781,-.010296431,-.091816336,.29460001,23.028242,.29030001,.092461236,.0031823991,.074031733,CSL,2021m2,.085890107,.31981781,-.010296431,-.091816336,.29460001,.092461236,.0031823991,.074031733
201711,CSL,95,.031742603,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,.028650943,-.094336107,.42269999,22.064997,.84310001,.16100973,.0081426799,.137575,CSL,2017m11,.072986394,.43574819,.028650943,-.094336107,.42269999,.16100973,.0081426799,.137575
201910,CSL,95,.095596731,9.762845,11.23601187044619,21.275814,13.287505,-260,-1220,-26001220,-6193,1.4271413,6.2266598,142720.36,48.440342,25.302347,.076858774,.37864614,.013491495,-.10433314,.36539999,22.578669,.79729998,.067096099,.012615861,.33956957,CSL,2019m10,.076858774,.37864614,.013491495,-.10433314,.36539999,.067096099,.012615861,.33956957
201412,CSL,95,.049775947,9.5403633,11.16765665166546,21.053339,13.096809,1642,3929,164203929,47781,2.3805857,12.11737,238070.69,83.412064,24.176332,.10623385,.30111346,.016212441,-.064020261,.41330001,21.387878,.417,.28037074,.0083716232,.27411169,CSL,2014m12,.10623385,.30111346,.016212441,-.064020261,.41330001,.28037074,.0083716232,.27411169
201712,CSL,95,-.014231896,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,.033377212,-.094336107,.42269999,22.064997,.84310001,.16118728,.0082602063,.13956122,CSL,2017m12,.072986394,.43574819,.033377212,-.094336107,.42269999,.16118728,.0082602063,.13956122
