yearmonth,ticker,ret,rmrf,smb,hml,rmw,cma,wml,pmc,ticker_encode,date,winsor_ret,winsor_rmrf,winsor_smb,winsor_hml,winsor_rmw,winsor_cma,winsor_wml,winsor_pmc,_Nobs,_R2,_adjR2,_b_winsor_rmrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_rmw,_b_winsor_cma,_b_winsor_wml,_b_winsor_pmc,_b_cons,_fitted,_residuals
202001,AMI,.011494244,.038583227,.026935395,.011097918,.053192265,.0354793,.080699466,.011249088,AMI,2020m1,.011494244,.038583227,.026935395,.011097918,.053192265,.0354793,.080699466,.011249088,23,.1680066969860573,-.2202568444204491,-.2667460395595669,-.2883552441126511,2.798384026608998,3.925351982348655,-4.870958929943072,-.4988635375950432,-1.618437620473113,-.0286665982566778,-.038153061918309,.049647305435827
201910,AMI,.032967001,-.0087813986,-.04884509,-.028576653,-.0094775483,-.041341871,-.011328992,.036940932,AMI,2019m10,.032967001,-.0087813986,-.04884509,-.028576653,-.0094775483,-.041341871,-.011328992,.036940932,20,.1852693101735355,-.2899902588919021,-.0772008166694103,-.3376833696583885,3.320499165435962,4.998428041870985,-5.129977913798311,-1.340326041036453,-1.30754465681616,-.0334020988361224,.020473918733826,.0124930824658963
201212,AMI,-.17142858,.017127078,.022406761,.013064667,.010754257,.0097497301,-.0071263099,.046999723,AMI,2012m12,-.17142858,.017127078,.022406761,.013064667,.010754257,.0097497301,-.0071263099,.046999723,9,.9504797661872654,.603838129498123,5.370525984120079,7.986571974303024,-.5322404081745269,-8.516752222964275,-12.01348810031796,15.79474440863212,.071368121129995,-.0263920862628813,-.0803345723969365,-.091094003714857
202002,AMI,-.1022727,-.089578547,.010764377,.067450456,.0033436539,.032717351,-.0018096262,.0078413663,AMI,2020m2,-.1022727,-.089578547,.010764377,.067450456,.0033436539,.032717351,-.0018096262,.0078413663,24,.1784703458861798,-.1809488777886166,.0015382733168487,-.3560207971229779,2.322037039060953,4.196259628543477,-4.880034154637541,-.4427946590588252,-1.718171767734741,-.0365138012180029,-.0421639531846075,-.0601087436084718
202112,AMI,-.046511654,.031306308,-.01356483,.010458544,.025620837,.0025820283,-.015435502,-.001490738,AMI,2021m12,-.046511654,.031306308,-.01356483,.010458544,.025620837,.0025820283,-.015435502,-.001490738,36,.3237018455854692,.1546273069818365,.8031953807021337,-.194197336283918,.2294795733126527,-.006732429215615,-1.794656241405042,.2435531363475426,.6727375217320029,-.0234479896583046,-.0028372158188751,-.0436744379918644
202006,AMI,.53846157,.03540336,-.058444761,-.017111029,-.037001677,-.037777897,.00025689954,-.0017653557,AMI,2020m6,.33888897,.03540336,-.058444761,-.017111029,-.037001677,-.037777897,.00025689954,-.0017653557,28,.3277239320620522,.0924273082837704,.8286081099073402,.4312490877727511,2.425360839073649,.4277260653289563,-5.027353786349137,1.019247390731213,-.7759150685837188,.0150034388994285,.1533621612861818,.1855268117114836
201505,AMI,.019999981,-.022411309,.13096279,.048163697,-.0018282133,.055350032,.10232159,.044130433,AMI,2015m5,.019999981,-.022411309,.091070056,.048163697,-.0018282133,.055350032,.10232159,.044130433,12,.7635633898350895,.3497993220464962,-7.281161836071444,-.3750044307573419,9.832885869583524,2.944102046924083,-4.977653363409097,-1.900456463310274,.1045125363360722,-.1096836065642903,.022191953876549,-.0021919729500354
202009,AMI,-.065420605,-.035910469,.064302169,.036057342,.026435481,.018572453,.041954614,.0043076649,AMI,2020m9,-.065420605,-.035910469,.064302169,.036057342,.026435481,.018572453,.041954614,.0043076649,31,.2773930285759467,.0574691677077566,.6568205452035618,-.7308250284647002,1.305561231185134,.8402904243212568,-2.839070579197307,.5367802667786261,-1.221871854920725,.0014928337794228,-.0352704961872813,-.030150109054971
202105,AMI,.059523825,.021441411,.0022735537,.018580506,.027237281,.026834641,-.017153865,.010989869,AMI,2021m5,.059523825,.021441411,.0022735537,.018580506,.027237281,.026834641,-.017153865,.010989869,36,.3487053506349558,.1858816882936947,.6768679424265494,-.9824307988824184,1.074878625964813,.7422553939989942,-2.590226322551863,.9240214937466789,-.5234446149295919,-.0288655313804374,-.0675082494954565,.127032074097822
201507,AMI,-.80000001,.019864343,-.011307925,.023754317,.10019632,.071346313,-.0044639432,.049716927,AMI,2015m7,-.27699536,.019864343,-.011307925,.023754317,.094508007,.071346313,-.0044639432,.049716927,12,.7639850069915778,.3509587692268389,-6.322366661957673,-.6237891385457832,14.19532031606444,5.259789290117975,-11.65796848106206,.1333783053985904,2.439496190205197,-.2238425389919227,-.2191502960483704,-.0578450648029175
201912,AMI,.011627895,-.020012908,-.018756952,-.022819668,-.0278497,-.042165942,-.014017114,.015504599,AMI,2019m12,.011627895,-.020012908,-.018756952,-.022819668,-.0278497,-.042165942,-.014017114,.015504599,22,.1759060355271263,-.2361409467093107,-.3838422133147624,-.3652849227431636,2.986886662659437,4.108274134008562,-5.02236200466487,-.7054290125990283,-1.672795975406977,-.0316339415492689,-.0039498000383114,.0155776948645448
201907,AMI,.030303,.0179988,.030994415,-.018647941,.045948159,-.000032056578,.015633769,-.0142823,AMI,2019m7,.030303,.0179988,.030994415,-.018647941,.045948159,-.000032056578,.015633769,-.0142823,17,.2924913017143853,-.2577932413966482,.8257598583216206,2.71022273730613,3.836913934687003,1.95042136205379,-6.030187230624885,-1.84471395729509,.1297890279966181,.0553690091517299,.1418009800168843,-.1114979804757209
202008,AMI,-.018348606,.03162697,-.015151849,-.057523564,-.012503617,-.069293484,.014371037,.0069082305,AMI,2020m8,-.018348606,.03162697,-.015151849,-.057523564,-.012503617,-.069293484,.014371037,.0069082305,30,.2710814318840194,.0391527965743892,.7137760796202064,-.4465529273438031,1.400500595834601,.6303741089398356,-2.958539646015758,.5452830158708188,-1.122589275245875,.0064058409166876,.1523914727339004,-.1707400790372346
202003,AMI,-.39240509,-.17687769,.030316567,.068879485,.044685215,.076486416,.027041361,.084600709,AMI,2020m3,-.27699536,-.10453988,.030316567,.068879485,.044685215,.076486416,.027041361,.053939618,25,.2979662198823558,.0088934868927376,.1389527453252015,-.2883403743895863,2.539906520045798,4.328709747675955,-5.565975442173193,-.2718182534937827,-1.848440548320913,-.0408088399492659,-.2284756821458914,-.0485196787053965
201206,AMI,-.203125,-.029216545,-.074928038,-.033504054,-.03388584,-.037321933,-.0079242662,-.0068550766,AMI,2012m6,-.203125,-.029216545,-.074535772,-.033504054,-.03388584,-.037321933,-.0079242662,-.0068550766,,,,,,,,,,,,,
202104,AMI,.13513508,.045955732,-.002041975,-.037920754,-.01348017,-.044959646,.043221992,.0072487122,AMI,2021m4,.13513508,.045955732,-.002041975,-.037920754,-.01348017,-.044959646,.043221992,.0072487122,36,.3055868678467653,.1319835848084565,.5395217268722106,-.8611970136743889,1.110378449044,1.098854012127469,-3.107985686549704,.9363676040762554,-.4184934574131509,-.0254123012505419,.1213933000254271,.0137417843652132
201509,AMI,-.63636363,-.042708416,.048893936,.016667347,.0052452642,.031148916,.066434994,-.018878937,AMI,2015m9,-.27699536,-.042708416,.048893936,.016667347,.0052452642,.031148916,.066434994,-.018878937,12,.8553281067413787,.6021522935387915,1.65433003391396,-4.199024460311619,3.753511647990202,-3.366775351963014,-2.440245232958585,3.398484229497601,1.855058510039707,-.1118715020507322,-.2281849389766661,-.0488104218746217
201906,AMI,-.2016129,.027337672,-.055349153,-.01274667,.0015527733,-.011957736,.018219022,.021006085,AMI,2019m6,-.2016129,.027337672,-.055349153,-.01274667,.0015527733,-.011957736,.018219022,.021006085,16,.3548816603869093,-.209596886774545,.8882649402634542,2.150018301551894,3.67431015429177,5.269520249485248,-7.114888627515239,-2.489926229056624,-.5976790850610767,.0242004347801331,-.0820119706169354,-.1196009340509189
202106,AMI,-.078651682,.025325663,.033699121,.017464086,.028355947,.0099630887,.036267959,-.024283865,AMI,2021m6,-.078651682,.025325663,.033699121,.017464086,.028355947,.0099630887,.036267959,-.024283865,36,.3397962599625353,.1747453249531691,.6292917980444285,-1.096690594090203,.897645504551454,.6946637412316359,-2.339867383096037,.8791713620506216,-.4973986309473195,-.0299147840224956,.0050915513363553,-.0837432328787519
201602,AMI,.15384611,-.029727412,-.012165266,.026317928,-.024992997,.0087170871,-.018330533,.058425445,AMI,2016m2,.15384611,-.029727412,-.012165266,.026317928,-.024992997,.0087170871,-.018330533,.053939618,12,.3113650520964109,-.8937461067348702,1.010248210077472,-1.703762583310396,-.7958195052760146,-3.021174888048238,1.009422585972072,.043799121287929,2.229646367956846,.0150242066957607,.1885453977813185,-.0346992829074324
201806,AMI,-.050000049,.01334852,.010204897,.017471086,.030877717,.023918549,.0092838313,-.015358549,AMI,2018m6,-.050000049,.01334852,.010204897,.017471086,.030877717,.023918549,.0092838313,-.015358549,12,.543199775022108,-.256200618689203,.145360498821252,2.091065709909737,.0938654224896558,1.784010487482428,-7.264455463788579,-3.3394185171181,-1.267217102561535,.2033844515327167,.0980947974482893,-.1480948466221213
201908,AMI,.019607825,-.035031896,.042104345,-.0049981545,.045490801,.013781274,.050519172,-.014019216,AMI,2019m8,.019607825,-.035031896,.042104345,-.0049981545,.045490801,.013781274,.050519172,-.014019216,18,.2927356537068971,-.202349388698275,.8666777719266792,2.752936054391286,3.849146110880278,1.863597544329354,-5.991073684773321,-1.88350543352691,.1808540444773694,.0567720808492457,.0276060093270076,-.0079981841222776
202103,AMI,-.051282004,.017638797,.0062767561,.072187833,.027491884,.044381596,-.0096860826,-.064065695,AMI,2021m3,-.051282004,.017638797,.0062767561,.072187833,.027491884,.044381596,-.0096860826,-.064065695,36,.2886080508756183,.110760063594523,.5229637991091618,-.8434295744116658,1.056350415851178,1.08962426992736,-3.039486749549275,.8915924640301113,-.4228126419520289,-.0255718250278088,-.0318754281581817,-.0194065753637376
202004,AMI,.37500009,.10395271,-.048922099,-.11277871,.0013920193,-.092935197,-.013843284,-.0036791256,AMI,2020m4,.33888897,.10395271,-.048922099,-.099257998,.0013920193,-.073632516,-.013843284,-.0036791256,26,.3885303213194339,.1507365573881028,.3288496546511013,-.3220974013980697,2.077054983528358,4.597845129760914,-5.552662002574838,-.4275674909730462,-1.792301615058965,-.0348310229931101,.2367169559081051,.1021720170895603
201807,AMI,.0087719215,-.0018308305,-.033033211,.0080444757,-.012046791,-.00021084685,-.014433872,.013018376,AMI,2018m7,.0087719215,-.0018308305,-.033033211,.0080444757,-.012046791,-.00021084685,-.014433872,.013018376,12,.4844711919262091,-.4177042222029252,1.675624796399514,4.153837686590217,.1100304579166251,3.71151767465154,-5.832363523856084,-3.564520270978231,1.102852913892068,.1622063278114497,.0451341265669246,-.0363622050589104
201811,AMI,-.027210938,-.039679963,-.046004169,-.043292578,-.032543056,-.059368439,-.06333898,-.028198348,AMI,2018m11,-.027210938,-.039679963,-.046004169,-.043292578,-.032543056,-.059368439,-.06333898,-.028198348,12,.7517749104264838,.3173810036728305,.1320238657421442,6.306571549790508,4.217334221633288,-1.434158179265565,-8.855142089789807,3.826836981615469,1.16999316396443,.169533770017162,-.0114047590532932,-.0158061787596312
201503,AMI,-.053571481,-.028926222,.026412785,.031720407,.0044678017,.023963112,.086531833,-.021646522,AMI,2015m3,-.053571481,-.028926222,.026412785,.031720407,.0044678017,.023963112,.086531833,-.021646522,12,.4654886836905657,-.4699061198509442,.7736341336614492,.5752984674403043,3.156142435285371,3.624182377677425,-12.60088411532355,5.535046301069923,2.412258036151037,-.1282213462060739,.1056861300585167,-.1592576113161938
201904,AMI,-.16292132,.0080673071,.002187782,-.017042464,.0063157403,.006919832,.0037986925,-.021343315,AMI,2019m4,-.16292132,.0080673071,.002187782,-.017042464,.0063157403,.006919832,.0037986925,-.021343315,14,.264970202769944,-.5925645606651211,-.3859348185637277,-2.025267622720207,.5092318738397936,7.129635186331623,-5.042333438001242,1.07159495779224,-2.863948806255427,-.0356699590217658,.0234408219839547,-.1863621463562463
201905,AMI,-.16778523,.0018855765,.021855986,-.00043350176,.040176112,.030914271,.078750156,-.0081298016,AMI,2019m5,-.16778523,.0018855765,.021855986,-.00043350176,.040176112,.030914271,.078750156,-.0081298016,15,.3046129161959307,-.3907741676081387,.7231511776587149,.7470007554123512,3.371071062354346,5.964226852204911,-7.064607760164323,-1.836126470362615,-.8912303129741748,.0097297119017389,-.0901691320376675,-.077616095261069
201210,AMI,-.20967741,-.0017380822,.0025395255,.0018337248,.01584891,.021394487,.0066735013,.051457398,AMI,2012m10,-.20967741,-.0017380822,.0025395255,.0018337248,.01584891,.021394487,.0066735013,.051457398,,,,,,,,,,,,,
201511,AMI,.63333333,-.032058787,.009106705,-.041353568,.0032805679,-.0074829734,.02747385,.023575731,AMI,2015m11,.33888897,-.032058787,.009106705,-.041353568,.0032805679,-.0074829734,.02747385,.023575731,12,.6423620602266538,.0164956656232979,3.018672088119893,-8.043599688858032,-1.651105614271188,-5.9038335834876,-.0931252872134394,5.059232663905518,3.917387841483938,.0539744749195727,.1649087380102609,.1739802349874045
201512,AMI,-.040816348,.0060487837,-.01699822,-.042089857,-.0041080071,-.0036160143,.0094709964,.02253183,AMI,2015m12,-.040816348,.0060487837,-.01699822,-.042089857,-.0041080071,-.0036160143,.0094709964,.02253183,12,.4754604926944949,-.4424836450901388,2.330803952745527,-4.049190616812328,.8397734126194534,-3.970331647544381,-1.181273424757428,2.161965895902515,2.978052191433084,.0241322143297584,.1798724224566823,-.2206887705027466
201209,AMI,.10714286,-.0097969426,-.0059298738,.00027198982,-.022861946,-.034379691,-.026701195,-.023977244,AMI,2012m9,.10714286,-.0097969426,-.0059298738,.00027198982,-.022861946,-.034379691,-.026701195,-.023977244,,,,,,,,,,,,,
201204,AMI,-.15053762,-.010575322,-.024582379,.0082566151,.012137587,-.00040093742,.014426365,-.047966816,AMI,2012m4,-.15053762,-.010575322,-.024582379,.0082566151,.012137587,-.00040093742,.014426365,-.047966816,,,,,,,,,,,,,
201812,AMI,-.048951004,-.0098380521,.012506206,.048681948,.043188211,.031267837,.046816152,.038418796,AMI,2018m12,-.048951004,-.0098380521,.012506206,.048681948,.043188211,.031267837,.046816152,.038418796,12,.8310867625668014,.5354885970587038,-.6137074114859982,5.32250146002171,-8.744540619240073,-13.15068103970908,3.899416144643707,10.74160052246142,-.8958167696586323,.2915449551515931,-.0391182145431462,-.0098327891573485
201510,AMI,1.4999999,.029300267,-.025176503,-.00098365964,-.0012798986,-.01352444,-.045814481,.020040307,AMI,2015m10,.33888897,.029300267,-.025176503,-.00098365964,-.0012798986,-.01352444,-.045814481,.020040307,12,.8638364353003383,.6255501970759303,2.492145096586438,-5.351293141698761,4.035889719226643,-8.633258408461529,2.172685148931507,.4172119146175977,1.975398003727524,.023324609844098,.2292406115445524,.109648361453113
201208,AMI,.47368422,-.026125235,.029506359,.024192778,.020718513,.016324591,.042177208,-.012865888,AMI,2012m8,.33888897,-.026125235,.029506359,.024192778,.020718513,.016324591,.042177208,-.012865888,,,,,,,,,,,,,
201302,AMI,-.034482729,.012768432,.0067259176,.026148282,.020888058,.032420088,.04759381,.00255529,AMI,2013m2,-.034482729,.012768432,.0067259176,.026148282,.020888058,.032420088,.04759381,.00255529,11,.7653683186663519,.2178943955545063,.0409113765165139,8.318293487277396,-4.855560271000328,-8.469992730382511,-8.74356052898921,12.55417720578046,1.056990027800614,-.0599582036213776,.0093611023765544,-.0438438310664634
201207,AMI,-.25490195,-.00026179239,-.066583402,-.017496979,-.024274198,-.00026348114,.0060296501,-.023024095,AMI,2012m7,-.25490195,-.00026179239,-.066583402,-.017496979,-.024274198,-.00026348114,.0060296501,-.023024095,,,,,,,,,,,,,
202109,AMI,-.15492952,-.024488786,.045690466,.036834721,.0013099505,.016985638,.031134471,-.090401106,AMI,2021m9,-.15492952,-.024488786,.045690466,.036834721,.0013099505,.016985638,.031134471,-.090401106,36,.3612085255450594,.2015106569313243,.4866363129727249,-1.180296171293485,.2958312097189295,.518155904557281,-1.702457328877926,.6163605653820591,.0101970372331215,-.0396469074112096,-.1045657904159925,-.0503637282836535
202005,AMI,-.01515159,.056015063,.041350443,-.099257998,.056239557,-.041969426,-.0093317013,-.052912232,AMI,2020m5,-.01515159,.056015063,.041350443,-.099257998,.056239557,-.041969426,-.0093317013,-.052912232,27,.2966142762989882,.0374721675670364,.5865195779389694,-.0871330497161678,2.667377697612058,2.210507265840433,-5.228717289680967,.4440356143543203,-1.07849659766172,-.0166732374599416,.1445053983843686,-.15965698849324
201508,AMI,-.23255816,-.094468921,.0098756747,.028240761,.019976472,.0153852,.019364303,.027465453,AMI,2015m8,-.23255816,-.094468921,.0098756747,.028240761,.019976472,.0153852,.019364303,.027465453,12,.8167761744096526,.4961344796265446,1.676596793827271,-4.040900353994037,4.582584256558881,-5.143078523511821,-.917200617031785,1.764745007696806,1.034673933978097,-.0586522725914538,-.1817905511866893,-.0507676098335896
201909,AMI,-.12499994,.009393773,.0083470149,-.00081072742,.0044649281,-.0094707664,-.017931724,-.018899441,AMI,2019m9,-.12499994,.009393773,.0083470149,-.00081072742,.0044649281,-.0094707664,-.017931724,-.018899441,19,.1857838619293748,-.3323536804792049,-.0819250421480848,-.3871995643659432,3.276268014293585,5.076089222133221,-5.001138705620708,-1.378928045546097,-1.368407545516129,-.035953672768606,.0780063052422905,-.2030062456376457
201911,AMI,-.085106365,.026896233,.0072695296,.018204782,.042834647,.017693788,.014321234,.048726458,AMI,2019m11,-.085106365,.026896233,.0072695296,.018204782,.042834647,.017693788,.014321234,.048726458,21,.1771124159039265,-.2659808986093437,-.4490548360888016,-.7227714022596157,2.973265280866266,4.686094230985138,-4.948876705403652,-.8057590608246694,-1.862847953080099,-.0425557202122302,.0050932060150986,-.0901995713977699
201809,AMI,.16800003,.071935371,.0059653833,.036927443,-.00026723935,.019335363,.0033517028,-.16797726,AMI,2018m9,.16800003,.071935371,.0059653833,.036927443,-.00026723935,.019335363,.0033517028,-.090401106,12,.7007085887698785,.1769486191171659,-1.401392050374532,4.307639047997623,3.615838725431924,1.695229367223122,-10.90944760825235,-.447155192189099,-.2259958200205882,.2326030635607315,.0985541817793761,.0694458457579698
202101,AMI,-.046511654,.0052863075,.025690803,.015213263,-.036066242,.014608789,.066089787,-.026290873,AMI,2021m1,-.046511654,.0052863075,.025690803,.015213263,-.036066242,.014608789,.066089787,-.026290873,35,.2606871999172862,.069013511006953,.0089017102696973,-1.366497234346705,1.709823011634269,1.994868449815695,-4.189906532146487,1.41118583164229,-1.508685752839748,-.0306632808588708,-.0399378805723007,-.0065737732384388
202102,AMI,-.048780512,.024595659,-.0075854515,.024443671,-.040298123,.0047184187,-.030533146,.024565645,AMI,2021m2,-.048780512,.024595659,-.0075854515,.024443671,-.040298123,.0047184187,-.030533146,.024565645,36,.2560918105833217,.0701147632291521,.2153747390179984,-.9151347252654476,1.678304883865586,1.491486532075408,-3.947732823663942,1.163297532749988,-1.182074946867764,-.0197932627607884,-.1098190669218792,.0610385548571838
202012,AMI,.036144614,.031949293,-.027641002,-.064692393,-.014682614,-.040503401,.018433265,.043775801,AMI,2020m12,.036144614,.031949293,-.027641002,-.064692393,-.014682614,-.040503401,.018433265,.043775801,34,.2568628777747431,.0567874987140969,.0231192679568689,-1.318402240320525,1.689672310620435,1.897249664892436,-4.145544681582665,1.430188015437445,-1.499223756804848,-.0294056342692102,-.0007485860794833,.0368932002991488
201803,AMI,5.3333335,-.026169164,.031309068,.023278173,.020940065,.0126042,.026226223,-.045724377,AMI,2018m3,.33888897,-.026169164,.031309068,.023278173,.020940065,.0126042,.026226223,-.045724377,12,.2221922818177257,-1.138971225001254,1.905520386944088,.3882058546045712,1.125962978351414,-1.231541341240781,-.6636253631906399,-1.736497736192149,-1.45744619534293,.1440685863689294,.1195134554235534,.2193755175741121
202107,AMI,-.097560957,.022350585,.03139504,.019987157,.055229373,-.0038471748,.0087829838,.034850739,AMI,2021m7,-.097560957,.022350585,.03139504,.019987157,.055229373,-.0038471748,.0087829838,.034850739,36,.3387041442642897,.1733801803303622,.5412889272387897,-1.249956709536876,.5718598261271306,.4668727158926449,-1.87510065363969,.9822431529172236,-.6624112298452414,-.0314795698380547,-.0286536028484451,-.0689073542257203
201904,AML,-.12,.0080673071,.002187782,-.017042464,.0063157403,.006919832,.0037986925,-.021343315,AML,2019m4,-.12,.0080673071,.002187782,-.017042464,.0063157403,.006919832,.0037986925,-.021343315,,,,,,,,,,,,,
202004,AML,.5151515,.10395271,-.048922099,-.11277871,.0013920193,-.092935197,-.013843284,-.0036791256,AML,2020m4,.33888897,.10395271,-.048922099,-.099257998,.0013920193,-.073632516,-.013843284,-.0036791256,13,.7545703390490589,.4109688137177414,5.327356170140186,10.35884732687885,-2.463698891752318,-15.6280012745142,2.646793276071818,2.440917168378573,4.992776466801448,.1711080463287568,.1938625496779259,.1450264233197395
201907,AML,-.11363639,.0179988,.030994415,-.018647941,.045948159,-.000032056578,.015633769,-.0142823,AML,2019m7,-.11363639,.0179988,.030994415,-.018647941,.045948159,-.000032056578,.015633769,-.0142823,,,,,,,,,,,,,
202002,AML,-.30303031,-.089578547,.010764377,.067450456,.0033436539,.032717351,-.0018096262,.0078413663,AML,2020m2,-.27699536,-.089578547,.010764377,.067450456,.0033436539,.032717351,-.0018096262,.0078413663,11,.8988293957107517,.6627646523691724,7.765399711272612,10.54040521074259,8.055772225619391,-15.05665482234733,-9.218004958036296,6.61654497728968,.4234996083387479,.129077624510472,-.27029478762196,-.0067005732293278
202005,AML,-.17000003,.056015063,.041350443,-.099257998,.056239557,-.041969426,-.0093317013,-.052912232,AML,2020m5,-.17000003,.056015063,.041350443,-.099257998,.056239557,-.041969426,-.0093317013,-.052912232,14,.7606954364233963,.4815067789173587,5.412238126774217,10.38848253857666,-2.305260218850393,-15.87800149364252,2.615570614391505,2.570973776267176,5.061353170161687,.1729838479172726,-.1600102331856488,-.0099897984048129
201905,AML,.13636364,.0018855765,.021855986,-.00043350176,.040176112,.030914271,.078750156,-.0081298016,AML,2019m5,.13636364,.0018855765,.021855986,-.00043350176,.040176112,.030914271,.078750156,-.0081298016,,,,,,,,,,,,,
201906,AML,-.12,.027337672,-.055349153,-.01274667,.0015527733,-.011957736,.018219022,.021006085,AML,2019m6,-.12,.027337672,-.055349153,-.01274667,.0015527733,-.011957736,.018219022,.021006085,,,,,,,,,,,,,
201911,AML,-.086956561,.026896233,.0072695296,.018204782,.042834647,.017693788,.014321234,.048726458,AML,2019m11,-.086956561,.026896233,.0072695296,.018204782,.042834647,.017693788,.014321234,.048726458,,,,,,,,,,,,,
201909,AML,.19230774,.009393773,.0083470149,-.00081072742,.0044649281,-.0094707664,-.017931724,-.018899441,AML,2019m9,.19230774,.009393773,.0083470149,-.00081072742,.0044649281,-.0094707664,-.017931724,-.018899441,,,,,,,,,,,,,
202001,AML,.1,.038583227,.026935395,.011097918,.053192265,.0354793,.080699466,.011249088,AML,2020m1,.1,.038583227,.026935395,.011097918,.053192265,.0354793,.080699466,.011249088,10,.884793874031134,.4815724331401028,7.269582260169363,10.06384134905223,9.089659888632049,-14.82004536152545,-9.173919752236344,6.472898658691197,.1108874802632087,.1418932925860659,.204137890164051,-.1041378886739349
201908,AML,-.33333334,-.035031896,.042104345,-.0049981545,.045490801,.013781274,.050519172,-.014019216,AML,2019m8,-.27699536,-.035031896,.042104345,-.0049981545,.045490801,.013781274,.050519172,-.014019216,,,,,,,,,,,,,
201910,AML,-.25806451,-.0087813986,-.04884509,-.028576653,-.0094775483,-.041341871,-.011328992,.036940932,AML,2019m10,-.25806451,-.0087813986,-.04884509,-.028576653,-.0094775483,-.041341871,-.011328992,.036940932,,,,,,,,,,,,,
202003,AML,-.42608696,-.17687769,.030316567,.068879485,.044685215,.076486416,.027041361,.084600709,AML,2020m3,-.27699536,-.10453988,.030316567,.068879485,.044685215,.076486416,.027041361,.053939618,12,.7827922488178531,.4026786842490961,5.390231541413405,11.22277542322453,-.1437240883349169,-16.88935114033408,1.340641080284138,3.651871209238399,4.92729517123249,.158265577290793,-.3625276560100602,.0855322951587723
201912,AML,.42857152,-.020012908,-.018756952,-.022819668,-.0278497,-.042165942,-.014017114,.015504599,AML,2019m12,.33888897,-.020012908,-.018756952,-.022819668,-.0278497,-.042165942,-.014017114,.015504599,9,.9929957890596393,.943966312477114,11.96921186159903,14.07938048679503,9.869508540639917,-18.47523262400215,-13.54151278752833,10.61575427065706,1.374326236095886,.1246319997735976,.3538145685265141,-.0149255955288486
201311,AMM1,.024154568,-.037294276,.040589415,.062625177,.020224607,.051032905,.098655224,.0053624338,AMM1,2013m11,.024154568,-.037294276,.040589415,.062625177,.020224607,.051032905,.098655224,.0053624338,36,.2226356349165266,.0282945436456583,.1897287326069249,-.9515526766475539,-1.009719093950197,.6038433528072347,2.18140896353828,-.9713223086266569,-.1601375363357305,.0489164227209507,-.0331647933116894,.0573193614027243
201211,AMM1,.039062556,-.030540239,-.031645346,.02367215,-.0070708469,.00078901305,.045162398,.021049591,AMM1,2012m11,.039062556,-.030540239,-.031645346,.02367215,-.0070708469,.00078901305,.045162398,.021049591,32,.2207346266654674,-.0065511072237714,.0949368637664263,-.1744419231657512,-.7632277935049837,1.715910880378852,-.2373036154019914,-.6578313111650194,.0396547980243739,.0343315738493546,-.0223094898947565,.061372045774111
201107,AMM1,-.027027002,-.0762114,-.0073728771,-.030019481,-.03972517,-.026294066,.023214744,-.0059581473,AMM1,2011m7,-.027027002,-.0762114,-.0073728771,-.030019481,-.03972517,-.026294066,.023214744,-.0059581473,16,.6985005630443709,.4346885557081954,-.336996519150156,.9384166982585125,1.256743790920462,.9668793294733273,-2.845631314407463,-1.105825896223565,-.6934181219316606,.0051594033782938,.0010705460949794,-.0280975476994173
201102,AMM1,-.015873004,-.028793879,-.020489579,-.066091351,.0016765917,-.029961469,-.012287119,.001293064,AMM1,2011m2,-.015873004,-.028793879,-.020489579,-.066091351,.0016765917,-.029961469,-.012287119,.001293064,11,.8468782256831021,.4895940856103403,-2.535513271324445,-2.420163193578812,2.514489979127563,.3682924946755488,-4.315047337141038,.1394472425930089,-4.750829695032834,-.089841171700608,-.0113857249598099,-.0044872787912296
201412,AMM1,.27947605,-.0071432707,.014530602,.043517191,.041860815,.03378598,.082234994,-.0051054242,AMM1,2014m12,.27947605,-.0071432707,.014530602,.043517191,.041860815,.03378598,.082234994,-.0051054242,36,.2833030654940034,.1041288318675042,.922873926730629,-1.09350118557299,.3257011816461378,-.8590632005859079,1.488171914927106,.1367330602803174,.4136394470740041,.0410340588967912,.0561767892278676,.2232992573343273
201009,AMM1,.13114752,.0025335604,-.062350761,-.084860243,-.089934103,-.075081535,-.088827081,.0024158945,AMM1,2010m9,.13114752,.0025335604,-.062350761,-.084860243,-.062945016,-.073632516,-.088827081,.0024158945,,,,,,,,,,,,,
201012,AMM1,-.014925358,-.011735184,-.030439733,-.080313645,-.050786775,-.057032846,-.051638514,.0019844088,AMM1,2010m12,-.014925358,-.011735184,-.030439733,-.080313645,-.050786775,-.057032846,-.051638514,.0019844088,9,.9105720224934243,.2845761799473943,-5.840691318574102,-7.562507545471362,2.841168004232088,10.16900642521716,-12.8491282581025,3.132623261969002,-9.600271941780989,-.1050518872344096,.0010622897615512,-.0159876476472099
201110,AMM1,.077419363,.024004055,-.094775848,-.077557415,-.062945016,-.065644123,-.07951194,.004536048,AMM1,2011m10,.077419363,.024004055,-.074535772,-.077557415,-.062945016,-.065644123,-.07951194,.004536048,19,.5738340748634068,.302637577049211,-1.141056020336262,-2.848519145104649,-2.966302347457305,1.527449687554836,3.620938583394274,-.444231734671336,-1.079085937381874,-.071417817669052,.0401557867322646,.0372635762299814
