ticker_year_month,ticker,yearmonth,year,month,ret,mktrf,smb,hml,wml,pmc,winsor_ret,winsor_mktrf,winsor_smb,winsor_hml,winsor_wml,winsor_pmc,ticker_encode,date,_Nobs,_R2,_adjR2,_b_winsor_mktrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_wml,_b_winsor_pmc,_b_cons
ABY1_2011_04,ABY1,201104,2011,4,.21621622,4.77,-.61000001,-.52999997,2.1199999,-.0035393275,.21621622,4.77,-.61000001,-.52999997,2.1199999,-.0035393275,ABY1,2011m4,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2015_02,ABY1,201502,2015,2,-.050000001,3.25,-.41,-3.1900001,.46000001,.00076413894,-.050000001,3.25,-.41,-3.1900001,.46000001,.00076413894,ABY1,2015m2,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2011_09,ABY1,201109,2011,9,-.28099173,-15.79,-.18000001,1.92,-3.52,-.03566112,-.22918165,-12.22,-.18000001,1.92,-3.52,-.029255906,ABY1,2011m9,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2010_08,ABY1,201008,2010,8,-.011235955,-.79000002,-.07,.47,3.4200001,.0084738266,-.011235955,-.79000002,-.07,.47,3.4200001,.0084738266,ABY1,2010m8,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2012_06,ABY1,201206,2012,6,-.12962963,4.4699998,-3.0799999,1.26,3.9400001,.0084670391,-.12962963,4.4699998,-3.0799999,1.26,3.9400001,.0084670391,ABY1,2012m6,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2010_12,ABY1,201012,2010,12,.13559322,6.7600002,2.45,-2.8199999,.20999999,.0015753808,.13559322,6.7600002,2.45,-2.8199999,.20999999,.0015753808,ABY1,2010m12,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2011_11,ABY1,201111,2011,11,-.21428572,-6.5300002,.97000003,-1.0700001,5.4000001,-.013968638,-.21428572,-6.5300002,.97000003,-1.0700001,5.4000001,-.013968638,ABY1,2011m11,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2012_05,ABY1,201205,2012,5,-.16923077,-11.42,.63,3.6199999,4.7399998,-.010699783,-.16923077,-11.42,.63,3.6199999,4.7399998,-.010699783,ABY1,2012m5,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2010_11,ABY1,201011,2010,11,-.024793388,-1.15,1.08,.66000003,5.1399999,-.0047605699,-.024793388,-1.15,1.08,.66000003,5.1399999,-.0047605699,ABY1,2010m11,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2011_06,ABY1,201106,2011,6,-.14124294,-2.3199999,-1.98,-.059999999,.15000001,-.0037501731,-.14124294,-2.3199999,-1.98,-.059999999,.15000001,-.0037501731,ABY1,2011m6,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
