ticker_year_month,ticker,industry,year,month,ret,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,logsize,bm,leverage,mom,investa,roe,logppe,beta,volat,salesgr,epsgr,yearmonth,ticker_encode,date,winsor_bm,winsor_leverage,winsor_mom,winsor_investa,winsor_roe,winsor_volat,winsor_salesgr,winsor_epsgr,_b_log_scope1,_b_log_scope2,_b_log_total_emissions,_b_log_energy_consumption,_b_change_scope1,_b_change_scope2,_b_change_total_emissions,_b_change_energy_consumption,_b_scope1_int,_b_scope2_int,_b_total_emissions_int,_b_energy_consumption_int
DOW_2017_08,DOW,216,2017,8,.11950099,12.334761,11.28805542413032,23.847689,15.21488,67840,40541,6784040541,1235706,31.213739,10.958916,3121384.8,556.11646,22.061432,.94083405,.19829921,.043835394,-.032392628,.065499999,20.981932,1.4373,.075206093,.10329974,-.39052999,201708,DOW,2017m8,.94083405,.19829921,.043835394,-.032392628,.065499999,.075206093,.10329974,-.39052999,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
AGL_2017_08,AGL,91,2017,8,-.0045643155,17.586929,13.09961252837029,31.402441,19.647791,182868,-37947,182867962053,3434304,3452.135,38.839241,3452134912,27108.688,23.540083,.45289457,.23142897,.014819156,-.034444597,.071199998,22.586882,.59189999,.040587541,.089555614,5.871613,201708,AGL,2017m8,.45289457,.23142897,.014819156,-.034444597,.071199998,.040587541,.089555614,5.871613,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
AZJ_2017_08,AZJ,81,2017,8,-.011952192,13.375662,12.92406852405951,27.191174,16.198849,-12505,-24648,-12505024648,-229269,186.58112,118.77995,186581232,3140.2324,23.12092,.45666441,.34290415,-.0010713509,-.054855321,.1472,22.901987,.57789999,.099316716,-.00056010572,-2.625,201708,AZJ,2017m8,.45666441,.34290415,-.0010713509,-.054855321,.1472,.099316716,-.00056010572,-2.625,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
CSR_2017_08,CSR,30,2017,8,.030612245,13.038842,12.48517300015058,26.854353,15.959111,12465,-2426,12464997574,151621,184.27661,105.92892,184276720,3417.6438,21.545338,.53028101,.014543894,.0054879626,-.044442326,.1512,20.559099,1.0523,.30195215,.081399344,1.7574258,201708,CSR,2017m8,.53028101,.014543894,.0054879626,-.044442326,.1512,.30195215,.081399344,1.7574258,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
HGO_2017_08,HGO,122,2017,8,-.079905994,10.499408,10.02242547660764,22.012339,13.606207,5561,-3493,556096507,86691,285.15308,176.98128,28515486,6372.9995,17.705858,.28108704,.099207506,.025466898,-.07170938,-1.0233001,18.168249,1.0721999,.084872946,.69039917,676.88379,201708,HGO,2017m8,.28108704,.099207506,.025466898,-.07170938,-.1648,.084872946,.69039917,326.76581,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
GRR_2017_08,GRR,122,2017,8,-.13842481,12.006896,10.04307556674318,23.519823,15.028768,-31752,-5804,-3175205804,-737742,659.40131,92.528069,65940220,13537.304,19.332272,1.5576192,.0098579274,.029934682,-.10506754,.1566,19.18014,.93510002,.12793258,-.20443769,-25.669437,201708,GRR,2017m8,1.5576192,.0098579274,.029934682,-.10506754,.1566,.12793258,-.20443769,-25.669437,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
EVT_2017_08,EVT,115,2017,8,-.066920154,9.3799992,11.79626060317831,23.19552,13.594345,618,225,618000225,16992,9.1606865,102.63541,9160789,619.71979,21.48719,.48926061,.20032744,-.0080219293,-.15911315,.1003,20.936527,.3003,.05648585,.0068964106,-1.0220048,201708,EVT,2017m8,.48926061,.20032744,-.0080219293,-.15911315,.1003,.05648585,.0068964106,-1.0220048,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
BGA_2017_08,BGA,71,2017,8,.002915754,10.704592,11.38023942921659,22.217537,14.170773,-3564,-5769,-356405769,-90209,31.567553,62.039875,3156817.3,1010.6116,20.856449,.50126421,.20387405,.016198438,-.037092194,.26820001,19.097694,1.229,.12505391,.16344792,10.628532,201708,BGA,2017m8,.50126421,.20387405,.016198438,-.037092194,.26820001,.12505391,.16344792,10.628532,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
HVN_2017_08,HVN,87,2017,8,-.066360846,8.7188272,11.7244659604334,22.534357,13.351896,-298,-6697,-298006697,-23305,1.9346159,39.077534,1934655,198.93494,22.170624,.66156942,.17195347,-.0053094961,-.021329705,.1631,20.253441,.73710001,.12546058,.031537503,2.2886384,201708,HVN,2017m8,.66156942,.17195347,-.0053094961,-.021329705,.1631,.12546058,.031537503,2.2886384,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
JBH_2017_08,JBH,90,2017,8,-.11072665,6.3526292,10.85888360629086,17.866461,12.324109,,,,,.10195382,9.2351685,10204.617,39.974602,21.706852,.31918138,.22786772,.003086932,-.02002202,.2467,19.154009,.3933,.080870196,.63194895,.025075659,201708,JBH,2017m8,.31918138,.22786772,.003086932,-.02002202,.2467,.080870196,.63194895,.025075659,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,,,,,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
GNC_2017_08,GNC,35,2017,8,-.011470067,11.488817,12.07792104157153,25.304329,14.665576,-14541,3394,-14540996606,-170870,20.921131,37.707672,20921170,501.45734,21.346056,.99800265,.30152291,.0048924922,-.062861271,.076700002,21.129065,.88209999,.088623919,.22733948,10.705015,201708,GNC,2017m8,.99800265,.30152291,.0048924922,-.062861271,.076700002,.088623919,.22733948,10.705015,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
IPL_2017_08,IPL,92,2017,8,.040624999,14.189008,12.06063060187982,28.004519,17.247902,-51324,-3368,-51324003368,-85731,406.90314,48.433788,406903200,8668.6523,22.527252,.78354394,.25211695,.011026524,-.036240179,.068099998,22.072584,.81690001,.064079314,.030151576,3.3933933,201708,IPL,2017m8,.78354394,.25211695,.011026524,-.036240179,.068099998,.064079314,.030151576,3.3933933,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
CSL_2017_08,CSL,95,2017,8,.02,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,.0074711978,-.094336107,.42269999,22.064997,.84310001,.15019903,.0090773869,.15343915,201708,CSL,2017m8,.072986394,.43574819,.0074711978,-.094336107,.42269999,.15019903,.0090773869,.15343915,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
CWN_2017_08,CWN,100,2017,8,-.088050313,10.209243,11.86404701733497,24.024759,13.857051,1754,-1972,1753998028,95530,5.2521377,27.479475,5252165,201.63176,22.858503,.6118139,.22741546,.00018458393,-.047297087,.067100003,22.099306,1.39,.040921938,.12095191,10.889655,201708,CWN,2017m8,.6118139,.22741546,.00018458393,-.047297087,.067100003,.040921938,.12095191,10.889655,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
FMG_2017_08,FMG,56,2017,8,.047038328,14.13967,12.72186192992504,27.955181,16.911097,-26542,-27786,-26542027786,-470786,125.71825,30.454538,125718272,2009.1534,23.510817,.77917355,.23390009,.02546563,-.038137589,.21529999,23.738056,1.3661,.12269627,.063784249,7.452579,201708,FMG,2017m8,.77917355,.23390009,.02546563,-.038137589,.21529999,.12269627,.063784249,7.452579,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
AMP_2017_08,AMP,104,2017,8,-.05380334,9.0425129,11.49479204377409,20.555555,13.20929,-2426,-8000,-10035508000,-19516,.64948535,7.543632,64956.078,41.89645,23.429726,.48630595,.14187123,-.0043195365,-.0003106324,.13330001,18.132999,1.5994999,.29178768,-.028889734,8.0431376,201708,AMP,2017m8,.48630595,.14187123,-.0043195365,-.0014736718,.13330001,.29178768,-.028889734,8.0431376,-.0002642419291332,.0410890324974846,.0066247971666573,.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-.0000193278959105,.0001112890292223,-1.18704561358e-11,-3.03383274863e-06
HSO_2017_09,HSO,45,2017,9,-.040229887,9.4205198,11.45340897894447,20.933521,13.415589,985,5043,98505043,53797,5.3226643,40.644466,532307.06,289.17825,22.067865,.61712718,.38421613,-.040749766,-.12042119,.075599998,21.454191,.81999999,.095225528,.0094121052,-1.6706587,201709,HSO,2017m9,.61712718,.38421613,-.040749766,-.12042119,.075599998,.095225528,.0094121052,-1.6706587,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
AZJ_2017_09,AZJ,81,2017,9,-.012096774,13.375662,12.92406852405951,27.191174,16.198849,-12505,-24648,-12505024648,-229269,186.58112,118.77995,186581232,3140.2324,23.12092,.45666441,.34290415,.010913403,-.054855321,.1472,22.901987,.57789999,.099300876,-.00056869769,-2.6571429,201709,AZJ,2017m9,.45666441,.34290415,.010913403,-.054855321,.1472,.099300876,-.00056869769,-2.6571429,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
GNC_2017_09,GNC,35,2017,9,-.054459557,11.488817,12.07792104157153,25.304329,14.665576,-14541,3394,-14540996606,-170870,20.921131,37.707672,20921170,501.45734,21.346056,.99800265,.30152291,.0064924583,-.062861271,.076700002,21.129065,.88209999,.088499561,.24043353,11.321584,201709,GNC,2017m9,.99800265,.30152291,.0064924583,-.062861271,.076700002,.088499561,.24043353,11.321584,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
HVN_2017_09,HVN,87,2017,9,-.049005881,8.7188272,11.7244659604334,22.534357,13.351896,-298,-6697,-298006697,-23305,1.9346159,39.077534,1934655,198.93494,22.170624,.66156942,.17195347,-.020137176,-.021329705,.1631,20.253441,.73710001,.13065217,.033146255,2.4065745,201709,HVN,2017m9,.66156942,.17195347,-.020137176,-.021329705,.1631,.13065217,.033146255,2.4065745,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
CSL_2017_09,CSL,95,2017,9,.042328041,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,.016129389,-.094336107,.42269999,22.064997,.84310001,.15767649,.0087067261,.14720812,201709,CSL,2017m9,.072986394,.43574819,.016129389,-.094336107,.42269999,.15767649,.0087067261,.14720812,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
HGO_2017_09,HGO,122,2017,9,.037037037,10.499408,10.02242547660764,22.012339,13.606207,5561,-3493,556096507,86691,285.15308,176.98128,28515486,6372.9995,17.705858,.28108704,.099207506,.037896737,-.07170938,-1.0233001,18.168249,1.0721999,.084773764,.56180102,652.70935,201709,HGO,2017m9,.28108704,.099207506,.037896737,-.07170938,-.1648,.084773764,.56180102,326.76581,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
AGL_2017_09,AGL,91,2017,9,-.025844101,17.586929,13.09961252837029,31.402441,19.647791,182868,-37947,182867962053,3434304,3452.135,38.839241,3452134912,27108.688,23.540083,.45289457,.23142897,.022658752,-.034444597,.071199998,22.586882,.59189999,.043272056,.091931492,6.0273857,201709,AGL,2017m9,.45289457,.23142897,.022658752,-.034444597,.071199998,.043272056,.091931492,6.0273857,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
AIS_2017_09,AIS,122,2017,9,.058076225,9.7408514,11.1054533441588,21.253815,13.173518,-1487,-242,-148700242,-22146,101.11958,395.79889,10112354,3130.5728,15.53911,.086891852,.72677046,.038168617,-.20220998,-68.375801,18.400671,1.5542001,.38609457,-7.1995111,-116.86678,201709,AIS,2017m9,.086891852,.65629202,.038168617,-.20220998,-.1648,.38609457,-4.1692433,-116.86678,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
ILU_2017_09,ILU,122,2017,9,.0031759692,12.551799,10.99705379798201,24.064726,15.226434,-41636,-10272,-4163610272,-278856,261.8634,55.316902,26186398,3798.8687,22.172112,.20795207,.12126348,.034249324,-.047817156,.098200001,20.75263,.81709999,.24267088,.075396277,2.5715394,201709,ILU,2017m9,.20795207,.12126348,.034249324,-.047817156,.098200001,.24267088,.075396277,2.5715394,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
BGA_2017_09,BGA,71,2017,9,-.0087070735,10.704592,11.38023942921659,22.217537,14.170773,-3564,-5769,-356405769,-90209,31.567553,62.039875,3156817.3,1010.6116,20.856449,.50126421,.20387405,.014425563,-.037092194,.26820001,19.097694,1.229,.1248038,.16488464,10.721889,201709,BGA,2017m9,.50126421,.20387405,.014425563,-.037092194,.26820001,.1248038,.16488464,10.721889,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
JBH_2017_09,JBH,90,2017,9,-.0090791183,6.3526292,10.85888360629086,17.866461,12.324109,,,,,.10195382,9.2351685,10204.617,39.974602,21.706852,.31918138,.22786772,-.018187109,-.02002202,.2467,19.154009,.3933,.082382292,.6362313,.025305411,201709,JBH,2017m9,.31918138,.22786772,-.018187109,-.02002202,.2467,.082382292,.6362313,.025305411,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,,,,,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
DOW_2017_09,DOW,216,2017,9,-.049166728,12.334761,11.28805542413032,23.847689,15.21488,67840,40541,6784040541,1235706,31.213739,10.958916,3121384.8,556.11646,22.061432,.94083405,.19829921,.039206594,-.032392628,.065499999,20.981932,1.4373,.063140757,.10864004,-.41072395,201709,DOW,2017m9,.94083405,.19829921,.039206594,-.032392628,.065499999,.063140757,.10864004,-.41072395,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
AMP_2017_09,AMP,104,2017,9,-.052941177,9.0425129,11.49479204377409,20.555555,13.20929,-2426,-8000,-10035508000,-19516,.64948535,7.543632,64956.078,41.89645,23.429726,.48630595,.14187123,-.00091445056,-.0003106324,.13330001,18.132999,1.5994999,.29183277,-.030504696,8.492754,201709,AMP,2017m9,.48630595,.14187123,-.00091445056,-.0014736718,.13330001,.29183277,-.030504696,8.492754,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
CWN_2017_09,CWN,100,2017,9,-.025,10.209243,11.86404701733497,24.024759,13.857051,1754,-1972,1753998028,95530,5.2521377,27.479475,5252165,201.63176,22.858503,.6118139,.22741546,-.0073437821,-.047297087,.067100003,22.099306,1.39,.040609993,.12405331,11.168877,201709,CWN,2017m9,.6118139,.22741546,-.0073437821,-.047297087,.067100003,.040609993,.12405331,11.168877,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
CSR_2017_09,CSR,30,2017,9,.17079207,13.038842,12.48517300015058,26.854353,15.959111,12465,-2426,12464997574,151621,184.27661,105.92892,184276720,3417.6438,21.545338,.53028101,.014543894,.016502526,-.044442326,.1512,20.559099,1.0523,.29793403,.069548666,1.501057,201709,CSR,2017m9,.53028101,.014543894,.016502526,-.044442326,.1512,.29793403,.069548666,1.501057,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
GRR_2017_09,GRR,122,2017,9,.040627886,12.006896,10.04307556674318,23.519823,15.028768,-31752,-5804,-3175205804,-737742,659.40131,92.528069,65940220,13537.304,19.332272,1.5576192,.0098579274,.021707991,-.10506754,.1566,19.18014,.93510002,.12924349,-.19658358,-24.667257,201709,GRR,2017m9,1.5576192,.0098579274,.021707991,-.10506754,.1566,.12924349,-.19658358,-24.667257,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
BLD_2017_09,BLD,30,2017,9,.014997322,14.288277,12.82855055022222,28.103786,16.326582,49092,8862,49092008862,117549,370.31482,86.024094,370314912,2843.125,22.821003,.66773391,.2788825,.0089254342,-.036516491,.064900003,21.736937,1.3142999,.059663631,-.0029987351,-1.2765423,201709,BLD,2017m9,.66773391,.2788825,.0089254342,-.036516491,.064900003,.059663631,-.0029987351,-1.2765423,.0066885497115163,.0412230118776329,.0076035890109135,.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,.0000142222327952,.0007325658726058,1.45494281630e-11,2.03111376701e-06
DOW_2017_10,DOW,216,2017,10,.03249684,12.334761,11.28805542413032,23.847689,15.21488,67840,40541,6784040541,1235706,31.213739,10.958916,3121384.8,556.11646,22.061432,.94083405,.19829921,.026775116,-.032392628,.065499999,20.981932,1.4373,.065207511,.10522087,-.39779681,201710,DOW,2017m10,.94083405,.19829921,.026775116,-.032392628,.065499999,.065207511,.10522087,-.39779681,.0300895241041785,.0656548828979115,.0217047583655159,.0385326533064181,4.84463426800e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,.000042628140271,.0008638506588105,3.85776235611e-11,6.26603997109e-06
HVN_2017_10,HVN,87,2017,10,-.025778992,8.7188272,11.7244659604334,22.534357,13.351896,-298,-6697,-298006697,-23305,1.9346159,39.077534,1934655,198.93494,22.170624,.66156942,.17195347,-.021432871,-.021329705,.1631,20.253441,.73710001,.085131951,.034023125,2.4702554,201710,HVN,2017m10,.66156942,.17195347,-.021432871,-.021329705,.1631,.085131951,.034023125,2.4702554,.0300895241041785,.0656548828979115,.0217047583655159,.0385326533064181,4.84463426800e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,.000042628140271,.0008638506588105,3.85776235611e-11,6.26603997109e-06
AMP_2017_10,AMP,104,2017,10,.028985508,9.0425129,11.49479204377409,20.555555,13.20929,-2426,-8000,-10035508000,-19516,.64948535,7.543632,64956.078,41.89645,23.429726,.48630595,.14187123,-.0056430721,-.0003106324,.13330001,18.132999,1.5994999,.29686323,-.0296454,8.253521,201710,AMP,2017m10,.48630595,.14187123,-.0056430721,-.0014736718,.13330001,.29686323,-.0296454,8.253521,.0300895241041785,.0656548828979115,.0217047583655159,.0385326533064181,4.84463426800e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,.000042628140271,.0008638506588105,3.85776235611e-11,6.26603997109e-06
BGA_2017_10,BGA,71,2017,10,.076134048,10.704592,11.38023942921659,22.217537,14.170773,-3564,-5769,-356405769,-90209,31.567553,62.039875,3156817.3,1010.6116,20.856449,.50126421,.20387405,.0098942621,-.037092194,.26820001,19.097694,1.229,.26771232,.15321913,9.9633398,201710,BGA,2017m10,.50126421,.20387405,.0098942621,-.037092194,.26820001,.26771232,.15321913,9.9633398,.0300895241041785,.0656548828979115,.0217047583655159,.0385326533064181,4.84463426800e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,.000042628140271,.0008638506588105,3.85776235611e-11,6.26603997109e-06
GRR_2017_10,GRR,122,2017,10,.26885536,12.006896,10.04307556674318,23.519823,15.028768,-31752,-5804,-3175205804,-737742,659.40131,92.528069,65940220,13537.304,19.332272,1.5576192,.0098579274,.032064803,-.10506754,.1566,19.18014,.93510002,.11747145,-.1548806,-19.440559,201710,GRR,2017m10,1.5576192,.0098579274,.032064803,-.10506754,.1566,.11747145,-.1548806,-19.440559,.0300895241041785,.0656548828979115,.0217047583655159,.0385326533064181,4.84463426800e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,.000042628140271,.0008638506588105,3.85776235611e-11,6.26603997109e-06
BLD_2017_10,BLD,30,2017,10,.056112576,14.288277,12.82855055022222,28.103786,16.326582,49092,8862,49092008862,117549,370.31482,86.024094,370314912,2843.125,22.821003,.66773391,.2788825,.0084098009,-.036516491,.064900003,21.736937,1.3142999,.087051772,-.0028393636,-1.2087179,201710,BLD,2017m10,.66773391,.2788825,.0084098009,-.036516491,.064900003,.087051772,-.0028393636,-1.2087179,.0300895241041785,.0656548828979115,.0217047583655159,.0385326533064181,4.84463426800e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,.000042628140271,.0008638506588105,3.85776235611e-11,6.26603997109e-06
GNC_2017_10,GNC,35,2017,10,.04167353,11.488817,12.07792104157153,25.304329,14.665576,-14541,3394,-14540996606,-170870,20.921131,37.707672,20921170,501.45734,21.346056,.99800265,.30152291,.0057059107,-.062861271,.076700002,21.129065,.88209999,.094293259,.23081629,10.868649,201710,GNC,2017m10,.99800265,.30152291,.0057059107,-.062861271,.076700002,.094293259,.23081629,10.868649,.0300895241041785,.0656548828979115,.0217047583655159,.0385326533064181,4.84463426800e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,.000042628140271,.0008638506588105,3.85776235611e-11,6.26603997109e-06
CSL_2017_10,CSL,95,2017,10,.037100628,9.6943703,11.16224679311944,21.207338,13.208749,623,-1515,62298485,15099,1.8028889,7.8245554,180296.72,60.568111,24.859428,.065744095,.43574819,.020504707,-.094336107,.42269999,22.064997,.84310001,.15977485,.008395114,.14194198,201710,CSL,2017m10,.072986394,.43574819,.020504707,-.094336107,.42269999,.15977485,.008395114,.14194198,.0300895241041785,.0656548828979115,.0217047583655159,.0385326533064181,4.84463426800e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,.000042628140271,.0008638506588105,3.85776235611e-11,6.26603997109e-06
HSO_2017_10,HSO,45,2017,10,.17365269,9.4205198,11.45340897894447,20.933521,13.415589,985,5043,98505043,53797,5.3226643,40.644466,532307.06,289.17825,22.067865,.61712718,.38421613,-.044374589,-.12042119,.075599998,21.454191,.81999999,.10894041,.0080134319,-1.4234694,201710,HSO,2017m10,.61712718,.38421613,-.044374589,-.12042119,.075599998,.10894041,.0080134319,-1.4234694,.0300895241041785,.0656548828979115,.0217047583655159,.0385326533064181,4.84463426800e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,.000042628140271,.0008638506588105,3.85776235611e-11,6.26603997109e-06
AIS_2017_10,AIS,122,2017,10,.06832476,9.7408514,11.1054533441588,21.253815,13.173518,-1487,-242,-148700242,-22146,101.11958,395.79889,10112354,3130.5728,15.53911,.086891852,.72677046,.054694444,-.20220998,-68.375801,18.400671,1.5542001,.76268953,-6.7384262,-109.39256,201710,AIS,2017m10,.086891852,.65629202,.054694444,-.20220998,-.1648,.76268953,-4.1692433,-109.39256,.0300895241041785,.0656548828979115,.0217047583655159,.0385326533064181,4.84463426800e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,.000042628140271,.0008638506588105,3.85776235611e-11,6.26603997109e-06
AZJ_2017_10,AZJ,81,2017,10,.057142857,13.375662,12.92406852405951,27.191174,16.198849,-12505,-24648,-12505024648,-229269,186.58112,118.77995,186581232,3140.2324,23.12092,.45666441,.34290415,.0040207519,-.054855321,.1472,22.901987,.57789999,.097541988,-.00054306455,-2.5135136,201710,AZJ,2017m10,.45666441,.34290415,.0040207519,-.054855321,.1472,.097541988,-.00054306455,-2.5135136,.0300895241041785,.0656548828979115,.0217047583655159,.0385326533064181,4.84463426800e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,.000042628140271,.0008638506588105,3.85776235611e-11,6.26603997109e-06
