ticker_year_month,ticker,year-month,year,industry,month,ret,MKT-RF,SMB,HML,WML,pmc
ENE1_2015_10,ENE1,201510.0,2015,96.0,10,0.0025125628140703,7.3,-1.28,1.17,-3.37,-0.0076524891898169
EPW_2015_10,EPW,201510.0,2015,91.0,10,-0.267857142857143,7.3,-1.28,1.17,-3.37,-0.0076524891898169
EVN_2015_10,EVN,201510.0,2015,119.0,10,0.11949021836188,7.3,-1.28,1.17,-3.37,-0.0076524891898169
EVT_2015_10,EVT,201510.0,2015,115.0,10,0.0852713178294573,7.3,-1.28,1.17,-3.37,-0.0076524891898169
FMG_2015_10,FMG,201510.0,2015,56.0,10,0.1483516483516482,7.3,-1.28,1.17,-3.37,-0.0076524891898169
HGO_2015_10,HGO,201510.0,2015,122.0,10,0.1144859813084113,7.3,-1.28,1.17,-3.37,-0.0076524891898169
HVN_2015_10,HVN,201510.0,2015,87.0,10,0.0257522218652961,7.3,-1.28,1.17,-3.37,-0.0076524891898169
ILU_2015_10,ILU,201510.0,2015,122.0,10,0.0338405774458645,7.3,-1.28,1.17,-3.37,-0.0076524891898169
LAU_2015_10,LAU,201510.0,2015,131.0,10,0.0555555555555555,7.3,-1.28,1.17,-3.37,-0.0076524891898169
AGL_2015_11,AGL,201511.0,2015,91.0,11,-0.0107591153616257,-2.08,2.19,-2.92,4.05,-0.0053831964295003
AHG_2015_11,AHG,201511.0,2015,90.0,11,-0.0047058823529411,-2.08,2.19,-2.92,4.05,-0.0053831964295003
AHY_2015_11,AHY,201511.0,2015,48.0,11,-0.0568181818181818,-2.08,2.19,-2.92,4.05,-0.0053831964295003
AIO_2015_11,AIO,201511.0,2015,81.0,11,0.0426829268292685,-2.08,2.19,-2.92,4.05,-0.0053831964295003
AST_2015_11,AST,201511.0,2015,169.0,11,0.0486111111111111,-2.08,2.19,-2.92,4.05,-0.0053831964295003
BKN_2015_11,BKN,201511.0,2015,43.0,11,-0.4742268041237113,-2.08,2.19,-2.92,4.05,-0.0053831964295003
BLD_2015_11,BLD,201511.0,2015,30.0,11,0.0519594892118009,-2.08,2.19,-2.92,4.05,-0.0053831964295003
BPT_2015_11,BPT,201511.0,2015,50.0,11,-0.1953311100524059,-2.08,2.19,-2.92,4.05,-0.0053831964295003
BRS_2015_11,BRS,201511.0,2015,86.0,11,-0.1485148514851485,-2.08,2.19,-2.92,4.05,-0.0053831964295003
BSL_2015_11,BSL,201511.0,2015,56.0,11,-0.0650224215246636,-2.08,2.19,-2.92,4.05,-0.0053831964295003
CCL_2015_11,CCL,201511.0,2015,114.0,11,-0.0087815587266739,-2.08,2.19,-2.92,4.05,-0.0053831964295003
CIM_2015_11,CIM,201511.0,2015,39.0,11,-0.0963203463203462,-2.08,2.19,-2.92,4.05,-0.0053831964295003
CSL_2015_11,CSL,201511.0,2015,95.0,11,0.0673845825780998,-2.08,2.19,-2.92,4.05,-0.0053831964295003
CSR_2015_11,CSR,201511.0,2015,30.0,11,0.1010830324909746,-2.08,2.19,-2.92,4.05,-0.0053831964295003
CWN_2015_11,CWN,201511.0,2015,100.0,11,0.0157068062827225,-2.08,2.19,-2.92,4.05,-0.0053831964295003
DOW_2015_11,DOW,201511.0,2015,216.0,11,0.0169094613910769,-2.08,2.19,-2.92,4.05,-0.0053831964295003
EPW_2015_11,EPW,201511.0,2015,91.0,11,-0.0426829268292682,-2.08,2.19,-2.92,4.05,-0.0053831964295003
EVN_2015_11,EVN,201511.0,2015,119.0,11,-0.2028134290479298,-2.08,2.19,-2.92,4.05,-0.0053831964295003
EVT_2015_11,EVT,201511.0,2015,115.0,11,0.0757142857142858,-2.08,2.19,-2.92,4.05,-0.0053831964295003
FMG_2015_11,FMG,201511.0,2015,56.0,11,-0.062200956937799,-2.08,2.19,-2.92,4.05,-0.0053831964295003
HGO_2015_11,HGO,201511.0,2015,122.0,11,-0.1027253668763102,-2.08,2.19,-2.92,4.05,-0.0053831964295003
HVN_2015_11,HVN,201511.0,2015,87.0,11,0.0251317918471736,-2.08,2.19,-2.92,4.05,-0.0053831964295003
ILU_2015_11,ILU,201511.0,2015,122.0,11,-0.1043643837272563,-2.08,2.19,-2.92,4.05,-0.0053831964295003
LAU_2015_11,LAU,201511.0,2015,131.0,11,0.0947368421052632,-2.08,2.19,-2.92,4.05,-0.0053831964295003
AGL_2015_12,AGL,201512.0,2015,91.0,12,0.0924471299093654,1.88,-0.1,-2.65,2.59,-0.0042593027802223
AHG_2015_12,AHG,201512.0,2015,90.0,12,0.0685579196217491,1.88,-0.1,-2.65,2.59,-0.0042593027802223
AHY_2015_12,AHY,201512.0,2015,48.0,12,-0.0361445783132529,1.88,-0.1,-2.65,2.59,-0.0042593027802223
AIO_2015_12,AIO,201512.0,2015,81.0,12,0.0222222222222221,1.88,-0.1,-2.65,2.59,-0.0042593027802223
AST_2015_12,AST,201512.0,2015,169.0,12,-0.0198675496688741,1.88,-0.1,-2.65,2.59,-0.0042593027802223
BKN_2015_12,BKN,201512.0,2015,43.0,12,-0.0392156862745098,1.88,-0.1,-2.65,2.59,-0.0042593027802223
BLD_2015_12,BLD,201512.0,2015,30.0,12,0.0423093022507001,1.88,-0.1,-2.65,2.59,-0.0042593027802223
BPT_2015_12,BPT,201512.0,2015,50.0,12,-0.0485494375370042,1.88,-0.1,-2.65,2.59,-0.0042593027802223
BRS_2015_12,BRS,201512.0,2015,86.0,12,0.627906976744186,1.88,-0.1,-2.65,2.59,-0.0042593027802223
BSL_2015_12,BSL,201512.0,2015,56.0,12,0.0623501199040767,1.88,-0.1,-2.65,2.59,-0.0042593027802223
CCL_2015_12,CCL,201512.0,2015,114.0,12,0.0299003322259137,1.88,-0.1,-2.65,2.59,-0.0042593027802223
CIM_2015_12,CIM,201512.0,2015,39.0,12,-0.029940119760479,1.88,-0.1,-2.65,2.59,-0.0042593027802223
CSL_2015_12,CSL,201512.0,2015,95.0,12,0.051942862850864,1.88,-0.1,-2.65,2.59,-0.0042593027802223
CSR_2015_12,CSR,201512.0,2015,30.0,12,-0.0524590163934425,1.88,-0.1,-2.65,2.59,-0.0042593027802223
CWN_2015_12,CWN,201512.0,2015,100.0,12,0.0738831615120274,1.88,-0.1,-2.65,2.59,-0.0042593027802223
DOW_2015_12,DOW,201512.0,2015,216.0,12,-0.0027813500014953,1.88,-0.1,-2.65,2.59,-0.0042593027802223
EPW_2015_12,EPW,201512.0,2015,91.0,12,-0.0063694267515923,1.88,-0.1,-2.65,2.59,-0.0042593027802223
EVN_2015_12,EVN,201512.0,2015,119.0,12,0.2410405675823177,1.88,-0.1,-2.65,2.59,-0.0042593027802223
EVT_2015_12,EVT,201512.0,2015,115.0,12,0.092961487383798,1.88,-0.1,-2.65,2.59,-0.0042593027802223
FMG_2015_12,FMG,201512.0,2015,56.0,12,-0.0459183673469386,1.88,-0.1,-2.65,2.59,-0.0042593027802223
HGO_2015_12,HGO,201512.0,2015,122.0,12,-0.0858644859813083,1.88,-0.1,-2.65,2.59,-0.0042593027802223
HVN_2015_12,HVN,201512.0,2015,87.0,12,0.0245156691530255,1.88,-0.1,-2.65,2.59,-0.0042593027802223
ILU_2015_12,ILU,201512.0,2015,122.0,12,0.0660749839705734,1.88,-0.1,-2.65,2.59,-0.0042593027802223
LAU_2015_12,LAU,201512.0,2015,131.0,12,-0.0576923076923077,1.88,-0.1,-2.65,2.59,-0.0042593027802223
AGL_2016_01,AGL,201601.0,2016,91.0,1,0.0287610619469027,-9.03,-0.71,-0.35,-0.7,0.003505778082627
AHG_2016_01,AHG,201601.0,2016,90.0,1,-0.0420353982300883,-9.03,-0.71,-0.35,-0.7,0.003505778082627
AHY_2016_01,AHY,201601.0,2016,48.0,1,-0.025,-9.03,-0.71,-0.35,-0.7,0.003505778082627
AIO_2016_01,AIO,201601.0,2016,81.0,1,0.0183066361556063,-9.03,-0.71,-0.35,-0.7,0.003505778082627
ALK_2016_01,ALK,201601.0,2016,122.0,1,-0.1277683134582623,-9.03,-0.71,-0.35,-0.7,0.003505778082627
AST_2016_01,AST,201601.0,2016,169.0,1,-0.0067567567567567,-9.03,-0.71,-0.35,-0.7,0.003505778082627
BKN_2016_01,BKN,201601.0,2016,43.0,1,-0.1020408163265306,-9.03,-0.71,-0.35,-0.7,0.003505778082627
BLD_2016_01,BLD,201601.0,2016,30.0,1,-0.0524543572951098,-9.03,-0.71,-0.35,-0.7,0.003505778082627
BSL_2016_01,BSL,201601.0,2016,56.0,1,0.0428893905191873,-9.03,-0.71,-0.35,-0.7,0.003505778082627
CCL_2016_01,CCL,201601.0,2016,114.0,1,-0.0956989247311828,-9.03,-0.71,-0.35,-0.7,0.003505778082627
CIM_2016_01,CIM,201601.0,2016,39.0,1,-0.0094650205761317,-9.03,-0.71,-0.35,-0.7,0.003505778082627
CSL_2016_01,CSL,201601.0,2016,95.0,1,-0.0124394644383249,-9.03,-0.71,-0.35,-0.7,0.003505778082627
CSR_2016_01,CSR,201601.0,2016,30.0,1,-0.1176470588235295,-9.03,-0.71,-0.35,-0.7,0.003505778082627
CTP_2016_01,CTP,201601.0,2016,50.0,1,-0.2412247946228528,-9.03,-0.71,-0.35,-0.7,0.003505778082627
CWN_2016_01,CWN,201601.0,2016,100.0,1,-0.0184,-9.03,-0.71,-0.35,-0.7,0.003505778082627
DOW_2016_01,DOW,201601.0,2016,216.0,1,-0.1360964491362765,-9.03,-0.71,-0.35,-0.7,0.003505778082627
EPW_2016_01,EPW,201601.0,2016,91.0,1,-0.0641025641025642,-9.03,-0.71,-0.35,-0.7,0.003505778082627
EVN_2016_01,EVN,201601.0,2016,119.0,1,0.0431691586045148,-9.03,-0.71,-0.35,-0.7,0.003505778082627
EVT_2016_01,EVT,201601.0,2016,115.0,1,-0.0765492102065614,-9.03,-0.71,-0.35,-0.7,0.003505778082627
FMG_2016_01,FMG,201601.0,2016,56.0,1,-0.0748663101604278,-9.03,-0.71,-0.35,-0.7,0.003505778082627
HGO_2016_01,HGO,201601.0,2016,122.0,1,-0.0619808306709264,-9.03,-0.71,-0.35,-0.7,0.003505778082627
HSO_2016_01,HSO,201601.0,2016,45.0,1,-0.169172932330827,-9.03,-0.71,-0.35,-0.7,0.003505778082627
HVN_2016_01,HVN,201601.0,2016,87.0,1,0.0621956067985289,-9.03,-0.71,-0.35,-0.7,0.003505778082627
ILU_2016_01,ILU,201601.0,2016,122.0,1,-0.1141780886961476,-9.03,-0.71,-0.35,-0.7,0.003505778082627
LAU_2016_01,LAU,201601.0,2016,131.0,1,-0.0612244897959183,-9.03,-0.71,-0.35,-0.7,0.003505778082627
AGL_2016_02,AGL,201602.0,2016,91.0,2,-0.0139784946236559,0.76,-0.66,3.21,-1.28,-0.0016616862770844
AHG_2016_02,AHG,201602.0,2016,90.0,2,-0.0623556581986144,0.76,-0.66,3.21,-1.28,-0.0016616862770844
AHY_2016_02,AHY,201602.0,2016,48.0,2,0.1025641025641024,0.76,-0.66,3.21,-1.28,-0.0016616862770844
AIO_2016_02,AIO,201602.0,2016,81.0,2,-0.003370786516854,0.76,-0.66,3.21,-1.28,-0.0016616862770844
ALK_2016_02,ALK,201602.0,2016,122.0,2,0.1708984375,0.76,-0.66,3.21,-1.28,-0.0016616862770844
BKN_2016_02,BKN,201602.0,2016,43.0,2,0.4772727272727273,0.76,-0.66,3.21,-1.28,-0.0016616862770844
BKW_2016_02,BKW,201602.0,2016,30.0,2,-0.0361842105263157,0.76,-0.66,3.21,-1.28,-0.0016616862770844
BLD_2016_02,BLD,201602.0,2016,30.0,2,0.0428715808691682,0.76,-0.66,3.21,-1.28,-0.0016616862770844
BSL_2016_02,BSL,201602.0,2016,56.0,2,0.1883116883116884,0.76,-0.66,3.21,-1.28,-0.0016616862770844
CCL_2016_02,CCL,201602.0,2016,114.0,2,0.0118906064209274,0.76,-0.66,3.21,-1.28,-0.0016616862770844
CIM_2016_02,CIM,201602.0,2016,39.0,2,0.3111757374324886,0.76,-0.66,3.21,-1.28,-0.0016616862770844
CSL_2016_02,CSL,201602.0,2016,95.0,2,-0.0123076923076923,0.76,-0.66,3.21,-1.28,-0.0016616862770844
CSR_2016_02,CSR,201602.0,2016,30.0,2,0.1607843137254903,0.76,-0.66,3.21,-1.28,-0.0016616862770844
CTP_2016_02,CTP,201602.0,2016,50.0,2,-0.0905511811023621,0.76,-0.66,3.21,-1.28,-0.0016616862770844
CWN_2016_02,CWN,201602.0,2016,100.0,2,-0.0529747351263244,0.76,-0.66,3.21,-1.28,-0.0016616862770844
DOW_2016_02,DOW,201602.0,2016,216.0,2,0.0707144344928139,0.76,-0.66,3.21,-1.28,-0.0016616862770844
EPW_2016_02,EPW,201602.0,2016,91.0,2,0.0273972602739727,0.76,-0.66,3.21,-1.28,-0.0016616862770844
EVN_2016_02,EVN,201602.0,2016,119.0,2,0.206913510855055,0.76,-0.66,3.21,-1.28,-0.0016616862770844
EVT_2016_02,EVT,201602.0,2016,115.0,2,0.0328947368421053,0.76,-0.66,3.21,-1.28,-0.0016616862770844
FMG_2016_02,FMG,201602.0,2016,56.0,2,0.1791907514450867,0.76,-0.66,3.21,-1.28,-0.0016616862770844
HGO_2016_02,HGO,201602.0,2016,122.0,2,-0.300408719346049,0.76,-0.66,3.21,-1.28,-0.0016616862770844
HSO_2016_02,HSO,201602.0,2016,45.0,2,0.1221719457013574,0.76,-0.66,3.21,-1.28,-0.0016616862770844
HVN_2016_02,HVN,201602.0,2016,87.0,2,0.0765901700704143,0.76,-0.66,3.21,-1.28,-0.0016616862770844
ILU_2016_02,ILU,201602.0,2016,122.0,2,0.2393867924528303,0.76,-0.66,3.21,-1.28,-0.0016616862770844
LAU_2016_02,LAU,201602.0,2016,131.0,2,0.0217391304347824,0.76,-0.66,3.21,-1.28,-0.0016616862770844
AGL_2016_03,AGL,201603.0,2016,91.0,3,0.0032715376226826,10.65,-2.25,1.05,-4.04,0.0084566818550845
AHG_2016_03,AHG,201603.0,2016,90.0,3,0.0073891625615765,10.65,-2.25,1.05,-4.04,0.0084566818550845
AHY_2016_03,AHY,201603.0,2016,48.0,3,0.058139534883721,10.65,-2.25,1.05,-4.04,0.0084566818550845
AIO_2016_03,AIO,201603.0,2016,81.0,3,0.0101465614430666,10.65,-2.25,1.05,-4.04,0.0084566818550845
ALK_2016_03,ALK,201603.0,2016,122.0,3,-0.1251042535446206,10.65,-2.25,1.05,-4.04,0.0084566818550845
BKN_2016_03,BKN,201603.0,2016,43.0,3,-0.0615384615384615,10.65,-2.25,1.05,-4.04,0.0084566818550845
BKW_2016_03,BKW,201603.0,2016,30.0,3,0.0812286689419794,10.65,-2.25,1.05,-4.04,0.0084566818550845
BLD_2016_03,BLD,201603.0,2016,30.0,3,0.0582093284981868,10.65,-2.25,1.05,-4.04,0.0084566818550845
BSL_2016_03,BSL,201603.0,2016,56.0,3,0.127504553734062,10.65,-2.25,1.05,-4.04,0.0084566818550845
CCL_2016_03,CCL,201603.0,2016,114.0,3,0.0387779083431256,10.65,-2.25,1.05,-4.04,0.0084566818550845
CIM_2016_03,CIM,201603.0,2016,39.0,3,0.1013941698352345,10.65,-2.25,1.05,-4.04,0.0084566818550845
CSL_2016_03,CSL,201603.0,2016,95.0,3,-0.0124610591900311,10.65,-2.25,1.05,-4.04,0.0084566818550845
CSR_2016_03,CSR,201603.0,2016,30.0,3,0.1148648648648649,10.65,-2.25,1.05,-4.04,0.0084566818550845
CTP_2016_03,CTP,201603.0,2016,50.0,3,-0.0497835497835497,10.65,-2.25,1.05,-4.04,0.0084566818550845
CWN_2016_03,CWN,201603.0,2016,100.0,3,0.0722891566265062,10.65,-2.25,1.05,-4.04,0.0084566818550845
DOW_2016_03,DOW,201603.0,2016,216.0,3,0.153162792205687,10.65,-2.25,1.05,-4.04,0.0084566818550845
EPW_2016_03,EPW,201603.0,2016,91.0,3,-0.0466666666666667,10.65,-2.25,1.05,-4.04,0.0084566818550845
EVN_2016_03,EVN,201603.0,2016,119.0,3,-0.1314471999068576,10.65,-2.25,1.05,-4.04,0.0084566818550845
EVT_2016_03,EVT,201603.0,2016,115.0,3,-0.0318471337579617,10.65,-2.25,1.05,-4.04,0.0084566818550845
FMG_2016_03,FMG,201603.0,2016,56.0,3,0.25,10.65,-2.25,1.05,-4.04,0.0084566818550845
HGO_2016_03,HGO,201603.0,2016,122.0,3,-0.4761441090555014,10.65,-2.25,1.05,-4.04,0.0084566818550845
HSO_2016_03,HSO,201603.0,2016,45.0,3,0.0725806451612904,10.65,-2.25,1.05,-4.04,0.0084566818550845
HVN_2016_03,HVN,201603.0,2016,87.0,3,-0.016753221355468,10.65,-2.25,1.05,-4.04,0.0084566818550845
ILU_2016_03,ILU,201603.0,2016,122.0,3,-0.0252573306807369,10.65,-2.25,1.05,-4.04,0.0084566818550845
LAU_2016_03,LAU,201603.0,2016,131.0,3,-0.0212765957446807,10.65,-2.25,1.05,-4.04,0.0084566818550845
AGL_2016_04,AGL,201604.0,2016,91.0,4,-0.0059782608695652,1.44,1.72,1.95,-0.64,0.0060056967791119
AHG_2016_04,AHG,201604.0,2016,90.0,4,-0.0415647921760391,1.44,1.72,1.95,-0.64,0.0060056967791119
AHY_2016_04,AHY,201604.0,2016,48.0,4,0.0824175824175823,1.44,1.72,1.95,-0.64,0.0060056967791119
AIO_2016_04,AIO,201604.0,2016,81.0,4,-0.0145089285714286,1.44,1.72,1.95,-0.64,0.0060056967791119
BGA_2016_04,BGA,201604.0,2016,71.0,4,0.0423610512710039,1.44,1.72,1.95,-0.64,0.0060056967791119
BKN_2016_04,BKN,201604.0,2016,43.0,4,0.4918032786885247,1.44,1.72,1.95,-0.64,0.0060056967791119
BKW_2016_04,BKW,201604.0,2016,30.0,4,-0.0334595959595959,1.44,1.72,1.95,-0.64,0.0060056967791119
BLD_2016_04,BLD,201604.0,2016,30.0,4,0.0420679468242246,1.44,1.72,1.95,-0.64,0.0060056967791119
BSL_2016_04,BSL,201604.0,2016,56.0,4,0.0452342487883681,1.44,1.72,1.95,-0.64,0.0060056967791119
CCL_2016_04,CCL,201604.0,2016,114.0,4,-0.0271493212669683,1.44,1.72,1.95,-0.64,0.0060056967791119
CIM_2016_04,CIM,201604.0,2016,39.0,4,0.0296317606444189,1.44,1.72,1.95,-0.64,0.0060056967791119
CSL_2016_04,CSL,201604.0,2016,95.0,4,0.0368690851735016,1.44,1.72,1.95,-0.64,0.0060056967791119
CSR_2016_04,CSR,201604.0,2016,30.0,4,0.0363636363636363,1.44,1.72,1.95,-0.64,0.0060056967791119
CTP_2016_04,CTP,201604.0,2016,50.0,4,-0.0740318906605923,1.44,1.72,1.95,-0.64,0.0060056967791119
CWN_2016_04,CWN,201604.0,2016,100.0,4,-0.0521669341894061,1.44,1.72,1.95,-0.64,0.0060056967791119
DOW_2016_04,DOW,201604.0,2016,216.0,4,-0.0312368206483537,1.44,1.72,1.95,-0.64,0.0060056967791119
EVN_2016_04,EVN,201604.0,2016,119.0,4,0.2894772117962465,1.44,1.72,1.95,-0.64,0.0060056967791119
EVT_2016_04,EVT,201604.0,2016,115.0,4,-0.0124999999999999,1.44,1.72,1.95,-0.64,0.0060056967791119
FMG_2016_04,FMG,201604.0,2016,56.0,4,0.3372549019607844,1.44,1.72,1.95,-0.64,0.0060056967791119
HGO_2016_04,HGO,201604.0,2016,122.0,4,-0.0910780669144981,1.44,1.72,1.95,-0.64,0.0060056967791119
HSO_2016_04,HSO,201604.0,2016,45.0,4,0.0225563909774435,1.44,1.72,1.95,-0.64,0.0060056967791119
HVN_2016_04,HVN,201604.0,2016,87.0,4,-0.0468066298342542,1.44,1.72,1.95,-0.64,0.0060056967791119
ILU_2016_04,ILU,201604.0,2016,122.0,4,-0.0198183808087083,1.44,1.72,1.95,-0.64,0.0060056967791119
AGL_2016_05,AGL,201605.0,2016,91.0,5,0.0164024056861673,-1.79,0.35,-2.04,3.42,-0.0177444094271785
AHG_2016_05,AHG,201605.0,2016,90.0,5,-0.0051020408163264,-1.79,0.35,-2.04,3.42,-0.0177444094271785
AHY_2016_05,AHY,201605.0,2016,48.0,5,0.0355329949238578,-1.79,0.35,-2.04,3.42,-0.0177444094271785
AIO_2016_05,AIO,201605.0,2016,81.0,5,0.0067950169875425,-1.79,0.35,-2.04,3.42,-0.0177444094271785
AMP_2016_05,AMP,201605.0,2016,104.0,5,-0.0408163265306122,-1.79,0.35,-2.04,3.42,-0.0177444094271785
AZJ_2016_05,AZJ,201605.0,2016,81.0,5,0.0562060889929743,-1.79,0.35,-2.04,3.42,-0.0177444094271785
BGA_2016_05,BGA,201605.0,2016,71.0,5,0.0065142271382041,-1.79,0.35,-2.04,3.42,-0.0177444094271785
BKN_2016_05,BKN,201605.0,2016,43.0,5,0.3516483516483515,-1.79,0.35,-2.04,3.42,-0.0177444094271785
BKW_2016_05,BKW,201605.0,2016,30.0,5,-0.0209013716525147,-1.79,0.35,-2.04,3.42,-0.0177444094271785
BLD_2016_05,BLD,201605.0,2016,30.0,5,0.0559051992969326,-1.79,0.35,-2.04,3.42,-0.0177444094271785
BSL_2016_05,BSL,201605.0,2016,56.0,5,-0.0324574961360123,-1.79,0.35,-2.04,3.42,-0.0177444094271785
CCL_2016_05,CCL,201605.0,2016,114.0,5,0.0325581395348839,-1.79,0.35,-2.04,3.42,-0.0177444094271785
CIM_2016_05,CIM,201605.0,2016,39.0,5,0.0449846325789327,-1.79,0.35,-2.04,3.42,-0.0177444094271785
CSL_2016_05,CSL,201605.0,2016,95.0,5,0.1005894656778854,-1.79,0.35,-2.04,3.42,-0.0177444094271785
CSR_2016_05,CSR,201605.0,2016,30.0,5,0.0497076023391813,-1.79,0.35,-2.04,3.42,-0.0177444094271785
CTP_2016_05,CTP,201605.0,2016,50.0,5,0.1254612546125462,-1.79,0.35,-2.04,3.42,-0.0177444094271785
CWN_2016_05,CWN,201605.0,2016,100.0,5,0.019475021168501,-1.79,0.35,-2.04,3.42,-0.0177444094271785
DOW_2016_05,DOW,201605.0,2016,216.0,5,0.0510796377989319,-1.79,0.35,-2.04,3.42,-0.0177444094271785
EVN_2016_05,EVN,201605.0,2016,119.0,5,0.0357087166692655,-1.79,0.35,-2.04,3.42,-0.0177444094271785
EVT_2016_05,EVT,201605.0,2016,115.0,5,-0.0013324450366422,-1.79,0.35,-2.04,3.42,-0.0177444094271785
FMG_2016_05,FMG,201605.0,2016,56.0,5,-0.126099706744868,-1.79,0.35,-2.04,3.42,-0.0177444094271785
HGO_2016_05,HGO,201605.0,2016,122.0,5,-0.3394683026584866,-1.79,0.35,-2.04,3.42,-0.0177444094271785
HSO_2016_05,HSO,201605.0,2016,45.0,5,0.102941176470588,-1.79,0.35,-2.04,3.42,-0.0177444094271785
HVN_2016_05,HVN,201605.0,2016,87.0,5,0.0178753593619585,-1.79,0.35,-2.04,3.42,-0.0177444094271785
ILU_2016_05,ILU,201605.0,2016,122.0,5,0.0031083079337297,-1.79,0.35,-2.04,3.42,-0.0177444094271785
AGL_2016_06,AGL,201606.0,2016,91.0,6,0.0376546530392682,0.44,0.78,1.03,3.58,0.0103044647906898
AHG_2016_06,AHG,201606.0,2016,90.0,6,-0.0358974358974358,0.44,0.78,1.03,3.58,0.0103044647906898
AHY_2016_06,AHY,201606.0,2016,48.0,6,0.0294117647058824,0.44,0.78,1.03,3.58,0.0103044647906898
AIO_2016_06,AIO,201606.0,2016,81.0,6,-0.002249718785152,0.44,0.78,1.03,3.58,0.0103044647906898
AMP_2016_06,AMP,201606.0,2016,104.0,6,-0.0851063829787233,0.44,0.78,1.03,3.58,0.0103044647906898
AZJ_2016_06,AZJ,201606.0,2016,81.0,6,0.0687361419068737,0.44,0.78,1.03,3.58,0.0103044647906898
BGA_2016_06,BGA,201606.0,2016,71.0,6,-0.085631683558651,0.44,0.78,1.03,3.58,0.0103044647906898
BKN_2016_06,BKN,201606.0,2016,43.0,6,-0.1869918699186992,0.44,0.78,1.03,3.58,0.0103044647906898
BKW_2016_06,BKW,201606.0,2016,30.0,6,-0.0420280186791194,0.44,0.78,1.03,3.58,0.0103044647906898
BLD_2016_06,BLD,201606.0,2016,30.0,6,-0.0852977500939698,0.44,0.78,1.03,3.58,0.0103044647906898
BSL_2016_06,BSL,201606.0,2016,56.0,6,0.0175718849840256,0.44,0.78,1.03,3.58,0.0103044647906898
CCL_2016_06,CCL,201606.0,2016,114.0,6,-0.0731981981981982,0.44,0.78,1.03,3.58,0.0103044647906898
CIM_2016_06,CIM,201606.0,2016,39.0,6,-0.0441176470588234,0.44,0.78,1.03,3.58,0.0103044647906898
CSL_2016_06,CSL,201606.0,2016,95.0,6,-0.0309260539046302,0.44,0.78,1.03,3.58,0.0103044647906898
CSR_2016_06,CSR,201606.0,2016,30.0,6,0.0139275766016713,0.44,0.78,1.03,3.58,0.0103044647906898
CTP_2016_06,CTP,201606.0,2016,50.0,6,-0.0109289617486338,0.44,0.78,1.03,3.58,0.0103044647906898
CWN_2016_06,CWN,201606.0,2016,100.0,6,0.04734219269103,0.44,0.78,1.03,3.58,0.0103044647906898
DOW_2016_06,DOW,201606.0,2016,216.0,6,-0.0281367351446875,0.44,0.78,1.03,3.58,0.0103044647906898
EVN_2016_06,EVN,201606.0,2016,119.0,6,0.1477968483388538,0.44,0.78,1.03,3.58,0.0103044647906898
EVT_2016_06,EVT,201606.0,2016,115.0,6,-0.0306871247498332,0.44,0.78,1.03,3.58,0.0103044647906898
FMG_2016_06,FMG,201606.0,2016,56.0,6,0.1744966442953019,0.44,0.78,1.03,3.58,0.0103044647906898
HGO_2016_06,HGO,201606.0,2016,122.0,6,0.6965944272445819,0.44,0.78,1.03,3.58,0.0103044647906898
HSO_2016_06,HSO,201606.0,2016,45.0,6,-0.0466666666666667,0.44,0.78,1.03,3.58,0.0103044647906898
HVN_2016_06,HVN,201606.0,2016,87.0,6,0.0109559711181468,0.44,0.78,1.03,3.58,0.0103044647906898
ILU_2016_06,ILU,201606.0,2016,122.0,6,0.0061973525872442,0.44,0.78,1.03,3.58,0.0103044647906898
IPL_2016_06,IPL,201606.0,2016,92.0,6,-0.1391304347826086,0.44,0.78,1.03,3.58,0.0103044647906898
AGL_2016_07,AGL,201607.0,2016,91.0,7,0.0668740279937791,5.87,-3.83,1.94,3.42,0.0015748237217574
AHG_2016_07,AHG,201607.0,2016,90.0,7,0.1462765957446807,5.87,-3.83,1.94,3.42,0.0015748237217574
AHY_2016_07,AHY,201607.0,2016,48.0,7,-0.3523809523809523,5.87,-3.83,1.94,3.42,0.0015748237217574
AIO_2016_07,AIO,201607.0,2016,81.0,7,0.0293122886133034,5.87,-3.83,1.94,3.42,0.0015748237217574
AMP_2016_07,AMP,201607.0,2016,104.0,7,0.125968992248062,5.87,-3.83,1.94,3.42,0.0015748237217574
AZJ_2016_07,AZJ,201607.0,2016,81.0,7,0.0788381742738588,5.87,-3.83,1.94,3.42,0.0015748237217574
BGA_2016_07,BGA,201607.0,2016,71.0,7,0.0954117562517966,5.87,-3.83,1.94,3.42,0.0015748237217574
BKN_2016_07,BKN,201607.0,2016,43.0,7,0.6499999999999999,5.87,-3.83,1.94,3.42,0.0015748237217574
BKW_2016_07,BKW,201607.0,2016,30.0,7,0.0466573816155988,5.87,-3.83,1.94,3.42,0.0015748237217574
BLD_2016_07,BLD,201607.0,2016,30.0,7,0.1045231735595408,5.87,-3.83,1.94,3.42,0.0015748237217574
BSL_2016_07,BSL,201607.0,2016,56.0,7,0.3265306122448979,5.87,-3.83,1.94,3.42,0.0015748237217574
CCL_2016_07,CCL,201607.0,2016,114.0,7,0.120291616038882,5.87,-3.83,1.94,3.42,0.0015748237217574
CIM_2016_07,CIM,201607.0,2016,39.0,7,-0.1820979020979021,5.87,-3.83,1.94,3.42,0.0015748237217574
