ticker_year_month,ticker,year-month,year,month,ret,MKT-RF,SMB,HML,WML,pmc
HVN_2010_05,HVN,201005.0,2010,5,0.0087903275553637,-12.22,-3.06,1.56,-3.97,0.0117724244932659
ILU_2010_05,ILU,201005.0,2010,5,0.0300867968619598,-12.22,-3.06,1.56,-3.97,0.0117724244932659
KZL_2010_05,KZL,201005.0,2010,5,-0.2400000000000001,-12.22,-3.06,1.56,-3.97,0.0117724244932659
ABY1_2010_06,ABY1,201006.0,2010,6,-0.1333333333333333,-0.2,-1.05,1.3,-1.91,0.0046345635300723
AIO_2010_06,AIO,201006.0,2010,6,0.0125000000000001,-0.2,-1.05,1.3,-1.91,0.0046345635300723
BKN_2010_06,BKN,201006.0,2010,6,-0.0296495956873314,-0.2,-1.05,1.3,-1.91,0.0046345635300723
BKW_2010_06,BKW,201006.0,2010,6,-0.008298755186722,-0.2,-1.05,1.3,-1.91,0.0046345635300723
BSL_2010_06,BSL,201006.0,2010,6,-0.094832996895727,-0.2,-1.05,1.3,-1.91,0.0046345635300723
CCL_2010_06,CCL,201006.0,2010,6,0.099264705882353,-0.2,-1.05,1.3,-1.91,0.0046345635300723
CRG_2010_06,CRG,201006.0,2010,6,-0.0955056179775281,-0.2,-1.05,1.3,-1.91,0.0046345635300723
CSR_2010_06,CSR,201006.0,2010,6,-0.0058969249824977,-0.2,-1.05,1.3,-1.91,0.0046345635300723
DJS_2010_06,DJS,201006.0,2010,6,-0.0204545454545456,-0.2,-1.05,1.3,-1.91,0.0046345635300723
DOW_2010_06,DOW,201006.0,2010,6,-0.4258410740073811,-0.2,-1.05,1.3,-1.91,0.0046345635300723
ENE1_2010_06,ENE1,201006.0,2010,6,-0.0358565737051792,-0.2,-1.05,1.3,-1.91,0.0046345635300723
ENV1_2010_06,ENV1,201006.0,2010,6,-0.02,-0.2,-1.05,1.3,-1.91,0.0046345635300723
FGL1_2010_06,FGL1,201006.0,2010,6,0.0135135135135133,-0.2,-1.05,1.3,-1.91,0.0046345635300723
FMG_2010_06,FMG,201006.0,2010,6,0.0198019801980198,-0.2,-1.05,1.3,-1.91,0.0046345635300723
GFF_2010_06,GFF,201006.0,2010,6,-0.0079365079365079,-0.2,-1.05,1.3,-1.91,0.0046345635300723
GNC_2010_06,GNC,201006.0,2010,6,-0.0981337004742235,-0.2,-1.05,1.3,-1.91,0.0046345635300723
GRR_2010_06,GRR,201006.0,2010,6,-0.0476923076923077,-0.2,-1.05,1.3,-1.91,0.0046345635300723
HVN_2010_06,HVN,201006.0,2010,6,-0.037790075519002,-0.2,-1.05,1.3,-1.91,0.0046345635300723
ILU_2010_06,ILU,201006.0,2010,6,-0.0292080210654244,-0.2,-1.05,1.3,-1.91,0.0046345635300723
KZL_2010_06,KZL,201006.0,2010,6,-0.1578947368421052,-0.2,-1.05,1.3,-1.91,0.0046345635300723
ABY1_2010_07,ABY1,201007.0,2010,7,0.3692307692307692,9.56,-1.08,-0.91,0.56,0.0010498414039527
AIO_2010_07,AIO,201007.0,2010,7,0.0432098765432098,9.56,-1.08,-0.91,0.56,0.0010498414039527
