ticker_year_month,ticker,yearmonth,year,month,ret,mktrf,smb,hml,wml,pmc,winsor_ret,winsor_mktrf,winsor_smb,winsor_hml,winsor_wml,winsor_pmc,ticker_encode,date,_Nobs,_R2,_adjR2,_b_winsor_mktrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_wml,_b_winsor_pmc,_b_cons
ABY1_2012_01,ABY1,201201,2012,1,.28985506,9.8599997,-2.27,.69,-5.3800001,.024084572,.25617579,9.8599997,-2.27,.69,-5.3800001,.024084572,ABY1,2012m1,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2011_05,ABY1,201105,2011,5,-.016666668,-2.53,-1.98,2.01,4.3099999,.015983671,-.016666668,-2.53,-1.98,2.01,4.3099999,.015983671,ABY1,2011m5,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2011_07,ABY1,201107,2011,7,-.019736841,1.29,1.25,-1.0599999,4.3699999,.0092467247,-.019736841,1.29,1.25,-1.0599999,4.3699999,.0092467247,ABY1,2011m7,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2011_06,ABY1,201106,2011,6,-.14124294,-2.3199999,-1.98,-.059999999,.15000001,.0030992748,-.14124294,-2.3199999,-1.98,-.059999999,.15000001,.0030992748,ABY1,2011m6,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2011_12,ABY1,201112,2011,12,-.1038961,-1.04,-1.67,1.2,-.11,-.0057273102,-.1038961,-1.04,-1.67,1.2,-.11,-.0057273102,ABY1,2011m12,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2015_02,ABY1,201502,2015,2,-.050000001,3.25,-.41,-3.1900001,.46000001,.0012993787,-.050000001,3.25,-.41,-3.1900001,.46000001,.0012993787,ABY1,2015m2,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2011_09,ABY1,201109,2011,9,-.28099173,-15.79,-.18000001,1.92,-3.52,-.047260676,-.22570533,-11.42,-.18000001,1.92,-3.52,-.037538901,ABY1,2011m9,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2012_04,ABY1,201204,2012,4,-.084507041,1.16,-1.98,1.3200001,1.9400001,-.0049848123,-.084507041,1.16,-1.98,1.3200001,1.9400001,-.0049848123,ABY1,2012m4,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2011_10,ABY1,201110,2011,10,.12643678,13.98,-2.74,-.88999999,-1.1,.025866287,.12643678,12.84,-2.74,-.88999999,-1.1,.025866287,ABY1,2011m10,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2010_09,ABY1,201009,2010,9,.31818181,12.84,1.64,-.80000001,-1.23,.003689761,.25617579,12.84,1.64,-.80000001,-1.23,.003689761,ABY1,2010m9,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2010_02,ABY1,201002,2010,2,-.086538464,2.6300001,-2.0799999,1.5700001,1,.0056818919,-.086538464,2.6300001,-2.0799999,1.5700001,1,.0056818919,ABY1,2010m2,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2010_08,ABY1,201008,2010,8,-.011235955,-.79000002,-.07,.47,3.4200001,.0003816181,-.011235955,-.79000002,-.07,.47,3.4200001,.0003816181,ABY1,2010m8,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2011_03,ABY1,201103,2011,3,.11278196,2.0799999,-.75999999,-1.6799999,.31,.0027971796,.11278196,2.0799999,-.75999999,-1.6799999,.31,.0027971796,ABY1,2011m3,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2010_03,ABY1,201003,2010,3,.15789473,7.6500001,-.41999999,1.21,1.67,.0072937845,.15789473,7.6500001,-.41999999,1.21,1.67,.0072937845,ABY1,2010m3,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2012_02,ABY1,201202,2012,2,-.10112359,5.2800002,2.99,.80000001,-4.1999998,.00091482047,-.10112359,5.2800002,2.99,.80000001,-4.1999998,.00091482047,ABY1,2012m2,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2010_12,ABY1,201012,2010,12,.13559322,6.7600002,2.45,-2.8199999,.20999999,.0083593577,.13559322,6.7600002,2.45,-2.8199999,.20999999,.0083593577,ABY1,2010m12,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
ABY1_2012_05,ABY1,201205,2012,5,-.16923077,-11.42,.63,3.6199999,4.7399998,-.02475841,-.16923077,-11.42,.63,3.6199999,4.7399998,-.02475841,ABY1,2012m5,28,.6388942871870898,.5568248070023376,.0141811883118938,.0126600241565557,.0014090500719612,-.0008509837845937,2.508395640678919,-.0258365772478321
AEJ_2012_02,AEJ,201202,2012,2,-.19642857,5.2800002,2.99,.80000001,-4.1999998,.00091482047,-.19642857,5.2800002,2.99,.80000001,-4.1999998,.00091482047,AEJ,2012m2,7,.9795633843180974,.8773803059085845,-.0014063127136011,-.0022111346722768,-.0236147366193242,.0409499176090953,8.123125796121883,-.0035316316749632
AEJ_2012_04,AEJ,201204,2012,4,.040094338,1.16,-1.98,1.3200001,1.9400001,-.0049848123,.040094338,1.16,-1.98,1.3200001,1.9400001,-.0049848123,AEJ,2012m4,7,.9795633843180974,.8773803059085845,-.0014063127136011,-.0022111346722768,-.0236147366193242,.0409499176090953,8.123125796121883,-.0035316316749632
AEJ_2012_05,AEJ,201205,2012,5,-.088435374,-11.42,.63,3.6199999,4.7399998,-.02475841,-.088435374,-11.42,.63,3.6199999,4.7399998,-.02475841,AEJ,2012m5,7,.9795633843180974,.8773803059085845,-.0014063127136011,-.0022111346722768,-.0236147366193242,.0409499176090953,8.123125796121883,-.0035316316749632
AEJ_2012_01,AEJ,201201,2012,1,-.06666667,9.8599997,-2.27,.69,-5.3800001,.024084572,-.06666667,9.8599997,-2.27,.69,-5.3800001,.024084572,AEJ,2012m1,7,.9795633843180974,.8773803059085845,-.0014063127136011,-.0022111346722768,-.0236147366193242,.0409499176090953,8.123125796121883,-.0035316316749632
AEJ_2012_07,AEJ,201207,2012,7,-.056818184,4.7600002,-3.5899999,1.48,3.9100001,-.018752741,-.056818184,4.7600002,-3.5899999,1.48,3.9100001,-.018752741,AEJ,2012m7,7,.9795633843180974,.8773803059085845,-.0014063127136011,-.0022111346722768,-.0236147366193242,.0409499176090953,8.123125796121883,-.0035316316749632
AEJ_2012_06,AEJ,201206,2012,6,.094527364,4.4699998,-3.0799999,1.26,3.9400001,-.006791593,.094527364,4.4699998,-3.0799999,1.26,3.9400001,-.006791593,AEJ,2012m6,7,.9795633843180974,.8773803059085845,-.0014063127136011,-.0022111346722768,-.0236147366193242,.0409499176090953,8.123125796121883,-.0035316316749632
AEJ_2012_03,AEJ,201203,2012,3,.88444442,-2.1600001,.64999998,-.12,5.3699999,.0057140919,.25617579,-2.1600001,.64999998,-.12,5.3699999,.0057140919,AEJ,2012m3,7,.9795633843180974,.8773803059085845,-.0014063127136011,-.0022111346722768,-.0236147366193242,.0409499176090953,8.123125796121883,-.0035316316749632
AGL_2019_11,AGL,201911,2019,11,.031850353,-.19,-1.4400001,-.37,-.75,.0033046114,.031850353,-.19,-1.4400001,-.37,-.75,.0033046114,AGL,2019m11,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2019_06,AGL,201906,2019,6,-.026277373,5.0700002,-4.21,.11,3.25,.018654989,-.026277373,5.0700002,-4.21,.11,3.25,.018654989,AGL,2019m6,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2020_09,AGL,202009,2020,9,-.079729728,-4.98,2.8699999,.14,.70999998,-.01405728,-.079729728,-4.98,2.8699999,.14,.70999998,-.01405728,AGL,2020m9,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2016_10,AGL,201610,2016,10,.006824147,-1.45,1.3099999,2.8099999,-1.5700001,.017412851,.006824147,-1.45,1.3099999,2.8099999,-1.5700001,.017412851,AGL,2016m10,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2019_01,AGL,201901,2019,1,.039805826,6.4000001,-4.6999998,.94,-.41999999,.001484958,.039805826,6.4000001,-4.48,.94,-.41999999,.001484958,AGL,2019m1,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2011_04,AGL,201104,2011,4,.016075088,4.77,-.61000001,-.52999997,2.1199999,-.01011956,.016075088,4.77,-.61000001,-.52999997,2.1199999,-.01011956,AGL,2011m4,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2014_12,AGL,201412,2014,12,.019069413,-3.0999999,-2,.80000001,4.54,-.0049341233,.019069413,-3.0999999,-2,.80000001,4.54,-.0049341233,AGL,2014m12,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2018_01,AGL,201801,2018,1,-.037766829,4.1199999,-1.49,1.26,.99000001,-.013482532,-.037766829,4.1199999,-1.49,1.26,.99000001,-.013482532,AGL,2018m1,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2012_01,AGL,201201,2012,1,.018143795,9.8599997,-2.27,.69,-5.3800001,.024084572,.018143795,9.8599997,-2.27,.69,-5.3800001,.024084572,AGL,2012m1,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2017_06,AGL,201706,2017,6,-.032258064,1.91,-1.33,-.92000002,.85000002,-.0089591304,-.032258064,1.91,-1.33,-.92000002,.85000002,-.0089591304,AGL,2017m6,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2017_03,AGL,201703,2017,3,.093283579,2.8199999,-2.3800001,-1.0599999,1.89,-.00760445,.093283579,2.8199999,-2.3800001,-1.0599999,1.89,-.00760445,AGL,2017m3,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2011_01,AGL,201101,2011,1,-.02166512,-.79000002,-.88999999,3,.41,-.0041181045,-.02166512,-.79000002,-.88999999,3,.41,-.0041181045,AGL,2011m1,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2011_07,AGL,201107,2011,7,-.031396702,1.29,1.25,-1.0599999,4.3699999,.0092467247,-.031396702,1.29,1.25,-1.0599999,4.3699999,.0092467247,AGL,2011m7,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2011_03,AGL,201103,2011,3,-.015141736,2.0799999,-.75999999,-1.6799999,.31,.0027971796,-.015141736,2.0799999,-.75999999,-1.6799999,.31,.0027971796,AGL,2011m3,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2017_09,AGL,201709,2017,9,-.025844101,-.20999999,1.54,-1.8099999,1.6,-.0062188464,-.025844101,-.20999999,1.54,-1.8099999,1.6,-.0062188464,AGL,2017m9,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2016_04,AGL,201604,2016,4,-.0059782607,1.4400001,1.72,1.95,-.63999999,.0057528969,-.0059782607,1.4400001,1.72,1.95,-.63999999,.0057528969,AGL,2016m4,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2019_07,AGL,201907,2019,7,.047976013,-1.4400001,1.35,-3.53,-.16,-.0077391518,.047976013,-1.4400001,1.35,-3.53,-.16,-.0077391518,AGL,2019m7,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2021_03,AGL,202103,2021,3,.029882604,1.14,-2.29,4.1100001,-3.8399999,-.025578186,.029882604,1.14,-2.29,4.1100001,-3.8399999,-.025578186,AGL,2021m3,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2013_10,AGL,201310,2013,10,.014273436,3.49,-2.3399999,.74000001,1.89,-.0091037406,.014273436,3.49,-2.3399999,.74000001,1.89,-.0091037406,AGL,2013m10,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2020_07,AGL,202007,2020,7,-.025219942,2.3199999,2.3399999,-6,7.6500001,.024759678,-.025219942,2.3199999,2.3399999,-6,6.71,.024759678,AGL,2020m7,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2018_08,AGL,201808,2018,8,-.055025011,-2.4300001,-1.3099999,-3.02,.33000001,-.038056955,-.055025011,-2.4300001,-1.3099999,-3.02,.33000001,-.037538901,AGL,2018m8,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2016_07,AGL,201607,2016,7,.066874027,5.8699999,-3.8299999,1.9400001,3.4200001,.015318086,.066874027,5.8699999,-3.8299999,1.9400001,3.4200001,.015318086,AGL,2016m7,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2016_06,AGL,201606,2016,6,.037654653,.44,.77999997,1.03,3.5799999,.01269656,.037654653,.44,.77999997,1.03,3.5799999,.01269656,AGL,2016m6,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2019_12,AGL,201912,2019,12,.0058794711,2.99,1.4400001,1.02,1.9299999,.0099414187,.0058794711,2.99,1.4400001,1.02,1.9299999,.0099414187,AGL,2019m12,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2019_10,AGL,201910,2019,10,.032359082,2.8099999,-2.3900001,-.31,1.46,-.016875565,.032359082,2.8099999,-2.3900001,-.31,1.46,-.016875565,AGL,2019m10,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2019_02,AGL,201902,2019,2,-.0098039219,3.3399999,-1.13,-.18000001,-.62,.019315766,-.0098039219,3.3399999,-1.13,-.18000001,-.62,.019315766,AGL,2019m2,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2016_01,AGL,201601,2016,1,.028761063,-9.0299997,-.70999998,-.34999999,-.69999999,.0035643484,.028761063,-9.0299997,-.70999998,-.34999999,-.69999999,.0035643484,AGL,2016m1,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2009_10,AGL,200910,2009,10,.014627608,1.25,1.66,2.1600001,1.25,.0078247571,.014627608,1.25,1.66,2.1600001,1.25,.0078247571,AGL,2009m10,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
AGL_2018_09,AGL,201809,2018,9,-.06159769,-.81999999,.07,3.1500001,-.19,.021995451,-.06159769,-.81999999,.07,3.1500001,-.19,.021995451,AGL,2018m9,112,.088600607214038,.0456100698184736,.0005540420225436,-.0074678799185741,-.0007540800943762,.0001943436975999,.184518147928376,-.004918209034411
