ticker_year_month,ticker,year,month,ret,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,logsize,bm,leverage,mom,investa,roe,logppe,beta,volat,salesgr,epsgr
AGL_2009_09,AGL,2009,09,-0.02077139878769163,14.300246383530501,10.87583720514026,25.81317217418585,17.52329044330219,,,,,236.3806556804286,7.6985675187794795,23638073.266610377,5934.200052407849,22.518246645418728,0.9711498858549594,0.1239886216476474,-0.0049089782716841,-0.06540338915514626,-0.0853999999999999,21.600524637846807,0.3451,0.03438094828828594,0.2048281983258715,24.24082324646138
AIO_2009_09,AIO,2009,09,0.03983228511530412,13.841222163400168,11.351582314561465,25.354148457768375,16.52622274616618,,,,,365.1018504087467,30.281486162677414,36510215.322360836,5351.739566408972,21.210094298500696,1.3543744771586252,0.6220724920564068,0.02820272731183852,-0.062455640960528615,0.0039,21.704653808845666,3.99,0.5144455687396062,-0.024193578362439058,-0.8366935483870965
AMP_2009_09,AMP,2009,09,0.025157232704402288,8.995412975433313,12.120155215416954,22.810946287167976,13.584176052186194,,,,,0.7105355884425651,16.167547568710358,710551.7559901339,69.89728682170542,23.341765582290062,0.1920506495463981,0.13748191027496381,-0.0024854199280242295,0.0,0.2952,19.978825361998915,1.0059,0.13143717845657357,0.05087856930681758,0.9202453987730062
AOE_2009_09,AOE,2009,09,-0.06753812636165568,12.702906844209402,10.580886376127934,24.215833507072443,15.220808207386192,,,,,481.95855504220594,57.73350361356748,48195913.23772421,5977.510692611431,21.670279376412914,0.4503620728610344,0.1630824264735296,0.03756639501044088,-0.42446956989665663,-0.0206,20.280653225100377,1.69,0.18386893201102836,0.18303562954006744,11.464953271028037
BKN_2009_09,BKN,2009,09,0.0476947535771064,10.488520429241627,11.523924750428597,24.304033803446607,13.909681907729583,,,,,29.34869777977972,82.65311377739918,29348780.432893496,898.2151747343362,20.119946153480033,0.6392314769493411,0.43001631219153563,0.01905823052606052,-0.0845811150354127,0.1626,19.785061751760367,2.89,0.3858549840951859,0.5381698230181661,-0.37936267071320184
BKW_2009_09,BKW,2009,09,0.07297687861271673,12.60941884366667,11.748337450338292,26.42492982433558,15.669064787658836,,,,,504.7666740856146,213.36725815915665,504766887.4528728,10761.629200979301,21.26315136818684,0.7993004149123684,0.1873297640768951,0.016724384251147906,-0.008545515512777763,0.0828999999999999,19.80649749103283,0.4788,0.11298517224305571,0.0044509845565702845,10.279461279461279
BSL_2009_09,BSL,2009,09,0.02447985468956415,15.888728900647708,14.063495783929286,32.00682456772403,19.052555285903342,,,,,765.7101993643456,123.41722045651545,7657102117.060677,18117.437542136184,22.252131903457688,1.2276977833494944,0.1268979987816709,-0.050547701728062784,-0.08406470681136205,0.0078,22.172910513567064,1.4175,0.9975950393764652,-0.04514917759986822,-5.826651085949147
CCL_2009_09,CCL,2009,09,-0.010090817356205761,10.975139659621455,11.744981184671014,24.790652377007408,14.223107392328643,,,,,12.84507785695434,27.73796956100994,12845105.594923902,330.6063605172869,22.878159432740997,0.18547642972186326,0.44078049831263016,0.013641877180174677,-0.055216485962518845,0.2805999999999999,21.099782623098683,0.28,0.051114674763894495,0.043750849414435994,0.73802242609582
CEY_2009_09,CEY,2009,09,-0.08262108262108248,14.671914121036664,12.483473294823778,28.487424791092316,14.31701285426938,,,,,2631.218013185831,294.93686445412897,2631218308.1226954,1845.122360040228,20.63937489479748,0.7185180458324145,0.18506684604389137,-0.01205329053229672,-0.1468090473387707,0.1241,20.59429545564945,1.38,0.13005682272069136,-0.20062305295950156,-22.236024844720493
CSR_2009_09,CSR,2009,09,-0.07844616686101025,13.376293714543603,12.979374835149926,27.19180494489622,17.87466235594408,,,,,181.55573082448382,122.07599785921524,181555852.90048167,16316.486296160672,21.15717004260247,1.0280112662756735,0.2874844809473785,0.0032589496200023473,-0.11371884251742909,0.0935,21.53712509266862,1.8003,0.32038095241142617,0.10669109092259327,-12.137150796407484
DOW_2009_09,DOW,2009,09,0.021200379125780433,12.208335084284426,10.720863616235846,23.721262808684486,16.112023351810397,,,,,34.26747927271633,7.742505244324581,3426755.6697768774,1699.152787932694,21.33884280024312,0.7188472912554305,0.23977288212045264,0.01824267142234388,-0.08623627696463203,0.1338,20.556389191085504,0.9554,0.514557975586355,0.14522555614563049,0.896744693919334
ENV1_2009_09,ENV1,2009,09,0.16326530612244894,13.34895856496256,3.8066624897703196,17.9541294684695,5.262690188904886,,,,,1615.97784076269,0.11594949755217726,161597.90002576655,0.49729451172378253,20.267416642274913,0.7556284537531723,0.7205566240524947,-0.015475990996507677,-0.042425613757212356,0.0987,21.414210593951157,0.97,0.3691882541217535,0.05801421082044868,-26.070175438596493
FGL1_2009_09,FGL1,2009,09,0.013761467889908063,11.106474871430772,12.036754180910872,24.92198796460902,14.343160849892646,,,,,14.180381970319587,35.95034811676283,14180417.920667704,360.8799795601167,23.0190569027162,0.3783014793164517,0.3431413525035526,-0.0008032373328646925,-0.02224716685972224,0.1939999999999999,21.385335061935496,0.32,0.10251847823481094,0.009673961356446258,3.8506787330316743
FLX1_2009_09,FLX1,2009,09,-0.006373117033603881,14.102183121032882,10.469426166355031,25.615108850434886,14.659452937875429,,,,,1733.8062727385145,45.847353383360776,173380673.12120482,3027.0512661976322,21.749135209921505,0.2552547095985217,0.05104264885412841,0.03501931107930964,-0.09516838208291564,0.3776,19.414835812572008,2.32,0.011183631494732456,0.05919743559301911,2.347521865889213
FMG_2009_09,FMG,2009,09,-0.13378684807256247,12.68931019389621,10.522961281909057,24.202236804818295,15.395316961513766,,,,,141.6327971144541,16.23044598975523,14163295.941891398,2120.155131230865,23.18367242030919,0.08953572254681484,0.5829787677859374,-0.008780141860690668,-0.21885714785062133,0.1362,22.052353536503627,2.2993,0.4214928588970941,0.1604476216072996,46.38743455497383
GFF_2009_09,GFF,2009,09,0.08391608391608396,11.503450721007685,11.476925160729186,23.01638592416202,14.476918330489065,,,,,39.69584034623708,38.656728380219604,3969622.6913520875,776.4358419491865,21.29332125326545,0.9166093870623868,0.3437943949373628,0.012248404495107454,-0.030220844633862844,0.1051,20.01541102751419,0.55,0.36817501199402036,-0.08961713861491144,7.225806451612902
GNC_2009_09,GNC,2009,09,0.15472201326677149,9.73849497786395,11.653043865545744,23.55401231968303,13.331268440847971,,,,,9.541321156211424,64.72715692485662,9541385.883368349,346.68113037479986,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.0034733245979133485,-0.028949869437242218,0.091,19.842547343706286,0.7437,0.09674817988821145,0.2825375422097754,35.11296674661692
GRR_2009_09,GRR,2009,09,-0.22056328469630138,12.162606533409937,10.229765142747272,23.67553344574273,15.190538187155177,,,,,382.024825538944,55.292883106105045,38202537.846777506,7890.519453056111,19.23365284632179,1.1779700397379433,0.19165642687609435,-0.039308433294981855,-0.13369749126360245,0.3239,20.047085895216206,1.8994,0.4466252995974212,1.7862642278471896,82.15063125816283
HVN_2009_09,HVN,2009,09,0.09137503003123237,8.966356154790121,11.945927916071481,22.781886391948124,13.42113374684153,,,,,3.1723550413924513,62.43000371693928,3172417.471396168,272.93995321029377,21.977640473777804,0.587390272706588,0.1604622959554027,0.020329746552086542,-0.03344167938939649,0.1248,20.122907478419904,1.5554,0.3745755909208856,-0.01014128845261342,-3.321592799139027
ILU_2009_09,ILU,2009,09,0.00761446256631948,13.724842685955332,13.188357089238151,27.540353828719304,16.40996621442202,,,,,1514.8797478852214,885.9014761983746,1514880633.7866976,22208.155581356776,21.12802926617552,0.7307125457177095,0.22321768966831873,-0.0003070213418851775,-0.248570339306138,-0.019,21.159066144850648,-0.0417,0.3706983447391609,-0.2760391975660544,-23.04617034761835
IPL_2009_09,IPL,2009,09,-0.05980066445182719,13.8313228816365,12.289213625520402,27.646833653530145,17.024869076610607,,,,,294.0060772681233,62.89654174504413,294006140.16466504,7166.31341339893,22.24135085136881,0.7409042242339026,0.23956448304982508,-0.05234924065693881,-0.0592652913499819,0.1028999999999999,21.232129537398862,1.0958,0.26803574512113754,0.11550395750611375,-24.098939929328623
AGL_2009_10,AGL,2009,10,0.014627607144265253,14.300246383530501,10.87583720514026,25.81317217418585,17.52329044330219,,,,,236.3806556804286,7.6985675187794795,23638073.266610377,5934.200052407849,22.518246645418728,0.9711498858549594,0.1239886216476474,0.0023178199566824174,-0.06540338915514626,-0.0853999999999999,21.600524637846807,0.3451,0.036081288189953195,0.20127533810915865,23.891349965026812
AIO_2009_10,AIO,2009,10,-0.07459677419354838,13.841222163400168,11.351582314561465,25.354148457768375,16.52622274616618,,,,,365.1018504087467,30.281486162677414,36510215.322360836,5351.739566408972,21.210094298500696,1.3543744771586252,0.6220724920564068,0.06111709998110452,-0.062455640960528615,0.0039,21.704653808845666,3.99,0.5126463707395558,-0.026170165716238585,-0.904139433551198
AMP_2009_10,AMP,2009,10,-0.08742331288343552,8.995412975433313,12.120155215416954,22.810946287167976,13.584176052186194,,,,,0.7105355884425651,16.167547568710358,710551.7559901339,69.89728682170542,23.341765582290062,0.1920506495463981,0.13748191027496381,-0.0006284474708566171,0.0,0.2952,19.978825361998915,1.0059,0.13116649891677934,0.054801578088557054,1.0084033613445378
AOE_2009_10,AOE,2009,10,-0.03971962616822433,12.702906844209402,10.580886376127934,24.215833507072443,15.220808207386192,,,,,481.95855504220594,57.73350361356748,48195913.23772421,5977.510692611431,21.670279376412914,0.4503620728610344,0.1630824264735296,0.04622393209935053,-0.42446956989665663,-0.0206,20.280653225100377,1.69,0.19625674332672507,0.1906061459956347,11.939172749391727
BKN_2009_10,BKN,2009,10,-0.047040971168436974,10.488520429241627,11.523924750428597,24.304033803446607,13.909681907729583,,,,,29.34869777977972,82.65311377739918,29348780.432893496,898.2151747343362,20.119946153480033,0.6392314769493411,0.43001631219153563,0.04045703574839515,-0.0845811150354127,0.1626,19.785061751760367,2.89,0.3581250188903239,0.5647390968122061,-0.39808917197452226
BKW_2009_10,BKW,2009,10,-0.12457912457912457,12.60941884366667,11.748337450338292,26.42492982433558,15.669064787658836,,,,,504.7666740856146,213.36725815915665,504766887.4528728,10761.629200979301,21.26315136818684,0.7993004149123684,0.1873297640768951,0.022595706768594192,-0.008545515512777763,0.0828999999999999,19.80649749103283,0.4788,0.11446803432745625,0.005084393303989187,11.74230769230769
BSL_2009_10,BSL,2009,10,0.03071147466118651,15.888728900647708,14.063495783929286,32.00682456772403,19.052555285903342,,,,,765.7101993643456,123.41722045651545,7657102117.060677,18117.437542136184,22.252131903457688,1.2276977833494944,0.1268979987816709,-0.03126331561252807,-0.08406470681136205,0.0078,22.172910513567064,1.4175,0.9827034432981365,-0.043803733124121474,-5.653037954064179
CCL_2009_10,CCL,2009,10,0.08460754332313969,10.975139659621455,11.744981184671014,24.790652377007408,14.223107392328643,,,,,12.84507785695434,27.73796956100994,12845105.594923902,330.6063605172869,22.878159432740997,0.18547642972186326,0.44078049831263016,0.01572495234201134,-0.055216485962518845,0.2805999999999999,21.099782623098683,0.28,0.05300074636500043,0.04003356438155868,0.6804511278195483
CEY_2009_10,CEY,2009,10,-0.009316770186335477,14.671914121036664,12.483473294823778,28.487424791092316,14.31701285426938,,,,,2631.218013185831,294.93686445412897,2631218308.1226954,1845.122360040228,20.63937489479748,0.7185180458324145,0.18506684604389137,0.010781898969559453,-0.1468090473387707,0.1241,20.59429545564945,1.38,0.1297435429611164,-0.20167351438019843,-22.445141065830718
CSR_2009_10,CSR,2009,10,0.049545973304222723,13.376293714543603,12.979374835149926,27.19180494489622,17.87466235594408,,,,,181.55573082448382,122.07599785921524,181555852.90048167,16316.486296160672,21.15717004260247,1.0280112662756735,0.2874844809473785,0.002361430179242091,-0.11371884251742909,0.0935,21.53712509266862,1.8003,0.31961432910903836,0.10419730602015448,-11.564191664893745
DOW_2009_10,DOW,2009,10,0.052508018835733195,12.208335084284426,10.720863616235846,23.721262808684486,16.112023351810397,,,,,34.26747927271633,7.742505244324581,3426755.6697768774,1699.152787932694,21.33884280024312,0.7188472912554305,0.23977288212045264,0.03249277542745508,-0.08623627696463203,0.1338,20.556389191085504,0.9554,0.5149558659125123,0.1369038430783565,0.8520074696545286
ENV1_2009_10,ENV1,2009,10,-0.07017543859649111,13.34895856496256,3.8066624897703196,17.9541294684695,5.262690188904886,,,,,1615.97784076269,0.11594949755217726,161597.90002576655,0.49729451172378253,20.267416642274913,0.7556284537531723,0.7205566240524947,0.004081832132744008,-0.042425613757212356,0.0987,21.414210593951157,0.97,0.3702791851980499,0.0629393847530784,-28.037735849056602
FGL1_2009_10,FGL1,2009,10,-0.011312217194570096,11.106474871430772,12.036754180910872,24.92198796460902,14.343160849892646,,,,,14.180381970319587,35.95034811676283,14180417.920667704,360.8799795601167,23.0190569027162,0.3783014793164517,0.3431413525035526,0.0014671471635789672,-0.02224716685972224,0.1939999999999999,21.385335061935496,0.32,0.10214041872546196,0.009779683368591169,3.894736842105263
FLX1_2009_10,FLX1,2009,10,0.013411078717201264,14.102183121032882,10.469426166355031,25.615108850434886,14.659452937875429,,,,,1733.8062727385145,45.847353383360776,173380673.12120482,3027.0512661976322,21.749135209921505,0.2552547095985217,0.05104264885412841,0.047667857722146406,-0.09516838208291564,0.3776,19.414835812572008,2.32,0.010240262467835165,0.05836352250580861,2.316455696202532
FMG_2009_10,FMG,2009,10,0.007853403141361293,12.68931019389621,10.522961281909057,24.202236804818295,15.395316961513766,,,,,141.6327971144541,16.23044598975523,14163295.941891398,2120.155131230865,23.18367242030919,0.08953572254681484,0.5829787677859374,0.012641760233480329,-0.21885714785062133,0.1362,22.052353536503627,2.2993,0.40181583709386387,0.15918687211246693,46.02597402597403
GFF_2009_10,GFF,2009,10,-0.032258064516129115,11.503450721007685,11.476925160729186,23.01638592416202,14.476918330489065,,,,,39.69584034623708,38.656728380219604,3969622.6913520875,776.4358419491865,21.29332125326545,0.9166093870623868,0.3437943949373628,0.0246761940968101,-0.030220844633862844,0.1051,20.01541102751419,0.55,0.3668068522724128,-0.09125187858280613,7.466666666666666
GNC_2009_10,GNC,2009,10,-0.0881821681324213,9.73849497786395,11.653043865545744,23.55401231968303,13.331268440847971,,,,,9.541321156211424,64.72715692485662,9541385.883368349,346.68113037479986,20.581348125647793,0.7995400169890006,0.17841700729859655,0.021731156625747223,-0.028949869437242218,0.091,19.842547343706286,0.7437,0.09293506623129213,0.233621125055986,38.50875198908843
GRR_2009_10,GRR,2009,10,-0.05659555942533734,12.162606533409937,10.229765142747272,23.67553344574273,15.190538187155177,,,,,382.024825538944,55.292883106105045,38202537.846777506,7890.519453056111,19.23365284632179,1.1779700397379433,0.19165642687609435,-0.032233871398862905,-0.13369749126360245,0.3239,20.047085895216206,1.8994,0.4466093675010962,1.89343599099271,87.07891093677895
HVN_2009_10,HVN,2009,10,-0.07210644751002837,8.966356154790121,11.945927916071481,22.781886391948124,13.42113374684153,,,,,3.1723550413924513,62.43000371693928,3172417.471396168,272.93995321029377,21.977640473777804,0.587390272706588,0.1604622959554027,0.04187102060030357,-0.03344167938939649,0.1248,20.122907478419904,1.5554,0.37487102709598413,-0.010929213143838589,-3.579713201180936
ILU_2009_10,ILU,2009,10,-0.12061820486568176,13.724842685955332,13.188357089238151,27.540353828719304,16.40996621442202,,,,,1514.8797478852214,885.9014761983746,1514880633.7866976,22208.155581356776,21.12802926617552,0.7307125457177095,0.22321768966831873,-0.003962868857086993,-0.248570339306138,-0.019,21.159066144850648,-0.0417,0.3689132278970618,-0.3138967552628885,-26.207240671952096
IPL_2009_10,IPL,2009,10,-0.060070671378091856,13.8313228816365,12.289213625520402,27.646833653530145,17.024869076610607,,,,,294.0060772681233,62.89654174504413,294006140.16466504,7166.31341339893,22.24135085136881,0.7409042242339026,0.23956448304982508,-0.026937339240929604,-0.0592652913499819,0.1028999999999999,21.232129537398862,1.0958,0.2610464074730641,0.12288603841150386,-25.639097744360903
AGL_2009_11,AGL,2009,11,-0.002160565788451141,14.300246383530501,10.87583720514026,25.81317217418585,17.52329044330219,,,,,236.3806556804286,7.6985675187794795,23638073.266610377,5934.200052407849,22.518246645418728,0.9711498858549594,0.1239886216476474,0.0018942892054386595,-0.06540338915514626,-0.0853999999999999,21.600524637846807,0.3451,0.03590461769206026,0.20171175710240763,23.94308056576734
AIO_2009_11,AIO,2009,11,0.08061002178649246,13.841222163400168,11.351582314561465,25.354148457768375,16.52622274616618,,,,,365.1018504087467,30.281486162677414,36510215.322360836,5351.739566408972,21.210094298500696,1.3543744771586252,0.6220724920564068,0.08289806708552884,-0.062455640960528615,0.0039,21.704653808845666,3.99,0.4417494345788179,-0.024193578362439058,-0.8366935483870965
AMP_2009_11,AMP,2009,11,0.03865546218487381,8.995412975433313,12.120155215416954,22.810946287167976,13.584176052186194,,,,,0.7105355884425651,16.167547568710358,710551.7559901339,69.89728682170542,23.341765582290062,0.1920506495463981,0.13748191027496381,0.01083030701903856,0.0,0.2952,19.978825361998915,1.0059,0.13024285961943458,0.05276202903175358,0.970873786407767
AOE_2009_11,AOE,2009,11,-0.051094890510948954,12.702906844209402,10.580886376127934,24.215833507072443,15.220808207386192,,,,,481.95855504220594,57.73350361356748,48195913.23772421,5977.510692611431,21.670279376412914,0.4503620728610344,0.1630824264735296,0.05498292876923988,-0.42446956989665663,-0.0206,20.280653225100377,1.69,0.1967664752990286,0.2008695384572295,12.582051282051282
BKN_2009_11,BKN,2009,11,0.13057324840764317,10.488520429241627,11.523924750428597,24.304033803446607,13.909681907729583,,,,,29.34869777977972,82.65311377739918,29348780.432893496,898.2151747343362,20.119946153480033,0.6392314769493411,0.43001631219153563,0.07245649504757712,-0.0845811150354127,0.1626,19.785061751760367,2.89,0.3362791731429079,0.4993823877389313,-0.35211267605633806
BKW_2009_11,BKW,2009,11,-0.03076923076923077,12.60941884366667,11.748337450338292,26.42492982433558,15.669064787658836,,,,,504.7666740856146,213.36725815915665,504766887.4528728,10761.629200979301,21.26315136818684,0.7993004149123684,0.1873297640768951,0.021504417608011934,-0.008545515512777763,0.0828999999999999,19.80649749103283,0.4788,0.1060115847579689,0.004744578663949934,12.115079365079364
BSL_2009_11,BSL,2009,11,-0.10264863984362271,15.888728900647708,14.063495783929286,32.00682456772403,19.052555285903342,,,,,765.7101993643456,123.41722045651545,7657102117.060677,18117.437542136184,22.252131903457688,1.2276977833494944,0.1268979987816709,0.004424285012990479,-0.08406470681136205,0.0078,22.172910513567064,1.4175,0.9829813559241314,-0.04881444842911381,-6.29969285729845
CCL_2009_11,CCL,2009,11,-0.00375939849624074,10.975139659621455,11.744981184671014,24.790652377007408,14.223107392328643,,,,,12.84507785695434,27.73796956100994,12845105.594923902,330.6063605172869,22.878159432740997,0.18547642972186326,0.44078049831263016,0.024795782972474995,-0.055216485962518845,0.2805999999999999,21.099782623098683,0.28,0.05110642985478586,0.04018418909138593,0.6830188679245278
CEY_2009_11,CEY,2009,11,0.03134796238244508,14.671914121036664,12.483473294823778,28.487424791092316,14.31701285426938,,,,,2631.218013185831,294.93686445412897,2631218308.1226954,1845.122360040228,20.63937489479748,0.7185180458324145,0.18506684604389137,0.014081588410553236,-0.1468090473387707,0.1241,20.59429545564945,1.38,0.1303135990357794,-0.19551173070384223,-21.762917933130698
CSR_2009_11,CSR,2009,11,-0.10649362929343076,13.376293714543603,12.979374835149926,27.19180494489622,17.87466235594408,,,,,181.55573082448382,122.07599785921524,181555852.90048167,16316.486296160672,21.15717004260247,1.0280112662756735,0.2874844809473785,0.017243372735824925,-0.11371884251742909,0.0935,21.53712509266862,1.8003,0.2535928978773199,0.10700453507232943,-12.942483729297848
DOW_2009_11,DOW,2009,11,-0.010439360929556996,12.208335084284426,10.720863616235846,23.721262808684486,16.112023351810397,,,,,34.26747927271633,7.742505244324581,3426755.6697768774,1699.152787932694,21.33884280024312,0.7188472912554305,0.23977288212045264,0.05565163918761964,-0.08623627696463203,0.1338,20.556389191085504,0.9554,0.5144539342829226,0.13834824737994106,0.860995714678863
