yearmonth,ticker,ret
201403,AIA,0.133270008641795
201404,AIA,-0.0874301254539255
201406,AIA,0.0027548183707852
201407,AIA,-0.0412088161189764
201408,AIA,-0.0487106236426629
201409,AIA,0.0361446163920751
201410,AIA,0.0029069740797391
201411,AIA,0.0434782188153755
201412,AIA,0.1416667340162054
201501,AIA,0.0413625475565495
201502,AIA,-0.0163551795713579
201503,AIA,0.0570070709818839
201504,AIA,-0.0044943779457139
201505,AIA,0.0248307309866557
201506,AIA,-0.0352422575637014
201507,AIA,0.1141552481703884
201508,AIA,-0.0922131712064957
201509,AIA,0.0045146685725787
201510,AIA,0.116853933330135
201511,AIA,-0.0342051521495135
201512,AIA,0.1479166686974826
201601,AIA,-0.0834845769295884
201602,AIA,0.126732641939419
201603,AIA,0.0246045457992163
201604,AIA,-0.0394511186961038
201605,AIA,0.0464286131090567
201606,AIA,0.058020421028202
201607,AIA,0.1177419421755985
201608,AIA,0.0432900719258142
201609,AIA,-0.0331950549611748
201610,AIA,-0.1144491759955452
201611,AIA,-0.0452342822975194
201612,AIA,0.0406091800699162
201701,AIA,0.0682926943922266
201702,AIA,0.0456620557300038
201703,AIA,-0.0989810538986666
201704,AIA,0.0210016338938461
201705,AIA,0.0458860686879107
201706,AIA,0.0242057252279019
201707,AIA,-0.0354504832604961
201708,AIA,-0.0566616157888301
201709,AIA,-0.0373376663494583
201710,AIA,-0.0623945861267906
201711,AIA,0.0431655126727399
201712,AIA,0.0172413621908449
201801,AIA,0.0288135719089339
201802,AIA,-0.0131796373530647
201803,AIA,-0.030050055906755
201804,AIA,0.0189328974318716
201805,AIA,0.0337837512554788
201806,AIA,0.0179738782759841
201807,AIA,-0.0096308094409333
201808,AIA,0.0632090538405367
201809,AIA,0.0182926655552868
201810,AIA,-0.0344311414554124
201811,AIA,0.0356589187303648
201812,AIA,0.0074850587256631
201901,AIA,0.0341753370506194
201902,AIA,0.0646551446182621
201903,AIA,0.0499325736355849
201904,AIA,-0.0295629836493281
201905,AIA,0.0913906705356799
201906,AIA,0.1310679555842913
201907,AIA,-0.0375535879242322
201908,AIA,0.0055741571361984
201909,AIA,-0.0576497152545931
201910,AIA,0.0094117557647057
201911,AIA,0.0
201912,AIA,-0.0081584726829887
202001,AIA,-0.0199765066304793
202002,AIA,-0.0851318975988991
202003,AIA,-0.3512451199158658
202004,AIA,0.1595959580773389
202005,AIA,0.052264843722761
202006,AIA,0.0198675307541336
202007,AIA,-0.0535714174020173
202008,AIA,0.0445969523823959
202009,AIA,0.1018062182961656
202010,AIA,-0.0253353316001875
202011,AIA,0.117737000837004
202012,AIA,-0.0191518287403084
202101,AIA,-0.0474198254387856
202102,AIA,0.0307467116159223
202103,AIA,0.0071022998962908
202104,AIA,0.0028208717303817
202105,AIA,-0.0365682453023706
202106,AIA,-0.0131386390143314
202107,AIA,0.0059171539415638
202108,AIA,0.0147058678222322
202109,AIA,0.0913043632356644
202110,AIA,-0.003984091522356
202111,AIA,0.0026666641333332
202112,AIA,-0.0425532144692167
202201,AIA,-0.0694444462866512
202202,AIA,-0.0029850718761417
202203,AIA,0.0823353600541441
202204,AIA,-0.0041494066280997
202205,AIA,-0.0666666710740742
202206,AIA,-0.0357142527529751
202207,AIA,0.0293209963646452
201103,AIS,0.429824575453986
201104,AIS,0.085889560946968
201105,AIS,-0.1920904157298351
201106,AIS,0.1188811763509238
201107,AIS,-0.0124999885625002
201108,AIS,0.0379746470918131
201109,AIS,-0.1463414707614516
201110,AIS,-0.0071428501224487
201111,AIS,-0.1079136528854614
201112,AIS,0.048387049609782
201201,AIS,0.0384615952662743
201202,AIS,-0.1111110913580251
201203,AIS,0.0333333003333347
201204,AIS,0.2580644592091576
201205,AIS,-0.2820512527942131
201206,AIS,-0.3482142701849491
201207,AIS,-0.6849315100018765
201208,AIS,0.1304347194707005
201209,AIS,-0.3230768970414192
201210,AIS,0.1022727613636365
201211,AIS,0.0309278134764594
201212,AIS,-0.1499999985
201301,AIS,-0.1764705979238753
201302,AIS,-0.3285714571428572
201303,AIS,-0.1489361552738789
201304,AIS,-0.2500000062500002
201305,AIS,-0.5666666522222217
201306,AIS,0.0
201307,AIS,-0.0769230769230768
201308,AIS,0.1666666666666667
201309,AIS,0.1428572142857143
201310,AIS,-0.4375000351562478
201311,AIS,-0.111111111111111
201312,AIS,0.0
201401,AIS,0.0
201402,AIS,-0.25
202203,AIS,26.500001166666667
202204,AIS,-0.2901389634486501
202205,AIS,-0.2230660825170773
202206,AIS,-0.2637362255766203
202207,AIS,5.417910360659392
200806,AIZ,-0.0851063661385241
200807,AIZ,0.1279069921038396
200808,AIZ,-0.0206185983526399
200809,AIZ,-0.1368421017285317
200810,AIZ,-0.0670731798408686
200811,AIZ,-0.0718954353026615
200812,AIZ,0.0704225527871458
200901,AIZ,-0.072368431215374
200902,AIZ,-0.0780141962074344
200903,AIZ,0.1538461964497057
200904,AIZ,0.0800000026666667
200905,AIZ,0.024691334506935
200906,AIZ,-0.1084337046305697
200907,AIZ,0.1486486655588017
200908,AIZ,0.1941175968719739
200909,AIZ,-0.014778311533888
200910,AIZ,0.014999986
200911,AIZ,-0.014778311533888
200912,AIZ,-0.0299999709999999
201001,AIZ,0.0412370719630152
201002,AIZ,-0.014851470444074
201003,AIZ,-0.0201004833160779
201004,AIZ,0.0820512020828423
201005,AIZ,-0.0995260333415676
201006,AIZ,-0.0842105094847643
201007,AIZ,0.0229884837759282
201008,AIZ,0.1235955232925138
201009,AIZ,-0.019999981
201010,AIZ,0.0408162869637658
201011,AIZ,0.0098039119473278
201012,AIZ,0.1019417688896227
201101,AIZ,-0.0572686683459795
201102,AIZ,-0.0747663907590163
202006,AIZ,0.2474747490154063
202007,AIZ,0.0
202008,AIZ,0.0364372117326956
202009,AIZ,-0.0195312316925045
202010,AIZ,0.0557769348835734
202011,AIZ,0.3056603443987196
202012,AIZ,-0.0375722868705933
202101,AIZ,-0.1111110794127453
202102,AIZ,-0.006756749913258
202103,AIZ,0.0646258681128231
202104,AIZ,0.025559080219254
202105,AIZ,-0.0311526918430522
202106,AIZ,-0.0771704238024836
202107,AIZ,-0.0104529523315807
202108,AIZ,0.0281690719797678
202109,AIZ,0.0821917821073372
202110,AIZ,-0.0063291080556002
202111,AIZ,-0.0700637008641321
202112,AIZ,-0.030821969060798
202201,AIZ,-0.0459363531770893
202202,AIZ,0.0370370008230458
200806,AJA,-0.2894736737303784
200807,AJA,-0.0617284097241274
200808,AJA,0.0789473734072023
200809,AJA,-0.2865853853732899
200810,AJA,-0.2478632242822696
200811,AJA,-0.0227272523760329
200812,AJA,-0.2093023291508923
200901,AJA,0.0882352960207613
200902,AJA,-0.3783783759678598
200903,AJA,0.2173912875236296
200904,AJA,0.1249999888392858
200905,AJA,0.1428571945578234
200906,AJA,0.0277777516975319
200907,AJA,0.1621621653761868
200908,AJA,0.023255792644673
200909,AJA,0.0454545683884299
200910,AJA,-0.0434782818525516
200911,AJA,0.0227272501033057
200912,AJA,-0.1222221743703692
201001,AJA,-0.1392405201730486
201002,AJA,0.0294117349480971
201003,AJA,0.0428571893061233
201004,AJA,0.0
201005,AJA,-0.0273973170576076
201006,AJA,-0.0845070476889507
201007,AJA,-0.0769230059171572
201008,AJA,-0.0500000513333313
201009,AJA,0.122807008741151
201010,AJA,0.0781250204589849
201011,AJA,0.0144927391724427
201012,AJA,-0.0571428038367337
201101,AJA,9.212120464371012
201102,AJA,-0.0415429886456677
201103,AJA,-0.0897832694409033
201104,AJA,0.0612244304456486
201105,AJA,-0.0064102505547335
201106,AJA,-0.0870967707336106
201107,AJA,-0.0318020906066992
201108,AJA,-0.1094890335420107
201109,AJA,-0.1516393915395716
201110,AJA,0.0434783361898785
201111,AJA,0.0416666251929027
201112,AJA,-0.066666708888889
201201,AJA,-0.0238095025056679
201202,AJA,0.0048780445044613
201203,AJA,0.2815534844895868
201204,AJA,0.003787874849346
201205,AJA,0.1245282687433262
201206,AJA,-0.0335570148867171
201207,AJA,-0.0277778329282386
201208,AJA,0.046428613295919
201209,AJA,-0.0238908431396973
201210,AJA,0.1363636780832817
201211,AJA,-0.0769230769230768
201212,AJA,-0.023333311
201301,AJA,0.1911262560390925
201302,AJA,0.0286532675396753
201303,AJA,0.0139276301386563
201304,AJA,0.0741758168163571
201305,AJA,-0.0971867280414172
201306,AJA,-0.1501416360776508
201307,AJA,0.1633333366666667
201308,AJA,-0.0372493165121796
201309,AJA,0.0267857606584835
201310,AJA,0.0434782188153755
201311,AJA,-0.0138888761998453
201312,AJA,-0.0281689874231299
201401,AJA,0.1304347944171391
201402,AJA,0.0205128005259702
201403,AJA,-0.0577889492216106
201404,AJA,0.0133333205333332
201405,AJA,0.0105263059224376
201406,AJA,0.0625000040039063
201407,AJA,0.0294117370674735
201408,AJA,0.019047715390027
201409,AJA,0.0397195305277802
201410,AJA,-0.0112358912687764
201411,AJA,0.0727272018388445
201412,AJA,0.0762712182239313
201501,AJA,-0.0157480167710333
201502,AJA,0.0140000343999999
201503,AJA,-0.0138067395710534
201504,AJA,0.0579999923999998
201505,AJA,-0.0359168352296482
201506,AJA,-0.0274509548250666
201507,AJA,0.0483870502341314
201508,AJA,-0.0288460814441542
201509,AJA,0.0396039210763665
201510,AJA,0.0
201511,AJA,-0.0190476009523808
201512,AJA,-0.0174757573475345
201601,AJA,0.0533596806406129
201602,AJA,0.0956848473305906
201603,AJA,0.08047941398744
201604,AJA,-0.0015847467655041
201605,AJA,0.1111110774250452
201606,AJA,-0.0185714448571429
201607,AJA,0.0101892535897489
201608,AJA,0.0374639409026738
201609,AJA,-0.0166666511365737
201610,AJA,-0.0451976975190713
201611,AJA,-0.0236686861804543
201612,AJA,0.0075757864726817
201701,AJA,-0.0526315637593988
201702,AJA,-0.0380952763053653
201703,AJA,0.0561056361712906
201704,AJA,0.0421874964050292
201705,AJA,0.0014992131763207
201706,AJA,-0.0494011873498508
201707,AJA,0.0
201708,AJA,0.1401574613094423
200806,AJL,-0.0353846183076923
200807,AJL,-0.0717703046831954
200808,AJL,0.0652920319192045
200809,AJL,-0.0854838305366793
200810,AJL,-0.2768959700098601
200811,AJL,0.178048789247472
200812,AJL,-0.031055920985559
200901,AJL,-0.1645298654485334
200902,AJL,-0.3350384020937845
200903,AJL,0.0884615490014797
200904,AJL,-0.0883392249872018
200905,AJL,-0.0852713315816361
200906,AJL,0.3474577154589238
200907,AJL,0.1352200688491369
200908,AJL,0.1772853528019284
200909,AJL,0.1623529545882351
200910,AJL,-0.1194332277717218
200911,AJL,-0.013793090646056
200912,AJL,-0.0326340019207672
201001,AJL,-0.2192771238960658
201002,AJL,-0.0740740769318701
201003,AJL,-0.0666666826666667
201004,AJL,-0.0607142288979581
201005,AJL,-0.1026616757781631
201006,AJL,-0.055084695671141
201007,AJL,-0.0717489168774756
201008,AJL,-0.0555555042136323
201009,AJL,-0.012787772097251
201010,AJL,0.2383420566807186
201011,AJL,-0.1506276645121737
201012,AJL,0.19211828106967
201101,AJL,0.0330578187965313
201102,AJL,-0.0680000304
201103,AJL,-0.223175964790289
201104,AJL,-0.0607734245657929
201105,AJL,-0.2058823612456743
201106,AJL,0.0
201201,AJL,0.1844660809218603
201202,AJL,0.0
201203,AJL,-0.0901639445780702
201204,AJL,-0.0270270005600197
201205,AJL,0.0185185001886152
201206,AJL,-0.0409091591074365
201207,AJL,-0.0521326547022731
201208,AJL,-0.314999998
201209,AJL,0.0802919822473227
201210,AJL,0.0810810826880934
201211,AJL,-0.0312500445312493
201212,AJL,0.6387097036503648
201301,AJL,0.3779527765205532
201302,AJL,0.0
201303,AJL,-0.2971428462857143
201304,AJL,0.0487804407098957
201305,AJL,0.0852713311940391
201306,AJL,-0.1428570938775502
201307,AJL,0.2833332503333368
201308,AJL,-0.090909084061393
201309,AJL,-0.0714285897959186
201310,AJL,-0.0769230059171572
201311,AJL,-0.2333333498333326
201312,AJL,0.1956521779064273
201401,AJL,0.0727272020495883
201402,AJL,-0.152542335535764
201403,AJL,-0.105000019
201404,AJL,0.0279330017103094
201405,AJL,-0.0108695552339321
201406,AJL,0.0219780004709582
201407,AJL,-0.1774193760839402
201408,AJL,-0.0718954353026615
201409,AJL,0.0140845778813749
201410,AJL,0.0
201411,AJL,0.1874999785590285
201412,AJL,-0.0994152469135792
201501,AJL,-0.5259740012902676
201502,AJL,0.0547944642522064
201503,AJL,-0.3896103763535163
201504,AJL,0.3617021036668175
201505,AJL,0.5625000341796884
201506,AJL,-0.2200000279999999
201507,AJL,-0.2307691723865857
201508,AJL,0.1499999506666687
201509,AJL,-0.043478220415879
201510,AJL,-0.1060606806703367
201511,AJL,-0.050847412410225
201512,AJL,0.2499999741071428
201601,AJL,-0.0285714004897953
201602,AJL,-0.1470588570934253
201703,AJL,0.0344828285374574
201704,AJL,-0.1666666999999986
201705,AJL,0.100000024
201706,AJL,-0.2000000210909086
201707,AJL,0.0454545683884299
201708,AJL,0.0434782209829873
201709,AJL,-0.0416666300347213
201710,AJL,0.0652173945179583
201711,AJL,0.1224489811745106
201712,AJL,0.5090908470743813
201801,AJL,-0.1566265042241253
201802,AJL,0.0
201803,AJL,-0.0714285897959186
201804,AJL,0.0461538970887593
201805,AJL,0.0
201806,AJL,-0.0294117378892737
201807,AJL,0.1818180928374693
201808,AJL,-0.1282050866535159
201809,AJL,0.0882352960207613
201810,AJL,-0.0810810826880934
201811,AJL,-0.1470588570934253
201812,AJL,-0.2758620731272295
201901,AJL,-0.2380952317460315
201902,AJL,-0.1875000109375002
201903,AJL,-0.3153845736686375
201904,AJL,0.4606740682994592
201905,AJL,-0.2692307488165673
201906,AJL,-0.157894749030471
201907,AJL,-0.0124999253124982
201908,AJL,0.7721518216631991
201909,AJL,-0.2500000267857142
201910,AJL,0.0476190680272115
201911,AJL,-0.3909090671900824
201912,AJL,0.0298506856760989
202001,AJL,0.0434782476370505
202002,AJL,-0.0694443778935156
202003,AJL,-0.4776119558921804
202004,AJL,0.5714285714285714
202005,AJL,-0.1272727272727272
201604,AJX,-0.045112827146813
201605,AJX,0.2598425584227175
201606,AJX,-0.1250000281249996
201607,AJX,-0.0928571415918367
201608,AJX,-0.2125984127968253
201609,AJX,0.289999962
201610,AJX,0.0155038609218189
201611,AJX,-0.1450381270322224
201612,AJX,0.0892857353954081
201801,AJX,-0.1739130526780089
201802,AJX,0.0526316358264089
201004,AKE,0.0672646160188215
201005,AKE,-0.0882353058576366
201006,AKE,-0.216589867068742
201007,AKE,0.2058822906574411
201008,AKE,-0.0829268102343838
201009,AKE,0.0904255092830466
201010,AKE,0.1853659140963726
201011,AKE,0.222222200457248
201012,AKE,0.1077440841331385
201101,AKE,0.0273556696168739
201102,AKE,-0.1360946812086408
201103,AKE,-0.1267123679348836
201104,AKE,-0.0470587793171848
201105,AKE,-0.0987654334908294
201106,AKE,-0.0593607811033953
201107,AKE,0.0097087289094164
201108,AKE,-0.2019230636279581
201109,AKE,-0.3313252794781532
201110,AKE,0.0720721099017933
201111,AKE,0.2268907294682591
201112,AKE,-0.1301370219553378
201201,AKE,0.52362202515655
201202,AKE,-0.0439276080123377
201203,AKE,0.0108108004002922
201204,AKE,-0.1978609647116017
201205,AKE,-0.153333346
201206,AKE,0.4527559500806009
201207,AKE,-0.1056910839755873
201208,AKE,0.072727276815427
201209,AKE,0.2485876054933133
201210,AKE,-0.1606334899981572
201211,AKE,-0.1725067648099036
201212,AKE,-0.0456025638468304
201301,AKE,0.0546074554252244
201302,AKE,-0.0032362428085167
201303,AKE,-0.1233765861612403
201304,AKE,-0.0962962908806586
201305,AKE,0.2499999506147552
201306,AKE,-0.088524584999731
201307,AKE,0.273381294120387
201308,AKE,0.0819208940997158
201309,AKE,0.1906005306751019
201310,AKE,0.0482456734206686
201311,AKE,-0.112970797965718
201312,AKE,0.1745283697623747
201401,AKE,-0.0963855457976484
201402,AKE,0.1066666711111112
201403,AKE,-0.0963855457976484
201404,AKE,-0.0088888804444443
201405,AKE,-0.0224215029479784
201406,AKE,0.036697211257471
201407,AKE,0.1637168697509596
201408,AKE,0.1292775286168674
201409,AKE,-0.070707083147978
201410,AKE,-0.0072463695914722
201411,AKE,-0.0547445603841441
201412,AKE,0.0733590978026574
201501,AKE,0.0539568696276075
201502,AKE,-0.1433447328996255
201503,AKE,-0.0677291142140602
201504,AKE,0.0427351054167604
201505,AKE,0.0778688740006041
201506,AKE,-0.2015209832800791
201507,AKE,-0.0571428054421744
201508,AKE,-0.1818181871441688
201509,AKE,0.0308641678059746
201510,AKE,0.0748503013284809
201511,AKE,-0.1754874348445457
201512,AKE,0.5540540016709283
201601,AKE,0.086956544423441
201602,AKE,-0.0680000304
201603,AKE,0.2489271162740176
201604,AKE,0.1408934140491979
201605,AKE,0.36746989566882
201606,AKE,0.0550660797560595
201607,AKE,-0.1356993948134814
201608,AKE,-0.0724637588671844
201609,AKE,-0.0286458066311299
201610,AKE,0.0268096258687979
201611,AKE,0.174934749163196
201612,AKE,0.0066667133333333
201701,AKE,-0.0684327606245298
201702,AKE,-0.2701421617843256
201703,AKE,-0.0974025845462974
201704,AKE,0.1330935711725589
201705,AKE,0.1650793540690351
201706,AKE,-0.054495924484553
201707,AKE,-0.0778097921451054
201708,AKE,0.2062499490937508
201709,AKE,0.1580310651796015
201710,AKE,0.0827741343137735
201711,AKE,0.2933884361800762
201712,AKE,0.1134184560746283
201801,AKE,0.030129131180361
201802,AKE,-0.0891364737230464
201803,AKE,-0.1804281093052397
201804,AKE,0.0541044689832093
201805,AKE,0.0035398195864986
201806,AKE,-0.0881834203347549
201807,AKE,-0.106383013910037
201808,AKE,-0.0800865573874171
201809,AKE,-0.0070588729411764
201810,AKE,-0.210900452675141
201811,AKE,0.2972973785569373
201812,AKE,-0.2523148401856129
201901,AKE,0.0309597227281006
201902,AKE,0.1531531536455375
201903,AKE,-0.1223958433661568
201904,AKE,-0.0118694253273337
201905,AKE,-0.0420420030616192
201906,AKE,-0.1159874976140165
201907,AKE,0.0106382881960158
201908,AKE,-0.1403508316959048
201909,AKE,0.0612244302290723
201910,AKE,0.0115385423446776
201911,AKE,-0.0418251438144234
201912,AKE,0.0515873472143493
202001,AKE,0.1811320761480952
202002,AKE,-0.1373802077759285
202003,AKE,-0.225925971539094
202004,AKE,0.0909091219225763
202005,AKE,0.0307017258291006
202006,AKE,-0.0170212611136254
202007,AKE,0.2857143299938169
202008,AKE,-0.1245791651135368
202009,AKE,-0.046153803994081
202010,AKE,0.0322580336238293
202011,AKE,0.6132813304519675
202012,AKE,0.0823243744830559
202101,AKE,0.1185682852123801
202102,AKE,-0.0680000306
202103,AKE,0.0214593101466253
202104,AKE,0.4180671586686177
202105,AKE,-0.0222222362962963
202106,AKE,-0.0196969874047293
202107,AKE,0.2751159610161284
202108,AKE,0.1115151607272728
202109,AKE,-0.0523446556185176
202110,AKE,0.0241657133658919
202111,AKE,0.148314686236842
202112,AKE,0.0176124603957568
202201,AKE,-0.1307692026627208
202202,AKE,0.0033185545493479
202203,AKE,0.2601985330055736
202204,AKE,0.0717410033036123
202205,AKE,0.1191836767346938
202206,AKE,-0.247994136402643
202207,AKE,0.0940833434030063
201104,AKM,-0.1000000239999999
201105,AKM,-0.1555555441481478
201106,AKM,-0.2499999993421051
201107,AKM,-0.0263157652354568
201108,AKM,-0.0450451093417734
201109,AKM,-0.1415093624599461
201110,AKM,-0.0659340662480376
201111,AKM,-0.3411764868373698
201112,AKM,0.3214285845663265
201201,AKM,0.02702699963477
201202,AKM,0.0394737268351805
201203,AKM,-0.2278481050472679
201204,AKM,-0.0655738050524046
201205,AKM,-0.3859649141889812
201206,AKM,-0.1428570938775502
201207,AKM,-0.2333333506666659
201208,AKM,0.0434782166351614
201209,AKM,-0.2333333141666661
201210,AKM,-0.0760869456521738
201211,AKM,-0.2235294208996538
201212,AKM,0.0303030909090908
201301,AKM,0.617646948961944
201302,AKM,-0.0454545640495869
201801,AKP,0.0398335370004991
201802,AKP,-0.0851915259916553
201803,AKP,0.0125000475000001
201804,AKP,-0.027777823388201
201805,AKP,0.3587301346031746
201806,AKP,-0.1869158911695345
201807,AKP,-0.1379310156559646
201808,AKP,-0.1233333586666667
201809,AKP,-0.0532319262530898
201810,AKP,0.2690763398493578
201811,AKP,0.1297468459081074
201812,AKP,0.1327730464731786
200806,ALB1,-0.168627480396002
200807,ALB1,-0.4221697687917162
200808,ALB1,-0.1061224432269888
200809,ALB1,-0.4977168970913866
200810,ALB1,-0.5954545606446278
200811,ALB1,-0.4606741600555486
200812,ALB1,-0.3958333374131946
200901,ALB1,-0.4482758606420927
200902,ALB1,-0.1000000150000004
200903,ALB1,-0.4583332968749984
202007,ALC,-0.068965457074909
202008,ALC,0.0370370060356664
202009,ALC,0.0
202010,ALC,-0.0714286137755099
202011,ALC,0.5000000038461541
202012,ALC,-0.0512820069690977
202101,ALC,0.1621621712198684
202102,ALC,0.1860464663061121
202203,ALC,-0.2352941301038064
202204,ALC,-0.1025640857330698
202205,ALC,-0.1999999805714281
202206,ALC,-0.2142857270408162
202207,ALC,0.4090909309917356
201309,ALD,-0.0222104750571956
201310,ALD,0.0021633813140928
201311,ALD,0.0280625218908179
201312,ALD,0.0524934404144363
201401,ALD,-0.0364089564923094
201402,ALD,0.0859213186664393
201403,ALD,0.0529075612172296
201404,ALD,0.0081484974548537
201405,ALD,0.0035922729388215
201406,ALD,-0.0348993591381765
201407,ALD,0.1455725282859288
201408,ALD,0.1529745378687403
201409,ALD,-0.0175500176916989
201410,ALD,0.1089675303702226
201411,ALD,-0.0254510598126619
201412,ALD,0.1309090604958678
201501,ALD,-0.0230926901854802
201502,ALD,0.1023339966269065
201503,ALD,-0.051302914829114
201504,ALD,0.0137338924052141
201505,ALD,-0.0488286631347194
201506,ALD,-0.0548961524711847
201507,ALD,0.084772333682465
201508,ALD,-0.0772793093699645
201509,ALD,-0.0188205296677931
201510,ALD,0.0102301688919814
201511,ALD,0.0860759264965553
201512,ALD,0.0984848805515825
201601,ALD,-0.0145888386979439
201602,ALD,-0.016419934989973
201603,ALD,-0.0689655280939166
201604,ALD,-0.0446796131524802
201605,ALD,0.0067692683076923
201606,ALD,-0.0250611726596995
201607,ALD,0.0394984402824265
201608,ALD,0.0238239117482987
201609,ALD,0.0088365017167675
201610,ALD,-0.1027737360583941
201611,ALD,-0.0221282235658635
201612,ALD,0.0136439218092971
201701,ALD,-0.0610636492507733
201702,ALD,-0.0160839504855978
201703,ALD,0.0479744281899219
201704,ALD,0.0128857603582137
201705,ALD,0.1067961312451037
201706,ALD,-0.0438596702937765
201707,ALD,-0.014868750741223
201708,ALD,0.0722543366755024
201709,ALD,-0.0386343499121578
201710,ALD,0.0672897181605378
201711,ALD,-0.0058376228782021
201712,ALD,-0.0002936620551288
201801,ALD,0.0211454107509694
201802,ALD,0.0115041042481482
201803,ALD,-0.1071935952847392
201804,ALD,-0.012101884222889
201805,ALD,-0.0515796375329904
201806,ALD,0.106050334177973
201807,ALD,0.000614641961725
201808,ALD,-0.0721745144693156
201809,ALD,-0.01026148525126
201810,ALD,-0.054849478623505
201811,ALD,-0.025831547560465
201812,ALD,-0.0744642607562535
201901,ALD,0.0533752211362874
201902,ALD,0.0655737786946324
201903,ALD,-0.0835664779106551
201904,ALD,0.0381533779130525
201905,ALD,-0.030135969045391
201906,ALD,-0.0621447301215719
201907,ALD,0.0892928921212121
201908,ALD,-0.1112759681889425
201909,ALD,0.0984975250675177
201910,ALD,0.0360942546044535
201911,ALD,0.2673267615339088
201912,ALD,-0.0176504799137396
202001,ALD,0.0126656936781759
202002,ALD,-0.0488656270422854
202003,ALD,-0.3174312180046568
202004,ALD,0.1164874742881325
202005,ALD,0.0870786542148358
202006,ALD,0.0823181811610287
202007,ALD,-0.1036834594864212
202008,ALD,-0.0098934635910773
202009,ALD,-0.0795541761493111
202010,ALD,0.0830897581148968
202011,ALD,0.1815728216563763
202012,ALD,-0.0727569190097104
202101,ALD,-0.0791695986511763
202102,ALD,-0.0607565974451461
202103,ALD,-0.0012205321439235
202104,ALD,0.042362563836886
202105,ALD,0.1156701474267085
202106,ALD,-0.0119089376199926
202107,ALD,0.0014179695606002
202108,ALD,-0.0244247975221238
202109,ALD,0.0141509904753274
202110,ALD,0.0930231989016947
202111,ALD,-0.0615384355734601
202112,ALD,0.0345308603849852
200806,ALG,-0.3227272829586776
200807,ALG,0.2617449546191615
200808,ALG,0.0106382877942508
200809,ALG,-0.2210526117396118
200810,ALG,-0.2364864996667274
200811,ALG,-0.0176990983084031
200812,ALG,-0.189189221037253
200901,ALG,0.216666731333335
200902,ALG,-0.1780822354663152
200903,ALG,0.255555583481482
200904,ALG,0.0619469498316236
200905,ALG,0.2083333250000003
200906,ALG,-0.0241379895457768
200907,ALG,0.0106006971044709
200908,ALG,-0.0139860012078825
200909,ALG,0.0177304798475927
200910,ALG,-0.0592333953841835
200911,ALG,0.0888888910123455
200912,ALG,0.1564625948725067
201001,ALG,-0.0500000209411758
201002,ALG,-0.1083591033538136
201003,ALG,-0.045138926685473
201004,ALG,0.0181818007272727
201005,ALG,-0.2214285345102035
201006,ALG,-0.0917431375894278
201007,ALG,0.0303030007040101
201008,ALG,-0.0931372262447129
201009,ALG,0.1513513980365224
201010,ALG,0.0093896624082527
201011,ALG,-0.0232559022174106
201012,ALG,-0.033333302476189
201101,ALG,0.0640394659079335
201102,ALG,0.3425925835819619
201103,ALG,-0.0137931719571914
201104,ALG,-0.0314685032422112
201105,ALG,-0.0108303141576195
201106,ALG,-0.069343086608237
201107,ALG,-0.0549019092687417
201108,ALG,-0.0622407015134024
201109,ALG,-0.0353981966168062
201110,ALG,0.0045871521547009
201111,ALG,-0.0410959596422073
201112,ALG,-0.0285714022585023
201201,ALG,0.0343136937764316
201202,ALG,0.1090047532400446
201203,ALG,-0.0512820044488258
201204,ALG,0.1261261119227337
201205,ALG,0.0
201206,ALG,0.0199999807999999
201207,ALG,0.035294177919263
201208,ALG,-0.0416667150252505
201209,ALG,0.0632411414113642
201210,ALG,0.0520445587291509
201211,ALG,0.0106006971044709
201212,ALG,0.0
201301,ALG,0.0839160897647808
201302,ALG,-0.0193548205993751
201303,ALG,-0.0657894902960528
201304,ALG,0.0845070483336642
201305,ALG,0.0941558341415076
201306,ALG,0.0178042083174123
201307,ALG,0.0379008377546778
201308,ALG,0.0280899285475324
201309,ALG,0.0109289511093197
201310,ALG,0.0729729666208911
201311,ALG,0.0125944462587797
201312,ALG,0.0
201401,ALG,-0.0223880384198409
201402,ALG,0.1755724703338974
201403,ALG,0.0822511089559798
201404,ALG,0.0680000303999999
201405,ALG,0.0112359442494638
201406,ALG,0.0037036999341564
201407,ALG,-0.0479705210985683
201408,ALG,0.2131783744967272
201409,ALG,-0.0095847309608118
201410,ALG,0.0096774870707618
201411,ALG,-0.0319489263124033
201412,ALG,-0.0363035960570311
201501,ALG,-0.0479452401904663
201502,ALG,-0.1366906043036069
201503,ALG,-0.0666666994444431
201504,ALG,-0.1138392834203604
201505,ALG,0.0931990230202588
201506,ALG,0.0
201507,ALG,0.1152073692369768
201508,ALG,0.0123966822553107
201509,ALG,0.0979591854277384
201510,ALG,0.0371746850858893
201511,ALG,-0.1290322221875356
201512,ALG,-0.0699588774949609
201601,ALG,-0.0929203712076123
201602,ALG,-0.0317072875716828
201603,ALG,0.1536523656669355
201604,ALG,-0.0524016978127792
201605,ALG,0.0368663231327923
201606,ALG,-0.1644444466666667
201607,ALG,0.1276595168288816
201608,ALG,0.1933962769090451
201609,ALG,0.0948616651189675
201610,ALG,-0.270758124600868
201611,ALG,0.0594060025389673
201612,ALG,0.0934578500873484
201701,ALG,-0.1025641101797066
201702,ALG,-0.2214285409693862
201703,ALG,0.1192660881912299
201704,ALG,0.1092895755740701
