yearmonth,ticker,ln_marketcap,bm,leverage,investa,logppe,ppea,roe
200010,GNC,19.4753387532389,0.699945944454476,0.21763822859683835,-0.14599243760426645,19.260997147728933,0.6915085696208954,0.2430999999999999
200011,GNC,19.4753387532389,0.699945944454476,0.21763822859683835,-0.14599243760426645,19.260997147728933,0.6915085696208954,0.2430999999999999
200012,GNC,19.4753387532389,0.699945944454476,0.21763822859683835,-0.14599243760426645,19.260997147728933,0.6915085696208954,0.2430999999999999
200101,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200102,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200103,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200104,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200105,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200106,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200107,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200108,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200109,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200110,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200111,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200112,GNC,19.871119170609944,0.6408840004301559,0.3386305452743639,-0.09818204340873429,19.839236562528395,0.7753718121006914,0.1632999999999999
200201,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200202,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200203,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200204,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200205,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200206,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200207,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200208,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200209,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200210,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200211,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200212,GNC,19.78551269593897,0.7337987856933295,0.329643529841725,-0.08244953754462905,19.847161697767522,0.7316388350060442,0.1694999999999999
200301,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200302,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200303,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200304,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200305,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200306,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200307,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200308,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200309,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200310,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200311,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200312,GNC,20.098451356514918,0.5138535194252063,0.4302914287600251,-0.016690319812535066,19.76590047447553,0.6335242087197597,-0.0662
200401,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200402,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200403,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200404,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200405,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200406,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200407,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200408,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200409,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200410,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200411,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200412,GNC,20.047682089144963,0.7832813689089771,0.3756276858044684,-0.04398897880101566,20.00505107350352,0.543285391340582,0.0449
200501,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200502,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200503,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200504,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200505,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200506,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200507,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200508,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200509,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200510,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200511,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200512,GNC,19.951475913438188,0.8572670159460432,0.3602477148223415,-0.047355546812302,19.98902787574646,0.5773808019809485,0.0109
200601,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200602,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200603,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200604,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200605,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200606,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200607,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200608,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200609,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200610,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200611,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200612,GNC,19.936084264019154,0.896787359821592,0.342016593190016,-0.028986435397703562,19.949901600181775,0.4766596288843807,0.0778
200701,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200702,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200703,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200704,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200705,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200706,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200707,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200708,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200709,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200710,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200711,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200712,GNC,20.157287145759202,0.7027440466676192,0.352022295652389,-0.024956866075606505,19.9061301566023,0.455245847908855,-0.0496
200801,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200802,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200803,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200804,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200805,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200806,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200807,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200808,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200809,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200810,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200811,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200812,GNC,19.99465487471989,0.9037797750956116,0.41426421327030183,-0.027814223422475182,19.88639146278345,0.394306770452532,-0.0457
200901,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
200902,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
200903,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
200904,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
200905,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
200906,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
200907,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
200908,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
200909,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
200910,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
200911,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
200912,GNC,20.581348125647793,0.7995400169890006,0.17841700729859655,-0.028949869437242218,19.842547343706286,0.38244738274726187,0.091
201001,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201002,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201003,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201004,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201005,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201006,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201007,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201008,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201009,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201010,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201011,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201012,GNC,21.085008105482085,0.8933091242081727,0.15542867121804113,-0.05880060970829486,20.440617739421818,0.3538566115184544,0.0542
201101,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201102,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201103,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201104,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201105,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201106,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201107,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201108,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201109,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201110,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201111,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201112,GNC,21.079467925106467,0.9613444698300453,0.24400425015179114,-0.04637219186399514,20.509948846449937,0.30658014571949,0.1214
201201,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201202,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201203,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201204,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201205,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201206,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201207,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201208,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201209,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201210,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201211,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201212,GNC,21.35761345725144,0.8168983738673021,0.23874238636763723,-0.03950286941520262,20.58652931337294,0.30708023800302786,0.1299
201301,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201302,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201303,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201304,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201305,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201306,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201307,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201308,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201309,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201310,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201311,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201312,GNC,21.762257980363376,0.622212188435249,0.2627196164400845,-0.044601457275336716,20.89072753083334,0.3729300066239788,0.0992
201401,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201402,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201403,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201404,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201405,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201406,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201407,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201408,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201409,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201410,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201411,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201412,GNC,21.397931966542746,0.8885199767572705,0.2859714388575543,-0.0499519980799232,20.91932591985088,0.36499459978399135,0.0542
201501,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201502,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201503,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201504,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201505,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201506,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201507,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201508,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201509,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201510,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201511,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201512,GNC,21.45056291541906,0.8803180158506191,0.3044342216294199,-0.06434929362767781,21.042083138328902,0.3744181615265264,0.0243999999999999
201601,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201602,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201603,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201604,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201605,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201606,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201607,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201608,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201609,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201610,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201611,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201612,GNC,21.308372578420567,0.9703748265090446,0.32980032440293083,-0.07721349068739862,21.09916480945281,0.4072655070194082,0.0282
201701,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201702,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201703,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201704,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201705,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201706,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201707,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201708,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201709,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201710,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201711,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201712,GNC,21.346056708532227,0.998002644157258,0.3015228990662517,-0.06286127167630058,21.129064222844697,0.41699088483770563,0.0767
201801,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
201802,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
201803,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
201804,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
201805,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
201806,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
201807,GNC,21.313785743305278,1.076054859192146,0.32726998264019924,-0.03570080760812137,21.138219122926884,0.3809847284071754,0.039
