year,month,yearmonth_x,_b_log_scope1,_b_log_scope2,_b_log_total_emissions,_b_log_energy_consumption,_b_change_scope1,_b_change_scope2,_b_change_total_emissions,_b_change_energy_consumption,_b_scope1_int,_b_scope2_int,_b_total_emissions_int,_b_energy_consumption_int,yearmonth_y,mktrf,smb,hml,rmw,cma,wml
2016,4,201604,-0.0074480903523771,0.0891092504504369,0.0003701628637615,-0.0046990740572639,-5.41184226243e-10,8.46327080376e-07,-3.29496862495e-15,2.35727979245e-10,-7.70023032132e-06,0.0004881921195109,-2.71206316806e-11,-7.26291324833e-07,201604.0,0.0146650292447998,0.0174657607924,0.0197663617065,0.0050625210815997,0.0120643499505999,-0.0061404051087999
2016,5,201605,-0.0042688063503814,-0.0044629443903296,-0.0158710271891047,-0.0103661355016922,9.27212467396e-09,1.96531898906e-07,2.54214191992e-15,1.29165862408e-09,3.91678753326e-05,-0.0001781651304356,7.04132714119e-11,4.87046202514e-06,201605.0,0.0381076358345,0.0607280445575,0.035465064722,0.0625249929140001,0.0405388012580001,0.093178817819
2016,6,201606,-0.0185271720528009,,-0.0024373675228898,-0.0240938226433505,,,,,-3.7118399916e-05,0.0005722591872346,-4.40461009006e-11,-3.14669963435e-06,201606.0,-0.0204868303552,-0.0171710749023998,-0.0147330194224,-0.0153181527375999,-0.0294588745216,0.0101351464736001
2016,7,201607,-0.0061932759950036,0.0638603058530363,-0.0106492951324881,-0.0062867681184442,2.42588113009e-08,6.57417815216e-07,-1.5961200411399998e-15,3.48587550841e-09,3.09559236464e-05,-0.0002086940536088,4.72071668122e-12,2.71421455897e-06,201607.0,0.0451882745518998,-0.0505737568370999,0.0063898432778,0.0019472748112998,-0.0143421428991999,0.0210009573453999
2016,8,201608,-0.0304897687257668,,-0.0108223682713894,-0.0445907506805898,,,,,-2.62839603178e-05,-0.0006210815141371,-1.7966455809100002e-12,-5.86751745281e-06,201608.0,-0.0034401120554999,0.0142787327628,0.0199848014330998,-0.0023389409085999,-0.0053421349455999,-0.01895661458
2016,9,201609,0.0024994142949877,0.0381938384256584,-0.0021464373277282,0.0058985603231777,1.55509413696e-09,5.89500883018e-07,-2.90893141047e-15,3.23669448725e-10,1.63353856917e-05,0.000263797656493,-1.63479907765e-11,2.50189322907e-06,201609.0,0.011189410714,-0.0017114280864999,-0.0092943638699999,-0.0190438527344999,-0.0084080467005001,-0.0264298291469999
2016,10,201610,0.0086901334838607,-0.0126184213039537,-0.0225730025896641,0.0190627532491046,8.48886208631e-09,3.32470237658e-07,-6.88888407745e-16,1.23327138655e-09,6.07974127923e-05,-0.0002034033902914,2.0488656078e-11,8.84759425473e-06,201610.0,-0.0122993568189999,0.0153622745882,0.0303957699182,-0.0035799295276,0.0279904106654,-0.0135020364454
2016,11,201611,-0.026088040615414,-0.0195513961251814,-0.0267013507058043,-0.0337672003301439,-9.15678500533e-09,-4.03895043161e-07,3.2432645399799998e-15,-9.94877591345e-10,1.41620033875e-06,-0.000410676119316,2.45988581391e-11,9.59922361678e-07,201611.0,0.0156438723626,0.0008742041756,0.0281726253764,0.0214498798567999,0.0222647581016,-0.0263223572445999
2016,12,201612,0.0220820076473218,-0.0050955315918706,0.0106802388828287,0.0273924757175024,1.09860568126e-08,5.61312214619e-07,-6.09395089547e-16,1.77491842947e-09,1.95815125502e-05,0.0001503999279349,2.28031991461e-12,2.54059843769e-06,201612.0,0.0132661691,0.04136080702,0.04518250409,0.0445627694300001,0.0382621337200002,0.0258674405200001
2017,1,201701,0.0123194623759637,0.032680152045147,0.0198595476457392,0.0240031642508735,2.96178565359e-07,1.03606291102e-06,5.0730638644999997e-14,1.66427737076e-08,-1.97472808798e-05,0.0002889936536205,2.23817264339e-11,-2.19603188829e-06,201701.0,0.0126766226059999,-0.0584689304836,-0.0118991934477998,-0.0492888591172,-0.0176367380517999,-0.0154373459536
2017,2,201702,0.0075259889515591,0.0116775734245399,0.0079216132411623,0.0015390502429971,2.75483118572e-07,1.66106504308e-07,2.1870838553899997e-14,1.71385189769e-08,3.65965175752e-06,0.0001512248565662,1.46979200546e-11,-1.29425060318e-06,201702.0,0.0062102104477999,-0.0301090273155999,0.0100488290731999,-0.0238097557251999,-0.0171167796603999,-0.0346366287711999
2017,3,201703,0.025284802614547,-0.001315626309074,0.0114035789927058,0.0362282055428021,3.33561349619e-08,-3.44471697011e-07,-1.3505555373899998e-14,7.99355748664e-09,2.84310474989e-05,-7.74271168286e-05,1.00801339513e-11,3.26352330174e-06,201703.0,0.0341184724017999,-0.0181808473462,-0.0049048661794001,0.0226528523031999,0.0105837785151998,0.0247649402160998
2017,4,201704,0.0053564545325948,-0.0095117703660202,-0.0003226233918035,-0.0004374050144647,-1.65133895545e-07,3.74941917443e-07,-3.1950515216399996e-14,-1.15923464421e-08,-5.92753298597e-06,0.0003307140469278,-1.57698575227e-11,-1.89138034634e-07,201704.0,0.0253697394792,0.006758261212,0.0353913047,0.0162685220848,0.0096215655608,0.0283353046976
2017,5,201705,-0.0029843873840649,-0.0189086819849682,-0.0063593695015945,-0.0180480857924079,3.1932923454e-10,1.48237464e-06,-1.2520630202499998e-14,-8.78673290549e-09,-2.0555047697e-05,7.1314365776e-05,-1.24158776165e-11,-4.13014454692e-06,201705.0,0.0012486580194999,-0.004871811781,0.0102788593644997,-0.0096879191650001,0.0094761748004998,0.0044593962754999
2017,6,201706,0.0044516982722152,0.0174433477418802,0.0056667748118093,0.0118437939147883,3.50676396316e-07,7.7907916142e-09,4.3431346606799995e-14,2.58888368771e-08,1.50968629567e-05,-7.21578791727e-05,2.30302898073e-11,2.02116094648e-06,201706.0,-0.0129621680278001,-0.0443428232685999,-0.0403718144264,0.0089268075414001,-0.0397906911812,-0.023228678693
2017,7,201707,-0.0119542982080211,-0.0234258339627532,-0.009257500249326,-0.0111874267741661,-9.33071117189e-09,-4.88150286856e-07,1.2446311231e-13,-2.44631635123e-09,-2.09822459372e-07,-0.0007860791371645,-2.0000673480100002e-12,-6.35154595843e-07,201707.0,-0.0060206331098999,-0.0366460995056999,-0.0121842489882999,-0.0499363962434998,-0.0160365089122999,-0.024415174247
2017,8,201708,-0.0002642419291332,0.0410890324974846,0.0066247971666573,0.0007699907337179,-2.03958460866e-07,1.55427690439e-06,-3.98420447861e-13,-1.39197129883e-08,-1.93278959105e-05,0.0001112890292223,-1.18704561358e-11,-3.03383274863e-06,201708.0,0.0172351611884,0.0019650041808001,0.0290670046976,0.0048976833411999,0.021886997098,0.027448974816
2017,9,201709,0.0066885497115163,0.0412230118776329,0.0076035890109135,0.0114416346240697,4.31805577046e-07,-2.41591864201e-07,5.81550736553e-13,1.62621498168e-08,1.42222327952e-05,0.0007325658726058,1.4549428163e-11,2.03111376701e-06,201709.0,0.0054106644129998,0.0230423776379999,-0.010709759107,0.0030933535319999,0.0031941061789999,0.02364689352
2017,10,201710,0.0300895241041785,0.0656548828979115,0.0217047583655159,0.0385326533064181,4.844634268e-07,-4.01623536242e-06,6.35561646315e-13,2.07811940606e-08,4.2628140271e-05,0.0008638506588105,3.85776235611e-11,6.26603997109e-06,201710.0,0.0371631433904,0.0388999217037999,0.0346090576353999,0.012950410433,0.0149936790369999,0.0448254006554
2017,11,201711,-0.00902466054413,-0.0035255424228358,-0.00443630456525,-0.0136603906510255,-7.76203905074e-07,-1.04640754883e-06,-6.55356025285e-13,-4.34076130905e-08,-3.90209107059e-05,0.0012847993237237,-3.66417129018e-11,-4.36081523491e-06,201711.0,0.02171786446,-0.0044826233514,0.0033067108627999,0.018177257999,-0.0006385363365999,0.0235387477827999
2017,12,201712,-0.0167736226573316,-0.0255016782824242,0.0006287167516588,-0.0217792306012559,-2.84356162498e-07,3.74014708621e-06,-2.09113290567e-13,-1.4173036415e-08,-1.62547126782e-05,-0.000357072540488,-1.52940233184e-11,-2.79779431377e-06,201712.0,0.0019007046790999,-0.0214377568489,-0.0628635260611,-0.0123941030067999,-0.0319400645365,-0.0269806414618001
2018,1,201801,-0.0391780956974808,0.0971200171673565,-0.0170804361257422,-0.0224961615158003,2.21455123514e-07,1.50390800326e-06,3.35844191955e-13,3.94771822342e-08,-2.01980945151e-05,0.0010526337412098,-1.93613377498e-11,-2.43996104784e-06,201801.0,0.0059903382899999,-0.0482125602675,-0.0216425119550001,-0.03188405785,-0.0400966182374999,-0.0242512076074999
2018,2,201802,0.0336705234628802,-0.102940307079972,-0.0026662654984788,-0.011666521037769,2.61725869695e-07,-2.31460932856e-06,1.2108760562e-13,2.95322159202e-08,-2.66651315287e-05,-3.04757977084e-05,-2.47664056834e-11,-4.15702945374e-06,201802.0,0.003426655218,0.031918377488,0.0387563908327999,0.0574055181368,0.0309859211228,0.0559550304576002
2018,3,201803,0.0253004481876502,-0.0450859360272382,0.0078119818577242,0.0235994534822503,-1.54447192575e-07,-7.03558740969e-07,5.80433826732e-16,-1.89903437531e-08,2.1244215953e-05,-0.0004098592701713,2.19785859897e-11,2.3635399475e-06,201803.0,-0.0175878933184,0.0313090668754998,0.0232781732053999,0.0209400649216999,0.0126042006058999,0.0262262227805001
2018,4,201804,-0.0028445398418144,-0.0195507409390903,-0.0073972523541661,-0.0057851423127451,-4.23728799423e-07,-4.34405233404e-07,-4.37336211785e-13,-6.43887057149e-08,2.89973495607e-05,-0.0001422579628053,3.21760274683e-11,3.54034578852e-06,201804.0,0.0310791945454,-0.0328126813023998,0.0347243728821999,0.0160934613830001,0.0217637387958,0.0297628801459999
2018,5,201805,-0.0078444627512235,-0.0642881679087181,-0.0313629266490248,0.0056596408591176,-1.00301007677e-07,2.46013468788e-07,-1.3858884696e-13,-5.58875619279e-09,3.90871806362e-05,-0.0007949198913324,3.30569619979e-11,5.32378974115e-06,201805.0,0.0033952934006,0.0084993388787,-0.0261281069138999,0.0299163140220999,-0.0110161291257999,0.0104008460176001
2018,6,201806,0.0155882799106477,0.0225410778015829,0.0210383493747013,0.0250270216179311,-1.64710459162e-07,-8.92498764665e-07,-1.72768032446e-13,-2.02714689339e-08,6.24433167562e-06,6.75357613452e-05,1.64622273135e-11,-4.25472597195e-07,201806.0,-0.0072953593799999,0.0102048976866,0.0174710862932001,0.0308777159758002,0.023918549423,0.0092838315251999
2018,7,201807,-0.0033300737765437,-7.78186479137e-05,0.0034607737491059,-0.0131753265310774,7.32052347964e-08,1.60939182854e-06,2.80802567585e-15,8.03832641837e-09,-1.99485411526e-05,-0.0001990706970712,-1.59555953096e-11,-3.43299104995e-06,201807.0,0.0062541645847999,-0.0330332126032,0.0080444754440001,-0.0120467908647999,-0.0002108468511998,-0.0144338720104
2018,8,201808,-0.0097104930912263,-0.0064634763913231,-0.00804246405993,-0.0134313667421957,2.463848357e-08,5.12521398524e-07,2.0906278384399998e-15,1.04222542252e-08,-7.72945093351e-06,0.0001731259089623,-1.56277423486e-11,8.90938898593e-07,201808.0,-0.0013186363717,0.0101451652810999,-0.0073576033138,0.0400329338759,0.0171053305702999,0.0269314462726999
2018,9,201809,-0.0042322911828625,-0.0309644903319113,-0.0090708374700715,-0.0117481123049628,2.47392020956e-07,1.93312713552e-07,-2.39696316767e-16,1.75592123953e-08,9.98214624656e-07,-0.0003376321538219,-1.9425081273e-11,1.97455622505e-06,201809.0,-0.00298144594,0.0059653831899999,0.0369274435499999,-0.00026723935,0.0193353638,0.0033517027699998
2018,10,201810,-0.0177925424651499,-0.026013801408677,-0.016052439638119,-0.0278872958013581,-7.64137249751e-08,3.17025817904e-07,3.04552543272e-15,1.92286557538e-12,-6.33588368337e-07,-1.14420790619e-05,-2.76470019931e-11,-2.92967173602e-06,201810.0,-0.076481015938,0.0250449121111999,0.0348305437303999,0.0249429784485,0.0415581654685999,0.0006827667258999
2018,11,201811,0.0010804573989493,-0.0353846856278754,-0.0052810361839152,0.0002726927902363,-2.19066751026e-07,-2.19652533795e-07,-1.8666065074600002e-13,-2.57094904351e-08,3.01212111605e-06,5.44312767162e-05,4.95739513253e-11,6.79985160407e-06,201811.0,0.0009644613984001,-0.0460041689981,-0.0432925779649,-0.032543056369,-0.0593684390902999,-0.0633389831031999
2018,12,201812,0.0072182461653041,-0.0114618792762591,-0.0015862361564558,0.0002486254838338,-3.21414072377e-07,-1.16054714019e-06,3.76715835091e-15,-1.44336985044e-08,3.68372598683e-06,6.02980077578e-05,2.30560302018e-11,3.12000752276e-06,201812.0,0.0096038541099998,0.0125062060519998,0.0486819499005,0.0431882122959998,0.0312678382484998,0.0468161522234999
2019,1,201901,-0.0012018063017096,0.0346730625540639,0.0039307621514031,0.00208803102247,-8.52929918187e-08,6.11957518954e-08,2.09976981359e-14,7.50454561305e-09,6.96598907894e-07,0.0001208396992542,5.929034726330001e-12,-6.94538024036e-07,201901.0,0.033257017016,-0.0745357732929999,-0.0197653825413999,-0.0222902587108,-0.0288937809999999,-0.0329724271197999
2019,2,201902,-0.0027949147648074,-0.0235695370757951,-0.0122813019697005,-0.0255389714806527,3.46953251718e-07,1.50506212346e-07,9.27003134483e-14,1.85011344071e-08,-4.80329631079e-05,0.0002727392619426,-4.41618975989e-11,-4.23384673643e-06,201902.0,0.0510427090992,0.0055795688855999,0.0152417575215999,0.0216493141959999,0.0089359080959998,0.0107666385743998
2019,3,201903,-0.0188192861200655,0.0185716678035023,-0.0028677505372101,-0.0080052390958332,-3.14429068119e-08,1.49028227518e-07,6.2158299909e-14,1.67511836477e-08,4.79051913462e-06,0.0001395007708705,1.4252669301e-11,1.33300104828e-06,201903.0,0.015887540265,0.0067117818367998,0.0211308307953999,0.0156858752446,0.0085267670203998,0.0465406233657998
2019,4,201904,0.0032432334454435,-0.0132373671065388,-0.0010414124625109,0.002394660599889,,,,,1.44848649016e-05,-0.0004174322250074,9.423684351480001e-12,1.78662905051e-06,201904.0,0.0230289383150001,0.00218778191,-0.0170424638549999,0.0063157404250002,0.0069198319150001,0.0037986925500002
2019,5,201905,-0.0066016469977891,-0.0306182342957689,-0.0092649750623839,-0.0152890687586167,1.40885183199e-07,-1.69230791103e-07,1.77227533088e-13,1.02479131986e-08,-1.78451279442e-05,-0.0007546198751295,-3.65204341476e-11,-6.62237659762e-07,201905.0,-0.0259799014210001,0.0218559863879999,-0.0004335017613,0.0401761136339999,0.0309142715262997,0.0787501593352999
2019,6,201906,-0.0001249403671325,-0.0315575746469426,-0.0108026610508186,-0.0149903971692137,1.99002105489e-07,-8.81403863015e-07,1.96345227795e-13,1.24834097387e-08,-2.71744565741e-05,-0.0002618861224218,-3.72181443085e-11,-3.06448457681e-06,201906.0,0.0361672891808,-0.0553491517024,-0.0127466706015999,0.0015527732864,-0.0119577357664,0.01821902168
2019,7,201907,-0.0077851300804442,0.0205624961074728,-0.0002437390377388,0.0082858546441461,-2.44532108587e-07,-7.88586084745e-08,-1.83297140452e-13,-1.42524904872e-08,2.19726848853e-05,0.0002486397008574,2.76523238369e-11,3.02949148462e-06,201907.0,0.0026128230272,0.0309944157245001,-0.0186479399611,0.0459481581134,-3.2056578999961616e-05,0.0156337687807999
2019,8,201908,-0.028765013053635,-0.0112562081001051,-0.0274596163393809,-0.0369701943749915,,,,,-4.7097589877e-06,-0.0001129478816297,-3.43300500584e-13,-1.7737162482e-06,201908.0,-0.0381443587170998,0.0421043462315002,-0.0049981544991998,0.0454908005323999,0.0137812738967,0.0505191720701001
2019,9,201909,0.0012148033858346,0.0215699553541436,0.0058971935148755,0.0072984383672887,,,,,-3.12772602316e-06,0.000397181410433,3.0786834115500003e-12,-2.16526959743e-07,201909.0,0.0069534450332,0.0083470144509998,-0.0008107274373999,0.0044649282157001,-0.0094707659623,-0.0179317231418
2019,10,201910,0.0014895298778479,-0.0333442587957275,-0.0121973497099112,0.0036028338814532,5.17023380588e-08,-7.09093922214e-07,1.24684725718e-13,-1.35899427752e-08,1.41962003557e-05,-0.0010825371760892,5.326333530520001e-12,2.65879759589e-06,201910.0,0.0018260038844,-0.0488450905635999,-0.0285766527843999,-0.009477547954,-0.0413418708087999,-0.0113289917896
2019,11,201911,0.0026537491943486,-0.0026293906652237,-0.0003699048443622,-0.0054543031352186,-1.97396684407e-07,-1.32422689458e-06,-2.59120080205e-13,1.68286438973e-08,-3.10929454638e-06,-0.0004902597295211,-2.4573371237200003e-12,-1.47548443474e-06,201911.0,0.0200443563529999,0.0072695297279998,0.0182047813189998,0.042834647052,0.017693788254,0.014321234025
2019,12,201912,-0.0026191656952768,0.0015278698742298,0.0001291427427138,0.0036406244562626,9.59372370893e-08,-3.21443429093e-07,1.3575524856800001e-13,1.53999449581e-08,5.64400883697e-06,7.73357564057e-05,9.530582287980001e-12,8.27913033983e-07,201912.0,-0.0037635884430999,-0.0187569512736001,-0.0228196689438,-0.0278497003450001,-0.0421659435638001,-0.0140171139916999
2020,1,202001,-0.0054555230145272,-0.0110211266999505,-0.006475058921551,-0.0148381637275371,2.89326598071e-08,-1.44592362599e-06,1.06843148412e-16,2.90324775049e-09,-1.8465191266e-05,0.0001252553178243,-2.08370533251e-11,-2.83892985258e-06,202001.0,0.0120356634586,0.0269353957631999,0.0110979180688,0.0531922666775999,0.0354792982036,0.0806994647783998
2020,2,202002,0.0064550255988933,0.0226323485853097,0.006471149925553,0.0012104290504866,-1.08130604322e-07,9.22056422595e-07,-1.9460053289799997e-14,-9.18003443793e-09,5.81647277366e-06,0.0004315715237547,4.29653761874e-12,-5.5852259365e-08,202002.0,-0.0393255060481,0.0107643774472998,0.0674504595923,0.0033436539664999,0.0327173510779998,-0.0018096262285
2020,3,202003,-0.0005247970069764,0.0236824444754129,0.0115333787240219,-0.0013494085467376,1.58262659115e-07,-3.00034864138e-07,2.2978004413499997e-14,5.36626195951e-09,-2.07677307493e-05,0.0002027034317364,-1.23768854549e-11,-3.91239542427e-06,202003.0,-0.1450654571852,0.0303165671687999,0.0688794821623,0.0446852149471999,0.0764864133390998,0.0270413606899
2020,4,202004,0.0027511144199177,-0.0014552216712023,-0.0025933599563364,0.0110578308180238,1.81037727628e-07,6.81545711788e-06,3.3402457093899997e-15,1.60952368354e-08,-1.62797968703e-05,-3.39604771741e-05,-1.7814285736e-11,-1.85353807866e-06,202004.0,0.0450289367383998,-0.0489220988808999,-0.1127787086761999,0.0013920192935998,-0.0929351966485,-0.0138432837798
2020,5,202005,-0.0046570743669287,-0.0132433421495117,-0.00537858716219,-0.0027884373880684,3.4181628395e-07,2.00067132575e-06,6.23480090218e-14,1.02950084953e-08,-1.78626946514e-05,-0.0002060667989329,-2.52960147811e-11,-2.4389884968e-06,202005.0,-0.0108107523951999,0.0413504429779001,-0.0992579967235,0.0562395554568,-0.0419694248675999,-0.0093317014867
2020,6,202006,-0.0009815034379307,0.0154987771772987,0.0027251190723351,0.0125931200057326,1.02825595853e-07,1.45618000851e-06,3.26217028182e-14,1.74761090358e-09,1.5562203581e-05,0.0004335085203147,2.48905783938e-11,2.49173008727e-06,202006.0,0.0438222645620001,-0.058444761544,-0.0171110299300001,-0.0370016754249999,-0.0377778957369999,0.0002568995509999
2020,7,202007,-0.0034114757519458,0.0065900555986618,0.0002249456315726,0.0051634672495907,2.53857509503e-07,1.93163058172e-06,4.6638465585499994e-14,1.36328468037e-08,-3.68147476641e-05,7.00537980833e-05,-3.51425265292e-11,-3.14165697013e-06,202007.0,-0.0264492441767998,-0.0262589488765998,-0.1056120890599999,-0.0276861636280999,-0.0555644251073998,0.0242644533264999
2020,8,202008,-0.0058212403696594,0.0018152124500146,-0.0039938040987183,-0.0135780937314031,2.73092039825e-07,3.08495329252e-07,3.0769815182999997e-14,1.55655168466e-08,-3.33481258357e-05,-3.21960295935e-05,-4.0080461628e-11,-4.58270239365e-06,202008.0,0.0437958390562001,-0.0151518492798999,-0.0575235653551,-0.0125036170252,-0.0692934864870999,0.0143710362261999
2020,9,202009,-0.0007572416174872,0.0094180953495722,0.0044298321747077,-0.0019649401163486,6.41558045076e-08,-1.54408944204e-06,-5.25527179311e-15,1.3182291496e-09,-5.62310080839e-06,0.0003107451749038,-2.42980841863e-12,3.94813843352e-07,202009.0,-0.0169146317717999,0.0643021661716998,0.0360573434474,0.0264354807611,0.0185724531894999,0.0419546141261
2020,10,202010,0.0112484186890623,0.0084417199723668,0.0078772729953698,0.0157479011121011,-7.16933474577e-08,-3.8291184338e-06,-4.04347324898e-14,-1.62165889644e-09,-9.41866819197e-06,0.0002334168365119,-1.17017603651e-13,-1.11449824713e-06,202010.0,0.0087830212759001,0.0047466782879002,0.0079757526783001,0.0117093699421999,0.0132229985627001,0.0130211814133001
2020,11,202011,-0.0017964082964533,-0.0110550209801745,-0.0067023736694671,-0.0061840765717149,1.54224684513e-07,2.85724931958e-06,-2.4177495724399998e-14,7.74486571352e-09,-1.28990777096e-05,-0.0004856610464858,-3.20834549343e-11,-2.00209678808e-06,202011.0,0.0816108213416,-0.0655957254318999,-0.0281509533399999,-0.0408231026738999,-0.031962126072,-0.1269556064170999
2020,12,202012,-0.0026952465567169,-0.0215160262599624,-0.0062782779719798,-0.0060859478562186,,,,,-2.87801345982e-05,0.0002057260883581,-1.56972729936e-11,-4.13653472383e-06,202012.0,0.0102742799274999,-0.027641001837,-0.0646923911055998,-0.0146826143985,-0.0405034012203999,0.0184332646109999
2021,1,202101,-0.0100990022547648,-0.0113960107412134,-0.0087336757711865,0.0010569004664769,-4.76694802969e-08,3.55444084639e-07,-5.71449771565e-14,2.16884285843e-09,-1.17761650025e-06,-6.58036885099e-05,-5.19110617138e-11,4.77470189816e-07,202101.0,0.0191423408947999,0.0256908039393,0.0152132630680998,-0.0360662398496001,0.0146087895563,0.0660897836445999
2021,2,202102,-0.0040714013469765,0.0066091497527115,0.0015465068377956,-0.0038285900081459,2.96427368808e-08,1.32937686491e-06,1.9048332079099997e-14,3.44656267546e-09,-9.50450508796e-07,-2.5832494642e-05,-1.66903809474e-11,-6.13726357595e-06,202102.0,0.0142880955519,-0.0075854515169,0.0244436709766999,-0.0402981223563999,0.0047184187092998,-0.0305331459864
2021,3,202103,-0.0158776580290726,0.0127317821778409,-0.003335023284147,-0.0212835504983106,8.1951011417e-08,1.39805552067e-06,9.569265333429999e-14,1.77109505611e-08,1.63870474997e-06,7.61833572952e-05,1.49194315398e-11,2.7955757578e-06,202103.0,0.0416009734182001,0.0062767561072998,0.0721878321392999,0.0274918837050999,0.0443815969382999,-0.0096860826192
2021,4,202104,0.0149115190557612,0.003640407102727,0.0073309833541481,0.0049887186438058,1.4849487908e-07,8.65315274245e-07,1.68079353863e-13,1.86439663887e-08,-4.20058503396e-07,-6.60746080989e-06,-5.26258873488e-11,-8.26008961498e-06,202104.0,0.0200523150338001,-0.0020419750944,-0.0379207559663,-0.0134801695412999,-0.0449596448567,0.0432219909646998
2021,5,202105,-0.0048863734166968,0.0103784680833502,0.0005102054205057,-0.0021438387048972,-2.68857083787e-09,-3.66404760644e-07,-6.78482425207e-15,7.18274075765e-10,-3.54296321749e-07,-1.35665428178e-05,-1.03946080774e-11,-2.71684796655e-06,202105.0,0.0242174759850002,0.0022735536494,0.0185805051098,0.027237281811,0.0268346410342001,-0.0171538638311998
