ticker,yearmonth,mom
CER,202112,
CER,202201,
CER,202202,
CER,202203,
CER,202204,
CER,202205,
CER,202206,
CER,202207,
CER,202208,
CER,202209,
CER,202210,
CER,202211,
CER,202212,
CEY,200701,
CEY,200702,
CEY,200703,
CEY,200704,0.08376169058328004
CEY,200705,0.02084112705552003
CEY,200706,0.02084112705552003
CEY,200707,0.02680402964918191
CEY,200708,0.04390311676747387
CEY,200709,0.038188494742125656
CEY,200710,0.046338437670121295
CEY,200711,0.059024393830921354
CEY,200712,0.06340888879246881
CEY,200801,0.06017144818908401
CEY,200802,0.0705115932153728
CEY,200803,0.10242667685459438
CEY,200804,0.0720854148557237
CEY,200805,0.09145887922918806
CEY,200806,0.09473900588617923
CEY,200807,0.09918454574085482
CEY,200808,0.08357625697080133
CEY,200809,0.09146223360677797
CEY,200810,0.05380544594999034
CEY,200811,0.03741051841375845
CEY,200812,0.008012971516211553
CEY,200901,0.028095985564742836
CEY,200902,0.0013040351544058488
CEY,200903,-0.05352752468304329
CEY,200904,-0.033520084206852825
CEY,200905,-0.05040637348120178
CEY,200906,-0.042077304176522716
CEY,200907,-0.042062715007521796
CEY,200908,-0.0178587854682264
CEY,200909,-0.012053290532296692
CEY,200910,0.010781898969559481
CEY,200911,0.014081588410553264
CEY,200912,0.03788439479956655
CEY,201001,0.03319896311486853
CEY,201002,0.03820649323535045
CEY,201003,0.07637303277457441
CEY,201004,0.07805956542001118
CEY,201005,0.08750656856051861
CEY,201006,0.0616649683003137
CEY,201007,0.06167095126084212
CEY,201008,0.07279462869651826
CEY,201009,0.05774446147243799
CEY,201010,0.06736612781052222
CEY,201011,0.06806576641446636
CEY,201012,0.0717375468176685
CEY,201101,0.05572999967245166
CEY,201102,0.07363374963150812
CEY,201103,0.07363374963150812
CEY,201104,0.06027810134011889
CEY,201105,0.06875950633655499
CEY,201106,0.09320908202247062
CEY,201107,0.09194132795806373
CEY,201108,0.009985901856090865
CEY,201109,0.010798250777447393
CEY,201110,
CEY,201111,
CEY,201112,
CEY,201201,
CEY,201202,
CEY,201203,
CEY,201204,
CEY,201205,
CEY,201206,
CEY,201207,
CEY,201208,
CEY,201209,
CEY,201210,
CEY,201211,
CEY,201212,
CEY,201301,
CEY,201302,
CEY,201303,
CEY,201304,
CEY,201305,
CEY,201306,
CEY,201307,
CEY,201308,
CEY,201309,
CEY,201310,
CEY,201311,
CEY,201312,
CEY,201401,
CEY,201402,
CEY,201403,
CEY,201404,
CEY,201405,
CEY,201406,
CEY,201407,
CEY,201408,
CEY,201409,
CEY,201410,
CEY,201411,
CEY,201412,
CEY,201501,
CEY,201502,
CEY,201503,
CEY,201504,
CEY,201505,
CEY,201506,
CEY,201507,
CEY,201508,
CEY,201509,
CEY,201510,
CEY,201511,
CEY,201512,
CEY,201601,
CEY,201602,
CEY,201603,
CEY,201604,
CEY,201605,
CEY,201606,
CEY,201607,
CEY,201608,
CEY,201609,
CEY,201610,
CEY,201611,
CEY,201612,
CEY,201701,
CEY,201702,
CEY,201703,
CEY,201704,
CEY,201705,
CEY,201706,
CEY,201707,
CEY,201708,
CEY,201709,
CEY,201710,
CEY,201711,
CEY,201712,
CEY,201801,
CEY,201802,
CEY,201803,
CEY,201804,
CEY,201805,
CEY,201806,
CEY,201807,
CEY,201808,
CEY,201809,
CEY,201810,
CEY,201811,
CEY,201812,
CEY,201901,
CEY,201902,
CEY,201903,
CEY,201904,
CEY,201905,
CEY,201906,
CEY,201907,
CEY,201908,
CEY,201909,
CEY,201910,
CEY,201911,
CEY,201912,
CEY,202001,
CEY,202002,
CEY,202003,
CEY,202004,
CEY,202005,
CEY,202006,
CEY,202007,
CEY,202008,
CEY,202009,
CEY,202010,
CEY,202011,
CEY,202012,
CEY,202101,
CEY,202102,
CEY,202103,
CEY,202104,
CEY,202105,
CEY,202106,
CEY,202107,
CEY,202108,
CEY,202109,
CEY,202110,
CEY,202111,
CEY,202112,
CEY,202201,
CEY,202202,
CEY,202203,
CEY,202204,
CEY,202205,
CEY,202206,
CEY,202207,
CEY,202208,
CEY,202209,
CEY,202210,
CEY,202211,
CEY,202212,
CGJ,200701,
CGJ,200702,
CGJ,200703,
CGJ,200704,0.0686762030774189
CGJ,200705,0.06629695589776645
CGJ,200706,0.03928793431462921
CGJ,200707,0.026469669895744508
CGJ,200708,0.005412069826271774
CGJ,200709,0.0012914718822016416
CGJ,200710,0.01198042604089257
CGJ,200711,0.0158440727867097
CGJ,200712,0.008862643175532526
CGJ,200801,0.008862643175532526
CGJ,200802,0.008862643175532526
CGJ,200803,0.0010240815482023885
CGJ,200804,-0.006090746799938998
CGJ,200805,-0.01575206227685336
CGJ,200806,-0.011420884250531838
CGJ,200807,-0.008744383544679346
CGJ,200808,0.01403850319942379
CGJ,200809,0.026528709526638106
CGJ,200810,-0.003608488285907374
CGJ,200811,
CGJ,200812,
CGJ,200901,
CGJ,200902,
CGJ,200903,
CGJ,200904,
CGJ,200905,
CGJ,200906,
CGJ,200907,
CGJ,200908,
CGJ,200909,
CGJ,200910,
CGJ,200911,
CGJ,200912,
CGJ,201001,
CGJ,201002,
CGJ,201003,
CGJ,201004,
CGJ,201005,
CGJ,201006,
CGJ,201007,
CGJ,201008,
CGJ,201009,
CGJ,201010,
CGJ,201011,
CGJ,201012,
CGJ,201101,
CGJ,201102,
CGJ,201103,
CGJ,201104,
CGJ,201105,
CGJ,201106,
CGJ,201107,
CGJ,201108,
CGJ,201109,
CGJ,201110,
CGJ,201111,
CGJ,201112,
CGJ,201201,
CGJ,201202,
CGJ,201203,
CGJ,201204,
CGJ,201205,
CGJ,201206,
CGJ,201207,
CGJ,201208,
CGJ,201209,
CGJ,201210,
CGJ,201211,
CGJ,201212,
CGJ,201301,
CGJ,201302,
CGJ,201303,
CGJ,201304,
CGJ,201305,
CGJ,201306,
CGJ,201307,
CGJ,201308,
CGJ,201309,
CGJ,201310,
CGJ,201311,
CGJ,201312,
CGJ,201401,
CGJ,201402,
CGJ,201403,
CGJ,201404,
CGJ,201405,
CGJ,201406,
CGJ,201407,
CGJ,201408,
CGJ,201409,
CGJ,201410,
CGJ,201411,
CGJ,201412,
CGJ,201501,
CGJ,201502,
CGJ,201503,
CGJ,201504,
CGJ,201505,
CGJ,201506,
CGJ,201507,
CGJ,201508,
CGJ,201509,
CGJ,201510,
CGJ,201511,
CGJ,201512,
CGJ,201601,
CGJ,201602,
CGJ,201603,
CGJ,201604,
CGJ,201605,
CGJ,201606,
CGJ,201607,
CGJ,201608,
CGJ,201609,
CGJ,201610,
CGJ,201611,
CGJ,201612,
CGJ,201701,
CGJ,201702,
CGJ,201703,
CGJ,201704,
CGJ,201705,
CGJ,201706,
CGJ,201707,
CGJ,201708,
CGJ,201709,
CGJ,201710,
CGJ,201711,
CGJ,201712,
CGJ,201801,
CGJ,201802,
CGJ,201803,
CGJ,201804,
CGJ,201805,
CGJ,201806,
CGJ,201807,
CGJ,201808,
CGJ,201809,
CGJ,201810,
CGJ,201811,
CGJ,201812,
CGJ,201901,
CGJ,201902,
CGJ,201903,
CGJ,201904,
CGJ,201905,
CGJ,201906,
CGJ,201907,
CGJ,201908,
CGJ,201909,
CGJ,201910,
CGJ,201911,
CGJ,201912,
CGJ,202001,
CGJ,202002,
CGJ,202003,
CGJ,202004,
CGJ,202005,
CGJ,202006,
CGJ,202007,
CGJ,202008,
CGJ,202009,
CGJ,202010,
CGJ,202011,
CGJ,202012,
CGJ,202101,
CGJ,202102,
CGJ,202103,
CGJ,202104,
CGJ,202105,
CGJ,202106,
CGJ,202107,
CGJ,202108,
CGJ,202109,
CGJ,202110,
CGJ,202111,
CGJ,202112,
CGJ,202201,
CGJ,202202,
CGJ,202203,
CGJ,202204,
CGJ,202205,
CGJ,202206,
CGJ,202207,
CGJ,202208,
CGJ,202209,
CGJ,202210,
CGJ,202211,
CGJ,202212,
CHC,200701,
CHC,200702,
CHC,200703,
CHC,200704,0.080408666617175
CHC,200705,0.05120681943149478
CHC,200706,0.05108609842801995
CHC,200707,0.03673126575588208
CHC,200708,0.03673126575588208
CHC,200709,0.025914397689410857
CHC,200710,0.02894082840678455
CHC,200711,0.032243888277071905
CHC,200712,0.01481765564370511
CHC,200801,0.006594823570283392
CHC,200802,-0.027046310826388552
CHC,200803,-0.04926359609804376
CHC,200804,-0.05259701480931481
CHC,200805,-0.04902135166460901
CHC,200806,-0.0530032569525331
CHC,200807,-0.07611387523839709
CHC,200808,-0.0788558920283892
CHC,200809,-0.08094028936142607
CHC,200810,-0.08580190768841485
CHC,200811,-0.1316086924210462
CHC,200812,-0.14837934156839713
CHC,200901,-0.14831932299630382
CHC,200902,-0.12844387137888044
CHC,200903,-0.144768137812226
CHC,200904,-0.09424553431622414
CHC,200905,-0.07013549716264551
CHC,200906,-0.05454334761871196
CHC,200907,-0.014192982979266364
CHC,200908,-0.013923770234484092
CHC,200909,0.00215827255301429
CHC,200910,0.018817669623940436
CHC,200911,0.04876710118418015
CHC,200912,0.08738901791986381
CHC,201001,0.10369608238062984
CHC,201002,0.10934810365723918
CHC,201003,0.1408202701026455
CHC,201004,0.10312906947845
CHC,201005,0.08164275288607564
CHC,201006,0.04796099288490043
CHC,201007,0.024604760410789385
CHC,201008,0.03764398882995984
CHC,201009,0.021163808548900542
CHC,201010,0.002551703094525607
CHC,201011,0.012794801757255966
CHC,201012,0.011392245575393398
CHC,201101,-0.0047041263331417055
CHC,201102,-0.008213203816990545
CHC,201103,-0.011850552355990664
CHC,201104,-0.010255661054817811
CHC,201105,-0.017949972822077907
CHC,201106,-0.007185505091665911
CHC,201107,-0.008945339460195923
CHC,201108,-0.010669124667831391
CHC,201109,-0.014486001570832685
CHC,201110,-0.02481729631172484
CHC,201111,-0.007367153861582394
CHC,201112,-0.016083140256140216
CHC,201201,-0.015177055600055556
CHC,201202,-0.0015031754466001042
CHC,201203,-0.007750935488504575
CHC,201204,-0.0053792872485757355
CHC,201205,0.0052017019038419765
CHC,201206,0.0020086230528684004
CHC,201207,0.008184146402304795
CHC,201208,0.021522943656684463
CHC,201209,0.030347622970816984
CHC,201210,0.04844039162538339
CHC,201211,0.0435214101439019
CHC,201212,0.040775797792378214
CHC,201301,0.04436706763364806
CHC,201302,0.04139860657196861
CHC,201303,0.04983272788404486
CHC,201304,0.04867096802918752
CHC,201305,0.046765668473757425
CHC,201306,0.05275996760185938
CHC,201307,0.04715304681245683
CHC,201308,0.035709167732065096
CHC,201309,0.02445796757035909
CHC,201310,0.022932396086438128
CHC,201311,0.01802752932943723
CHC,201312,0.016488482080686696
CHC,201401,0.011091656683861287
CHC,201402,0.009148573724063488
CHC,201403,0.007288206935838741
CHC,201404,0.005114897948858749
CHC,201405,0.0001449011553082876
CHC,201406,0.0052617131383174325
CHC,201407,0.009161149180792074
CHC,201408,0.011156757629070035
CHC,201409,0.022621636835884723
CHC,201410,0.009665172590131499
CHC,201411,0.011305103414867623
CHC,201412,0.0178936594020719
CHC,201501,0.019024178567525557
CHC,201502,0.023554020568576205
CHC,201503,0.019345678881675366
CHC,201504,0.0216342360956057
CHC,201505,0.017738467261756374
CHC,201506,0.010032860652641001
CHC,201507,0.006302318646302059
CHC,201508,0.008609054835314212
CHC,201509,4.360178373963297e-05
CHC,201510,0.006282141208119753
CHC,201511,0.0032591620701418835
CHC,201512,-0.0011166098375978428
CHC,201601,0.0012800894906099536
CHC,201602,-0.006455151500644453
CHC,201603,-0.009773035500346647
CHC,201604,-0.007093519249401835
CHC,201605,-0.004889749810591824
CHC,201606,0.008984047804919145
CHC,201607,0.010360650705490795
CHC,201608,0.015052869157809281
CHC,201609,0.02419435907574331
CHC,201610,0.015342237723621976
CHC,201611,0.005974009248166277
CHC,201612,0.003153715135164964
CHC,201701,0.005904766061365872
CHC,201702,0.007037067157420936
CHC,201703,0.017529208234668397
CHC,201704,0.017302163466613302
CHC,201705,0.016872690702995113
CHC,201706,0.008815904752449033
CHC,201707,0.009353928227613792
CHC,201708,-0.003906941337603599
CHC,201709,-0.00023207030770739748
CHC,201710,0.005900069157765392
CHC,201711,0.019259179287366073
CHC,201712,0.029778254855964765
CHC,201801,0.021892308028108043
CHC,201802,0.020934413340451808
CHC,201803,0.010299120637001872
CHC,201804,0.004470580778043788
CHC,201805,0.004678455680034323
CHC,201806,0.011022929020741173
CHC,201807,0.015767912048425675
CHC,201808,0.022637683381387202
CHC,201809,0.020286807401075524
CHC,201810,0.025164143270920748
CHC,201811,0.015465198516110076
CHC,201812,0.009224568830952648
CHC,201901,0.018180839467368575
CHC,201902,0.028939004075906143
CHC,201903,0.035416786201380675
CHC,201904,0.05104664245623691
CHC,201905,0.04484172043515744
CHC,201906,0.04270551098671038
CHC,201907,0.04469225271509347
CHC,201908,0.0462898419686061
CHC,201909,0.050724519360983655
CHC,201910,0.043668739283708714
CHC,201911,0.04419123350929835
CHC,201912,0.039490707666025304
CHC,202001,0.036445742765283874
CHC,202002,0.04073619268273467
CHC,202003,0.03250220948706483
CHC,202004,-0.01894495446009911
CHC,202005,-0.005615704273447754
CHC,202006,0.012104309318125478
CHC,202007,0.008896630035106455
CHC,202008,0.012570323133599938
CHC,202009,0.019085989680974556
CHC,202010,0.025691125981563978
CHC,202011,0.027764068835325763
CHC,202012,0.041946309480181694
CHC,202101,0.0461644617020234
CHC,202102,0.024823637001662843
CHC,202103,0.015762478489623602
CHC,202104,0.0645191953534231
CHC,202105,0.061955210979323376
CHC,202106,0.039790708814821225
CHC,202107,0.0434580566370498
CHC,202108,0.04045456391241428
CHC,202109,0.03272245124600127
CHC,202110,0.02994255496892066
CHC,202111,0.03142056945939677
CHC,202112,0.03160289943620631
CHC,202201,0.031089636402755805
CHC,202202,0.021796482088166702
CHC,202203,0.03261468137626495
CHC,202204,0.024155743988742134
CHC,202205,0.012619038083669229
CHC,202206,-0.002003901769155686
CHC,202207,-0.024309925212915768
CHC,202208,-0.013747545590954369
CHC,202209,-0.016742427729482923
CHC,202210,-0.02595121339113457
CHC,202211,-0.016227707263945023
CHC,202212,-0.019292475991018642
CIM,200701,-0.026975191199688307
CIM,200702,-0.011110999921212061
CIM,200703,0.03020215978359476
CIM,200704,0.03953438974830241
CIM,200705,0.04857047364535809
CIM,200706,0.09163151498226149
CIM,200707,0.10272162035905037
CIM,200708,0.08009670562932383
CIM,200709,0.08589971528457624
CIM,200710,0.11840615988303098
CIM,200711,0.12645144205702313
CIM,200712,0.11631828547081957
CIM,200801,0.10642486285566505
CIM,200802,0.08161605444094407
CIM,200803,0.04125347901149812
CIM,200804,0.028979491666621792
CIM,200805,0.03407509754798938
CIM,200806,0.02190914759376797
CIM,200807,0.024158201168486538
CIM,200808,0.014638428137985179
CIM,200809,0.01362645956058317
CIM,200810,-0.016995196780908023
CIM,200811,-0.06258249466945669
CIM,200812,-0.06222333271401937
CIM,200901,-0.05149824600808905
CIM,200902,-0.06836123449492382
CIM,200903,-0.05113779935373639
CIM,200904,-0.04422981204862883
CIM,200905,-0.0449251658166202
CIM,200906,-0.049493200193470484
CIM,200907,-0.04269442316584913
CIM,200908,-0.005337372716731449
CIM,200909,0.0044963523899927875
CIM,200910,0.018797964608883277
CIM,200911,0.04668219123585184
CIM,200912,0.0475763942192945
CIM,201001,0.04183675073082616
CIM,201002,0.07484109730584301
CIM,201003,0.062409621010858986
CIM,201004,0.06416197686367218
CIM,201005,0.05204169719121033
CIM,201006,0.03593208998966613
CIM,201007,0.0236102133908933
CIM,201008,0.0014608741049795353
CIM,201009,-0.013793649828325214
CIM,201010,-0.005656088124066659
CIM,201011,0.003923482534441081
CIM,201012,-0.00718855232080029
CIM,201101,-0.014692154657544995
CIM,201102,-0.0128170309421786
CIM,201103,-0.01334451454849292
CIM,201104,-0.020127584731405263
CIM,201105,-0.02879910745079478
CIM,201106,-0.022828293614679796
CIM,201107,-0.021914310832630863
CIM,201108,-0.022405814485942754
CIM,201109,-0.029122006734190225
CIM,201110,-0.04208126116067163
CIM,201111,-0.037163230546047005
CIM,201112,-0.031774899070759
CIM,201201,-0.034510589306449235
CIM,201202,-0.017373065692352436
CIM,201203,-0.008212129510620484
CIM,201204,-0.018096761275700562
CIM,201205,-0.0077982976591105075
CIM,201206,-0.015909577773282235
CIM,201207,-0.014071013644197947
CIM,201208,-0.010807785259481015
CIM,201209,-0.012986196692067723
CIM,201210,-0.003128272669040505
CIM,201211,-0.01080737587106829
CIM,201212,-0.0075163000939589926
CIM,201301,0.00025707107175111193
CIM,201302,-0.005906901788086329
CIM,201303,-0.0016401936518846416
CIM,201304,0.0013204798053859101
CIM,201305,0.0019424072758777537
CIM,201306,0.0037554394192766314
CIM,201307,0.00021963106835783583
CIM,201308,0.00168853930444135
CIM,201309,0.01158250273434866
CIM,201310,0.017159353927263782
CIM,201311,0.004940517809510714
CIM,201312,0.0003824231774428681
CIM,201401,-0.0035300760462144884
CIM,201402,-0.014821296778401069
CIM,201403,-0.018421508623293763
CIM,201404,0.006433849002442232
CIM,201405,0.0006516877110136302
CIM,201406,0.015679401602900173
CIM,201407,0.023758090390390552
CIM,201408,0.027996921951962617
CIM,201409,0.024839909472916245
CIM,201410,0.004319031320192244
CIM,201411,0.021605216637465636
CIM,201412,0.022338047458236143
CIM,201501,0.032918032170154814
CIM,201502,0.024233364262023206
CIM,201503,0.0216818720322067
CIM,201504,0.004333524375613573
CIM,201505,0.012110697418315719
CIM,201506,0.019534643211179075
CIM,201507,0.01303405957644388
CIM,201508,0.010878328859271627
CIM,201509,0.008230731358732951
CIM,201510,0.020211832162483706
CIM,201511,0.023691051653168305
CIM,201512,0.022608800570917232
CIM,201601,0.010302563566535528
CIM,201602,0.01643973777778381
CIM,201603,0.03671585453021651
CIM,201604,0.04849416275184693
CIM,201605,0.05119988275826718
CIM,201606,0.04250194495634563
CIM,201607,0.047385705391212646
CIM,201608,0.024356474086119267
CIM,201609,0.026776511868674153
CIM,201610,0.02400763883159422
CIM,201611,0.011507725201444738
CIM,201612,0.022998428838988515
CIM,201701,0.0366333912308822
CIM,201702,0.035895716691028264
CIM,201703,0.01832203400411293
CIM,201704,0.005875876148650659
CIM,201705,0.0059578198355558125
CIM,201706,0.010018084160882392
CIM,201707,0.01027891688903538
CIM,201708,0.03098927244491102
CIM,201709,0.031202284502282435
CIM,201710,0.03793139994316453
CIM,201711,0.043270438895559066
CIM,201712,0.044425527647861444
CIM,201801,0.0339714462922491
CIM,201802,0.028516984953648183
CIM,201803,0.019558309659783724
CIM,201804,0.01940609296344939
CIM,201805,0.01857884458450969
CIM,201806,0.003113989540306422
CIM,201807,0.008713033513925847
CIM,201808,0.015056935756988854
CIM,201809,0.01542747613858464
CIM,201810,0.014664173844366746
CIM,201811,0.00025679715781246987
CIM,201812,-0.016151261430861524
CIM,201901,-0.011069480598761413
CIM,201902,-0.001401040214413359
CIM,201903,0.009130825327272071
CIM,201904,0.010139107460928073
CIM,201905,0.012438444531917484
CIM,201906,0.011149860443242926
CIM,201907,0.008246790910750987
CIM,201908,-0.018672474935013894
CIM,201909,-0.033234113014545354
CIM,201910,-0.035541751612506535
CIM,201911,-0.02480449394527361
CIM,201912,-0.011425105076460329
CIM,202001,-0.018431361800315137
CIM,202002,-0.030800065265439363
CIM,202003,-0.05623674520997305
CIM,202004,-0.05515852712373958
CIM,202005,-0.054199794036682764
CIM,202006,-0.04424072822109885
CIM,202007,-0.04626097391735387
CIM,202008,-0.04034220205556979
CIM,202009,-0.028621277128669537
CIM,202010,-0.04014429103046808
CIM,202011,-0.03102536554084337
CIM,202012,-0.016840598885683688
CIM,202101,-0.01951282705760099
CIM,202102,-0.008805824926983258
CIM,202103,-0.004717340026328769
CIM,202104,-0.017137522512145703
CIM,202105,-0.013544653478135263
CIM,202106,-0.007299813695924334
CIM,202107,-0.00973613344115388
CIM,202108,0.002881726031285059
CIM,202109,0.006267801294418701
CIM,202110,0.010710373395459744
CIM,202111,-0.0014400289063849954
CIM,202112,-0.023699493119827914
CIM,202201,-0.026457141331776773
CIM,202202,-0.029997785687894112
CIM,202203,0.010400676370437964
CIM,202204,0.024543698890363886
CIM,202205,0.01742045563997111
CIM,202206,0.010451160997782639
CIM,202207,0.018514039589233217
CIM,202208,0.015583097369029963
CIM,202209,0.014066272227113461
CIM,202210,0.02815217969443771
CIM,202211,0.03113765123861516
CIM,202212,0.05837487529324889
CRG,200701,0.10450709193518293
CRG,200702,0.17184939529922405
CRG,200703,0.061586668895697305
CRG,200704,0.06730477135996088
CRG,200705,0.05238101281894262
CRG,200706,0.04315711160944227
CRG,200707,0.032414252337407204
CRG,200708,0.03916362561411082
CRG,200709,0.02788610687997184
CRG,200710,0.02217076929673026
CRG,200711,0.017949881241694228
CRG,200712,0.015262035974667654
CRG,200801,0.016440780724991364
CRG,200802,0.0034371486863822667
CRG,200803,-0.007902276785857096
CRG,200804,-0.004520339928418095
CRG,200805,-0.00830444932261562
CRG,200806,-0.0154477427970586
CRG,200807,-0.0202034690078788
CRG,200808,-0.026022141694924006
CRG,200809,-0.016937993798621404
CRG,200810,-0.03295760618696159
CRG,200811,-0.047046304496611256
CRG,200812,-0.05533391423324332
CRG,200901,-0.04337966675268007
CRG,200902,-0.042708666619406706
CRG,200903,-0.048336096091558416
CRG,200904,-0.04322041877040164
CRG,200905,-0.03189903658504886
CRG,200906,-0.02208651055034234
CRG,200907,-0.012585039562184411
CRG,200908,-0.005945689484137022
CRG,200909,-0.01573372522758677
CRG,200910,0.005835367490590502
CRG,200911,0.006580970528959201
CRG,200912,0.01469079897608432
CRG,201001,0.005231328151371552
CRG,201002,0.010556121916657788
CRG,201003,0.012950757931983461
CRG,201004,0.009395202376427908
CRG,201005,0.000724185892911409
CRG,201006,-0.004526057804406958
CRG,201007,-0.016350838683977603
CRG,201008,-0.019831241339792555
CRG,201009,-0.019193502395804297
CRG,201010,-0.02170187354198543
CRG,201011,-0.013247432544244505
CRG,201012,-0.016723141014757664
CRG,201101,0.004079683551784165
CRG,201102,0.014776029581364472
CRG,201103,0.017238259453232884
CRG,201104,0.015431851818604394
CRG,201105,0.01599243564117454
CRG,201106,0.01885417757798283
CRG,201107,0.030290157133533925
CRG,201108,0.029100864723940394
CRG,201109,0.037810071859779026
CRG,201110,0.040546265494331664
CRG,201111,0.05971748882356601
CRG,201112,0.08221507629804177
CRG,201201,0.025818984648318166
CRG,201202,0.01419102106463721
CRG,201203,0.030322676175269125
CRG,201204,
CRG,201205,
CRG,201206,
CRG,201207,
CRG,201208,
CRG,201209,
CRG,201210,
CRG,201211,
CRG,201212,
CRG,201301,
CRG,201302,
CRG,201303,
CRG,201304,
CRG,201305,
CRG,201306,
CRG,201307,
CRG,201308,
CRG,201309,
CRG,201310,
CRG,201311,
CRG,201312,
CRG,201401,
CRG,201402,
CRG,201403,
CRG,201404,
CRG,201405,
CRG,201406,
CRG,201407,
CRG,201408,
CRG,201409,
CRG,201410,
CRG,201411,
CRG,201412,
CRG,201501,
CRG,201502,
CRG,201503,
CRG,201504,
CRG,201505,
CRG,201506,
CRG,201507,
CRG,201508,
CRG,201509,
CRG,201510,
CRG,201511,
CRG,201512,
CRG,201601,
CRG,201602,
CRG,201603,
CRG,201604,
CRG,201605,
CRG,201606,
CRG,201607,
CRG,201608,
CRG,201609,
CRG,201610,
CRG,201611,
CRG,201612,
CRG,201701,
CRG,201702,
CRG,201703,
CRG,201704,
CRG,201705,
CRG,201706,
CRG,201707,
CRG,201708,
CRG,201709,
CRG,201710,
CRG,201711,
CRG,201712,
CRG,201801,
CRG,201802,
CRG,201803,
CRG,201804,
CRG,201805,
CRG,201806,
CRG,201807,
CRG,201808,
CRG,201809,
CRG,201810,
CRG,201811,
CRG,201812,
CRG,201901,
CRG,201902,
CRG,201903,
CRG,201904,
CRG,201905,
CRG,201906,
CRG,201907,
CRG,201908,
CRG,201909,
CRG,201910,
CRG,201911,
CRG,201912,
CRG,202001,
CRG,202002,
CRG,202003,
CRG,202004,
CRG,202005,
CRG,202006,
CRG,202007,
CRG,202008,
CRG,202009,
CRG,202010,
CRG,202011,
CRG,202012,
CRG,202101,
CRG,202102,
CRG,202103,
CRG,202104,
CRG,202105,
CRG,202106,
CRG,202107,
CRG,202108,
CRG,202109,
CRG,202110,
CRG,202111,
CRG,202112,
CRG,202201,
CRG,202202,
CRG,202203,
CRG,202204,
CRG,202205,
CRG,202206,
CRG,202207,
CRG,202208,
CRG,202209,
CRG,202210,
CRG,202211,
CRG,202212,
CSL,200701,
CSL,200702,
CSL,200703,
CSL,200704,0.08958858147054344
CSL,200705,0.07959586756321184
CSL,200706,0.06513973458949632
CSL,200707,0.0494650088498644
CSL,200708,0.043020274571213345
CSL,200709,0.05173021848334788
CSL,200710,0.05684732873238718
CSL,200711,0.05280931043275756
CSL,200712,0.04306262596482426
CSL,200801,0.04303240001547103
CSL,200802,0.0344041957970934
CSL,200803,0.030246560361506247
CSL,200804,0.02611726952471255
CSL,200805,0.027652035777943545
CSL,200806,0.02585870109116371
CSL,200807,0.018376935985478626
CSL,200808,0.01490952530981779
CSL,200809,0.021778383894396375
CSL,200810,0.006443458042739982
CSL,200811,0.0027239705125067883
CSL,200812,0.0025534903077800244
CSL,200901,-0.0034088917193844104
CSL,200902,0.011029916157446787
CSL,200903,0.003454818577431157
CSL,200904,-0.006960250663053391
CSL,200905,-0.008512312462171193
CSL,200906,-0.02117125690986889
CSL,200907,-0.004167717523439039
CSL,200908,-0.005747250321524576
CSL,200909,-0.0167538363849917
CSL,200910,-0.0059071836015363866
CSL,200911,-0.008777910229091626
CSL,200912,-0.004780148731330138
CSL,201001,0.00013142841298198946
CSL,201002,-0.012625216787747806
CSL,201003,-0.0021793326739996586
CSL,201004,0.012242960977318992
CSL,201005,-0.0019487477773697897
CSL,201006,0.008733917375688969
CSL,201007,0.002817865696527653
CSL,201008,0.008397463836894992
CSL,201009,0.003416742593124661
CSL,201010,0.00041030583204320253
CSL,201011,0.004737041242023861
CSL,201012,0.009910944966034193
CSL,201101,0.010695089852656011
CSL,201102,0.01616770943166999
CSL,201103,0.00398283042407611
CSL,201104,-0.000656159930013861
CSL,201105,0.005366723901731522
CSL,201106,0.006230356854019255
CSL,201107,0.001662562006328842
CSL,201108,-0.00574379628265372
CSL,201109,-0.012269557066985182
CSL,201110,-0.007874061513946207
CSL,201111,-0.009621682464532941
CSL,201112,-0.008173524566481655
CSL,201201,-0.009303554435804412
CSL,201202,-0.013681790807164751
CSL,201203,-0.005659168115910283
CSL,201204,0.0019427684124835403
CSL,201205,0.00694922258017272
CSL,201206,0.010291334802244062
CSL,201207,0.016273894240009218
CSL,201208,0.0291817554446575
CSL,201209,0.03953640999550453
CSL,201210,0.037858072928560915
CSL,201211,0.04287780026165986
CSL,201212,0.043518339586409716
CSL,201301,0.0449002836992482
CSL,201302,0.048773824592878386
CSL,201303,0.052031902899097864
CSL,201304,0.04305621481015474
CSL,201305,0.04651624811801177
CSL,201306,0.03981857084597456
CSL,201307,0.038669364539210556
CSL,201308,0.03781159698656194
CSL,201309,0.036857002428499146
CSL,201310,0.029021870336205274
CSL,201311,0.03346593736519079
CSL,201312,0.025174254921671923
CSL,201401,0.02190702463520819
CSL,201402,0.02187006775163215
CSL,201403,0.016496005636997203
CSL,201404,0.014518358668699272
CSL,201405,0.007916707651885227
CSL,201406,0.014994401010702077
CSL,201407,0.007456619423548981
CSL,201408,0.0029457516309593645
CSL,201409,0.007984746282054209
CSL,201410,0.013213603725773626
CSL,201411,0.012815886347902964
CSL,201412,0.016212440335539636
CSL,201501,0.02008156697128624
CSL,201502,0.01973157396646205
CSL,201503,0.021495406195016636
CSL,201504,0.024434084771679233
CSL,201505,0.024756568566807403
CSL,201506,0.024434342919033614
CSL,201507,0.022938070982397696
CSL,201508,0.03340976177029235
CSL,201509,0.019978667375807013
