ticker_year_month,ticker,year,ret,month,MKT-RF,SMB,HML,WML,pmc
HSO_2016_11,HSO,2016,0.0180995475113121,11,-0.29,-1.74,0.94,-4.41,0.0089571745089166
HVN_2016_11,HVN,2016,-0.0593994241053065,11,-0.29,-1.74,0.94,-4.41,0.0089571745089166
ILU_2016_11,ILU,2016,0.0606672047350014,11,-0.29,-1.74,0.94,-4.41,0.0089571745089166
IPL_2016_11,IPL,2016,0.0677966101694913,11,-0.29,-1.74,0.94,-4.41,0.0089571745089166
AGL_2016_12,AGL,2016,0.0529075309818873,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
AHG_2016_12,AHG,2016,0.0762942779291553,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
AHY_2016_12,AHY,2016,-0.0389610389610389,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
AMP_2016_12,AMP,2016,0.0723404255319148,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
AZJ_2016_12,AZJ,2016,0.0140562248995983,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
BGA_2016_12,BGA,2016,-0.1434411075962367,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
BKN_2016_12,BKN,2016,0.0094043887147337,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
BKW_2016_12,BKW,2016,0.0871999999999999,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
BLD_2016_12,BLD,2016,0.0755572090506306,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
BSL_2016_12,BSL,2016,0.0288248337028824,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
CCL_2016_12,CCL,2016,0.0552659019812304,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
CIM_2016_12,CIM,2016,0.1336794289422451,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
CSL_2016_12,CSL,2016,0.0245918367346937,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
CSR_2016_12,CSR,2016,0.1351351351351351,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
CTP_2016_12,CTP,2016,0.1422387136672851,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
CWN_2016_12,CWN,2016,-0.0136286201022146,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
CWY_2016_12,CWY,2016,0.113117170228445,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
DOW_2016_12,DOW,2016,0.074071253118038,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
EVN_2016_12,EVN,2016,0.1012987012987012,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
EVT_2016_12,EVT,2016,-0.0093525179856115,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
FMG_2016_12,FMG,2016,0.0034071550255536,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
GNC_2016_12,GNC,2016,0.1039370893476123,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
HGO_2016_12,HGO,2016,-0.2998296422487223,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
HSO_2016_12,HSO,2016,0.0177777777777778,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
HVN_2016_12,HVN,2016,0.0821088078369631,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
ILU_2016_12,ILU,2016,0.1878883956880153,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
IPL_2016_12,IPL,2016,0.142857142857143,12,-1.9,0.82,1.19,-0.68,0.0007230715517075
AGL_2017_01,AGL,2017,0.0230873698506111,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
AHG_2017_01,AHG,2017,-0.010126582278481,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
AHY_2017_01,AHY,2017,0.0202702702702703,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
AMP_2017_01,AMP,2017,-0.0079365079365079,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
AZJ_2017_01,AZJ,2017,-0.0079207920792079,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
BGA_2017_01,BGA,2017,0.2099091105302286,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
BKW_2017_01,BKW,2017,-0.0676968359087564,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
BLD_2017_01,BLD,2017,0.0757837803842647,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
BSL_2017_01,BSL,2017,0.2079741379310347,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
CCL_2017_01,CCL,2017,-0.0365612648221342,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
CIM_2017_01,CIM,2017,-0.0183171150543789,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
CSL_2017_01,CSL,2017,0.1184145005477541,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
CSR_2017_01,CSR,2017,-0.0454545454545454,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
CTP_2017_01,CTP,2017,-0.0747157552788305,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
CWN_2017_01,CWN,2017,-0.0155440414507771,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
CWY_2017_01,CWY,2017,-0.0731545845746439,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
DOW_2017_01,DOW,2017,0.0180651337599944,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
EVN_2017_01,EVN,2017,0.0047169811320753,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
EVT_2017_01,EVT,2017,0.0711692084241104,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
FMG_2017_01,FMG,2017,0.1307300509337861,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
GNC_2017_01,GNC,2017,-0.0052254194394975,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
HGO_2017_01,HGO,2017,0.4038929440389296,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
HSO_2017_01,HSO,2017,-0.0436681222707423,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
HVN_2017_01,HVN,2017,-0.0272394770343725,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
ILU_2017_01,ILU,2017,0.0371536860086478,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
IPL_2017_01,IPL,2017,0.0694444444444444,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
JBH_2017_01,JBH,2017,-0.0139087018544935,1,5.9,-1.54,3.33,2.96,-0.0050068336875216
AGL_2017_02,AGL,2017,0.0672566371681415,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
AHG_2017_02,AHG,2017,0.0204603580562658,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
AHY_2017_02,AHY,2017,0.0927152317880795,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
AMP_2017_02,AMP,2017,-0.024,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
AZJ_2017_02,AZJ,2017,0.0219560878243514,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
BGA_2017_02,BGA,2017,0.1364465234282088,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
BKW_2017_02,BKW,2017,-0.0197316495659036,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
BLD_2017_02,BLD,2017,0.0068691356581216,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
BSL_2017_02,BSL,2017,0.0900981266726137,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
CCL_2017_02,CCL,2017,0.0512820512820513,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
CIM_2017_02,CIM,2017,0.1002915451895045,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
CSL_2017_02,CSL,2017,0.0495102404274265,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
CSR_2017_02,CSR,2017,-0.052154195011338,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
CTP_2017_02,CTP,2017,-0.0813341135166764,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
CWN_2017_02,CWN,2017,0.1105263157894735,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
CWY_2017_02,CWY,2017,0.0789285714285712,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
DOW_2017_02,DOW,2017,0.1338766412426426,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
EVN_2017_02,EVN,2017,0.0140845070422537,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
EVT_2017_02,EVT,2017,-0.1491525423728813,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
FMG_2017_02,FMG,2017,-0.0045045045045045,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
GNC_2017_02,GNC,2017,-0.0609850893929757,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
HGO_2017_02,HGO,2017,0.2045060658578856,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
HSO_2017_02,HSO,2017,0.0273972602739727,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
HVN_2017_02,HVN,2017,0.0299964685597955,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
ILU_2017_02,ILU,2017,-0.1008029234649235,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
IPL_2017_02,IPL,2017,-0.0467532467532467,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
JBH_2017_02,JBH,2017,-0.0300180831826401,2,2.23,-1.46,2.62,-1.92,-0.0051134784736625
AGL_2017_03,AGL,2017,0.0932835820895523,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
AHG_2017_03,AHG,2017,0.0325814536340851,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
AHY_2017_03,AHY,2017,0.0666666666666666,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
AMP_2017_03,AMP,2017,0.0614754098360654,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
AZJ_2017_03,AZJ,2017,0.025390625,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
BGA_2017_03,BGA,2017,0.0857750802288264,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
BKW_2017_03,BKW,2017,0.181964573268921,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
BLD_2017_03,BLD,2017,-0.0034256517447599,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
BSL_2017_03,BSL,2017,0.0032733224222585,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
CCL_2017_03,CCL,2017,0.055609756097561,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
CIM_2017_03,CIM,2017,-0.0479597244303127,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
CSL_2017_03,CSL,2017,0.0633802816901407,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
CSR_2017_03,CSR,2017,0.0789473684210526,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
CTP_2017_03,CTP,2017,0.1764331210191083,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
CWN_2017_03,CWN,2017,-0.0671406003159557,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
CWY_2017_03,CWY,2017,-0.0244124462098641,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
DOW_2017_03,DOW,2017,-0.1269619436680283,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
EVN_2017_03,EVN,2017,-0.0277777777777777,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
EVT_2017_03,EVT,2017,0.0278884462151394,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
FMG_2017_03,FMG,2017,-0.0603318250377072,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
GNC_2017_03,GNC,2017,0.0179108970499699,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
HGO_2017_03,HGO,2017,0.168345323741007,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
HSO_2017_03,HSO,2017,0.0088888888888889,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
HVN_2017_03,HVN,2017,-0.12038400258153,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
ILU_2017_03,ILU,2017,0.1238945651240663,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
IPL_2017_03,IPL,2017,0.0245231607629428,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
JBH_2017_03,JBH,2017,-0.0790454884414616,3,2.82,-2.38,-1.06,1.89,-0.0048318071543944
AGL_2017_04,AGL,2017,0.0147895335608645,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
AHG_2017_04,AHG,2017,-0.0946601941747573,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
AHY_2017_04,AHY,2017,0.0227272727272727,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
AMP_2017_04,AMP,2017,0.0347490347490349,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
AZJ_2017_04,AZJ,2017,-0.0190476190476189,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
BGA_2017_04,BGA,2017,-0.0521412278729076,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
BKW_2017_04,BKW,2017,0.0034059945504087,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
BLD_2017_04,BLD,2017,0.054794919599161,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
BSL_2017_04,BSL,2017,-0.0456769983686786,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
CCL_2017_04,CCL,2017,-0.134011090573013,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
CIM_2017_04,CIM,2017,0.0306150848872808,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
CSL_2017_04,CSL,2017,0.0576079151041251,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
CSR_2017_04,CSR,2017,0.0864745011086476,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
CWN_2017_04,CWN,2017,0.0584250635055036,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
CWY_2017_04,CWY,2017,0.0583594876579862,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
DOW_2017_04,DOW,2017,0.0155329217021125,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
EVN_2017_04,EVN,2017,0.0904761904761903,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
EVT_2017_04,EVT,2017,0.0077519379844961,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
FMG_2017_04,FMG,2017,-0.1476725521669343,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
GNC_2017_04,GNC,2017,-0.0187047168416384,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
HGO_2017_04,HGO,2017,-0.0357142857142857,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
HSO_2017_04,HSO,2017,-0.0264317180616739,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
HVN_2017_04,HVN,2017,-0.0750676388315678,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
ILU_2017_04,ILU,2017,0.1023682200152786,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
IPL_2017_04,IPL,2017,0.0079787234042554,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
JBH_2017_04,JBH,2017,-0.000404858299595,4,0.27,-1.55,1.25,0.56,-0.0144467955862507
AGL_2017_05,AGL,2017,-0.015321375186846,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
AHG_2017_05,AHG,2017,-0.2117962466487936,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
AHY_2017_05,AHY,2017,-0.2222222222222223,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
AMP_2017_05,AMP,2017,-0.0578358208955225,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
AZJ_2017_05,AZJ,2017,0.0679611650485436,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
BGA_2017_05,BGA,2017,-0.0116594360086768,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
BKW_2017_05,BKW,2017,-0.0257976917854718,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
BLD_2017_05,BLD,2017,0.112016349526361,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
BSL_2017_05,BSL,2017,-0.017094017094017,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
CCL_2017_05,CCL,2017,-0.0032017075773744,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
CIM_2017_05,CIM,2017,0.0937078044828516,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
CSL_2017_05,CSL,2017,-0.0245944926442853,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
CSR_2017_05,CSR,2017,-0.1489795918367348,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
CWN_2017_05,CWN,2017,0.036,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
CWY_2017_05,CWY,2017,0.039352408431514,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
DOW_2017_05,DOW,2017,0.0884462151394422,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
EVN_2017_05,EVN,2017,0.0524017467248909,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
EVT_2017_05,EVT,2017,0.0076923076923076,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
FMG_2017_05,FMG,2017,-0.0866290018832391,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
GNC_2017_05,GNC,2017,0.1569351314699012,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
HGO_2017_05,HGO,2017,-0.0881226053639845,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
HSO_2017_05,HSO,2017,-0.085972850678733,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
HVN_2017_05,HVN,2017,-0.1002231036192363,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
ILU_2017_05,ILU,2017,0.0869022869022868,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
IPL_2017_05,IPL,2017,-0.0976253298153034,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
JBH_2017_05,JBH,2017,-0.0635884973673551,5,-0.21,-0.82,0.69,0.11,0.0048231454177751
AGL_2017_06,AGL,2017,-0.0322580645161291,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
AHG_2017_06,AHG,2017,0.1394557823129252,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
AHY_2017_06,AHY,2017,0.05,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
AMP_2017_06,AMP,2017,0.0277227722772277,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
AZJ_2017_06,AZJ,2017,-0.0254545454545453,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
BGA_2017_06,BGA,2017,0.0978052126200275,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
BKW_2017_06,BKW,2017,-0.0390243902439024,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
BLD_2017_06,BLD,2017,0.0146032534459206,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
BSL_2017_06,BSL,2017,0.1486956521739131,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
CCL_2017_06,CCL,2017,-0.0117773019271948,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
CIM_2017_06,CIM,2017,-0.0409876543209876,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
CSL_2017_06,CSL,2017,0.0675999690617992,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
CSR_2017_06,CSR,2017,0.0143884892086332,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
CWN_2017_06,CWN,2017,-0.0517374517374517,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
CWY_2017_06,CWY,2017,0.0417180752621839,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
DOW_2017_06,DOW,2017,0.0015596155070343,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
EVT_2017_06,EVT,2017,0.0206106870229008,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
FMG_2017_06,FMG,2017,0.0762886597938143,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
GNC_2017_06,GNC,2017,-0.0823565164539376,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
HGO_2017_06,HGO,2017,0.1232492997198877,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
HSO_2017_06,HSO,2017,0.0940594059405941,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
HVN_2017_06,HVN,2017,0.0132517838939856,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
ILU_2017_06,ILU,2017,-0.0492858964549859,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
IPL_2017_06,IPL,2017,-0.0029239766081871,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
JBH_2017_06,JBH,2017,0.0108131487889273,6,1.91,-1.33,-0.92,0.85,-0.0071313925720695
AGL_2017_07,AGL,2017,-0.0549019607843136,7,3.21,0.03,2.57,1.3,0.0087864570923418
AHG_2017_07,AHG,2017,0.1432835820895521,7,3.21,0.03,2.57,1.3,0.0087864570923418
AHY_2017_07,AHY,2017,-0.0952380952380951,7,3.21,0.03,2.57,1.3,0.0087864570923418
AMP_2017_07,AMP,2017,0.0385356454720615,7,3.21,0.03,2.57,1.3,0.0087864570923418
AZJ_2017_07,AZJ,2017,-0.0634328358208956,7,3.21,0.03,2.57,1.3,0.0087864570923418
BGA_2017_07,BGA,2017,0.0552917655879046,7,3.21,0.03,2.57,1.3,0.0087864570923418
BKW_2017_07,BKW,2017,-0.0427846265409717,7,3.21,0.03,2.57,1.3,0.0087864570923418
BLD_2017_07,BLD,2017,-0.0043326071524736,7,3.21,0.03,2.57,1.3,0.0087864570923418
CIM_2017_07,CIM,2017,0.0664263645726055,7,3.21,0.03,2.57,1.3,0.0087864570923418
CSL_2017_07,CSL,2017,-0.0871549663116714,7,3.21,0.03,2.57,1.3,0.0087864570923418
CSR_2017_07,CSR,2017,-0.0732860520094563,7,3.21,0.03,2.57,1.3,0.0087864570923418
CWN_2017_07,CWN,2017,0.0358306188925081,7,3.21,0.03,2.57,1.3,0.0087864570923418
CWY_2017_07,CWY,2017,-0.0509290102894366,7,3.21,0.03,2.57,1.3,0.0087864570923418
DOW_2017_07,DOW,2017,-0.0078018241332189,7,3.21,0.03,2.57,1.3,0.0087864570923418
EVT_2017_07,EVT,2017,-0.0164547494390425,7,3.21,0.03,2.57,1.3,0.0087864570923418
FMG_2017_07,FMG,2017,0.099616858237548,7,3.21,0.03,2.57,1.3,0.0087864570923418
GNC_2017_07,GNC,2017,-0.0781331314756115,7,3.21,0.03,2.57,1.3,0.0087864570923418
GRR_2017_07,GRR,2017,0.2086538461538463,7,3.21,0.03,2.57,1.3,0.0087864570923418
HGO_2017_07,HGO,2017,0.0610972568578553,7,3.21,0.03,2.57,1.3,0.0087864570923418
HSO_2017_07,HSO,2017,-0.0588235294117646,7,3.21,0.03,2.57,1.3,0.0087864570923418
HVN_2017_07,HVN,2017,0.1439719397465877,7,3.21,0.03,2.57,1.3,0.0087864570923418
ILU_2017_07,ILU,2017,0.0391657165850714,7,3.21,0.03,2.57,1.3,0.0087864570923418
IPL_2017_07,IPL,2017,-0.0615835777126099,7,3.21,0.03,2.57,1.3,0.0087864570923418
JBH_2017_07,JBH,2017,0.1129653401797177,7,3.21,0.03,2.57,1.3,0.0087864570923418
AGL_2017_08,AGL,2017,-0.0045643153526971,8,0.59,-0.92,1.76,1.6,0.0080038086644791
AMP_2017_08,AMP,2017,-0.0538033395176252,8,0.59,-0.92,1.76,1.6,0.0080038086644791
AZJ_2017_08,AZJ,2017,-0.0119521912350596,8,0.59,-0.92,1.76,1.6,0.0080038086644791
BGA_2017_08,BGA,2017,0.0029157539518085,8,0.59,-0.92,1.76,1.6,0.0080038086644791
BLD_2017_08,BLD,2017,-0.0361146622086733,8,0.59,-0.92,1.76,1.6,0.0080038086644791
CSL_2017_08,CSL,2017,0.02,8,0.59,-0.92,1.76,1.6,0.0080038086644791
CSR_2017_08,CSR,2017,0.0306122448979591,8,0.59,-0.92,1.76,1.6,0.0080038086644791
CWN_2017_08,CWN,2017,-0.0880503144654089,8,0.59,-0.92,1.76,1.6,0.0080038086644791
DOW_2017_08,DOW,2017,0.1195009848982271,8,0.59,-0.92,1.76,1.6,0.0080038086644791
EVT_2017_08,EVT,2017,-0.0669201520912547,8,0.59,-0.92,1.76,1.6,0.0080038086644791
FMG_2017_08,FMG,2017,0.0470383275261323,8,0.59,-0.92,1.76,1.6,0.0080038086644791
GNC_2017_08,GNC,2017,-0.0114700674860794,8,0.59,-0.92,1.76,1.6,0.0080038086644791
GRR_2017_08,GRR,2017,-0.1384248210023867,8,0.59,-0.92,1.76,1.6,0.0080038086644791
HGO_2017_08,HGO,2017,-0.0799059929494712,8,0.59,-0.92,1.76,1.6,0.0080038086644791
HSO_2017_08,HSO,2017,-0.1634615384615385,8,0.59,-0.92,1.76,1.6,0.0080038086644791
HVN_2017_08,HVN,2017,-0.0663608490005466,8,0.59,-0.92,1.76,1.6,0.0080038086644791
ILU_2017_08,ILU,2017,0.0498870603420458,8,0.59,-0.92,1.76,1.6,0.0080038086644791
IPL_2017_08,IPL,2017,0.0406249999999999,8,0.59,-0.92,1.76,1.6,0.0080038086644791
JBH_2017_08,JBH,2017,-0.110726643598616,8,0.59,-0.92,1.76,1.6,0.0080038086644791
AGL_2017_09,AGL,2017,-0.0258441017090452,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
AIS_2017_09,AIS,2017,0.0580762250453721,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
AMP_2017_09,AMP,2017,-0.0529411764705881,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
AZJ_2017_09,AZJ,2017,-0.0120967741935482,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
BGA_2017_09,BGA,2017,-0.0087070733902981,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
BLD_2017_09,BLD,2017,0.0149973219068022,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
CSL_2017_09,CSL,2017,0.0423280423280423,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
CSR_2017_09,CSR,2017,0.1707920792079209,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
CWN_2017_09,CWN,2017,-0.0249999999999999,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
DOW_2017_09,DOW,2017,-0.0491667262713683,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
GNC_2017_09,GNC,2017,-0.0544595576783304,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
GRR_2017_09,GRR,2017,0.0406278855032318,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
HGO_2017_09,HGO,2017,0.0370370370370369,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
HSO_2017_09,HSO,2017,-0.0402298850574712,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
HVN_2017_09,HVN,2017,-0.0490058807056847,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
ILU_2017_09,ILU,2017,0.0031759691828538,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
JBH_2017_09,JBH,2017,-0.0090791180285342,9,-0.21,1.54,-1.81,1.6,-0.0057991636259895
AGL_2017_10,AGL,2017,0.08130081300813,10,1.52,1.69,1.27,2.27,0.0051236985883605
AIS_2017_10,AIS,2017,0.0683247570040022,10,1.52,1.69,1.27,2.27,0.0051236985883605
AMP_2017_10,AMP,2017,0.0289855072463767,10,1.52,1.69,1.27,2.27,0.0051236985883605
AZJ_2017_10,AZJ,2017,0.0571428571428569,10,1.52,1.69,1.27,2.27,0.0051236985883605
BGA_2017_10,BGA,2017,0.0761340459424453,10,1.52,1.69,1.27,2.27,0.0051236985883605
BLD_2017_10,BLD,2017,0.0561125769569041,10,1.52,1.69,1.27,2.27,0.0051236985883605
CSL_2017_10,CSL,2017,0.0371006270528515,10,1.52,1.69,1.27,2.27,0.0051236985883605
