ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
DLC,Delecta Limited,Annual Balance Sheet - NCL Long-Term Debt,--,"235,584.00","148,000.00","25,000.00","93,000.00","78,000.00","63,000.00","48,000.00","21,000.00","15,000.00","66,000.00","41,000.00","14,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"704,000.00","549,000.00","369,000.00"
DLM,Dominion Minerals Limited,Annual Balance Sheet - NCL Long-Term Debt, , , ,--,--,--,--,--,--,--,--,--,0.00,0.00,0.00,0.00,0.00,0.00,--,--,--,--, 
DLS,Drillsearch Energy Limited,Annual Balance Sheet - NCL Long-Term Debt,"2,163,733.00","3,303,982.00","90,240.00","61,127.00","55,310.00","6,421.00",0.00,"14,934,875.00",0.00,0.00,0.00,0.00,0.00,"130,391,000.00","153,426,000.00","162,108,000.00", , , , , , , 
DLT,Delta Drone International Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , ,"75,554.00",0.00,0.00,"122,642.00","161,256.00", 
DLX,DuluxGroup Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , ,"237,279,000.00","245,931,000.00","245,237,000.00","419,372,000.00","366,092,000.00","381,558,000.00","388,679,000.00","398,116,000.00","432,394,000.00", , , , 
DM1,Desert Metals Limited,Annual Balance Sheet - NCL Long-Term Debt,"650,000.00","390,000.00","580,000.00","900,000.00","600,000.00","2,021,000.00","1,528,000.00","1,321,000.00","1,098,000.00",0.00,0.00,0.00,0.00,--,--,--,--,--, , ,--,--, 
DMA,Dynasty Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,--,--,--,--,--,--,--,--,--,--,--,"1,347,137.00",0.00,0.00,0.00, , , 
DMC,Design Milk Co Limited,Annual Balance Sheet - NCL Long-Term Debt,--,"15,868.00","12,550.00","8,908.00",0.00,0.00, ,"23,024.00","2,100,000.00","2,100,000.00","231,287.00","436,816.00","391,991.00", ,--,0.00,0.00,0.00,"36,839.00",0.00,"167,149.00","58,237.00", 
DME,Dome Gold Mines Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,--,--,"1,848,279.00","1,443,930.00","1,217,959.00","472,561.00","995,469.00","1,138,650.00","899,454.00", 
DMG,Dragon Mountain Gold Limited,Annual Balance Sheet - NCL Long-Term Debt,--, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,"164,297.00","54,392.00", 
DMKT,AMP Capital Dynamic Markets Fund (Hedge Fund),Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , ,0.00,0.00,0.00,0.00, , 
DML,Discovery Metals Limited,Annual Balance Sheet - NCL Long-Term Debt, , , ,--,--,--,--,--,--,--,--,"148,058.00","125,725,640.00","313,746.00","116,306,794.00", , , , , , , , 
DMM,DMC Mining Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,--,--, , , , , , , , , , , ,--, 
DMM1,DMC Mining Limited1,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,--,--, , , , , , , , , , , , , 
DMP,Domino's Pizza Enterprises Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,"13,849,000.00","30,578,000.00","33,428,000.00","30,459,000.00","20,977,000.00","13,914,000.00","468,000.00","2,509,000.00","32,589,000.00","118,629,000.00","122,912,000.00","285,507,000.00","311,330,000.00","594,799,000.00","646,076,000.00","1,320,290,000.00","1,158,867,000.00","1,258,780,000.00"
DMX,DMX Corporation Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,"8,839.00","22,158.00","188,000.00","15,921,119.00","15,101,000.00","11,772,000.00","9,423,000.00","4,689,000.00","7,064,000.00",--,--, , , , , , , , , 
DN8,Dreamscape Networks Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,0.00,0.00,"11,506,000.00","18,360,000.00", , , 
DNA,Donaco International Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , ,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,608,370.00","13,217,093.00","111,693,999.00","53,553,627.00","45,806,572.00","19,379,454.00","3,668,125.00","7,650,565.00","8,575,146.00"
DNK,Danakali Limited,Annual Balance Sheet - NCL Long-Term Debt, , , ,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00, 
DNS,Danae Resources NL,Annual Balance Sheet - NCL Long-Term Debt,"5,349,570.00","5,782,566.00","9,998,674.00","12,914,198.00","27,197,437.00","29,781,937.00", , , , , , , , , , , , , , , , , 
DNX,DenX Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,0.00,0.00,0.00, , , , , , , , , , , , , , , , , 
DOC,Doctor Care Anywhere Group PLC,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,0.00, 
DOM,Dominion Mining Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,0.00,"318,000.00","255,000.00","309,000.00","200,000.00","263,000.00","324,000.00","216,000.00","75,000.00",0.00, , , , , , , , , , , , 
DOR,Doriemus PLC,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,--,--,--,--,--,--, 
DOR1,Dome Resources NL ,Annual Balance Sheet - NCL Long-Term Debt,"3,313,458.00", , , , , , , , , , , , , , , , , , , , , , 
DOT,Deutsche Office Trust,Annual Balance Sheet - NCL Long-Term Debt,"272,500,000.00","150,000,000.00","347,000,000.00","167,700,000.00","889,500,000.00", , , , , , , , , , , , , , , , , , 
DOU,Douugh Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , ,"134,981.00","15,941.00",0.00,0.00,"2,648,000.00","2,110,000.00","3,150,000.00","7,193,000.00","8,585,000.00",--,0.00,0.00,0.00,--,--,--,--,--, 
DOW,Downer EDI Limited,Annual Balance Sheet - NCL Long-Term Debt,"290,411,000.00","522,309,000.00","529,212,000.00","406,747,000.00","377,193,000.00","490,037,000.00","503,782,000.00","516,093,000.00","439,646,000.00","594,334,000.00","617,012,000.00","567,665,000.00","437,972,000.00","444,256,000.00","285,513,000.00","476,400,000.00","604,500,000.00","598,700,000.00","1,367,500,000.00","1,688,900,000.00","2,644,200,000.00","1,690,500,000.00","1,774,500,000.00"
DRA,DRA Global Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,"1,000,000.00","2,041,778.00","11,499,730.00","28,137,871.00","23,575,000.00","19,928,000.00","11,987,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , ,"31,909,000.00","61,269,000.00", 
DRA1,Dragon Mining Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,"1,000,000.00","2,041,778.00","11,499,730.00","28,137,871.00","23,575,000.00","19,928,000.00","11,987,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , 
DRD,DRDGold Limited,Annual Balance Sheet - NCL Long-Term Debt,"26,147,134.00","14,260,873.00","44,779,566.00","77,753,742.00","71,334,379.00","70,560,944.00", , , , , , , , , , , , , , , , , 
DRE,Dreadnought Resources Ltd,Annual Balance Sheet - NCL Long-Term Debt,0.00,0.00,0.00,"9,101,709.00", , ,--,--,--,--,0.00,--,--,--,--,--,--,--,--,"560,480.00",--,"578,947.00", 
DRE1,Dalrymple Resources NL,Annual Balance Sheet - NCL Long-Term Debt,0.00,0.00,0.00,"9,101,709.00", , , , , , , , , , , , , , , , , , , 
DRM,Demetallica Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , ,--,--,--,--,"35,487,259.00","698,000.00","7,191,000.00","46,569,000.00","40,130,000.00","3,075,000.00", , ,"1,541,000.00", 
DRM2,Doray Minerals Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , ,--,--,--,--,"35,487,259.00","698,000.00","7,191,000.00","46,569,000.00","40,130,000.00","3,075,000.00", , , , 
DRO,DroneShield Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , ,"100,140.00",--,--,--,"328,709.00","234,061.00","38,802.00", 
DRR,Deterra Royalties Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , , ,"244,000.00","180,000.00"
DRUG,Betashares Global Healthcare ETF - Currency Hedged,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , ,--,--,--,--,0.00, 
DRX,Diatreme Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , ,--,--,--,--,"220,079.00","175,157.00","130,050.00",0.00,--,--,--,"983,409.00","2,623,466.00",0.00,"1,500,000.00","31,484.00",0.00,"31,820.00", 
DSB,Delta SBD Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , ,"12,960,396.00","11,023,000.00","16,885,000.00","16,026,000.00","5,484,000.00","667,000.00","694,000.00", , , , , , 
DSE,Dropsuite Limited,Annual Balance Sheet - NCL Long-Term Debt,"23,894.00","7,520.00","1,184,734.00",0.00,"670,000.00",--, ,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,0.00,0.00, 
DSH,DSHE Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,"26,500,000.00","10,092,000.00","16,793,000.00", , , , , , , 
DSK,Dusk Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,"24,800,000.00","20,748,000.00", 
DSQ,DSQ Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,--,--,--,--,--,--, , , , , , , , , , 
DSX,Decimal Software Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,--,--,--,--,--,--,--,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00, , , , 
DTC,Damstra Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , ,"2,000,000.00","2,540,000.00","12,900,000.00","12,004,000.00"
DTE,Dart Energy Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , ,0.00,0.00,0.00,"52,000.00","39,000.00", , , , , , , , 
DTI,DTI Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , ,"66,000.00","46,704.00","305,077.00","16,564.00",0.00,0.00,"140,085.00",0.00, 
DTL,Data3 Limited,Annual Balance Sheet - NCL Long-Term Debt,"2,517,000.00","1,781,000.00","1,085,000.00","125,000.00",0.00,0.00,0.00,"331,000.00","135,000.00",0.00,0.00,"2,492,000.00","1,853,000.00","1,158,000.00","402,000.00",0.00,"330,000.00","358,000.00","32,000.00","3,000.00","15,857,000.00","24,105,000.00","22,643,000.00"
DTM,Dart Mining NL,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,--,--,--,--,--,--,--,--,0.00,--,--,--,0.00,0.00,0.00, 
DTO,D2 Marketing Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,"878,000.00","21,992,101.00","11,861.00", , , , , , , , , , , , , 
DTR,Dateline Resources Limited ,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,--,--,--,--,--,--,0.00,0.00,0.00,"1,456,727.00","12,080,270.00", 
DTS,Dragontail Systems Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,--,--,--,--,--, , 
DTZ,Dotz Nano Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,0.00,"12,566,000.00","86,039,000.00","75,279,000.00","70,036,431.00","52,257,318.00","41,316,495.00","34,614,728.00",--,--,"102,202.00","343,491.00","417,851.00","10,044.00","388,355.00", 
DUB,Dubber Corporation Limited,Annual Balance Sheet - NCL Long-Term Debt,"28,478.00","791,712.00","724,167.00","1,922,500.00","1,949,657.00","2,773,913.00","2,721,002.00","2,389,414.00",--,--,--,--,--,--,--,--,--,--,--,--,"1,915,789.00","2,006,421.00","9,264,706.00"
DUE,DUET Group,Annual Balance Sheet - NCL Long-Term Debt, , , , ,"2,645,308,000.00","4,091,488,000.00","4,274,769,000.00","4,523,805,000.00","4,278,335,000.00","5,161,459,000.00","4,237,512,000.00","4,277,725,000.00","4,799,841,000.00","5,609,273,000.00","5,019,202,000.00","4,640,484,000.00","5,465,095,000.00", , , , , , 
DUG,DUG Technology Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , ,"54,714,530.00", ,"20,962,120.00", 
DUI,Diversified United Investment Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,0.00,0.00,0.00,"34,500,000.00","36,000,000.00","24,960,000.00","72,766,000.00","39,880,000.00","64,629,000.00","64,794,000.00","64,669,000.00","64,499,000.00","64,710,000.00","64,780,000.00","85,199,000.00","95,184,000.00","95,060,000.00","95,261,000.00","72,500,000.00","72,500,000.00","117,500,000.00","150,000,000.00"
DUN,Dundas Minerals Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , , ,"95,355.00","66,971.00"
DUR,Duratec Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,"5,910,000.00","9,381,000.00","9,680,000.00"
DVA,Diversa Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,0.00,0.00,0.00,0.00,0.00,--,--,0.00,--,"2,463,033.00","5,155,611.00","5,607,260.00",0.00,0.00,0.00, , , , , , 
DVC,DCA Group Limited,Annual Balance Sheet - NCL Long-Term Debt,"29,268,000.00","52,046,000.00","46,100,000.00","184,967,000.00","161,719,000.00","722,594,000.00","778,980,000.00", , , , , , , , , , , , , , , , 
DVDY,VanEck Morningstar Australian Moat Income ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , , ,--, 
DVL,Dorsavi Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,"235,470.00","1,585,708.00","1,349,304.00", 
DVN,Devine Limited,Annual Balance Sheet - NCL Long-Term Debt,"13,837,000.00","14,429,000.00","33,791,000.00","36,186,000.00","103,899,000.00","65,600,000.00","280,997,000.00","98,173,000.00","288,521,000.00","1,938,000.00","82,594,000.00","105,632,000.00","100,712,000.00","107,515,000.00","3,815,000.00","2,199,000.00","2,294,000.00","4,709,000.00","35,985,000.00","37,264,000.00","36,705,000.00", , 
DVP,Develop Global Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,364.00,0.00, 
DVR,Diverger Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,0.00,--,--,--,--,0.00,0.00,--,0.00,0.00,0.00,0.00,"7,193,000.00","6,161,000.00","9,378,000.00","102,000.00","957,000.00"
DW8,DW8 Limited,Annual Balance Sheet - NCL Long-Term Debt,"1,575,000.00","1,007,795.00","9,321,000.00","9,541,000.00","9,078,000.00","2,348,000.00","1,736,941.00","785,308.00","2,970,748.00","660,783.00","491,128.00","7,823.00",0.00,"26,534.00","40,308.00",--,--,--,--,--,--,"2,014,652.00", 
DWS,DWS Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,000,000.00","21,000,000.00","15,000,000.00","10,000,000.00","42,000,000.00","43,448,000.00", , 
DXB,Dimerix Limited,Annual Balance Sheet - NCL Long-Term Debt,"246,691.00","16,171.00","264,682.00","525,962.00","784,341.00",--,--,"1,158,803.00",--,--,--,--,--,--,--,--,--,--,--,--,--,--,"20,982.00"
DXC,Dexus Convenience Retail REIT,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,--, ,"109,742,000.00","115,400,000.00","75,826,000.00","180,769,000.00","299,611,000.00"
DXF,Ding Sheng Xin Finance Co. Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , ,"5,919,000.00","2,366,000.00", , , , , , 
DXI,Dexus Industria REIT,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,"132,000,000.00","136,619,000.00","134,849,000.00","139,503,000.00","196,589,000.00","206,261,000.00","224,865,000.00","262,161,000.00","276,235,000.00","513,760,000.00"
DXL,Dyno Nobel Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,"641,596,107.00","712,564,655.00", , , , , , , , , , , , , , , 
DXN,DXN Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , ,--,--,"2,088,372.00","13,277,089.00","8,487,473.00", 
DXS,Dexus,Annual Balance Sheet - NCL Long-Term Debt, , , , ,"3,009,000,000.00","2,421,728,000.00","2,956,128,000.00","3,337,425,000.00","2,431,229,000.00","2,127,339,000.00","2,041,086,000.00","1,899,279,000.00","1,940,762,000.00","2,167,100,000.00","2,782,100,000.00","2,624,000,000.00","3,370,800,000.00","2,697,800,000.00","3,154,500,000.00","3,996,600,000.00","4,493,200,000.00","4,895,200,000.00","4,905,000,000.00"
DYL,Deep Yellow Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,--,--,--,0.00,0.00,0.00,0.00,0.00,--,--,--,--,--,--,--,--,--,"536,664.00","429,735.00", 
DZZF,BetaShares Ethical Diversified High Growth ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,--, 
E200,SPDR S&P/ASX 200 ESG Fund,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , , ,--,--
E25,Element 25 Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,--,--,--,--,0.00,--,--,--,--,--,--,--,--,0.00,0.00,"781,437.00", 
E2M,E2 Metals Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,--,0.00,0.00,0.00,0.00,0.00, 
E33,East 33 Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,"20,980,000.00", ,"10,528,000.00"
E3S,E3Sixty Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,"463,177.00",--,--, ,0.00,--,--,--,--,--,--,--,--,--,--,--,--, , , 
E79,E79 Gold Mines Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,--, , 
E88,Ensogo Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,--,0.00,0.00,--,--,--, , , , 
EAC,East African Coffee Plantations Limited,Annual Balance Sheet - NCL Long-Term Debt,"5,300,000.00","7,137,000.00","10,080,000.00","13,051,000.00","1,223,000.00", , , , , , , , , , , , , , , , , , 
EAF,Evans & Partners Asia Fund,Annual Balance Sheet - NCL Long-Term Debt,"88,757.00","78,637.00","68,556.00","67,460.00","6,572.00",--,0.00,0.00,0.00,0.00,--,--,--,--,--, , ,--,--,--,--, , 
EAI,Ellerston Asian Investment Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , ,--,--,0.00,--,0.00,0.00,0.00,--
EAL,E&A Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,"10,016,000.00","18,816,000.00","22,191,000.00","20,207,000.00","18,136,000.00","19,026,000.00","22,683,000.00","30,139,000.00","33,529,000.00","78,284,000.00", , , , , , 
EAR,Echo Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00, , , 
EAU,Eldorado Gold Corporation,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , ,"149,997,770.00","67,047,131.00",0.00, , , , , , , , , , , 
EAX,Energy Action Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,0.00,0.00,0.00,0.00,"3,759,538.00","3,973,358.00","9,015,005.00","4,997,225.00","5,688,471.00","6,512,301.00","6,865,753.00", 
EBG,Eumundi Group Limited,Annual Balance Sheet - NCL Long-Term Debt,"131,120.00","49,190.00","88,364.00","2,833,149.00","27,941,000.00","24,500,000.00","16,379,000.00","30,650,000.00","36,016,000.00","17,347,000.00","17,872,000.00","35,244,000.00","31,350,000.00","31,739,000.00","24,324,000.00","9,679,000.00","8,734,000.00","7,765,000.00","21,587,000.00","25,246,000.00","28,115,000.00","28,336,000.00","31,656,000.00"
EBND,VanEck Emerging Income Opportunities Active ETF (Managed Fund),Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,--, 
EBO,EBOS Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,"130,277,988.00","233,719,914.00","241,759,341.00","248,553,722.00","419,952,380.00","434,806,933.00","364,038,000.00","528,216,000.00","527,186,000.00","1,273,462,000.00"
EBR,EBR Systems Inc,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , , ,"2,146,847.00", 
ECF,Elanor Commercial Property Fund,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , ,"64,600,000.00","139,572,000.00","141,441,000.00","184,324,000.00"
ECG,Ecargo Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , ,--,0.00,"3,558,174.00","7,281,463.00","10,567,124.00","16,461,292.00","15,769,104.00","16,488,822.00", 
ECI,EC-Asia International Limited,Annual Balance Sheet - NCL Long-Term Debt, ,--,--,--,"5,558.00","193,266.00","3,195,653.00", , , , , , , , , , , , , , , , 
ECL,Excelsior Capital Ltd,Annual Balance Sheet - NCL Long-Term Debt,"23,029,000.00","24,661,000.00","25,818,000.00","37,867,000.00","49,937,000.00","50,539,000.00","45,325,000.00","6,008,000.00","9,634,000.00","1,570,000.00","331,000.00","113,000.00","173,000.00","118,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"527,000.00","589,000.00","1,231,000.00"
ECO,Echoice Limited,Annual Balance Sheet - NCL Long-Term Debt,"1,219,847.00","261,698.00","1,212,923.00","1,081,131.00","6,240,000.00","7,563,245.00","100,000.00","6,848,436.00","8,451,000.00","17,493,000.00","33,516,000.00","60,692,000.00","92,465,000.00","48,354,000.00","58,085,000.00","58,236,000.00", , , , , , , 
ECP,ECP Emerging Growth Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,"4,200,000.00","3,600,000.00", , , , , , , , , , , , ,--,0.00,--,0.00,0.00,0.00,0.00,"8,751,178.00"
ECP1,ecorp Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,"4,200,000.00","3,600,000.00", , , , , , , , , , , , , , , , , , , , 
ECS,ECS Botanics Holdings Ltd ,Annual Balance Sheet - NCL Long-Term Debt,"7,885.00",0.00,0.00,0.00,--,0.00,0.00,0.00,"111,138.00","83,982.00","3,777,449.00","9,645,000.00","8,754,000.00","10,316,000.00","13,170,000.00",--,--,--,--,--,--,"18,154.00", 
ECT,Environmental Clean Technologies Limited,Annual Balance Sheet - NCL Long-Term Debt,--,"29,000.00","7,000.00","3,000.00","50,000.00",--,0.00,"1,233,054.00","1,427,456.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"73,930.00","84,379.00","55,449.00","716,408.00","547,324.00", 
ECV,Ecosave Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , ,"497,000.00",0.00,"1,340,000.00","510,000.00", , , , , , , 
ECX,Eclipx Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , ,"837,800,000.00","935,079,000.00","1,111,326,000.00","1,610,407,000.00","1,814,320,000.00","1,604,705,000.00","1,364,506,000.00","1,237,134,000.00", 
EDC,Eildon Capital Group,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,--,--,--,--,0.00,"201,595.00","117,802.00"
EDE,Eden Innovations Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,--,"69,674.00","17,248.00","52,509.00",--,--,--,--,--,--,--,--,"1,154,260.00","984,296.00","772,355.00","5,181,439.00","486,143.00", 
EDI,Evans Deakin Industries Limited ,Annual Balance Sheet - NCL Long-Term Debt,"71,537,000.00", , , , , , , , , , , , , , , , , , , , , , 
EDN,Elkedra Diamonds NL,Annual Balance Sheet - NCL Long-Term Debt, ,--,--,"72,876.00","3,069,870.00","2,089,889.00","9,797,686.00","5,000,000.00", , , , , , , , , , , , , , , 
EDT,EDT Retail Trust,Annual Balance Sheet - NCL Long-Term Debt, , , , ,"983,213,000.00","1,347,572,000.00","99,179,000.00","86,738,000.00","569,000.00",--,"720,704,000.00", , , , , , , , , , , , 
EDU,EDU Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt,"191,095.00", , ,--,"2,550,634.00",0.00,0.00,0.00,0.00,0.00,"653,361.00","129,045.00","53,553.00","281,570.00",--,--,0.00,"7,068.00","1,008,957.00","980,565.00","16,789,814.00","14,241,278.00", 
EDV,Endeavour Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,"5,201,000,000.00","3,350,000,000.00","4,883,000,000.00"
EEG,Empire Energy Group Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,--,--,--,--,"4,428,049.00","1,750,000.00",--,"68,124.00","53,964.00","38,704.00","69,967.00","51,736.00","43,197.00",0.00,0.00,"86,209.00","180,523.00","972,287.00","389,341.00", 
EEI,Earth Essence International Limited,Annual Balance Sheet - NCL Long-Term Debt,"4,122,500.00","12,677,665.00","13,616,462.00", , , , , , , , , , , , , , , , , , , , 
EEL,ENRG Elements Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,--,"12,043,390.00","1,963,497.00","2,650,359.00",--,--,--,--,--,--,--, 
EER,East Energy Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,--,--,--,--,--,--,"12,724,739.00","17,459,846.00","20,778,893.00","23,261,007.00","25,704,213.00",0.00,"1,409,571.00","2,065,973.00",--, 
EEU,BetaShares Euro ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , ,0.00, , ,--, ,--,--,--,--,--, 
EFC,eFinancial Capital Limited,Annual Balance Sheet - NCL Long-Term Debt,--,0.00, , , , , , , , , , , , , , , , , , , , , 
EFE,Eastern Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,--,--,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--, 
EFF,Evans & Partners Australian Flagship Fund,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , ,--,--, , 
EFG,Everest Financial Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , , , 
EFT,Eftel Limited,Annual Balance Sheet - NCL Long-Term Debt,"2,259,980.00","662,285.00","1,617,185.00","564,853.00","386,326.00","167,884.00","97,000.00","137,000.00","1,750,000.00","4,060,000.00","2,511,000.00","962,000.00",0.00, , , , , , , , , , 
EGA,Egan Street Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,--,--,--,--, , , 
EGD,Evans & Partners Global Disruption Fund,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , ,--,--,--,--, , 
EGF,Evans & Partners Global Flagship Fund,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,"4,249,424.00","2,510,996.00","2,546,908.00","2,804,590.00",--,--,--,--, , 
EGF1,Ellerston Gems Fund,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,0.00, , , , , , , , , , , , , , 
