ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CYO,Clarity Oss Limited,Annual Balance Sheet - CL Short-Term Debt,"3,719,102.00","9,793,818.00","22,329,000.00","1,500,000.00","1,500,000.00",0.00,0.00,"13,832,000.00",0.00,"10,502,000.00",0.00,0.00,0.00,"1,217,000.00",0.00,"9,076,265.00","11,004,307.00", , , , , , 
CYP,Cynata Therapeutics Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,0.00,0.00,0.00,"20,000.00",0.00,0.00,0.00,"32,691.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
CYQ,Cycliq Group Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,"400,000.00",0.00,"4,562,105.00","5,547,105.00","6,696,583.00","293,400.00","226,585.00","9,664.00","9,664.00","9,664.00","17,779.00","535,907.00","825,501.00","278,501.00","567,426.00","63,154.00"
CYT,Cytopia Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,"71,804.00","71,804.00","134,381.00",0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , , , , 
CZI,Cassini Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"74,721.00", , 
CZL,Consolidated Zinc Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"297,000.00",0.00,"1,505,000.00","1,000,000.00","1,994,158.00","1,840,064.00","122,505.00","135,387.00", 
CZN,Corazon Mining Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
CZR,CZR Resources Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,--,0.00,0.00,0.00,"53,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000,000.00","2,125,000.00","277,976.00",0.00, 
CZZ,Capilano Honey Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,"1,355,887.00","1,291,904.00","2,267,729.00","8,120,105.00","1,990,902.00","6,347,300.00", , , , 
D13,Delaware Thirteen Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,"334,973.00", , , , 
D2O,Duxton Water Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,--,0.00,0.00,0.00,"6,000,000.00",0.00, 
DAF,Discovery Alaska Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
DAL,Dalaroo Metals Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,0.00, 
DBBF,BetaShares Ethical Diversified Balanced ETF,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,--, 
DBF,Duxton Farms Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,--,"292,000.00","1,771,000.00","6,638,000.00","814,000.00", 
DBI,Dalrymple Bay Infrastructure Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,"11,000,000.00","9,371,000.00", 
DBO,Diablo Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,0.00,0.00
DBS,Dark Blue Sea Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , , , , 
DC2,DC Two Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,"355,600.00","459,926.00", 
DCC,DigitalX Limited,Annual Balance Sheet - CL Short-Term Debt,"250,000.00",0.00,"250,000.00","250,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"538,445.00","380,795.00",0.00,"133,820.00","126,169.00","176,421.00"
DCG,Decmil Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,"86,290.00","79,000.00","651,000.00","1,514,000.00","1,977,000.00","2,565,000.00","3,102,000.00","9,485,000.00","21,661,000.00","1,178,000.00","739,000.00","2,161,000.00","350,000.00","387,000.00","1,611,000.00","28,691,000.00","4,629,000.00","23,634,000.00"
DCI,DC International Limited,Annual Balance Sheet - CL Short-Term Debt,"3,552,000.00",0.00, , , , , , , , , , , , , , , , , , , , , 
DCL,DomaCom Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,--,0.00,"822,412.00","200,000.00","11,622.00","3,236,270.00","3,244,571.00"
DCN,Dacian Gold Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , ,"7,444.00","31,310.00","31,310.00","18,265.00",0.00,"1,513,375.00","76,655,667.00","37,395,000.00","34,585,000.00","18,713,000.00", 
DCX,DiscovEx Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,"11,786.00","13,227.00","14,669.00","10,580.00","21,068.00","23,162.00","14,479.00",0.00,0.00,0.00,0.00,0.00,0.00,"46,855.00", 
DDB,Dynamic Group Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , ,"2,199,084.00", ,"3,478,596.00", 
DDD,3D Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
DDF,Deutsche Diversified Trust,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--, , , , , , , , , , , , , , , , , , 
DDH,DDH1 Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,"700,000.00","3,217,019.00","4,321,000.00"
DDR,Dicker Data Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,"30,372,000.00","27,618,137.00","46,144,000.00","63,187,000.00","118,422,000.00","90,000,000.00","75,000,000.00","55,000,000.00","70,000,000.00","133,002,000.00","122,243,000.00","172,884,000.00", 
DDT,DataDot Technology Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,"556,000.00","601,327.00","1,289,843.00","297,434.00","191,926.00","232,063.00","52,432.00","52,285.00","60,082.00","437,664.00","88,972.00",0.00,0.00,0.00,0.00,"2,323.00",0.00,0.00,0.00
DEG,De Grey Mining Limited,Annual Balance Sheet - CL Short-Term Debt, , ,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"115,864.00","353,212.00", 
DEL,Delorean Corporation Limited,Annual Balance Sheet - CL Short-Term Debt,"14,237,000.00", , , , , , , , , , , , , , , , , , , ,"293,000.00","389,937.00", 
DEL1,Delfin Limited ,Annual Balance Sheet - CL Short-Term Debt,"14,237,000.00", , , , , , , , , , , , , , , , , , , , , , 
DEM,De.mem Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,0.00,"376,314.00","331,032.00","974,846.00","331,834.00","538,000.00", 
DES,Destra Corporation Limited,Annual Balance Sheet - CL Short-Term Debt,"9,629.00","342,797.00","421,964.00","148,109.00","362,670.00","983,860.00","486,597.00","1,555,000.00","24,908,000.00", , , , , , , , , , , , , , 
DET,Dealt Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,--,--,--,--,--,--, 
DEV,DevEx Resources Limited,Annual Balance Sheet - CL Short-Term Debt,"30,178.00",0.00,0.00,0.00,"16,441.00","16,441.00","7,637.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"62,146.00", 
DEX,Duke Exploration Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,"5,615,000.00","1,476,000.00","107,000.00","4,150,000.00","8,354,000.00","10,217,000.00", , , , , , , , , , ,0.00,0.00, 
DEX1,Dexion Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,"5,615,000.00","1,476,000.00","107,000.00","4,150,000.00","8,354,000.00","10,217,000.00", , , , , , , , , , , , , 
DFM,Dongfang Modern Agriculture Holding Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,0.00,0.00,"15,312.00","16,128.00","5,606,204.00", , , , 
DGA,Digga Australian Mining Fund,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , ,--,--,--, , , , , , , , 
DGD,Delta Gold Limited,Annual Balance Sheet - CL Short-Term Debt,"31,918,000.00","10,622,000.00", , , , , , , , , , , , , , , , , , , , , 
DGGF,BetaShares Ethical Diversified Growth ETF,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,--, 
DGH,Desane Group Holdings Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DGL,DGL Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,"29,507,000.00","28,267,000.00","14,327,000.00"
DGM,Deepgreen Minerals Corporation Limited,Annual Balance Sheet - CL Short-Term Debt,"339,110.00","492,449.00","2,488,610.00","2,006,924.00","3,902,908.00", , , , , , , , , , , , , , , , , , 
DGO,DGO Gold Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"106,316.00","82,086.00", 
DGR,DGR Global Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,"19,817.00","14,606.00","21,029.00","20,373.00","41,980.00","1,716,521.00","53,686.00","15,219.00","14,141.00","14,076.00","216,136.00","946,132.00",0.00,"518,143.00",0.00,0.00,0.00,"10,269,567.00","414,214.00", 
DGX,Diploma Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,"20,722,000.00","108,289,000.00","21,079,000.00","34,977,000.00","27,060,000.00","6,232,000.00","18,150,000.00","61,817,000.00", , , , , , , 
DHB,Dream Haven Bedding and Furniture Limited,Annual Balance Sheet - CL Short-Term Debt,"435,525.00",0.00, , , , , , , , , , , , , , , , , , , , , 
DHG,Domain Holdings Australia Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,0.00,0.00,0.00,"9,979,000.00","10,516,000.00","6,365,000.00"
DHHF,BetaShares Diversified All Growth ETF,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,--, 
DID,Didasko Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,"46,877.00","400,532.00","1,916,886.00", , , , , , , , , , , , , , , , , , 
DIG,Asia Pacific Digital Limited,Annual Balance Sheet - CL Short-Term Debt,"2,930.00","2,943.00","2,962.00","309,623.00",0.00,0.00,"166,670.00","800,000.00","7,254,690.00","1,245,000.00","3,407,000.00","1,046,000.00","1,300,000.00","3,038,000.00","2,321,000.00","2,046,000.00","3,627,000.00","6,389,000.00", , , , , 
DIO,Dioro Exploration NL,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,"5,521,287.00","2,217.00","11,039.00","7,106.00","1,006,670.00","7,049,464.00", , , , , , , , , , , , , 
DIR,Direct Nickel Limited,Annual Balance Sheet - CL Short-Term Debt,"2,477,288.00",0.00,0.00,0.00,"100,000.00","100,000.00","240,000.00","635,000.00","150,000.00","5,835,628.00","33,319.00",0.00,0.00,0.00,0.00, , , , , , , , 
DIT,Deutsche Industrial Trust,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--, , , , , , , , , , , , , , , , , , 
DIV,UBS IQ Morningstar Australia Dividend Yield ETF,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,--,--,--,--,--,--, , , 
DJRE,SPDR Dow Jones Global Real Estate ESG Fund,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--
DJS,David Jones Limited,Annual Balance Sheet - CL Short-Term Debt,"2,266,000.00","359,000.00","217,000.00","122,000.00","1,697,000.00",0.00,"390,575,000.00","369,994,000.00","242,360,000.00","1,870,000.00","2,945,000.00","2,943,000.00","11,006,000.00","1,173,000.00", , , , , , , , , 
DJW,Djerriwarrh Investments Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DKM,Duketon Mining Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,0.00, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
DKN,DKN Financial Group Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , , , , 
DKS,Danks Holdings Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,"215,000.00",0.00,0.00,"3,941,000.00",0.00,"6,000,000.00","1,000,000.00","2,378,000.00", , , , , , , , , , , , , 
DLC,Delecta Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,"350,382.00","72,000.00","72,000.00","16,000.00","14,000.00","14,000.00","14,000.00","50,000.00","91,000.00","37,000.00","25,000.00","28,000.00","14,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"121,000.00","156,000.00","174,000.00"
DLM,Dominion Minerals Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,0.00,0.00,0.00,0.00,0.00,"1,500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
DLS,Drillsearch Energy Limited,Annual Balance Sheet - CL Short-Term Debt,"10,249.00","795,825.00","2,889,616.00","1,894,784.00","1,266,008.00","233,574.00","288,300.00","5,344,859.00",0.00,0.00,0.00,0.00,0.00,"10,000,000.00",0.00,0.00, , , , , , , 
DLT,Delta Drone International Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,"203,611.00","78,971.00","128,815.00","666,716.00","466,533.00", 
DLX,DuluxGroup Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,"12,289,000.00","15,721,000.00","13,523,000.00","15,707,000.00","14,765,000.00","14,650,000.00","12,904,000.00","16,570,000.00","11,395,000.00", , , , 
DM1,Desert Metals Limited,Annual Balance Sheet - CL Short-Term Debt,"338,000.00","260,000.00","560,000.00","1,111,000.00","779,000.00","480,000.00","493,000.00","207,000.00","223,000.00",0.00,0.00,0.00,"44,000.00",0.00,0.00,0.00,"1,000,000.00","672,000.00", , ,0.00,0.00, 
DMA,Dynasty Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , 
DMC,Design Milk Co Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,"3,020.00","3,317.00","1,403,642.00","538,966.00",0.00, ,"690,122.00","1,241,690.00",0.00,"2,134,032.00","107,313.00","508,957.00", ,"215,000.00",0.00,0.00,0.00,"17,792.00",0.00,"139,068.00","221,302.00", 
DME,Dome Gold Mines Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,"50,452.00","209,055.00",0.00, 
DMG,Dragon Mountain Gold Limited,Annual Balance Sheet - CL Short-Term Debt,"150,000.00", , , , , , , ,0.00,"4,774,000.00","3,849,000.00","4,162,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"97,584.00","108,847.00", 
DMKT,AMP Capital Dynamic Markets Fund (Hedge Fund),Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,--,--,--,--, , 
DML,Discovery Metals Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"67,976.00","75,575,507.00","163,405,929.00","308,917.00", , , , , , , , 
DMM,DMC Mining Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00,"2,000,000.00", , , , , , , , , , , ,0.00, 
DMM1,DMC Mining Limited1,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00,"2,000,000.00", , , , , , , , , , , , , 
DMP,Domino's Pizza Enterprises Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,"948,000.00","827,000.00","340,000.00","295,000.00","74,000.00","40,000.00","15,076,000.00","11,534,000.00","7,082,000.00","1,281,000.00","1,920,000.00","36,285,000.00","17,910,000.00","3,700,000.00","5,373,000.00","155,398,000.00","109,433,000.00","294,342,000.00"
DMX,DMX Corporation Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,123.00,"9,643.00","134,204.00","537,000.00","1,375,749.00","1,224,000.00","3,005,000.00","3,059,000.00","5,727,000.00","2,283,000.00","25,425.00",0.00, , , , , , , , , 
DN8,Dreamscape Networks Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,0.00,0.00,"313,000.00","2,452,000.00", , , 
DNA,Donaco International Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,446,596.00","2,962,712.00","40,107,134.00","54,908,598.00","24,594,915.00","16,563,907.00","27,325,224.00","11,139,431.00","16,939,518.00"
DNK,Danakali Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
DNS,Danae Resources NL,Annual Balance Sheet - CL Short-Term Debt,"1,972,855.00","1,566,171.00","1,566,171.00",0.00,0.00,0.00, , , , , , , , , , , , , , , , , 
DNX,DenX Limited,Annual Balance Sheet - CL Short-Term Debt,"10,000.00",0.00,"163,000.00",0.00,0.00,"1,572,000.00", , , , , , , , , , , , , , , , , 
DOC,Doctor Care Anywhere Group PLC,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,0.00,0.00, 
DOM,Dominion Mining Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,"122,000.00","6,715,000.00","270,000.00","6,679,000.00","252,000.00","182,000.00","254,000.00","140,000.00","75,000.00", , , , , , , , , , , , 
DOR,Doriemus PLC,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00, 
DOR1,Dome Resources NL ,Annual Balance Sheet - CL Short-Term Debt,"4,275,084.00", , , , , , , , , , , , , , , , , , , , , , 
DOT,Deutsche Office Trust,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--, , , , , , , , , , , , , , , , , , 
DOU,Douugh Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,"2,266,011.00","1,745,714.00","494,629.00","324,000.00","4,847,000.00","6,700,000.00","6,046,000.00","1,142,000.00","1,535,000.00",0.00,"95,312.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
DOW,Downer EDI Limited,Annual Balance Sheet - CL Short-Term Debt,"39,984,000.00","18,669,000.00","24,063,000.00","96,204,000.00","107,624,000.00","16,735,000.00","136,498,000.00","193,685,000.00","146,708,000.00","216,839,000.00","272,167,000.00","165,121,000.00","180,938,000.00","237,934,000.00","137,715,000.00","76,400,000.00","57,500,000.00","879,700,000.00","165,000,000.00","14,600,000.00","185,900,000.00","457,500,000.00","136,200,000.00"
DRA,DRA Global Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,"1,000,000.00",0.00,"14,845,578.00","7,300,864.00","250,856.00","25,000.00","1,129,000.00","3,205,000.00","1,000.00","5,900,000.00","1,865,000.00","2,131,000.00",0.00,0.00,0.00,0.00, , ,"9,945,000.00","8,785,000.00", 
DRA1,Dragon Mining Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,"1,000,000.00",0.00,"14,845,578.00","7,300,864.00","250,856.00","25,000.00","1,129,000.00","3,205,000.00","1,000.00","5,900,000.00","1,865,000.00","2,131,000.00",0.00,0.00,0.00,0.00, , , , , 
DRD,DRDGold Limited,Annual Balance Sheet - CL Short-Term Debt,"56,299,822.00","43,584,728.00","29,120,480.00","34,423,285.00","16,142,533.00","14,497,565.00", , , , , , , , , , , , , , , , , 
DRE,Dreadnought Resources Ltd,Annual Balance Sheet - CL Short-Term Debt,0.00,"1,659,149.00","9,152,955.00","8,999,188.00", , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"578,947.00",0.00, 
DRE1,Dalrymple Resources NL,Annual Balance Sheet - CL Short-Term Debt,0.00,"1,659,149.00","9,152,955.00","8,999,188.00", , , , , , , , , , , , , , , , , , , 
DRM,Demetallica Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , ,"5,892.00",0.00,0.00,0.00,"20,563,100.00","14,664,000.00","15,030,000.00","35,759,000.00","11,540,000.00","18,124,000.00", , ,0.00, 
DRM2,Doray Minerals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , ,"5,892.00",0.00,0.00,0.00,"20,563,100.00","14,664,000.00","15,030,000.00","35,759,000.00","11,540,000.00","18,124,000.00", , , , 
DRO,DroneShield Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , ,"37,089.00",0.00,0.00,0.00,"151,235.00","242,504.00","209,569.00", 
DRR,Deterra Royalties Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,"67,000.00","68,000.00"
DRUG,Betashares Global Healthcare ETF - Currency Hedged,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
DRX,Diatreme Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,0.00,0.00,0.00,0.00,"35,644.00","42,083.00","45,107.00","130,050.00","20,359.00",0.00,0.00,0.00,0.00,"1,752,959.00","32,429.00","1,647,075.00","1,635,141.00","1,576,002.00", 
DSB,Delta SBD Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,"3,208,608.00","5,023,000.00","9,009,000.00","9,075,000.00","9,654,000.00","4,837,000.00","4,700,000.00", , , , , , 
DSE,Dropsuite Limited,Annual Balance Sheet - CL Short-Term Debt,"7,457.00","1,884,816.00","600,000.00","1,027,000.00","2,600,000.00","4,980,390.00", ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"297,102.00",0.00,0.00,0.00,0.00,0.00, 
DSH,DSHE Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,0.00,"1,368,000.00","72,411,000.00", , , , , , , 
DSK,Dusk Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,"10,200,000.00","13,182,000.00", 
DSQ,DSQ Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,"104,462.00",0.00,0.00,0.00,0.00,0.00, , , , , , , , , , 
DSX,Decimal Software Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , 
DTC,Damstra Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , ,"1,500,000.00","2,687,000.00","1,203,000.00","1,057,000.00"
DTE,Dart Energy Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,0.00,0.00,0.00,"18,358,000.00","18,000.00", , , , , , , , 
DTI,DTI Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,"13,000.00","19,042.00","186,035.00","489,032.00","112,966.00","46,842.00","218,445.00","333,820.00", 
DTL,Data3 Limited,Annual Balance Sheet - CL Short-Term Debt,"818,000.00","693,000.00","691,000.00","976,000.00","64,000.00",0.00,0.00,"196,000.00","196,000.00","135,000.00","95,000.00","588,000.00","639,000.00","695,000.00","756,000.00","402,000.00","157,000.00","303,000.00","178,000.00","29,000.00","2,396,000.00","2,761,000.00","3,002,000.00"
DTM,Dart Mining NL,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
DTO,D2 Marketing Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,"1,778,000.00","5,842,574.00","12,639,275.00", , , , , , , , , , , , , 
DTR,Dateline Resources Limited ,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , ,0.00,0.00,0.00,"122,000.00","150,000.00","279,528.00","6,229.00","5,054,420.00","2,228,591.00","1,107,089.00",0.00, 
DTS,Dragontail Systems Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,0.00,0.00,0.00,"4,303,242.00","6,102,675.00", , 
DTZ,Dotz Nano Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,0.00,"41,742,000.00","35,350,000.00","47,326,703.00","48,595,916.00","56,155,565.00","46,267,983.00",0.00,0.00,0.00,0.00,"211,711.00","51,067.00","443,674.00", 
DUB,Dubber Corporation Limited,Annual Balance Sheet - CL Short-Term Debt,"5,312.00","84,417.00","70,543.00","171,571.00","1,056,001.00","211,669.00","218,938.00","928,719.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"560,630.00","597,929.00","2,017,863.00"
DUE,DUET Group,Annual Balance Sheet - CL Short-Term Debt, , , , ,0.00,"22,750,000.00","27,500,000.00","3,600,000.00","591,272,000.00","147,984,000.00","1,414,508,000.00","1,468,204,000.00","325,278,000.00","62,624,000.00","648,460,000.00","1,090,303,000.00","798,255,000.00", , , , , , 
DUG,DUG Technology Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , ,"4,471,881.00", ,"26,517,351.00", 
DUI,Diversified United Investment Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DUN,Dundas Minerals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,"22,714.00","22,949.00"
DUR,Duratec Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,"2,871,000.00","4,034,000.00","5,128,000.00"
DVA,Diversa Limited,Annual Balance Sheet - CL Short-Term Debt,"266,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"28,143.00","30,583.00","26,609.00","2,163,541.00","7,742,257.00", , , , , , 
DVC,DCA Group Limited,Annual Balance Sheet - CL Short-Term Debt,"834,000.00","20,850,000.00",0.00,"14,097,000.00","9,889,000.00","9,800,000.00","128,765,000.00", , , , , , , , , , , , , , , , 
DVDY,VanEck Morningstar Australian Moat Income ETF,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,--, 
DVL,Dorsavi Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,"16,723.00",0.00,"38,252.00",0.00,0.00,0.00,"125,524.00","326,210.00","347,990.00", 
DVN,Devine Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , 
