ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CLI1,Challenger International Limited,Annual Profit and Loss - Total Revenue Excluding Int,"378,577,751.00","910,191,267.00","539,454,000.00", , , , , , , , , , , , , , , , , , , , 
CLK,Cypress Lakes Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"33,292,384.00","31,078,462.00","29,890,900.00","38,725,953.00","49,525,501.00","34,101,636.00","36,788,577.00","37,322,973.00","39,203,033.00","33,204,455.00", , , , , , , , , , , , , 
CLL1,P Cleland Enterprises Limited,Annual Profit and Loss - Total Revenue Excluding Int,"48,521,026.00","59,066,938.00","74,559,338.00","108,849,359.00","7,726,836.00","779,943.00","771,913.00", , , , , , , , , , , , , , , , 
CLNE,VanEck Global Clean Energy ETF,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--, 
CLO,Clough Limited,Annual Profit and Loss - Total Revenue Excluding Int,"530,375,000.00","713,666,000.00","652,783,000.00","975,304,000.00","750,352,000.00","547,140,000.00","652,574,000.00","583,415,000.00","639,520,000.00","462,637,000.00","440,181,000.00","250,462,000.00","428,896,000.00","618,838,000.00", , , , , , , , , 
CLR,Carabella Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,"81,000.00",--,--, , , , , , , , , 
CLS,CL Asset Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,"96,175.00","2,157,735.00","228,976.00","2,873,935.00","1,372,151.00","15,566,812.00","17,648,580.00","13,848,153.00","23,572,199.00", , , , , , , , , , 
CLT,Cellnet Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"192,357,443.00","247,478,467.00","340,925,222.00","318,410,457.00","446,822,816.00","586,192,000.00","567,433,000.00","530,349,000.00","439,814,000.00","85,880,000.00","75,320,000.00","73,650,000.00","64,238,000.00","76,780,000.00","82,228,000.00","79,666,000.00","76,059,000.00","82,704,000.00","87,506,000.00","111,397,000.00","96,397,000.00","96,658,000.00","78,580,000.00"
CLU,Cluey Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , ,--,"10,381,901.00","34,747,301.00"
CLV,Clover Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int,"13,437,000.00","9,035,000.00","9,827,000.00","11,480,000.00","17,470,000.00","14,822,000.00","18,037,000.00","16,851,000.00","22,071,000.00","22,271,000.00","35,422,000.00","35,451,000.00","38,387,000.00","44,703,000.00","27,190,000.00","29,924,000.00","43,122,000.00","47,864,000.00","63,606,000.00","77,402,000.00","88,281,000.00","60,505,000.00", 
CLW,Charter Hall Long Wale REIT,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , ,--,--,--,--,--,--
CLX,CTI Logistics Limited,Annual Profit and Loss - Total Revenue Excluding Int,"107,050,361.00","108,226,684.00","101,108,618.00","100,043,675.00","74,186,992.00","55,804,910.00","55,824,837.00","60,177,225.00","50,646,281.00","50,668,423.00","60,837,834.00","73,132,352.00","98,013,385.00","127,079,712.00","143,928,386.00","124,405,635.00","171,405,680.00","158,358,282.00","184,172,876.00","212,976,292.00","216,768,347.00","241,544,458.00","284,535,670.00"
CLZ,Classic Minerals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , ,--,"334,000.00","3,266,113.00","13,826.00","4,988,621.00","762,461.00","1,833,435.00","300,000.00","1,363,154.00","2,552,106.00", 
CM1,Coolgardie Minerals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , ,--, , , , 
CM8,Crowd Media Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int,"4,990,451.00","5,160,757.00","4,252,117.00","6,627,899.00","8,461,682.00","5,274,191.00","8,297,144.00","8,808,800.00","26,099,169.00","27,163,862.00","27,647,917.00","24,031,492.00","14,020.00","75,385.00","91,769.00","12,971,175.00","37,871,289.00","43,889,022.00","38,557,609.00","24,025,678.00","16,502,683.00","7,036,273.00", 
CMC,China Magnesium Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , ,--, ,"266,275.00","1,195,514.00","778,228.00","1,477,791.00","19,901,781.00","7,075.00","1,834,862.00","2,111,704.00","1,260,525.00","439,978.00", , 
CMD,Cassius Mining Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,--,"28,270.00","3,668,791.00","252,931.00","2,135,450.00","3,032,183.00","1,850,346.00","1,229,817.00",--,--,--,--,--,"74,000.00","104,000.00", 
CMG,Critical Minerals Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"428,059.00","4,919,248.00","7,018,975.00","8,520,215.00","9,019,271.00","76,008,000.00","675,672,000.00","777,684,000.00","849,970,000.00","865,674,000.00","817,901,000.00","1,169,230,000.00","1,548,940,000.00","1,505,709,000.00","1,415,972,000.00", , , , , , , , 
CMG1,Chandler Macleod Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"428,059.00","4,919,248.00","7,018,975.00","8,520,215.00","9,019,271.00","76,008,000.00","675,672,000.00","777,684,000.00","849,970,000.00","865,674,000.00","817,901,000.00","1,169,230,000.00","1,548,940,000.00","1,505,709,000.00","1,415,972,000.00", , , , , , , , 
CMJ,Consolidated Media Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int,"2,433,628,000.00","2,515,826,000.00","2,506,356,000.00","2,875,451,000.00","3,298,916,000.00","3,442,021,000.00","3,562,576,000.00","1,909,962,000.00","5,970,628,000.00","347,910,000.00","1,229,000.00","8,872,000.00","2,140,000.00", , , , , , , , , , 
CMK,Cumnock Coal Limited,Annual Profit and Loss - Total Revenue Excluding Int,"103,711,405.00","72,408,753.00","86,919,895.00","103,421,963.00","95,163,867.00","74,461,000.00","91,256,000.00", , , , , , , , , , , , , , , , 
CML,Chase Mining Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,--,940.00,--,--,--,"8,477,082.00","97,878.00","200,568.00",--,--,"155,423.00","125,707.00","126,225.00", 
CMM,Capricorn Metals Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--, ,"938,107.00","675,306.00","801,090.00","5,279,539.00","619,616.00","1,836,078.00","1,417,428.00","654,461.00","343,601.00","261,945.00","159,806.00","295,509.00","963,000.00", 
CMN,Cumminscorp Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,--,"3,230,111.00","5,286,856.00", , , , , , , , , , , , , , , 
CMO,Cosmo Metals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--, 
CMP,Compumedics Limited,Annual Profit and Loss - Total Revenue Excluding Int,"10,399,000.00","16,978,110.00","19,848,924.00","32,203,791.00","34,144,136.00","38,289,262.00","39,034,000.00","36,787,000.00","38,955,000.00","38,970,000.00","32,607,000.00","31,262,000.00","28,501,000.00","27,931,000.00","31,742,000.00","34,262,000.00","38,273,000.00","35,199,000.00","37,639,000.00","42,298,000.00","36,403,000.00","37,254,000.00","39,745,000.00"
CMQ,Chemeq Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,"2,069.00","1,134.00","43,211.00",--,"154,000.00","1,800,000.00", , , , , , , , , , , , , , , , 
CMR,Compass Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"2,855,903.00","1,561,325.00","1,492,091.00","378,819.00","321,376.00","45,000.00","50,000.00","375,000.00","5,977,000.00","7,382,000.00","267,000.00","57,511,000.00","1,571,000.00","50,000.00", , , , , , , , , 
CMT1,Clements Marshall Consolidated Limited,Annual Profit and Loss - Total Revenue Excluding Int,"13,748,000.00","11,231,000.00", , , , , , , , , , , , , , , , , , , , , 
CMV,CMA Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,"21,138,000.00","116,628,000.00","237,125,000.00","532,346,000.00","415,259,000.00","348,723,000.00","337,917,000.00","245,533,000.00", , , , , , , , , , 
CMW,Cromwell Property Group,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CMX,ChemX Materials Limited,Annual Profit and Loss - Total Revenue Excluding Int,"503,000.00","46,000.00","35,000.00","324,000.00","230,000.00","95,000.00","53,000.00", , , , , , , , , , , , , , ,--, 
CMX1,Climax Mining Limited,Annual Profit and Loss - Total Revenue Excluding Int,"503,000.00","46,000.00","35,000.00","324,000.00","230,000.00","95,000.00","53,000.00", , , , , , , , , , , , , , , , 
CMY,Capital Mining Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,--,52.00,"1,796.00",106.00,"83,243.00","105,390.00","5,387.00",--,"55,347.00","550,496.00", , , , , , 
CNA1,Coal & Allied Industries Limited,Annual Profit and Loss - Total Revenue Excluding Int,"645,121,000.00","1,520,622,000.00","1,671,053,000.00","922,222,000.00","1,059,240,000.00","1,476,000,000.00","1,429,800,000.00","1,388,000,000.00","2,702,000,000.00","2,331,100,000.00","2,592,300,000.00", , , , , , , , , , , , 
CNB,Carnaby Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , ,--,"3,541.00",--,"50,000.00","4,439,682.00", 
CNB1,CIC Australia Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , 
CNC,Consolidated Capital Investments Limited,Annual Profit and Loss - Total Revenue Excluding Int,"50,677,000.00","38,868,000.00","48,881,000.00","54,819,000.00","56,955,000.00","60,934,000.00","53,791,000.00","54,150,000.00","42,906,000.00","28,266,000.00", , , , , , , , , , , , , 
CNE,Canning Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--, , , , , , , , , , , , , , , , , , 
CNEW,VanEck China New Economy ETF,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , ,--, ,--, 
CNG1,Central Norseman Gold Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int,"61,803,000.00","63,462,000.00", , , , , , , , , , , , , , , , , , , , , 
CNH,China Steel Australia Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,"22,480,000.00","7,189,000.00","70,810,000.00","24,587,000.00", , , , , , , , , , , 
CNI,Centuria Capital Group,Annual Profit and Loss - Total Revenue Excluding Int, ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CNJ,Conico Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,"207,379.00","83,985.00","333,414.00","99,203.00","15,035.00","5,201.00",876.00,"357,444.00","9,960.00","10,134.00","21,161.00","22,757.00",948.00, 
CNP,CNPR Group,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , , , , 
CNQ,Clean TeQ Water Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,"89,221.00","4,370.00","53,021.00","134,090.00","202,285.00","2,105,229.00","691,436.00","2,995,284.00","940,677.00","1,557,534.00","777,034.00","852,010.00", , ,--, , 
CNR,Cannon Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , ,--, , 
CNR2,Coonawarra Australia Property Trust,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , , , , 
CNT,Centamin Egypt Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,"8,800.00","77,000.00","1,061,278.00","102,351.00","2,011,921.00","11,899,220.00","3,628,827.00","14,789.00", , , , , , , , , , , , , 
CNU,Chorus Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,"479,993,735.00","890,405,189.00","983,180,001.00","890,738,445.00","961,006,768.00","990,476,190.00","908,006,970.00","927,164,978.00","896,010,464.00","881,340,158.00","870,310,245.00"
CNW,Cirrus Networks Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , ,--,--,"4,946.00","25,000.00","32,592.00",--,"9,741.00","568,344.00","3,363,500.00","23,750.00","491,103.00","89,923.00","1,125.00","19,810,115.00","55,314,725.00","76,665,399.00","88,115,960.00","95,223,741.00","108,004,163.00","104,112,392.00"
CNX,Carbon Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int,"91,142.00","523,579.00","678,305.00","207,392.00","317,526.00","6,849,891.00","2,002,531.00","2,841,909.00","1,888,780.00","62,661.00","5,932,442.00","72,667.00","116,723.00","1,647,916.00","6,538,134.00","4,086,746.00","2,698,383.00","2,573,666.00","6,769,298.00", , , , 
CO1,Cobalt One Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , ,--,--,--,"23,711.00",--,--,"2,077,335.00","774,798.00",--, , , , , 
COA,Coates Hire Limited,Annual Profit and Loss - Total Revenue Excluding Int,"262,280,000.00","252,514,000.00","298,549,000.00","397,310,000.00","468,604,000.00","557,850,000.00","716,975,000.00","773,999,000.00", , , , , , , , , , , , , , , 
COB,Cobalt Blue Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , ,--,--,"2,814.00","11,509.00","110,000.00","111,000.00", 
COD,Coda Minerals Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"2,047,496.00","2,490,993.00","3,072,909.00","3,827,469.00","2,677,527.00","2,350,927.00",--, , , , , , ,--,"37,500.00", 
COE,Cooper Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int, ,--,"119,596.00","1,086,422.00","5,788,868.00","25,300,056.00","33,055,000.00","21,454,000.00","45,516,000.00","41,988,000.00","40,120,000.00","39,355,000.00","60,586,000.00","53,780,000.00","73,785,000.00","43,360,000.00","20,622,000.00","33,354,000.00","90,270,000.00","76,339,000.00","97,967,000.00","138,915,000.00","205,389,000.00"
COF,Centuria Office REIT,Annual Profit and Loss - Total Revenue Excluding Int,"65,584,000.00","97,728,000.00","111,556,000.00","110,866,000.00","131,264,000.00","169,995,000.00","251,702,000.00","368,655,000.00","558,571,000.00","808,664,000.00","769,756,000.00","664,822,000.00","671,092,000.00","688,368,000.00",--,--,--,--,--,--,--,--,--
COF1,Coffey International Limited,Annual Profit and Loss - Total Revenue Excluding Int,"65,584,000.00","97,728,000.00","111,556,000.00","110,866,000.00","131,264,000.00","169,995,000.00","251,702,000.00","368,655,000.00","558,571,000.00","808,664,000.00","769,756,000.00","664,822,000.00","671,092,000.00","688,368,000.00","628,056,000.00","559,209,000.00", , , , , , , 
COG,COG Financial Services Limited,Annual Profit and Loss - Total Revenue Excluding Int, , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
COH,Cochlear Limited,Annual Profit and Loss - Total Revenue Excluding Int,"144,963,000.00","221,074,000.00","255,511,000.00","289,388,000.00","283,234,000.00","345,817,000.00","456,190,000.00","560,545,000.00","608,938,000.00","706,475,000.00","745,025,000.00","820,055,000.00","780,741,000.00","755,100,000.00","807,468,000.00","930,058,000.00","1,144,708,000.00","1,258,304,000.00","1,373,900,000.00","1,455,700,000.00","1,398,700,000.00","1,584,100,000.00","1,691,500,000.00"
COI,Comet Ridge Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,"66,240.00",--,"1,066,466.00","2,946,783.00",--,"319,973.00","1,229,239.00","3,640,506.00","6,679,861.00","201,736.00","2,981,989.00","627,000.00","36,000.00",--,"551,000.00",--,--,"3,000.00", 
COJ,Commstrat Limited,Annual Profit and Loss - Total Revenue Excluding Int,"12,173,460.00","12,380,592.00","12,238,437.00","16,164,573.00","12,652,153.00","12,181,640.00","10,310,247.00","8,280,955.00","3,630,613.00","8,043,640.00","9,268,845.00","11,360,018.00","6,130,842.00","6,129,570.00","6,126,853.00", , , , , , , , 
COL,Coles Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , ,--,"38,891,900,000.00","37,892,000,000.00","39,043,000,000.00","39,842,000,000.00"
COO,Corum Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"8,089,350.00","6,620,000.00","14,770,000.00","18,490,000.00","17,914,000.00","15,525,543.00","16,280,000.00","17,723,000.00","18,614,000.00","19,913,000.00","21,749,000.00","21,386,000.00","21,547,000.00","20,959,000.00","19,729,000.00","18,870,000.00","16,441,000.00","14,520,000.00","12,388,000.00","11,102,000.00","12,331,000.00","15,001,000.00","11,922,000.00"
CORE,ETFS Global Core Infrastructure ETF,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , ,--,--,--, , 
COS,COSOL Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , ,--,"12,216,855.00","33,896,746.00","48,443,993.00"
COU,Count Financial Limited,Annual Profit and Loss - Total Revenue Excluding Int,"41,952,206.00","45,086,278.00","39,683,860.00","44,003,842.00","74,460,251.00","85,547,000.00","106,280,000.00","126,003,000.00","144,054,000.00","119,350,000.00","128,366,000.00","208,175,000.00", , , , , , , , , , , 
COV,Corvette Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,"16,000.00","150,554.00", , , , , , , , , , , , , 
COY,Coppermoly Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,178.00,"1,690.00","83,739.00","145,269.00","24,415.00","9,037.00",--,"1,057.00","2,487.00","4,147.00","115,614.00",--,"62,500.00","37,500.00", 
CP1,CannPal Animal Therapeutics Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , ,--,"129,113.00","297,300.00","704,421.00", , 
CPA,Commonwealth Property Office Fund,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , , 
CPH,Creso Pharma Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , ,--,"243,798.00","641,179.00","4,488,067.00","2,642,489.00","6,253,369.00", 
CPI,CPI Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"479,071,000.00","417,099,000.00","401,841,000.00","353,186,000.00","330,097,000.00","323,860,000.00","325,388,000.00","317,551,000.00","413,694,000.00","487,540,000.00","374,508,000.00", , , , , , , , , , , , 
CPK,CP1 Limited,Annual Profit and Loss - Total Revenue Excluding Int, , ,--,--,--,--,--,--,--, , , , , , , , , , , , , , 
CPL,Coalspur Mines Limited,Annual Profit and Loss - Total Revenue Excluding Int,"3,441,537.00","984,747.00","-152,664.00","-225,908.00","365,610.00","24,536.00","74,427.00","11,125.00",--,"5,702.00","16,136.00","152,724.00",--,"328,108.00","5,556,458.00", , , , , , , , 
CPM,Cooper Metals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , , ,--, 
CPM1,Central Pacific Minerals NL,Annual Profit and Loss - Total Revenue Excluding Int,"2,379,000.00", , , , , , , , , , , , , , , , , , , , , , 
CPN,Caspin Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,"81,074.00","79,265.00","482,634.00","1,427,744.00","2,290,538.00","2,724,486.00","1,840,072.00","3,950,563.00","6,404,561.00","1,200,305.00", , , , , , , , ,--,"31,269.00", 
CPN2,Carpathian Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,"81,074.00","79,265.00","482,634.00","1,427,744.00","2,290,538.00","2,724,486.00","1,840,072.00","3,950,563.00","6,404,561.00","1,200,305.00", , , , , , , , , , , 
CPO,Culpeo Minerals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , ,--, , 
CPR,CLIVPEE Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,--,"236,410,610.00","334,521,000.00","488,534,000.00","572,764,000.00","533,296,000.00", , , , , , , , , , , , , 
CPS,Computronics Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , ,--,"11,924,307.00","17,201,000.00","15,270,000.00","13,720,000.00","9,616,669.00","12,804,857.00","11,803,349.00",--,"2,327,908.00","1,315,000.00","183,929.00","55,454.00","1,063,601.00", , , , , , , 
CPT,Cipherpoint Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"73,183.00",--,"1,815,067.00","976,109.00","100,000.00","5,406.00",502.00,"2,000.00","2,067,584.00","2,383,773.00","1,892,060.00","2,617,203.00","217,040.00","673,478.00","367,469.00","4,255,425.00"
CPU,Computershare Limited,Annual Profit and Loss - Total Revenue Excluding Int,"403,241,000.00","743,310,000.00","776,003,000.00","704,749,000.00","1,367,783,422.00","1,106,321,000.00","2,188,668,101.00","1,672,674,678.00","1,640,841,471.00","1,872,143,209.00","1,895,882,905.00","1,502,557,966.00","1,801,998,822.00","2,201,584,905.00","2,170,938,428.00","2,577,977,864.00","2,674,792,620.00","2,818,677,847.00","3,109,374,915.00","3,515,763,581.00","3,318,605,566.00","3,103,582,069.00","3,794,446,218.00"
CPV,ClearVue Technologies Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , ,--,"504,919.00","1,597,354.00","1,129,387.00","1,217,186.00", 
CQC,Cuesta Coal Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,"205,000.00","298,000.00","45,000.00","848,000.00", , , , , , , 
CQE,Charter Hall Social Infrastructure REIT,Annual Profit and Loss - Total Revenue Excluding Int, , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CQO,Charter Hall Office REIT,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , , , , 
CQR,Charter Hall Retail REIT,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CQT,Conquest Mining Limited,Annual Profit and Loss - Total Revenue Excluding Int,"590,206.00","333,111.00","196,438.00","78,835.00","118,951.00","-1,604.00","102,280.00","374,830.00","2,029,107.00","68,302.00","54,395.00","60,041,579.00", , , , , , , , , , , 
CR1,Constellation Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , ,--, ,--,"47,476.00","52,524.00",--
CR9,Corella Resources Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,"98,365.00","962,183.00",--,"246,394.00","2,752,489.00","377,469.00","273,037.00","1,644,230.00","16,363,784.00","54,054.00",--,--,"32,089.00", 
CRB,Carbine Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,"491,296.00","79,799.00","11,028.00","2,817,589.00","13,190.00",--,"891,389.00","962,755.00","795,890.00","676,047.00","108,617.00","597,332.00","761,490.00", 
CRC,Cortona Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,"16,353.00","109,714.00",--,--,--,--, , , , , , , , , , 
CRD,Credible Labs Inc,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , ,--,"37,558,510.00", , , , 
CRD1,Crown Diamonds NL,Annual Profit and Loss - Total Revenue Excluding Int,"4,137,000.00","6,798,000.00","3,552,000.00","4,922,958.00","21,671,044.00", , , , , , , , , , , , , , , , , , 
CRE,Crescent Gold Limited,Annual Profit and Loss - Total Revenue Excluding Int,"4,398,468.00","303,591.00",--,"1,426.00","232,620.00","15,144.00","1,000.00","7,087,000.00","7,536,000.00",--,"91,633,000.00","118,264,000.00", , , , , , , , , , , 
CRED,BetaShares Australian Investment Grade Corporate Bond ETF,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , ,--,--,--, 
CRG,Crane Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"1,435,396,000.00","1,467,784,000.00","1,666,788,000.00","1,921,263,000.00","2,097,303,000.00","2,184,010,000.00","1,984,691,000.00","2,186,201,000.00","2,352,173,000.00","2,118,349,000.00","1,863,399,000.00", , , , , , , , , , , , 
CRH,Crowe Horwath Australasia Ltd,Annual Profit and Loss - Total Revenue Excluding Int,"29,295,501.00","64,822,000.00","101,606,000.00","130,671,000.00","156,855,000.00","201,446,000.00","252,195,000.00","303,150,000.00","392,771,000.00","421,831,000.00","413,501,000.00","410,133,000.00","414,402,000.00","405,639,000.00","395,976,000.00", , , , , , , , 
CRL,Comet Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"24,000,000.00","45,863,770.00",500.00,"46,835.00","1,003,213.00",--,"549,280.00","2,418,836.00","1,081,851.00","-24,115.00","73,403.00","253,753.00",--,"6,250.00","516,006.00","6,650.00","3,000.00",--,"269,992.00","436,144.00","584,107.00","470,517.00", 
CRM,Carbon Minerals Limited,Annual Profit and Loss - Total Revenue Excluding Int,"5,000.00","1,590.00",--,"35,000.00", ,--,"82,500.00",--,"146,012.00","127,568.00","82,397.00","12,937,111.00","312,000.00","131,651.00",--,--,"1,009.00",500.00,--,--,"16,000.00",358.00, 
CRN,Coronado Global Resources Inc,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , ,--,"3,166,424,493.00","1,899,284,601.00","2,982,604,740.00", 
CRR,Critical Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,"5,948.00","103,909.00","1,343,264.00","143,109.00","258,924.00",--,"287,338.00",--,"285,142.00","205,418.00",--, 
CRS,Caprice Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , ,--,--,"10,000.00","10,527.00", 
CRT,Consolidated Rutile Limited,Annual Profit and Loss - Total Revenue Excluding Int,"89,457,000.00","92,353,000.00","91,877,000.00","76,302,000.00","83,282,000.00","119,602,000.00","126,150,000.00","125,008,000.00","126,184,000.00", , , , , , , , , , , , , , 
CRU,Catalyst Recruitment Systems Limited,Annual Profit and Loss - Total Revenue Excluding Int,"56,323,494.00","59,502,837.00","68,584,548.00","87,670,548.00","111,582,828.00","126,014,000.00","122,057,000.00", , , , , , , , , , , , , , , , 
CRW,Cashrewards Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , ,--,"22,540,000.00", 
CSD,Consolidated Tin Mines Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,70.00,107.00,--,--,--,"179,873.00","552,525.00","2,517,362.00","3,553,193.00","868,694.00","9,788,497.00","26,487,057.00", , , 
CSE,Copper Strike Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,--,--,--,"647,195.00","1,928,553.00",--,--,"1,367,953.00","1,766,891.00","96,934.00","63,543.00","178,257.00","578,948.00",--,--,"962,119.00","1,037,524.00",--, 
CSF,Catalano Seafood Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,--,--,--,--, , , , , , , , , , , , , ,--, 
CSF1,Centro Shopping America Trust,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,--,--,--,--, , , , , , , , , , , , , , , 
CSH,Concept Hire Limited,Annual Profit and Loss - Total Revenue Excluding Int,"37,870,718.00","49,026,670.00","20,460,149.00","30,250,286.00","18,331,194.00","21,124,000.00","30,282,057.00","76,646,894.00", , , , , , , , , , , , , , , 
CSJ,Credit Suisse GP100 - Australia Trust,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--, ,--,--,--,--, , , , , , , , , , 
CSK,CrowdSpark Ltd,Annual Profit and Loss - Total Revenue Excluding Int,"1,146,000.00","2,055,290.00","2,585,704.00","2,077,461.00","1,799,320.00","1,799,763.00","1,307,406.00","1,274,674.00","1,209,938.00","985,292.00","760,454.00","805,566.00","1,415,455.00","628,402.00","447,168.00","1,511,477.00","2,861,302.00","2,491,706.00","1,243,391.00","990,056.00", , , 
