ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CST2,Cellestis Limited,Annual Balance Sheet - Total Liabilities,"22,417.00","176,518.00","199,340.00","407,282.00","458,240.00","1,321,221.00","2,044,000.00","2,770,000.00","4,149,000.00","7,358,000.00","8,344,000.00", , , , , , , , , , , , 
CSU,Credit Suisse PL100 Emerging Markets Infrastructure Development Trust,Annual Balance Sheet - Total Liabilities, , , , , , , , ,"78,713,000.00","60,806,000.00","56,356,000.00","47,007,000.00","48,908,000.00", , , , , , , , , , 
CSV,CSG Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"43,929,000.00","78,714,000.00","104,300,000.00","268,066,000.00","284,346,000.00","271,375,000.00","151,162,000.00","189,189,000.00","251,488,000.00","304,778,000.00","349,519,000.00","332,170,000.00","288,481,000.00", , , 
CSW,Credit Suisse PL100 World Water Trust,Annual Balance Sheet - Total Liabilities, , , , , , , , ,"86,395,000.00","51,516,000.00","37,942,000.00","27,444,000.00", , , , , , , , , , , 
CSX,CleanSpace Holdings Limited,Annual Balance Sheet - Total Liabilities,"2,804,533.00","2,400,340.00", , , , , , , , , , , , , , , , , , ,"10,400,000.00","9,987,877.00","8,602,700.00"
CSX1,Citadel Securix Limited,Annual Balance Sheet - Total Liabilities,"2,804,533.00","2,400,340.00", , , , , , , , , , , , , , , , , , , , , 
CT1,Constellation Technologies Limited,Annual Balance Sheet - Total Liabilities,"11,472,869.00","9,653,193.00","10,917,000.00","11,813,000.00","15,334,000.00","15,879,000.00","9,443,000.00","14,051,000.00","6,442,000.00","3,139,000.00","2,956,047.00","849,552.00","169,307.00","514,446.00","705,220.00","846,100.00","133,426.00","257,306.00","266,080.00","731,516.00","382,269.00","1,088,976.00","389,089.00"
CTD,Corporate Travel Management Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"13,893,000.00","20,483,000.00","30,605,000.00","48,111,000.00","114,881,000.00","204,497,000.00","298,562,000.00","338,751,000.00","333,349,000.00","411,367,000.00","205,430,000.00","284,291,000.00","425,781,000.00"
CTE,Cryosite Limited,Annual Balance Sheet - Total Liabilities, ,"179,700.00","468,995.00","754,783.00","1,363,968.00","2,183,216.00","2,300,554.00","2,661,701.00","2,927,430.00","3,014,246.00","3,327,606.00","3,933,751.00","4,289,660.00","5,097,999.00","5,498,343.00","5,578,320.00","6,278,974.00","6,678,461.00","5,800,264.00","24,888,072.00","23,788,713.00","21,615,312.00","19,641,634.00"
CTI,Chariot Limited,Annual Balance Sheet - Total Liabilities,"9,998,000.00","13,752,000.00","4,745,000.00","8,728,000.00","14,331,000.00","17,747,000.00","21,658,000.00","16,022,000.00", , , , , , , , , , , , , , , 
CTL,Centennial Mining Limited,Annual Balance Sheet - Total Liabilities,"6,696,000.00","8,748,000.00","15,446,000.00","14,348,000.00","12,520,000.00","15,028,000.00", , , , , ,"705,040.00","2,083,458.00","1,982,440.00","681,855.00","3,928,660.00","7,803,571.00","9,064,434.00", , , , , 
CTM,Centaurus Metals Limited,Annual Balance Sheet - Total Liabilities,"154,392.00","88,271.00","125,527.00","75,390.00","154,047.00","77,355.00","245,964.00","279,641.00","254,600.00","272,495.00","5,268,224.00","8,173,591.00","7,154,938.00","1,680,558.00","1,019,303.00","926,767.00","767,920.00","579,917.00","492,930.00","1,089,563.00","7,734,426.00","10,099,118.00", 
CTO,Citigold Corporation Limited,Annual Balance Sheet - Total Liabilities,"6,180,699.00","6,767,348.00","7,249,315.00","9,709,569.00","12,611,444.00","11,854,712.00","10,790,019.00","13,708,910.00","26,825,197.00","35,335,244.00","16,607,064.00","10,392,605.00","13,697,375.00","9,740,628.00","11,150,038.00","16,128,834.00","20,947,866.00","26,518,776.00","10,668,994.00","11,172,091.00","8,871,200.00","9,423,401.00","11,283,881.00"
CTP,Central Petroleum Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"60,700.00","219,757.00","486,427.00","3,194,860.00","5,092,311.00","8,059,240.00","1,693,319.00","4,171,614.00","4,443,922.00","42,640,865.00","63,601,617.00","134,857,236.00","141,910,717.00","152,050,330.00","174,366,875.00","158,191,000.00","170,483,000.00", 
CTQ,Careteq Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , , ,"2,614,035.00","1,722,223.00"
CTR1,Centaur Mining And Exploration Limited,Annual Balance Sheet - Total Liabilities,"475,748,000.00", , , , , , , , , , , , , , , , , , , , , , 
CTT,Cettire Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , ,"61,088.00","333,452.00","40,774.00","24,278.00", , , , ,"6,655,000.00","22,059,796.00","37,161,717.00"
CTT1,CTT Retail Investment Trust ,Annual Balance Sheet - Total Liabilities,"112,796,000.00", , , , , , , , , , , , , , , , , , , , , , 
CTV,Colortv Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , ,"18,257,726.00","17,669,751.00","15,905,362.00","13,021,004.00","6,232,157.00","5,192,624.00", 
CTY,Country Road Limited,Annual Balance Sheet - Total Liabilities,"23,623,000.00","29,517,000.00","32,845,000.00","35,555,000.00","30,265,000.00","29,069,000.00","30,769,000.00","34,105,000.00","38,523,000.00","66,687,000.00","44,402,000.00","57,556,000.00","51,653,000.00","198,992,000.00","230,568,000.00", , , , , , , , 
CTZ,Cable and Telecoms Limited,Annual Balance Sheet - Total Liabilities,"607,000.00", , , , , , , , , , , , , , , , , , , , , , 
CU6,Clarity Pharmaceuticals Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , ,"2,017,000.00", ,"7,585,409.00"
CUA,Centuria Urban REIT,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , ,"90,800,000.00","92,556,000.00","73,683,000.00","46,173,000.00", , , , , , 
CUE,Cue Energy Resources Limited,Annual Balance Sheet - Total Liabilities,"14,096,093.00","10,322,701.00","2,347,741.00","1,678,151.00","1,366,891.00","3,567,591.00","8,889,987.00","3,152,000.00","36,528,000.00","44,398,000.00","51,129,000.00","44,900,000.00","38,858,000.00","44,668,000.00","49,256,000.00","39,526,000.00","30,709,000.00","21,588,000.00","21,396,000.00","22,056,000.00","25,595,000.00","26,177,000.00","58,969,000.00"
CUF,CuFe Ltd,Annual Balance Sheet - Total Liabilities, , , , , ,"5,701,000.00","3,941,000.00","2,663,000.00","2,639,438.00","1,983,158.00","2,441,993.00","3,026,132.00","4,552,379.00","5,900,971.00","102,228.00","107,081.00","1,147,693.00","39,375.00","292,729.00","682,354.00","357,326.00","2,579,329.00", 
CUL,Cullen Resources Limited,Annual Balance Sheet - Total Liabilities,"90,462.00","106,262.00","97,415.00","78,278.00","116,131.00","165,463.00","243,767.00","244,785.00","503,425.00","648,748.00","543,475.00","347,828.00","980,288.00","238,785.00","267,768.00","410,651.00","261,733.00","149,557.00","114,335.00","149,851.00","162,838.00","164,324.00", 
CUO,Copperco Limited,Annual Balance Sheet - Total Liabilities,"650,303.00",--,"128,516.00","98,242.00","229,737.00","8,874,081.00","17,590,531.00","90,407,330.00","183,769,843.00", , , , , , , , , , , , , , 
CUP,Countplus Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"26,379,000.00","38,011,000.00","41,418,000.00","49,641,000.00","48,597,000.00","52,188,000.00","56,762,000.00","40,796,000.00","14,489,000.00","16,066,000.00","275,911,000.00","334,841,000.00","340,064,000.00"
CUR,Centaurus Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,671.00,"413,136.00","358,213.00", , , , , , , , , , , , , 
CURE,ETFS S&P Biotech ETF,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , ,"122,289.00","1,222,000.00","6,536,000.00", 
CUS,Copper Search Limited,Annual Balance Sheet - Total Liabilities,"46,045.00","116,677.00","108,624.00","203,766.00","245,712.00","39,020,000.00","38,093,000.00","74,836,000.00","60,996,000.00","49,509,000.00","51,349,000.00","56,427,000.00", , , , , , , , ,"179,079.00", , 
CUS1,Customers Limited,Annual Balance Sheet - Total Liabilities,"46,045.00","116,677.00","108,624.00","203,766.00","245,712.00","39,020,000.00","38,093,000.00","74,836,000.00","60,996,000.00","49,509,000.00","51,349,000.00","56,427,000.00", , , , , , , , , , , 
CUV,Clinuvel Pharmaceuticals Limited,Annual Balance Sheet - Total Liabilities,"123,539.00","318,265.00","210,828.00","535,451.00","1,392,442.00","2,601,381.00","3,082,027.00","2,432,929.00","3,156,242.00","4,562,578.00","3,080,620.00","3,757,356.00","2,357,941.00","1,975,501.00","1,725,836.00","2,438,584.00","2,303,747.00","3,162,939.00","3,488,629.00","5,165,519.00","7,873,298.00","9,830,140.00","18,390,494.00"
CUY,Curnamona Energy Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"256,241.00","300,827.00","567,717.00","639,842.00","862,340.00","540,450.00","499,334.00", , , , , , , , , , , 
CV1,CV Check Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , ,"752,697.00","3,148,856.00","3,014,636.00","3,086,836.00","3,021,183.00","2,848,667.00","6,297,936.00","8,286,795.00"
CVA,Clever Communications Australia Limited,Annual Balance Sheet - Total Liabilities, , , , ,"2,305,718.00","1,314,524.00","3,213,057.00","6,260,100.00","6,418,523.00","5,546,103.00","8,399,238.00", , , , , , , , , , , , 
CVB,Cheviot Bridge Limited,Annual Balance Sheet - Total Liabilities,"1,177,000.00","514,000.00","390,711.00","113,440.00","87,996.00","7,768,000.00","17,092,000.00","17,327,000.00","16,009,000.00","18,661,000.00", , , , , , , , , , , , , 
CVC,CVC Limited,Annual Balance Sheet - Total Liabilities,"18,103,000.00","21,444,376.00","2,017,168.00","5,563,938.00","13,235,818.00","1,696,802.00","28,715,468.00","59,091,861.00","41,664,204.00","31,147,301.00","52,620,851.00","54,097,136.00","52,175,963.00","60,258,289.00","57,580,125.00","41,810,477.00","41,885,710.00","41,937,562.00","97,651,581.00","106,066,372.00","116,208,496.00","142,484,622.00","103,104,225.00"
CVF,Contrarian Value Fund Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , ,--,"101,895.00","3,510,019.00","11,158,939.00","23,242,352.00","8,373,659.00","-1,986,189.00", , 
CVI,CVI Energy Corporation Limited,Annual Balance Sheet - Total Liabilities,"290,946.00","108,355.00","97,275.00","315,204.00","687,573.00","260,844.00","12,503.00","300,105.00","13,010.00","513,917.00","1,311,179.00", , , , , , , , , , , , 
CVL,Civmec Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , ,"262,966,231.00","273,524,508.00","255,607,000.00","337,288,000.00","345,071,000.00","354,548,000.00"
CVN,Carnarvon Energy Limited,Annual Balance Sheet - Total Liabilities,"85,517.00","617,102.00","404,113.00","395,610.00","260,202.00","470,827.00","670,315.00","3,137,259.00","31,271,000.00","22,557,000.00","37,355,000.00","34,718,000.00","37,625,000.00","47,536,000.00","28,205,000.00","978,000.00","2,600,000.00","1,999,000.00","1,484,000.00","2,437,000.00","2,586,000.00","2,760,000.00","3,673,000.00"
CVO,Cover-More Group Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , ,"115,300,000.00","97,385,000.00","108,056,000.00","115,467,000.00", , , , , , 
CVR,Cavalier Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"252,362.00","1,518,864.00","1,016,141.00","859,499.00","4,234,001.00","5,205,084.00","5,805,261.00", , , , , , , ,"37,946.00", 
CVR2,Central Asia Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"252,362.00","1,518,864.00","1,016,141.00","859,499.00","4,234,001.00","5,205,084.00","5,805,261.00", , , , , , , , , 
CVV,Caravel Minerals Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"90,669.00","416,522.00","347,097.00","208,270.00","912,405.00","335,063.00","1,079,652.00","531,490.00","1,267,358.00","279,481.00","106,576.00","322,651.00","335,941.00","87,936.00","1,681,752.00", 
CVW,Clearview Wealth Limited,Annual Balance Sheet - Total Liabilities, , , , ,"4,847,000.00","8,955,000.00","6,594,000.00","11,896,000.00","1,513,000.00","4,599,000.00","1,525,720,000.00","1,469,659,000.00","1,282,805,000.00","1,320,009,000.00","1,360,197,000.00","1,504,374,000.00","1,577,759,000.00","1,808,796,000.00","2,026,553,000.00","2,012,613,000.00","2,067,364,000.00","2,340,232,000.00","2,089,980,000.00"
CVY,Coventry Resources Limited,Annual Balance Sheet - Total Liabilities,"394,809.00","143,803.00","294,948.00","2,316,770.00","1,400,406.00","3,435,458.00","3,703,887.00","4,517,000.00","363,000.00","1,461,959.00","655,061.00","841,804.00","729,007.00", , , , , , , , , , 
CWC,China Waste Corporation Limited,Annual Balance Sheet - Total Liabilities,"16,390.00","43,260.00","35,040.00","107,015.00","10,297.00","43,908.00","46,765.00","70,267.00","213,827.00","30,104.00","22,277.00","998,609.00","960,214.00","32,159.00","121,661.00","289,135.00","1,519,832.00", , , , , , 
CWC1,Chew Corporation Limited ,Annual Balance Sheet - Total Liabilities,"16,390.00","43,260.00","35,040.00","107,015.00","10,297.00","43,908.00","46,765.00","70,267.00","213,827.00","30,104.00","22,277.00","998,609.00","960,214.00","32,159.00","121,661.00", , , , , , , , 
CWH,CWH Resources Ltd,Annual Balance Sheet - Total Liabilities,"878,098.00","1,077,981.00","227,025.00","9,629,528.00","8,536,315.00","6,111,545.00","6,154,722.00","7,790,540.00","7,043,801.00","7,494,658.00","8,846,838.00","9,493,600.00","13,081,299.00","11,855,255.00","13,434,845.00", , , , , , , , 
CWK,Coalworks Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"11,000.00","312,604.00","900,737.00","1,084,880.00","29,170,295.00", , , , , , , , , , , 
CWL,Consolidated Financial Holdings Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"159,199.00","1,164,446.00","731,269.00","711,479.00","888,871.00","971,301.00","602,026.00","251,297.00","1,493,161.00","4,234,431.00","3,586,332.00","3,522,779.00","4,620,003.00","1,231,287.00","64,441.00", 
CWN,Crown Resorts Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"1,314,408,000.00","3,234,195,000.00","1,854,625,000.00","1,549,816,000.00","1,763,415,000.00","2,497,780,000.00","2,357,044,000.00","2,586,870,000.00","3,828,351,000.00","3,696,467,000.00","3,377,255,000.00","3,013,800,000.00","2,536,900,000.00","2,411,500,000.00","2,634,600,000.00", 
CWO,Cable & Wireless Optus Limited,Annual Balance Sheet - Total Liabilities,"3,465,600,000.00","5,556,900,000.00", , , , , , , , , , , , , , , , , , , , , 
CWP,Cedar Woods Properties Limited,Annual Balance Sheet - Total Liabilities,"10,844,623.00","16,531,048.00","21,257,587.00","29,992,000.00","46,885,000.00","75,513,000.00","127,917,000.00","83,918,000.00","101,073,000.00","69,442,000.00","96,867,000.00","104,046,000.00","53,688,000.00","93,280,000.00","148,347,000.00","97,725,000.00","145,541,000.00","175,390,000.00","248,330,000.00","195,181,000.00","268,057,000.00","251,439,000.00","358,610,000.00"
CWT,Challenger Wine Trust,Annual Balance Sheet - Total Liabilities,"23,024,921.00","29,305,290.00","34,745,452.00","64,313,962.00","120,342,548.00","139,889,388.00","150,789,000.00","141,295,000.00","163,661,000.00","163,641,000.00","155,549,000.00", , , , , , , , , , , , 
CWX,Carawine Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , ,--,"1,638,327.00","534,120.00","259,646.00","478,781.00", 
CWY,Cleanaway Waste Management Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"307,929,000.00","428,295,000.00","2,731,831,000.00","2,741,546,000.00","2,894,443,000.00","2,076,709,000.00","1,879,521,000.00","1,608,300,000.00","1,629,100,000.00","674,700,000.00","1,115,000,000.00","1,128,300,000.00","1,132,600,000.00","1,540,700,000.00","1,610,400,000.00","1,939,300,000.00","2,015,200,000.00","3,234,500,000.00"
CXC,Coeur D'Alene Mines Corporation,Annual Balance Sheet - Total Liabilities, , , , , , , ,"1,048,465,290.00","1,713,637,413.00","1,182,773,999.00", , , , , , , , , , , , , 
CXD,CathRx Ltd,Annual Balance Sheet - Total Liabilities, , , , , ,"223,043.00","554,860.00","561,642.00","1,540,067.00","1,965,104.00","1,613,412.00","1,639,576.00","2,464,731.00", , , , , , , , , , 
CXH,Compass Hotel Group,Annual Balance Sheet - Total Liabilities, , , , , , , ,"96,915,000.00","100,985,000.00","108,654,000.00","105,590,000.00", , , , , , , , , , , , 
CXL,Calix Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , ,"4,105,666.00","8,351,139.00","8,467,418.00","16,531,935.00","13,475,460.00","16,413,815.00"
CXM,Centrex Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"648,776.00", ,"371,865.00","795,251.00","594,879.00","2,140,440.00","24,512,293.00","5,634,561.00","5,888,065.00","5,891,955.00","681,341.00","692,365.00","764,816.00","1,307,634.00","1,167,000.00","312,000.00","3,406,000.00", 
CXO,Core Lithium Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"990,359.00","190,210.00","108,742.00","245,547.00","206,606.00","150,491.00","589,599.00","858,587.00","836,980.00","580,280.00","2,223,016.00","1,879,406.00", 
CXP,Corporate Express Australia Limited,Annual Balance Sheet - Total Liabilities,"97,952,000.00","124,816,000.00","143,538,000.00","183,030,000.00","193,877,000.00","220,096,000.00","238,475,000.00","345,156,000.00", ,"342,181,000.00","318,757,000.00", , , , , , , , , , , , 
CXS,ChemGenex Pharmaceuticals Ltd,Annual Balance Sheet - Total Liabilities,"821,198.00","1,379,188.00","4,727,714.00","447,268.00","2,121,320.00","1,340,176.00","1,960,342.00","2,891,511.00","3,435,411.00","3,293,323.00","2,742,000.00", , , , , , , , , , , , 
CXU,Cauldron Energy Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"140,531.00","354,477.00","596,029.00","776,170.00","3,923,302.00","10,386,491.00","12,791,797.00","12,215,714.00","521,526.00","3,899,660.00","2,589,189.00","530,840.00","627,611.00","705,883.00","694,942.00","793,267.00","1,057,984.00", 
CXX,Cradle Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , ,--,"23,056.00","172,013.00","3,240,660.00","3,422,922.00","245,130.00","480,410.00","222,189.00","56,078.00","94,047.00","155,051.00", 
CXZ,Connexion Telematics Ltd,Annual Balance Sheet - Total Liabilities,"7,964,686.00","194,608.00","4,375,000.00","6,090,000.00","240,000.00","330,448.00","453,398.00","141,370.00","274,336.00","432,257.00","309,947.00","134,371.00","142,296.00","737,872.00","730,842.00","849,675.00","3,682,360.00","6,853,366.00","633,357.00","1,613,397.00","933,292.00","543,120.00","337,516.00"
CY5,Cygnus Gold Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , ,"98,704.00","615,441.00","365,858.00","169,481.00","389,303.00", 
CYA,Century Australia Investments Limited,Annual Balance Sheet - Total Liabilities, , , , ,"4,081,000.00","11,105,000.00","16,551,000.00","27,995,000.00","12,113,000.00","3,238,000.00","1,401,000.00","356,000.00","1,416,000.00","1,836,000.00","5,362,000.00","10,827,000.00","261,000.00","2,333,000.00","4,261,000.00", , , , 
CYC,Cyclopharm Limited,Annual Balance Sheet - Total Liabilities, , , , , , ,"9,655,089.00","3,635,405.00","5,524,093.00","5,715,770.00","8,375,745.00","6,688,414.00","6,047,930.00","5,348,674.00","3,205,157.00","3,438,674.00","3,953,191.00","6,127,849.00","6,520,752.00","9,324,472.00","11,159,275.00","12,673,170.00", 
CYG,Coventry Group Limited,Annual Balance Sheet - Total Liabilities,"78,554,000.00","96,407,000.00","94,070,000.00","79,996,000.00","74,086,000.00","104,278,000.00","135,453,000.00","129,486,000.00","111,218,000.00","71,567,000.00","53,245,000.00","49,701,000.00","36,485,000.00","30,377,000.00","29,011,000.00","32,408,000.00","30,725,000.00","39,498,000.00","38,072,000.00","57,260,000.00","113,438,000.00","138,904,000.00","165,207,000.00"
CYL,Catalyst Metals Limited,Annual Balance Sheet - Total Liabilities, , , , , , ,--,"69,051.00","55,406.00","68,323.00","60,580.00","110,163.00","348,611.00","271,376.00","285,356.00","678,103.00","614,311.00","449,686.00","735,951.00","1,611,476.00","1,568,070.00","28,420,077.00", 
CYM,Cyprium Metals Limited,Annual Balance Sheet - Total Liabilities,"12,042,856.00","2,203,372.00","2,349,919.00","2,583,985.00","4,373,245.00","8,019,274.00","58,226,085.00","89,720,416.00","105,730,628.00","3,454,077.00","3,318,568.00","1,588,334.00","355,459.00","827,355.00","585,681.00","443,568.00","234,689.00","265,421.00","198,245.00","628,581.00","1,374,866.00","86,590,000.00", 
CYO,Clarity Oss Limited,Annual Balance Sheet - Total Liabilities,"61,055,231.00","107,796,423.00","111,415,000.00","37,362,000.00","28,848,000.00","25,135,000.00","23,935,000.00","33,149,000.00","18,166,000.00","32,835,000.00","32,487,000.00","39,441,000.00","36,237,000.00","49,095,000.00","15,551,000.00","11,911,177.00","11,103,470.00", , , , , , 
CYP,Cynata Therapeutics Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"147,163.00","116,879.00","458,257.00","316,811.00","245,925.00","163,086.00","149,700.00","71,296.00","375,393.00","447,377.00","389,597.00","746,146.00","1,278,278.00","689,736.00","1,601,750.00","2,587,944.00"
CYQ,Cycliq Group Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , ,"715,297.00","3,279,542.00","6,599,594.00","6,646,725.00","14,978,137.00","3,549,515.00","5,572,774.00","284,744.00","164,476.00","195,413.00","616,849.00","1,383,799.00","2,136,143.00","2,222,425.00","2,174,548.00","1,193,489.00"
CYT,Cytopia Limited,Annual Balance Sheet - Total Liabilities,"86,005.00","442,668.00","569,293.00","727,285.00","722,807.00","717,066.00","6,301,889.00","4,018,735.00","3,241,000.00","1,337,644.00", , , , , , , , , , , , , 
CZI,Cassini Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , ,"6,169.00","227,851.00","80,078.00","719,218.00","318,589.00","328,314.00","1,121,975.00","2,198,140.00","5,164,536.00","11,648,411.00", , 
CZL,Consolidated Zinc Limited,Annual Balance Sheet - Total Liabilities, , , , , , ,"109,902.00","40,583.00","21,738.00","27,074.00","119,303.00","115,846.00","67,865.00","100,615.00","570,336.00","249,057.00","2,159,030.00","2,369,789.00","3,450,057.00","6,241,310.00","4,031,572.00","4,123,909.00", 
CZN,Corazon Mining Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"231,777.00","146,267.00","87,070.00","66,000.00","66,834.00","212,855.00","208,552.00","150,463.00","651,531.00","288,824.00","107,624.00","188,140.00","631,437.00","540,846.00","656,702.00","559,679.00","133,133.00", 
CZR,CZR Resources Ltd,Annual Balance Sheet - Total Liabilities, , , , , , ,--,"36,059.00","76,126.00","212,421.00","329,632.00","233,419.00","2,644,439.00","2,883,893.00","2,353,836.00","89,578.00","286,443.00","249,874.00","1,385,752.00","2,930,507.00","701,656.00","346,199.00", 
CZZ,Capilano Honey Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , ,"27,752,365.00","21,099,886.00","34,796,292.00","43,971,098.00","34,016,918.00","35,937,727.00", , , , 
D13,Delaware Thirteen Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , ,"146,034.00","252,127.00","461,798.00","367,506.00","535,867.00","943,190.00","7,304,303.00", , , , 
D2O,Duxton Water Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , ,--,"3,420,000.00","43,880,000.00","104,359,000.00","114,599,000.00","109,761,000.00", 
DAF,Discovery Alaska Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , ,"108,600.00","67,020.00","106,078.00","399,973.00","366,359.00","233,313.00","266,189.00","367,517.00","159,287.00","95,117.00","53,889.00", 
DAL,Dalaroo Metals Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , , ,"30,635.00", 
DBBF,BetaShares Ethical Diversified Balanced ETF,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , ,"16,896.00","216,445.00", 
DBF,Duxton Farms Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , ,"13,425,550.00","18,167,000.00","32,829,000.00","35,801,000.00","38,646,000.00", 
DBI,Dalrymple Bay Infrastructure Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , ,"2,513,800,000.00","2,470,367,000.00", 
DBO,Diablo Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , , ,"79,199.00","64,384.00"
DBS,Dark Blue Sea Limited,Annual Balance Sheet - Total Liabilities,"54,423.00","181,150.00","33,217.00","1,091,273.00","1,859,220.00","3,024,872.00","5,135,180.00","3,113,000.00","3,623,000.00","2,393,187.00", , , , , , , , , , , , , 
DC2,DC Two Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , ,"2,916,796.00","4,255,659.00","5,944,838.00"
DCC,DigitalX Limited,Annual Balance Sheet - Total Liabilities,"306,585.00","261,723.00","264,730.00","281,589.00","65,934.00","214,139.00","2,114,421.00","48,223.00","169,167.00","35,829.00","78,898.00","197,815.00","370,785.00","211,196.00","1,007,452.00","894,410.00","1,188,499.00","1,166,904.00","1,158,357.00","1,736,920.00","997,702.00","12,042,631.00","7,988,888.00"
DCG,Decmil Group Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"1,087,018.00","5,490,000.00","10,888,000.00","33,217,000.00","65,454,000.00","74,456,000.00","94,248,000.00","218,745,000.00","168,015,000.00","202,937,000.00","124,524,000.00","78,905,000.00","66,489,000.00","97,343,000.00","203,069,000.00","142,907,000.00","113,010,000.00","186,033,000.00"
DCI,DC International Limited,Annual Balance Sheet - Total Liabilities,"16,106,000.00",0.00, , , , , , , , , , , , , , , , , , , , , 
DCL,DomaCom Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , ,"795,991.00","757,251.00","2,519,414.00","3,958,242.00","3,704,302.00","4,147,878.00","4,828,384.00"
DCN,Dacian Gold Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , ,"1,313,684.00","1,815,601.00","1,673,662.00","3,370,497.00","5,393,464.00","26,098,729.00","232,204,548.00","186,753,000.00","122,077,000.00","83,966,000.00", 
DCX,DiscovEx Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , ,"187,568.00","417,950.00","293,330.00","404,397.00","292,316.00","373,859.00","329,166.00","388,988.00","172,903.00","274,317.00","249,601.00","174,165.00","179,701.00","359,060.00", 
DDB,Dynamic Group Holdings Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , ,"5,570,731.00", ,"12,856,311.00","43,419,499.00"
DDD,3D Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"83,533.00","431,470.00","316,141.00","99,555.00","101,253.00","30,801.00","134,460.00","61,500.00","183,033.00","415,706.00","69,216.00","221,507.00","507,312.00","471,107.00","388,283.00", 
DDF,Deutsche Diversified Trust,Annual Balance Sheet - Total Liabilities,"164,988,579.00","274,526,000.00","345,085,000.00","460,075,000.00","512,825,000.00", , , , , , , , , , , , , , , , , , 
DDH,DDH1 Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , ,"46,100,000.00","47,635,147.00","131,989,000.00"
DDR,Dicker Data Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"68,533,000.00","104,336,150.00","108,930,000.00","115,001,000.00","301,766,000.00","286,438,000.00","291,743,000.00","309,413,000.00","349,037,000.00","412,474,000.00","420,332,000.00","675,826,000.00", 
