ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ECP,ECP Emerging Growth Limited,Annual Balance Sheet - NCA PP&E,"6,963,000.00","6,283,000.00","4,787,000.00", , , , , , , , , , , , ,--,--,--,--,--,--,--,--
ECP1,ecorp Limited,Annual Balance Sheet - NCA PP&E,"6,963,000.00","6,283,000.00","4,787,000.00", , , , , , , , , , , , , , , , , , , , 
ECS,ECS Botanics Holdings Ltd ,Annual Balance Sheet - NCA PP&E,"228,016.00","150,853.00","105,571.00","599,967.00",0.00,"89,817.00","74,255.00","112,764.00","377,208.00","235,813.00","1,509,118.00","931,000.00","1,110,000.00","1,901,000.00","2,481,000.00",--,--,--,--,--,"1,473,833.00","7,036,265.00", 
ECT,Environmental Clean Technologies Limited,Annual Balance Sheet - NCA PP&E,"264,000.00","463,000.00","681,000.00","578,000.00","635,000.00",--,"15,000.00","644,492.00","437,316.00","316,465.00","234,315.00","270,001.00","177,425.00","120,328.00","52,280.00","3,702,887.00","1,384,206.00","455,637.00","238,790.00","238,520.00","1,075,666.00","3,188,305.00","5,140,049.00"
ECV,Ecosave Holdings Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , ,"690,000.00","669,000.00","940,000.00","2,345,000.00", , , , , , , 
ECX,Eclipx Group Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , ,"7,700,000.00","709,977,000.00","798,033,000.00","1,066,152,000.00","1,065,959,000.00","967,787,000.00","894,758,000.00","871,255,000.00", 
EDC,Eildon Capital Group,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , ,--,--,--,--,--,--,--
EDE,Eden Innovations Ltd,Annual Balance Sheet - NCA PP&E, , , , , ,"158,516.00","290,463.00","867,659.00","1,528,716.00","236,596.00","178,786.00","90,967.00","265,907.00","210,955.00","170,386.00","184,875.00","690,659.00","10,463,280.00","10,690,384.00","12,463,621.00","11,999,422.00","10,607,478.00", 
EDI,Evans Deakin Industries Limited ,Annual Balance Sheet - NCA PP&E,"137,087,000.00", , , , , , , , , , , , , , , , , , , , , , 
EDN,Elkedra Diamonds NL,Annual Balance Sheet - NCA PP&E, ,925.00,"181,681.00","339,766.00","9,327,961.00","11,052,363.00","20,131,335.00","18,730,742.00", , , , , , , , , , , , , , , 
EDT,EDT Retail Trust,Annual Balance Sheet - NCA PP&E, , , , ,--,--,--,--,--,--,--, , , , , , , , , , , , 
EDU,EDU Holdings Limited,Annual Balance Sheet - NCA PP&E,"1,323,744.00", , ,--,"600,503.00","497,749.00","448,055.00","330,732.00","226,944.00","135,993.00","1,266,021.00","843,271.00","374,731.00","245,397.00",--,0.00,"133,402.00","575,591.00","2,218,031.00","3,016,206.00","17,835,128.00","15,144,609.00", 
EDV,Endeavour Group Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , ,"4,988,000,000.00","5,004,000,000.00","5,061,000,000.00"
EEG,Empire Energy Group Limited,Annual Balance Sheet - NCA PP&E,"262,081.00","158,536.00","61,373.00","5,332.00","5,521.00","4,639.00","6,906.00","4,154,627.00","2,504,435.00","2,762,977.00","101,500,986.00","98,762,182.00","89,916,749.00","109,116,405.00","100,645,430.00","80,491,799.00","116,681,930.00","89,882,126.00","73,998,890.00","38,216,501.00","48,157,498.00","36,206,388.00", 
EEI,Earth Essence International Limited,Annual Balance Sheet - NCA PP&E,"8,294,149.00","12,752,544.00","7,143,659.00", , , , , , , , , , , , , , , , , , , , 
EEL,ENRG Elements Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , ,0.00,"65,023.00","136,891.00","107,976.00","7,097.00",464.00,434.00,"30,824.00","21,071.00","15,291.00",46.00, 
EER,East Energy Resources Limited,Annual Balance Sheet - NCA PP&E, , , , , , , ,0.00,"153,384.00","139,380.00","161,883.00","241,352.00","180,417.00","114,887.00","56,943.00","29,788.00","12,284.00","7,819.00",0.00,0.00,0.00,0.00, 
EEU,BetaShares Euro ETF,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , ,--, , ,--, ,--,--,--,--,--, 
EFC,eFinancial Capital Limited,Annual Balance Sheet - NCA PP&E,--,--, , , , , , , , , , , , , , , , , , , , , 
EFE,Eastern Resources Limited,Annual Balance Sheet - NCA PP&E, , , , , , , ,"100,373.00","358,768.00","25,975.00","30,086.00","37,897.00","31,497.00","26,950.00","12,478.00","7,122.00","7,741.00","5,164.00","6,502.00","3,764.00","1,335.00",536.00, 
EFF,Evans & Partners Australian Flagship Fund,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , ,--,--, , 
EFG,Everest Financial Group Limited,Annual Balance Sheet - NCA PP&E, , , , , , ,"1,462,000.00","1,496,000.00","1,257,000.00","847,000.00",0.00, , , , , , , , , , , , 
EFT,Eftel Limited,Annual Balance Sheet - NCA PP&E,"9,653,424.00","12,872,171.00","9,791,411.00","4,742,666.00","3,883,246.00","3,349,894.00","2,321,000.00","1,826,000.00","7,247,000.00","7,152,000.00","6,019,000.00","719,000.00","1,422,000.00", , , , , , , , , , 
EGA,Egan Street Resources Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , ,"64,135.00","49,776.00","118,010.00","4,599,392.00", , , 
EGD,Evans & Partners Global Disruption Fund,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , ,--,--,--,--, , 
EGF,Evans & Partners Global Flagship Fund,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , ,--,--,--,--,--,--,--,--, , 
EGF1,Ellerston Gems Fund,Annual Balance Sheet - NCA PP&E, , , , , , , , ,--, , , , , , , , , , , , , , 
EGG,Enero Group Limited,Annual Balance Sheet - NCA PP&E, , , , ,"2,772,315.00","6,145,000.00","11,445,000.00","13,801,000.00","22,437,000.00","20,691,000.00","18,002,000.00","12,199,000.00","6,037,000.00","7,631,000.00","7,240,000.00","7,034,000.00","4,942,000.00","6,899,000.00","6,323,000.00","5,877,000.00","16,710,000.00","11,775,000.00","9,150,000.00"
EGH,Eureka Group Holdings Limited,Annual Balance Sheet - NCA PP&E, , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EGI,Ellerston Global Investments Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , ,--,--,--,--,--,--, , , 
EGL,The Environmental Group Limited,Annual Balance Sheet - NCA PP&E,"222,832.00","177,446.00","218,757.00","316,356.00","294,618.00","291,533.00","300,771.00","916,946.00","2,242,690.00","2,657,920.00","2,834,348.00","3,960,377.00","2,107,868.00","490,859.00","771,892.00","724,664.00","699,302.00","545,832.00","1,167,953.00","1,201,351.00","3,310,471.00","3,054,551.00","4,008,592.00"
EGN,Engenco Limited,Annual Balance Sheet - NCA PP&E, , , , , , ,"6,314,024.00","35,074,000.00","34,672,000.00","46,324,000.00","82,459,000.00","94,471,000.00","92,073,000.00","61,404,000.00","57,407,000.00","25,890,000.00","18,489,000.00","17,376,000.00","16,839,000.00","11,732,000.00","39,083,000.00","42,850,000.00","41,613,000.00"
EGO,Empire Oil & Gas NL,Annual Balance Sheet - NCA PP&E,"29,007.00","159,519.00","173,904.00","37,228.00","32,626.00","819,409.00","1,757,192.00","1,054,417.00","390,907.00","250,660.00","137,616.00","51,905.00","1,052,484.00","44,468,466.00","45,854,161.00","51,813,654.00","38,210,455.00","13,562,026.00",--,--, , , 
EGR,EcoGraf Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , ,0.00,0.00,0.00,0.00,"23,235.00","23,117.00","295,000.00","234,000.00","189,000.00","148,000.00","55,000.00", 
EGX,EvoGenix Limited,Annual Balance Sheet - NCA PP&E, , , , , ,"51,255.00","146,595.00", , , , , , , , , , , , , , , , 
EGY,Energy Technologies Limited,Annual Balance Sheet - NCA PP&E,0.00,"1,650.00","221,042.00","898,735.00","961,957.00","1,001,195.00","1,273,327.00","1,307,726.00","1,295,520.00","1,425,577.00","1,272,864.00","1,107,620.00","21,458.00","1,381,969.00","2,190,988.00","2,024,265.00","2,049,000.00","3,017,855.00","3,034,943.00","11,768,283.00","16,748,105.00","15,268,507.00", 
EHE,Estia Health Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , ,"271,100,000.00","416,783,299.00","711,416,000.00","723,549,000.00","757,110,000.00","822,696,000.00","909,662,000.00","904,686,000.00","896,710,000.00"
EHH,Eagle Health Holdings Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , ,"12,148.00","12,541,717.00","17,656,307.00","15,879,000.00", , , 
EHL,Emeco Holdings Limited,Annual Balance Sheet - NCA PP&E, , , , , ,"507,800,000.00", ,"544,303,000.00","621,990,000.00","667,969,000.00","610,346,000.00","658,533,000.00","825,220,000.00","820,210,000.00","573,528,000.00","482,351,000.00","280,182,000.00","349,737,000.00","407,951,000.00","579,668,000.00","673,300,000.00","702,083,000.00","758,988,000.00"
EIG,European Investors Global Property Trust,Annual Balance Sheet - NCA PP&E, , , , , , ,--,--, , , , , , , , , , , , , , , 
EIGA,Einvest Income Generator Fund (Managed Fund),Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , ,--,--,--, 
EIM,El Corporation Limited,Annual Balance Sheet - NCA PP&E,"9,319,000.00","11,684,000.00","11,785,000.00","11,178,000.00","10,716,000.00","4,629,000.00","28,000.00","19,000.00","7,000.00","148,000.00","12,665.00","9,009.00","5,352.00","1,696.00", , , , , , , , , 
EINC,Betashares Legg Mason Equity Income Fund (Managed Fund),Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , ,--,--,--,--, 
EIQ,Echo IQ Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,--,"7,002.00",240.00,153.00,"74,810.00","33,154.00", 
EKA,Eureka Energy Limited,Annual Balance Sheet - NCA PP&E, , , , , , ,"4,009,238.00",0.00,0.00,0.00,0.00,"12,984,449.00", , , , , , , , , , , 
EL8,Elevate Uranium Ltd,Annual Balance Sheet - NCA PP&E,"22,444.00","11,458.00","1,445.00","1,232,171.00","3,590.00","9,441.00","56,545.00","118,688.00","109,343.00","129,388.00","274,067.00","221,166.00","117,290.00","60,954.00","32,859.00","29,371.00","22,548.00","17,325.00","13,360.00","20,886.00","3,230,380.00","3,264,541.00", 
ELC,Electrotech Investments Limited,Annual Balance Sheet - NCA PP&E,"30,645,000.00","51,501,531.00","46,332,046.00", , , , , , , , , , , , , , , , , , , , 
ELD,Elders Limited,Annual Balance Sheet - NCA PP&E,"183,557,000.00","212,184,000.00","143,077,000.00","168,480,000.00","228,582,000.00","327,025,000.00","198,345,000.00","220,448,000.00","346,086,000.00","114,381,000.00","129,651,000.00","91,337,000.00","95,684,000.00","35,096,000.00","25,750,000.00","28,658,000.00","30,562,000.00","29,885,000.00","27,318,000.00","27,405,000.00","133,070,000.00","141,757,000.00", 
ELE,Elmore Ltd,Annual Balance Sheet - NCA PP&E,"135,399.00","408,918.00","20,000.00","98,770.00","258,707.00","173,680.00","106,676.00",--,"3,801.00","2,203.00","410,261.00","257,275.00","995,525.00","1,138,868.00","13,394,765.00","9,797,436.00","7,277,732.00","11,749,363.00","2,972,282.00","1,527,504.00","2,002,355.00","3,221,767.00", 
ELI,Emerging Leaders Investment Limited,Annual Balance Sheet - NCA PP&E, , , , , ,--,--,--,--,--,--,--,--,--, , , , , , , , , 
ELK,ELK Petroleum Limited,Annual Balance Sheet - NCA PP&E, , , , , ,"1,406,157.00","8,710,886.00","8,753,056.00","7,488,410.00","10,594,450.00","9,898,076.00","4,475,642.00","7,773,235.00","14,187,094.00","19,771,696.00","28,939,874.00","56,136,273.00","121,123,753.00","325,267,503.00", , , , 
ELL,Ellendale Resources NL,Annual Balance Sheet - NCA PP&E,0.00,0.00,0.00,0.00,0.00,0.00,874.00,691.00, , , , , , , , , , , , , , , 
ELO,ELMO Software Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , ,"400,000.00","506,000.00","5,789,000.00","12,422,000.00","19,580,000.00","27,196,000.00","29,443,000.00"
ELR,Elsmore Resources Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , ,"1,432,000.00","870,786.00","782,404.00", , , , , , , 
ELS,Elsight Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , ,"81,650.00","462,880.00","647,844.00","331,351.00","739,425.00", 
ELS1,Equity Long/Short Strategies Fund (The),Annual Balance Sheet - NCA PP&E, , , ,--, , , , , , , , , , , , , , , , , , , 
ELT,Elementos Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , ,0.00,"40,165.00","35,244.00","86,434.00","50,861.00","36,060.00","4,186.00","1,225.00","1,722.00","31,426.00","21,910.00","14,487.00","12,201.00", 
EM1,Emerge Gaming Limited,Annual Balance Sheet - NCA PP&E,"137,507.00","10,387.00","19,225.00","11,859.00","13,476.00","41,942.00","35,684.00","154,908.00","199,747.00","168,340.00","133,846.00","284,429.00","1,450,141.00","3,512,334.00","1,030,053.00","47,481.00","29,078.00","19,371.00",0.00,"5,109.00","2,936.00","44,805.00","10,342.00"
EM2,Eagle Mountain Mining Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , ,"270,567.00","463,576.00","435,324.00","1,474,127.00","1,509,153.00", 
EMB,Embelton Limited,Annual Balance Sheet - NCA PP&E,"4,002,035.00","4,020,851.00","3,795,628.00","3,685,878.00","3,715,089.00","3,802,000.00","3,774,393.00","3,777,428.00","3,877,043.00","3,856,543.00","3,648,789.00","3,539,833.00","3,705,563.00","3,497,653.00","3,630,754.00","3,549,559.00","6,321,940.00","6,416,453.00","9,172,462.00","9,064,712.00","9,711,621.00","9,645,120.00","9,755,000.00"
EMD,Emyria Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , ,"749,953.00","921,695.00","1,280,135.00","1,076,426.00"
EME,Energy Metals Limited,Annual Balance Sheet - NCA PP&E, , , , , , ,"127,323.00","238,682.00","406,173.00","365,297.00","409,973.00","551,241.00","564,654.00","473,167.00","405,783.00","319,542.00","263,993.00","190,682.00","189,735.00","338,565.00","260,849.00","246,904.00", 
EMH,European Metals Holdings Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , ,0.00,"136,554.00","1,953.00",488.00,0.00,"349,024.00","372,997.00","385,158.00",869.00,"136,122.00", 
EMH1,Emu Hill Gold Mines N.L. ,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , ,0.00,"136,554.00", , , , , , , , , 
EMKT,VanEck MSCI Multifactor Emerging Markets Equity ETF,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , ,--, ,--, 
EML,EML Payments Limited,Annual Balance Sheet - NCA PP&E, , , , , ,0.00,"7,145.00","11,437.00","12,767.00","9,143.00","5,288.00","7,684.00","773,898.00","609,014.00","963,984.00","793,261.00","2,208,894.00","2,843,000.00","3,481,000.00","5,355,000.00","14,629,000.00","11,245,000.00","12,719,000.00"
EML1,Email Limited ,Annual Balance Sheet - NCA PP&E,"303,600,000.00", , , , , , , , , , , , , , , , , , , , , , 
EMM,Electrometals Technologies Limited,Annual Balance Sheet - NCA PP&E,"207,013.00","5,074,558.00","321,496.00","361,719.00","270,843.00","237,759.00","466,296.00","694,137.00","1,082,736.00","1,091,438.00","912,436.00","782,317.00","751,822.00","615,631.00", , , , , , , , , 
EMMG,BetaShares Legg Mason Emerging Markets Fund (managed fund),Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , ,--,--,--, 
EMN,Euro Manganese Inc,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , ,"336,642.00","414,094.00","382,553.00","2,982,307.00", 
EMO,EnterMo Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , ,"144,653.00", , , , , , , , , , , , 
EMP,Emperor Energy Limited,Annual Balance Sheet - NCA PP&E,"110,240.00","92,097.00","88,831.00","74,278.00","60,314.00",--,0.00,0.00,"1,577.00",788.00,0.00,"4,694.00","21,429.00","55,205.00","34,548.00","20,587.00","1,733.00",0.00,0.00,0.00,0.00,0.00, 
EMP1,Emperor Mines Limited,Annual Balance Sheet - NCA PP&E,"47,233,000.00","46,392,000.00","45,711,000.00","55,069,000.00","65,128,000.00","49,066,000.00","278,570,000.00","4,070,000.00", , , , , , , , , , , , , , , 
EMR,Emerald Resources NL,Annual Balance Sheet - NCA PP&E,"4,801,902.00","4,589,175.00", , , , ,0.00,0.00,0.00,"165,700.00","207,881.00","210,248.00","761,247.00","712,186.00","522,504.00","9,608.00","11,690.00","121,149.00","170,811.00","36,530,732.00","71,764,000.00","218,475,000.00", 
EMS,Eastern Metals Limited,Annual Balance Sheet - NCA PP&E, ,"6,132.00","77,200.00","1,082,794.00","1,187,466.00","1,181,248.00","1,352,812.00","1,430,128.00","710,422.00","185,582.00","105,120.00","100,413.00","60,170.00", , , , , , , , ,0.00, 
EMT,eMetals Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , ,"8,608.00","41,443.00","25,990.00","10,781.00","1,175.00",--,--,0.00,0.00,0.00,0.00, 
EMU,Emu NL,Annual Balance Sheet - NCA PP&E, , , , , , , ,--,"71,951.00","69,196.00","53,060.00","33,876.00","15,450.00","6,787.00","5,123.00","3,511.00","1,900.00","51,073.00","45,110.00","31,392.00","27,820.00","46,493.00", 
EMV,EMvision Medical Devices Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , ,0.00,0.00,0.00,"318,652.00","958,073.00"
ENA,Ensurance Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , ,"70,328.00",--,--,--,"100,119.00","129,899.00","96,027.00","180,788.00","134,697.00","121,707.00","11,506.00","58,955.00"
ENB,Eneabba Gas Limited,Annual Balance Sheet - NCA PP&E, , , , , ,"19,925.00","1,026,438.00","1,645,771.00","1,631,724.00","1,721,761.00","1,691,258.00","1,672,273.00","1,735,327.00","1,716,256.00","1,697,430.00","1,679,883.00","873,959.00",--,--,--,--, , 
ENC,Enice Holding Company Limited,Annual Balance Sheet - NCA PP&E,"625,257,000.00","639,575,000.00","658,892,000.00", , , , , , , , , , , ,"11,600,000.00","19,814,721.00","18,559,638.00","11,252,507.00", , , , , 
ENE1,Energy Developments Limited,Annual Balance Sheet - NCA PP&E,"378,271,000.00","477,343,000.00","463,687,000.00","423,830,000.00","434,705,000.00","431,986,000.00","513,540,000.00","617,390,000.00","685,307,000.00","681,527,000.00","646,399,000.00","568,622,000.00","643,696,000.00","697,996,000.00","790,401,000.00","802,916,000.00", , , , , , , 
ENG,Engin Limited,Annual Balance Sheet - NCA PP&E,"5,023,000.00","7,119,000.00","5,254,000.00","3,335,000.00","2,579,000.00","-1,181,351.00","4,887,733.00","10,129,141.00","9,092,894.00","1,070,097.00","814,244.00", , , , , , , , , , , , 
ENK,ENK PLC,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , ,"47,605,000.00","1,343,010.00", , , , , , , , , , 
ENN,Elanor Investor Group,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--
ENR,Encounter Resources Limited,Annual Balance Sheet - NCA PP&E, , , , , , ,"92,133.00","92,318.00","298,163.00","220,907.00","152,274.00","337,195.00","381,585.00","279,940.00","304,989.00","204,652.00","133,693.00","82,855.00","55,515.00","37,009.00","85,195.00","238,731.00", 
ENT,Enterprise Metals Limited,Annual Balance Sheet - NCA PP&E, , , , , , , ,"4,266.00","7,563.00","8,508.00","91,037.00","94,371.00","265,644.00","221,560.00","114,472.00","17,937.00","4,430.00","1,000.00","1,000.00","1,000.00","1,000.00","57,054.00", 
ENV,eNova Mining Limited,Annual Balance Sheet - NCA PP&E,"1,618,767,000.00","1,649,131,000.00","1,681,499,000.00","1,717,605,000.00","1,765,580,000.00","1,798,471,000.00","1,836,528,000.00","1,888,761,000.00","1,943,000,000.00","1,995,600,000.00","2,043,800,000.00","2,211,000,000.00","2,341,700,000.00","2,497,000,000.00","2,689,400,000.00","5,927.00","2,437.00","3,567.00","4,776.00","18,266.00","14,030.00","9,794.00", 
ENV1,Envestra Limited,Annual Balance Sheet - NCA PP&E,"1,618,767,000.00","1,649,131,000.00","1,681,499,000.00","1,717,605,000.00","1,765,580,000.00","1,798,471,000.00","1,836,528,000.00","1,888,761,000.00","1,943,000,000.00","1,995,600,000.00","2,043,800,000.00","2,211,000,000.00","2,341,700,000.00","2,497,000,000.00","2,689,400,000.00", , , , , , , , 
ENX,Enegex Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
EOC,Endocoal Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , ,"5,240.00","155,046.00","195,684.00","259,538.00", , , , , , , , , , 
EOF,Ecofibre Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , ,"4,490,000.00","6,655,000.00","35,681,000.00","47,991,000.00","47,829,000.00"
EOL,Energy One Limited,Annual Balance Sheet - NCA PP&E, , , , , , , ,"416,629.00","860,101.00","70,808.00","85,751.00","98,910.00","217,621.00","146,960.00","96,345.00","64,209.00","502,430.00","429,442.00","523,989.00","642,503.00","1,709,000.00","2,979,000.00","23,151,000.00"
EON,Espreon Limited,Annual Balance Sheet - NCA PP&E,"1,374,782.00","1,107,589.00","1,310,160.00","1,631,000.00","1,913,000.00","2,003,000.00","2,386,000.00","2,508,000.00","2,242,000.00","1,146,000.00", , , , , , , , , , , , , 
EOR,EOR Group Limited,Annual Balance Sheet - NCA PP&E, , , , ,"155,000.00","440,086.00","487,232.00","637,899.00",0.00,"70,940.00","3,528.00","2,727.00",988.00,1.00,1.00,1.00,1.00,1.00,0.00,--, , , 
EOS,Electro Optic Systems Holdings Limited,Annual Balance Sheet - NCA PP&E,0.00,"1,645,251.00","7,281,562.00","6,860,729.00","6,557,120.00","6,717,694.00","5,556,607.00","674,370.00","417,641.00","1,403,565.00","2,361,836.00","2,431,083.00","538,106.00","461,305.00","233,833.00","155,858.00","459,791.00","1,405,347.00","3,960,849.00","22,022,637.00","49,268,159.00","84,679,761.00", 
EP1,E&P Financial Group Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , ,--,--,--,--,--,--
EPA,Ephraim Resources Limited,Annual Balance Sheet - NCA PP&E,"31,280.00","9,690.00","255,458.00","301,775.00","1,444,079.00","4,945,624.00", ,0.00,0.00,0.00,--,0.00,--,--,"2,104,322.00","2,501,333.00","3,088,895.00","454,024.00","2,858.00", , , , 
EPD,Empired Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , , ,"701,610.00","908,414.00","974,704.00","1,576,729.00","4,088,348.00","7,999,000.00","12,785,700.00","22,296,610.00","21,139,187.00","20,965,878.00","16,949,293.00","6,236,263.00","23,049,029.00","18,944,502.00", 
EPF,Esplanade Property Fund,Annual Balance Sheet - NCA PP&E,--,--,--,--,--,--,--,--,--, , , , , , , , , , , , , , 
EPI,Equity & Property Investment Corporation Limited,Annual Balance Sheet - NCA PP&E,"77,051,000.00","68,201,000.00", , , , , , , , , , , , , , , , , , , , , 
EPL,Eyecare Partners Limited,Annual Balance Sheet - NCA PP&E,"22,128,000.00", , , , , ,--,"20,909.00","1,692,000.00","3,792,000.00","3,638,000.00","2,826,000.00", , , , , , , , , , , 
EPM,Eclipse Metals Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , ,"52,424.00","16,240.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
EPN,Epsilon Healthcare Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , ,"4,379.00","638,832.00","18,112,075.00","19,019,902.00","20,073,147.00","17,636,737.00", 
EPW,ERM Power Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , ,"201,571.00","206,456,000.00","445,780,000.00","463,701,000.00","451,999,000.00","396,856,000.00","391,266,000.00","391,386,000.00","390,682,000.00","378,878,000.00", , , 
EPX,EP&T Global Limited,Annual Balance Sheet - NCA PP&E, , , , , , ,"116,766,000.00","51,834,000.00","49,100,000.00","46,373,000.00","43,587,000.00","40,908,000.00","38,538,000.00","36,285,000.00","33,640,000.00","30,939,000.00", , , , ,"1,079,000.00","2,237,316.00","3,974,163.00"
EPX1,Ethane Pipeline Income Fund,Annual Balance Sheet - NCA PP&E, , , , , , ,"116,766,000.00","51,834,000.00","49,100,000.00","46,373,000.00","43,587,000.00","40,908,000.00","38,538,000.00","36,285,000.00","33,640,000.00","30,939,000.00", , , , , , , 
EPY,Earlypay Ltd,Annual Balance Sheet - NCA PP&E,"1,921,505.00","4,613,764.00","963,528.00","354,752.00","1,481,725.00","3,496,730.00","4,479,523.00","2,817,727.00","2,520,649.00","271,081.00","150,841.00","111,209.00","242,973.00","216,000.00","174,000.00","218,000.00","161,000.00","367,000.00","443,000.00","399,000.00","1,518,000.00","1,257,000.00","802,000.00"
EPY1,E-pay Asia Limited,Annual Balance Sheet - NCA PP&E,"1,921,505.00","4,613,764.00","963,528.00","354,752.00","1,481,725.00","3,496,730.00","4,479,523.00","2,817,727.00","2,520,649.00","1,147,988.00","1,039,395.00","1,140,718.00","1,025,938.00","1,212,135.00", , , , , , , , , 
EQE,Equus Mining Limited,Annual Balance Sheet - NCA PP&E,"1,307,225.00","2,722,365.00","2,142,792.00","1,866,518.00","1,340,907.00","893,684.00","152,499.00","4,305,012.00","4,610,838.00","4,760,389.00","3,049,561.00","1,567,605.00","685,183.00","247,058.00","1,775.00",937.00,0.00,0.00,0.00,0.00,0.00,0.00, 
EQI,Equigold NL,Annual Balance Sheet - NCA PP&E,"19,756,585.00","42,258,897.00","48,214,907.00","59,760,236.00","57,447,802.00","48,913,612.00","49,244,000.00","63,542,000.00", , , , , , , , , , , , , , , 
EQM,Equatorial Mining Limited,Annual Balance Sheet - NCA PP&E,"30,604,000.00","18,251,000.00","16,725,000.00","5,943,000.00","6,874,000.00","13,250,000.00", , , , , , , , , , , , , , , , , 
EQN,Equinox Resources Limited,Annual Balance Sheet - NCA PP&E,"278,265.00","190,911.00","768,789.00","508,000.00","495,094.00","8,071,315.00","297,600,213.00","768,204,240.00","1,540,545,612.00","1,229,538,410.00","2,507,341,336.00", , , , , , , , , , ,0.00, 
EQN1,Equinox Minerals Limited,Annual Balance Sheet - NCA PP&E,"278,265.00","190,911.00","768,789.00","508,000.00","495,094.00","8,071,315.00","297,600,213.00","768,204,240.00","1,540,545,612.00","1,229,538,410.00","2,507,341,336.00", , , , , , , , , , , , 
EQR,EQ Resources Limited,Annual Balance Sheet - NCA PP&E, , , , , , ,"2,357.00","139,516.00","153,697.00","127,443.00","111,001.00","92,313.00","6,360,327.00","5,726,725.00","4,892,385.00","3,933,178.00","3,049,071.00","2,839.00","3,861.00","331,674.00","2,254,941.00","2,807,615.00", 
EQS,Equity Story Group Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , , ,0.00,"248,288.00"
EQT,EQT Holdings Limited,Annual Balance Sheet - NCA PP&E,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EQX,Equatorial Resources Limited,Annual Balance Sheet - NCA PP&E,"14,572.00","14,901.00","19,086.00","19,460.00","17,967.00","14,648.00","20,277.00","7,963.00","1,628,709.00","44,854.00","2,715.00","2,814,871.00","6,103,832.00","4,932,050.00","2,790,900.00","1,210,272.00",0.00,0.00,0.00,0.00,0.00,--, 
