ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ELC,Electrotech Investments Limited,Annual Balance Sheet - Total Assets,"94,423,000.00","130,411,198.00","118,962,609.00", , , , , , , , , , , , , , , , , , , , 
ELD,Elders Limited,Annual Balance Sheet - Total Assets,"1,828,456,000.00","2,039,932,000.00","1,965,555,000.00","2,162,627,000.00","2,431,279,000.00","2,972,928,000.00","3,361,454,000.00","3,098,435,000.00","3,415,917,000.00","2,541,223,000.00","2,096,276,000.00","1,689,976,000.00","1,509,902,000.00","680,917,000.00","515,012,000.00","577,733,000.00","691,289,000.00","802,152,000.00","930,219,000.00","1,016,730,000.00","1,554,065,000.00","1,797,030,000.00", 
ELE,Elmore Ltd,Annual Balance Sheet - Total Assets,"4,213,450.00","3,800,723.00","2,079,548.00","1,218,225.00","1,272,360.00","1,065,823.00","242,300.00","42,409.00","1,461,835.00","2,005,649.00","19,183,800.00","13,979,018.00","14,404,831.00","15,035,829.00","15,470,793.00","10,266,436.00","9,022,867.00","13,356,788.00","14,705,924.00","1,958,600.00","3,006,307.00","5,884,724.00", 
ELI,Emerging Leaders Investment Limited,Annual Balance Sheet - Total Assets, , , , , ,"35,340,000.00","45,831,000.00","56,467,000.00","50,342,000.00","41,312,000.00","43,831,000.00","43,134,000.00","36,243,000.00","45,124,000.00", , , , , , , , , 
ELK,ELK Petroleum Limited,Annual Balance Sheet - Total Assets, , , , , ,"5,074,811.00","19,476,806.00","16,189,466.00","13,670,891.00","14,358,706.00","11,499,436.00","7,443,838.00","11,056,908.00","16,465,007.00","23,436,811.00","31,528,059.00","83,261,376.00","145,213,261.00","424,769,512.00", , , , 
ELL,Ellendale Resources NL,Annual Balance Sheet - Total Assets,"7,830,695.00","7,957,070.00","8,031,553.00","7,352,248.00","7,358,505.00","1,356,595.00","1,382,783.00","17,869,583.00", , , , , , , , , , , , , , , 
ELO,ELMO Software Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"35,405,000.00","37,620,000.00","99,329,000.00","109,528,000.00","246,318,000.00","316,545,000.00","285,280,000.00"
ELR,Elsmore Resources Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"5,988,000.00","1,867,657.00","1,804,749.00", , , , , , , 
ELS,Elsight Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"6,642,437.00","7,883,999.00","3,510,505.00","12,707,731.00","5,276,022.00", 
ELS1,Equity Long/Short Strategies Fund (The),Annual Balance Sheet - Total Assets, , , ,"5,978,000.00", , , , , , , , , , , , , , , , , , , 
ELT,Elementos Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"8,595,001.00","8,266,025.00","13,238,174.00","10,055,581.00","2,456,170.00","7,241,077.00","5,669,431.00","5,159,112.00","5,409,374.00","6,307,758.00","5,866,315.00","9,870,638.00","17,248,960.00", 
EM1,Emerge Gaming Limited,Annual Balance Sheet - Total Assets,"787,792.00","290,937.00","314,940.00","120,364.00","1,125,527.00","679,812.00","4,023,754.00","2,908,463.00","4,992,289.00","4,795,567.00","5,818,481.00","5,586,454.00","13,277,944.00","8,604,501.00","5,281,782.00","75,627.00","1,002,456.00","480,744.00","4,637,423.00","3,250,991.00","2,040,969.00","24,953,224.00", 
EM2,Eagle Mountain Mining Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"9,558,188.00","8,423,211.00","3,663,961.00","12,631,627.00","20,669,392.00", 
EMB,Embelton Limited,Annual Balance Sheet - Total Assets,"15,660,744.00","12,392,809.00","10,123,040.00","9,452,571.00","10,180,973.00","10,394,000.00","10,851,696.00","11,800,798.00","12,906,880.00","13,416,695.00","14,904,108.00","16,715,771.00","18,021,933.00","16,298,246.00","16,567,669.00","18,311,293.00","22,850,443.00","24,887,413.00","34,767,779.00","32,074,637.00","35,947,617.00","32,682,406.00","39,198,000.00"
EMD,Emyria Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"9,751,686.00","5,064,944.00","9,059,559.00","8,247,835.00"
EME,Energy Metals Limited,Annual Balance Sheet - Total Assets, , , , , , ,"7,446,248.00","8,159,346.00","15,957,993.00","16,528,042.00","46,376,785.00","47,298,687.00","48,801,358.00","56,682,471.00","55,826,950.00","55,001,846.00","54,339,255.00","53,529,372.00","52,950,550.00","52,637,948.00","51,792,741.00","50,961,959.00", 
EMH,European Metals Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"2,790,094.00","1,834,903.00","3,237,818.00","4,369,649.00","8,252,379.00","10,827,280.00","12,815,961.00","12,611,175.00","19,048,713.00","25,915,456.00", 
EMH1,Emu Hill Gold Mines N.L. ,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"2,790,094.00","1,834,903.00", , , , , , , , , 
EMKT,VanEck MSCI Multifactor Emerging Markets Equity ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"18,933,000.00", ,"59,458,000.00", 
EML,EML Payments Limited,Annual Balance Sheet - Total Assets, , , , , ,"5,351,931.00","5,289,680.00","6,281,934.00","5,436,713.00","3,304,648.00","4,237,577.00","14,866,414.00","16,855,429.00","14,963,051.00","18,472,805.00","64,764,704.00","149,900,298.00","187,504,000.00","239,540,000.00","476,707,000.00","1,906,266,000.00","2,288,778,000.00","2,682,443,000.00"
EML1,Email Limited ,Annual Balance Sheet - Total Assets,"1,376,200,000.00", , , , , , , , , , , , , , , , , , , , , , 
EMM,Electrometals Technologies Limited,Annual Balance Sheet - Total Assets,"5,871,263.00","5,443,645.00","6,279,346.00","6,332,248.00","6,202,110.00","3,379,376.00","5,817,494.00","10,302,935.00","7,687,233.00","7,520,721.00","3,270,458.00","4,253,195.00","3,892,401.00","2,725,150.00", , , , , , , , , 
EMMG,BetaShares Legg Mason Emerging Markets Fund (managed fund),Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"6,508,731.00","10,444,000.00","27,598,000.00", 
EMN,Euro Manganese Inc,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"17,300,195.00","7,732,860.00","6,092,005.00","47,216,920.00", 
EMO,EnterMo Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"5,022,828.00", , , , , , , , , , , , 
EMP,Emperor Energy Limited,Annual Balance Sheet - Total Assets,"566,541.00","415,558.00","455,406.00","730,523.00","676,231.00","74,610.00","403,502.00","2,054,555.00","1,644,622.00","1,653,493.00","1,638,216.00","6,928,626.00","12,821,582.00","9,374,433.00","5,238,613.00","6,239,197.00","4,652,820.00","4,052,454.00","3,916,672.00","3,908,124.00","3,868,700.00","5,213,374.00", 
EMP1,Emperor Mines Limited,Annual Balance Sheet - Total Assets,"65,414,000.00","60,639,000.00","66,214,000.00","89,730,000.00","94,328,000.00","70,603,000.00","396,099,000.00","163,490,000.00", , , , , , , , , , , , , , , 
EMR,Emerald Resources NL,Annual Balance Sheet - Total Assets,"11,195,527.00","14,076,715.00", , , , ,"4,865,832.00","5,369,822.00","9,911,406.00","7,797,992.00","3,818,783.00","29,494,842.00","41,365,361.00","14,030,401.00","13,465,965.00","18,109,428.00","19,186,107.00","47,098,799.00","35,584,209.00","54,414,684.00","210,612,000.00","250,110,000.00", 
EMS,Eastern Metals Limited,Annual Balance Sheet - Total Assets, ,"6,117,077.00","3,144,163.00","4,652,561.00","16,095,569.00","14,951,358.00","16,629,261.00","20,998,253.00","16,063,952.00","16,610,963.00","11,902,445.00","13,525,959.00","9,596,576.00", , , , , , , , ,"6,301,000.00", 
EMT,eMetals Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"2,826,882.00","2,554,880.00","2,908,941.00","397,094.00","629,611.00","1,970,862.00","1,677,232.00","1,127,286.00","490,144.00","3,851,006.00","3,854,380.00", 
EMU,Emu NL,Annual Balance Sheet - Total Assets, , , , , , , ,"17,645,030.00","8,602,844.00","7,519,215.00","6,149,102.00","5,719,240.00","3,078,310.00","4,396,582.00","3,325,912.00","2,739,871.00","2,226,293.00","2,910,300.00","1,017,930.00","372,747.00","1,725,807.00","1,831,848.00", 
EMV,EMvision Medical Devices Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"7,430,406,000.00","5,063,248.00","6,013,653.00","10,774,056.00","8,506,962.00"
ENA,Ensurance Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"3,071,131.00","2,923,319.00","2,611,103.00","2,541,865.00","6,647,578.00","6,158,414.00","8,799,558.00","9,111,781.00","10,966,438.00","17,394,883.00","23,026,839.00", 
ENB,Eneabba Gas Limited,Annual Balance Sheet - Total Assets, , , , , ,"10,101,398.00","8,037,357.00","8,026,718.00","7,215,654.00","8,477,765.00","7,110,409.00","4,597,460.00","5,736,338.00","5,631,223.00","3,491,550.00","4,098,465.00","3,566,303.00","1,219,588.00","517,299.00","251,302.00","161,288.00", , 
ENC,Enice Holding Company Limited,Annual Balance Sheet - Total Assets,"1,273,449,000.00","1,280,444,000.00","1,296,768,000.00", , , , , , , , , , , ,"113,100,000.00","136,267,231.00","152,970,806.00","192,077,416.00", , , , , 
ENE1,Energy Developments Limited,Annual Balance Sheet - Total Assets,"531,083,000.00","664,101,000.00","735,989,000.00","568,484,000.00","629,608,000.00","671,594,000.00","698,652,000.00","817,426,000.00","905,191,000.00","867,457,000.00","823,811,000.00","777,846,000.00","857,174,000.00","935,490,000.00","1,043,360,000.00","1,045,237,000.00", , , , , , , 
ENG,Engin Limited,Annual Balance Sheet - Total Assets,"17,069,000.00","15,247,000.00","10,814,000.00","11,486,000.00","12,848,000.00","-864,456.00","12,954,350.00","25,521,444.00","18,120,132.00","9,653,074.00","7,225,936.00", , , , , , , , , , , , 
ENK,ENK PLC,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"169,560,000.00","129,938,473.00", , , , , , , , , , 
ENN,Elanor Investor Group,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"91,700,000.00","135,650,000.00","199,015,000.00","264,338,000.00","428,569,000.00","468,824,000.00","527,230,000.00","541,996,000.00","714,150,000.00"
ENR,Encounter Resources Limited,Annual Balance Sheet - Total Assets, , , , , , ,"4,928,308.00","8,579,041.00","8,225,430.00","6,419,901.00","8,996,561.00","15,333,967.00","21,272,024.00","23,205,073.00","23,379,353.00","23,715,398.00","21,060,169.00","23,106,549.00","15,830,508.00","16,237,734.00","16,889,091.00","22,318,463.00", 
ENT,Enterprise Metals Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"5,768,153.00","5,580,410.00","11,145,534.00","17,318,114.00","19,697,038.00","30,060,358.00","21,398,243.00","17,203,231.00","9,544,576.00","8,192,137.00","7,734,424.00","7,477,346.00","7,172,552.00","7,483,834.00","7,880,456.00", 
ENV,eNova Mining Limited,Annual Balance Sheet - Total Assets,"2,287,762,000.00","2,316,698,000.00","2,334,736,000.00","2,375,727,000.00","2,499,526,000.00","2,520,879,000.00","2,502,170,000.00","2,539,323,000.00","2,592,800,000.00","2,651,700,000.00","2,706,000,000.00","2,896,400,000.00","3,058,600,000.00","3,236,900,000.00","3,389,000,000.00","4,418,759.00","4,571,699.00","4,593,199.00","5,306,204.00","4,358,048.00","4,482,063.00","4,596,221.00", 
ENV1,Envestra Limited,Annual Balance Sheet - Total Assets,"2,287,762,000.00","2,316,698,000.00","2,334,736,000.00","2,375,727,000.00","2,499,526,000.00","2,520,879,000.00","2,502,170,000.00","2,539,323,000.00","2,592,800,000.00","2,651,700,000.00","2,706,000,000.00","2,896,400,000.00","3,058,600,000.00","3,236,900,000.00","3,389,000,000.00", , , , , , , , 
ENX,Enegex Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"825,615.00","540,013.00","707,367.00","580,445.00","502,779.00","197,327.00","215,358.00","1,302,394.00", 
EOC,Endocoal Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"20,235,690.00","20,100,807.00","27,034,341.00","42,491,854.00", , , , , , , , , , 
EOF,Ecofibre Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"39,717,000.00","47,775,000.00","84,295,000.00","141,745,000.00","149,554,000.00"
EOL,Energy One Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"20,237,548.00","6,407,712.00","6,535,649.00","6,147,958.00","5,424,822.00","4,663,458.00","4,664,252.00","5,853,824.00","7,109,410.00","8,630,904.00","13,175,761.00","12,864,204.00","23,961,393.00","32,604,000.00","39,280,000.00","87,167,000.00"
EON,Espreon Limited,Annual Balance Sheet - Total Assets,"9,137,418.00","12,503,654.00","16,026,028.00","18,652,000.00","21,164,000.00","30,268,000.00","114,587,000.00","101,326,000.00","97,102,000.00","45,174,000.00", , , , , , , , , , , , , 
EOR,EOR Group Limited,Annual Balance Sheet - Total Assets, , , , ,"4,843,000.00","4,060,169.00","2,740,589.00","4,983,932.00","1,849,446.00","665,206.00","635,314.00","1,012,668.00","876,016.00","894,201.00","505,461.00","342,083.00","234,123.00","112,292.00","5,930.00","358,800.00", , , 
EOS,Electro Optic Systems Holdings Limited,Annual Balance Sheet - Total Assets,"3,202,025.00","3,701,474.00","16,971,498.00","26,205,686.00","20,512,336.00","56,762,552.00","41,555,935.00","33,088,312.00","29,938,256.00","24,127,337.00","38,666,276.00","28,672,741.00","13,543,985.00","13,232,785.00","15,437,200.00","24,264,948.00","17,078,542.00","47,605,614.00","128,869,142.00","306,425,319.00","437,380,697.00","458,091,972.00", 
EP1,E&P Financial Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"268,593,000.00","271,745,767.00","296,930,000.00","270,353,000.00","268,502,000.00","287,760,000.00"
EPA,Ephraim Resources Limited,Annual Balance Sheet - Total Assets,"630,181.00","98,697.00","10,639,447.00","3,619,358.00","9,812,536.00","8,130,148.00", ,"1,115,966.00","1,896,257.00","1,348,232.00","1,527,539.00","1,292,585.00","44,896.00","87,613.00","3,821,654.00","3,185,649.00","3,375,756.00","684,534.00","33,845.00", , , , 
EPD,Empired Ltd,Annual Balance Sheet - Total Assets, , , , , , , , ,"13,613,014.00","12,272,191.00","10,733,551.00","14,519,927.00","21,578,951.00","31,255,704.00","66,048,508.00","121,394,652.00","117,946,994.00","119,080,030.00","133,370,072.00","108,884,381.00","123,739,522.00","128,053,483.00", 
EPF,Esplanade Property Fund,Annual Balance Sheet - Total Assets,"108,679,000.00","110,217,000.00","136,640,000.00","112,719,000.00","104,812,000.00","3,946,000.00","19,873,000.00","25,961,000.00","40,942,000.00", , , , , , , , , , , , , , 
EPI,Equity & Property Investment Corporation Limited,Annual Balance Sheet - Total Assets,"83,167,000.00","88,184,000.00", , , , , , , , , , , , , , , , , , , , , 
EPL,Eyecare Partners Limited,Annual Balance Sheet - Total Assets,"33,450,000.00", , , , , ,"4,991.00","1,224,648.00","28,028,000.00","39,380,000.00","33,770,000.00","33,334,000.00", , , , , , , , , , , 
EPM,Eclipse Metals Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"13,476,626.00","16,320,986.00","5,154,667.00","4,519,878.00","2,797,501.00","2,899,961.00","3,506,423.00","3,115,904.00","2,794,464.00","3,456,599.00","11,065,219.00", 
EPN,Epsilon Healthcare Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"11,460,283.00","21,946,725.00","32,746,412.00","27,813,404.00","37,262,869.00","30,552,121.00", 
EPW,ERM Power Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"748,033.00","514,028,000.00","782,041,000.00","967,740,000.00","1,016,474,000.00","925,017,000.00","1,238,724,000.00","1,576,318,000.00","1,360,133,000.00","1,313,499,000.00", , , 
EPX,EP&T Global Limited,Annual Balance Sheet - Total Assets, , , , , , ,"138,924,000.00","147,803,000.00","136,597,000.00","128,447,000.00","122,420,000.00","118,843,000.00","95,510,000.00","91,046,000.00","84,209,000.00","79,743,000.00", , , , ,"16,259,000.00","14,267,554.00","14,635,320.00"
EPX1,Ethane Pipeline Income Fund,Annual Balance Sheet - Total Assets, , , , , , ,"138,924,000.00","147,803,000.00","136,597,000.00","128,447,000.00","122,420,000.00","118,843,000.00","95,510,000.00","91,046,000.00","84,209,000.00","79,743,000.00", , , , , , , 
EPY,Earlypay Ltd,Annual Balance Sheet - Total Assets,"8,205,917.00","8,460,094.00","1,824,440.00","1,306,974.00","11,347,895.00","24,203,797.00","40,802,660.00","32,882,003.00","31,357,871.00","7,026,630.00","7,118,123.00","7,423,410.00","15,046,466.00","17,288,000.00","32,149,000.00","66,387,000.00","156,521,000.00","161,464,000.00","260,606,000.00","251,148,000.00","335,983,000.00","376,430,000.00","492,830,000.00"
EPY1,E-pay Asia Limited,Annual Balance Sheet - Total Assets,"8,205,917.00","8,460,094.00","1,824,440.00","1,306,974.00","11,347,895.00","24,203,797.00","40,802,660.00","32,882,003.00","31,357,871.00","24,466,650.00","31,728,953.00","28,387,083.00","26,733,896.00","35,032,697.00", , , , , , , , , 
EQE,Equus Mining Limited,Annual Balance Sheet - Total Assets,"39,857,440.00","11,880,847.00","7,383,807.00","7,899,509.00","7,983,805.00","13,633,002.00","20,033,802.00","27,303,343.00","59,269,419.00","26,891,408.00","15,082,149.00","11,088,749.00","5,120,412.00","12,386,030.00","1,682,759.00","1,925,051.00","1,767,684.00","3,543,416.00","4,672,604.00","6,012,070.00","8,229,014.00","15,993,740.00", 
EQI,Equigold NL,Annual Balance Sheet - Total Assets,"46,970,235.00","63,681,502.00","74,967,706.00","115,127,684.00","117,313,925.00","128,634,471.00","170,688,000.00","228,879,000.00", , , , , , , , , , , , , , , 
EQM,Equatorial Mining Limited,Annual Balance Sheet - Total Assets,"189,087,000.00","189,152,000.00","154,208,000.00","261,078,000.00","181,123,000.00","263,446,000.00", , , , , , , , , , , , , , , , , 
EQN,Equinox Resources Limited,Annual Balance Sheet - Total Assets,"4,467,623.00","3,498,170.00","14,388,181.00","24,156,000.00","41,069,423.00","216,575,917.00","451,376,678.00","939,203,718.00","2,123,456,986.00","1,625,235,812.00","3,190,293,220.00", , , , , , , , , , ,"18,622,554.00", 
EQN1,Equinox Minerals Limited,Annual Balance Sheet - Total Assets,"4,467,623.00","3,498,170.00","14,388,181.00","24,156,000.00","41,069,423.00","216,575,917.00","451,376,678.00","939,203,718.00","2,123,456,986.00","1,625,235,812.00","3,190,293,220.00", , , , , , , , , , , , 
EQR,EQ Resources Limited,Annual Balance Sheet - Total Assets, , , , , , ,"4,030,930.00","5,831,501.00","4,125,899.00","4,544,677.00","5,551,622.00","7,773,154.00","17,189,401.00","15,390,647.00","14,920,997.00","12,766,308.00","12,065,218.00","2,551,726.00","2,869,294.00","15,966,609.00","21,417,760.00","25,745,819.00", 
EQS,Equity Story Group Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"5,651,764.00","4,495,098.00"
EQT,EQT Holdings Limited,Annual Balance Sheet - Total Assets,"16,826,642.00","16,312,753.00","18,738,046.00","18,462,242.00","22,080,069.00","27,348,762.00","44,775,956.00","59,012,042.00","62,401,295.00","56,874,540.00","58,642,213.00","61,877,382.00","65,482,878.00","70,369,825.00","238,864,350.00","252,334,255.00","257,832,000.00","292,110,000.00","311,999,000.00","309,551,000.00","342,666,000.00","353,834,000.00","371,150,000.00"
EQX,Equatorial Resources Limited,Annual Balance Sheet - Total Assets,"5,860,399.00","6,460,925.00","6,716,355.00","2,213,525.00","3,781,889.00","3,367,550.00","2,522,647.00","1,973,798.00","21,556,961.00","394,314.00","4,379,123.00","72,140,408.00","96,272,676.00","65,452,428.00","51,636,115.00","45,517,435.00","43,471,572.00","42,457,216.00","42,332,897.00","42,639,825.00","42,530,487.00","35,251,813.00", 
ERA,Energy Resources of Australia Limited,Annual Balance Sheet - Total Assets,"807,966,000.00","810,699,000.00","830,260,000.00","756,327,000.00","771,912,000.00","909,507,000.00","869,288,000.00","985,353,000.00","1,170,409,000.00","1,359,131,000.00","1,423,396,000.00","1,948,972,000.00","1,826,275,000.00","1,627,561,000.00","1,341,724,000.00","1,100,815,000.00","819,432,000.00","797,312,000.00","635,766,000.00","566,577,000.00","1,000,153,000.00","855,930,000.00", 
ERC,eircom Holdings Limited,Annual Balance Sheet - Total Assets, , , , , ,"1,003,820,000.00","1,309,649,000.00","10,423,676,000.00","11,145,019,000.00","9,419,884,000.00", , , , , , , , , , , , , 
ERD,EROAD Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"157,899,568.00","341,202,714.00"
ERF,Elanor Retail Property Fund,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"267,905,000.00","326,193,000.00","340,103,000.00","327,823,000.00","246,526,000.00","204,539,000.00"
ERG,Eneco Refresh Ltd,Annual Balance Sheet - Total Assets, , , , , ,"6,564,964.00","6,129,357.00","5,577,345.00","4,981,749.00","5,626,790.00","5,451,947.00","4,534,973.00","4,343,964.00","4,679,978.00","5,368,860.00","5,277,581.00","5,442,829.00","7,925,811.00","6,676,731.00","13,399,768.00","14,236,752.00","16,189,848.00", 
ERL,Empire Resources Limited,Annual Balance Sheet - Total Assets, , , , , , ,"8,016,765.00","8,930,309.00","1,511,777.00","883,085.00","1,957,607.00","2,978,920.00","1,544,897.00","762,748.00","434,156.00","382,147.00","404,766.00","5,143,541.00","2,511,512.00","1,382,174.00","4,679,234.00","5,145,081.00", 
ERM,Emmerson Resources Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"29,507,909.00","29,346,015.00","30,963,146.00","30,187,131.00","28,642,103.00","33,804,646.00","28,995,216.00","25,884,137.00","28,096,921.00","22,907,474.00","19,402,991.00","16,789,131.00","17,679,168.00","16,699,815.00","23,138,707.00", 
ERS,Environmental Recovery Services Limited,Annual Balance Sheet - Total Assets,"26,272,000.00","28,393,000.00","29,718,000.00", , , , , , , , , , , , , , , , , , , , 
ERTH,BetaShares Climate Change Innovation ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"95,004,000.00", 
ERW,Errawarra Resources Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"6,285,426.00","3,588,687.00", 
ERX,Exore Resources Ltd,Annual Balance Sheet - Total Assets,"1,848,610.00","821,715.00","11,279,426.00","13,442,583.00","7,666,686.00","5,420,433.00","3,030,672.00","4,409,349.00","4,008,291.00","3,152,263.00","3,498,965.00","5,163,593.00","3,359,875.00","2,948,220.00","2,400,321.00","2,700,869.00","19,706,964.00","18,322,124.00","16,180,331.00","13,987,174.00", , , 
ESE,Esense-Lab Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"4,323,921.00","3,575,641.00","3,064,607.00","907,793.00","711,503.00", , 
ESG,Eastern Star Gas Limited,Annual Balance Sheet - Total Assets,"9,595,000.00","9,565,061.00","9,324,938.00","11,512,459.00","21,729,000.00","23,916,000.00","24,321,000.00","50,970,000.00","108,138,000.00","160,014,000.00","180,583,000.00","291,060,000.00", , , , , , , , , , , 
ESGI,VanEck MSCI International Sustainable Equity ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"24,803,000.00","36,343,000.00","83,280,000.00", 
ESK,Etherstack PLC,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"18,437,376.00","14,890,215.00","16,274,027.00","15,955,864.00","11,817,684.00","10,891,376.00","8,929,487.00","9,540,946.00","9,223,522.00","13,118,670.00","17,304,299.00", 
ESL,Eco Systems Ltd,Annual Balance Sheet - Total Assets,"37,419,722.00","24,142,412.00","12,868,707.00","10,479,854.00","8,077,184.00", , , , ,"2,451,746.00","2,111,871.00","7,129,338.00","3,849,920.00","3,949,328.00","3,835,223.00","919,149.00","2,781,533.00","2,987,324.00","1,051,365.00","197,675.00","70,347.00", , 
ESL1,Earth Sanctuaries Limited,Annual Balance Sheet - Total Assets,"37,419,722.00","24,142,412.00","12,868,707.00","10,479,854.00","8,077,184.00", , , , , , , , , , , , , , , , , , 
ESPO,VanEck Video Gaming and Esports ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"107,748,000.00", 
ESR,Estrella Resources Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"6,728,000.00","6,405,669.00","4,122,445.00","3,564,974.00","419,146.00","1,008,261.00","3,795,769.00","4,291,034.00","4,656,015.00","4,654,520.00","15,420,410.00", 
ESS,Essential Metals Limited,Annual Balance Sheet - Total Assets, , , ,"5,155,302.00","5,468,268.00","5,297,375.00","5,835,354.00","11,461,630.00","10,490,970.00","7,349,765.00","10,091,575.00","10,085,822.00","14,537,213.00","12,417,099.00","9,174,280.00","9,394,936.00","14,096,061.00","13,012,503.00","15,713,254.00","18,008,645.00","19,521,000.00","21,560,000.00", 
ESS1,Essa Australia Limited,Annual Balance Sheet - Total Assets, , , , , ,"12,263,275.00","12,571,830.00","19,538,776.00","27,918,451.00","23,843,755.00","25,025,486.00", , , , , , , , , , , , 
ESTX,ETFS EURO STOXX 50 ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"12,760,000.00","67,644,000.00","64,349,000.00","50,339,000.00","60,943,000.00", 
ETF,UBS IQ Morningstar Australia Quality ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"124,926,000.00","187,907,000.00","55,878,000.00","7,199,636.00","27,954,000.00","8,559,936.00","8,010,645.00", , , 
ETHI,Betashares Global Sustainability Leaders ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"60,610,000.00","213,869,000.00","344,209,000.00","707,910,000.00","1,546,667,000.00", 
ETPMAG,ETFS Physical Silver,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"407,919.00","407,940.00", 
ETR,Etrade Australia Limited,Annual Balance Sheet - Total Assets,"55,980,631.00","45,054,205.00","56,878,943.00","75,195,932.00","106,752,246.00","161,162,650.00","259,515,621.00", , , , , , , , , , , , , , , , 
EUR,European Lithium Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"9,257,778.00","6,339,261.00","8,576,596.00","5,261,174.00","519,621.00","348,608.00","1,533,843.00","22,871,176.00","31,584,852.00","34,680,796.00","37,196,136.00","44,274,625.00", 
EUZ,Europa Metals Ltd,Annual Balance Sheet - Total Assets, , , , , , ,"6,119,976.00","8,793,460.00","6,819,577.00","6,013,850.00","1,588,271.00","8,621,069.00","3,921,198.00","2,174,723.00","1,886,890.00","1,378,397.00","1,178,681.00","1,816,735.00","2,714,042.00", , , , 
EV1,Evolution Energy Minerals Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"15,812,548.00", , 
EVE,EVE Health Group Limited,Annual Balance Sheet - Total Assets, , , , ,"395,334.00","2,496,513.00","6,297,177.00","19,423,250.00","26,831,156.00","23,333,366.00","26,380,968.00","26,677,789.00","23,681,913.00","8,125,044.00","8,199,147.00","2,764,256.00","1,922,640.00","3,071,191.00","7,457,256.00","8,778,950.00","14,113,519.00","11,923,904.00", 
EVF,Evergreen Forests Limited,Annual Balance Sheet - Total Assets,"150,186,106.00","158,995,695.00", , , , , , , , , , , , , , , , , , , , , 
EVM,EnviroMission Limited,Annual Balance Sheet - Total Assets, ,"5,412,474.00","9,451,072.00","8,765,302.00","9,085,597.00","7,899,715.00","7,514,787.00","7,009,887.00","6,346,687.00","3,883,535.00","475,898.00","1,107,211.00","1,486,175.00","3,200,811.00","3,666,775.00","3,173,642.00","2,413,810.00","2,203,845.00","1,249,147.00", , , , 
