yearmonth,ticker,industry,ret,rmrf,smb,hml,rmw,cma,wml,pmc,ticker_encode,date,winsor_ret,winsor_rmrf,winsor_smb,winsor_hml,winsor_rmw,winsor_cma,winsor_wml,winsor_pmc,_Nobs,_R2,_adjR2,_b_winsor_rmrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_rmw,_b_winsor_cma,_b_winsor_wml,_b_winsor_pmc,_b_cons
201406,AIO,81,.005357143,-.041637085,.0026333868,-.0029065707,-.012205785,-.011612218,-.00092801452,-.013326338,AIO,2014m6,.005357143,-.041637085,.0026333868,-.0029065707,-.012205785,-.011612218,-.00092801452,-.013326338,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201511,AIO,81,.042682927,-.031463549,.009106705,-.041353568,.0032805679,-.0074829734,.02747385,.022593733,AIO,2015m11,.042682927,-.031463549,.009106705,-.041353568,.0032805679,-.0074829734,.02747385,.022593733,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201311,AIO,81,-.0085910652,-.036660943,.040589415,.062625177,.020224607,.051032905,.098655224,.0034327735,AIO,2013m11,-.0085910652,-.036660943,.040589415,.062625177,.020224607,.051032905,.098655224,.0034327735,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201303,AIO,81,.0017921147,-.056885272,-.01832654,-.023155572,-.0058104736,-.0022626126,.049772684,-.012497874,AIO,2013m3,.0017921147,-.056885272,-.01832654,-.023155572,-.0058104736,-.0022626126,.049772684,-.012497874,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
200903,AIO,81,1.046729,.060976505,-.089603812,-.12200058,-.036548231,-.13298731,-.16040719,-.041449185,AIO,2009m3,.32166666,.060976505,-.074928038,-.10561209,-.036548231,-.092935197,-.12695561,-.041449185,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201112,AIO,81,-.015317286,-.046954721,-.029770648,-.0014521466,-.010529854,-.0094444761,-.014378013,-.0046219523,AIO,2011m12,-.015317286,-.046954721,-.029770648,-.0014521466,-.010529854,-.0094444761,-.014378013,-.0046219523,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201004,AIO,81,-.10211267,-.05080511,.023641355,-.023729388,-.0052144192,.0078839362,-.011024968,-.029929928,AIO,2010m4,-.10211267,-.05080511,.023641355,-.023729388,-.0052144192,.0078839362,-.011024968,-.029929928,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201006,AIO,81,.0125,-.067090943,-.014331222,.0090777893,-.0039714887,.0078824358,-.022897923,.00648476,AIO,2010m6,.0125,-.067090943,-.014331222,.0090777893,-.0039714887,.0078824358,-.022897923,.00648476,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201011,AIO,81,.036247335,-.045245245,.025828529,.021566084,-.0067487312,.03090287,.067032166,-.026086986,AIO,2010m11,.036247335,-.045245245,.025828529,.021566084,-.0067487312,.03090287,.067032166,-.026086986,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201007,AIO,81,.043209877,-.0026736301,-.061768129,-.06015572,-.040901668,-.037771702,-.046213131,.023083117,AIO,2010m7,.043209877,-.0026736301,-.061768129,-.06015572,-.040901668,-.037771702,-.046213131,.023083117,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201012,AIO,81,-.016460905,-.011711375,-.030439733,-.080313645,-.050786775,-.057032846,-.051638514,.0039862283,AIO,2010m12,-.016460905,-.011711375,-.030439733,-.080313645,-.050786775,-.057032846,-.051638514,.0039862283,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201601,AIO,81,.018306635,-.067633033,.021708084,.025412535,.044757999,.050829183,.021810986,.0020477236,AIO,2016m1,.018306635,-.067633033,.021708084,.025412535,.044757999,.050829183,.021810986,.0020477236,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201405,AIO,81,.035120148,-.023956224,-.0088153025,.012411557,-.013200194,.0061331899,.010717395,-.011335436,AIO,2014m5,.035120148,-.023956224,-.0088153025,.012411557,-.013200194,.0061331899,.010717395,-.011335436,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201302,AIO,81,.1552795,.014508432,.0067259176,.026148282,.020888058,.032420088,.04759381,.019456213,AIO,2013m2,.1552795,.014508432,.0067259176,.026148282,.020888058,.032420088,.04759381,.019456213,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201404,AIO,81,.040384617,-.011402978,-.044240918,.018410649,-.011872596,-.0045251856,-.035900615,-.022531522,AIO,2014m4,.040384617,-.011402978,-.044240918,.018410649,-.011872596,-.0045251856,-.035900615,-.022531522,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201508,AIO,81,.044280443,-.093693919,.0098756747,.028240761,.019976472,.0153852,.019364303,.017478867,AIO,2015m8,.044280443,-.093693919,.0098756747,.028240761,.019976472,.0153852,.019364303,.017478867,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201111,AIO,81,-.010822511,-.071852252,.058870103,.03747667,.064952552,.063169762,.10532741,-.027011456,AIO,2011m11,-.010822511,-.071852252,.058870103,.03747667,.064952552,.063169762,.10232159,-.027011456,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201211,AIO,81,-.046052631,-.028626604,-.031645346,.02367215,-.0070708469,.00078901305,.045162398,.02576392,AIO,2012m11,-.046052631,-.028626604,-.031645346,.02367215,-.0070708469,.00078901305,.045162398,.02576392,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201212,AIO,81,.071264371,.018748131,.022406761,.013064667,.010754257,.0097497301,-.0071263099,.033795144,AIO,2012m12,.071264371,.018748131,.022406761,.013064667,.010754257,.0097497301,-.0071263099,.033795144,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201604,AIO,81,-.014508928,.027977666,.017465761,.019766362,.005062521,.01206435,-.0061404053,.00081939221,AIO,2016m4,-.014508928,.027977666,.017465761,.019766362,.005062521,.01206435,-.0061404053,.00081939221,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201204,AIO,81,-.034693878,-.0077642114,-.024582379,.0082566151,.012137587,-.00040093742,.014426365,-.053333145,AIO,2012m4,-.034693878,-.0077642114,-.024582379,.0082566151,.012137587,-.00040093742,.014426365,-.053333145,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201307,AIO,81,.011952192,.039029166,.045528661,-.0035302087,.036804803,.011249032,.034649499,.012340062,AIO,2013m7,.011952192,.039029166,.045528661,-.0035302087,.036804803,.011249032,.034649499,.012340062,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201607,AIO,81,.029312288,.05090794,-.050573755,.0063898433,.0019472748,-.014342143,.021000957,.006125119,AIO,2016m7,.029312288,.05090794,-.050573755,.0063898433,.0019472748,-.014342143,.021000957,.006125119,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201602,AIO,81,-.0033707866,-.028846459,-.012165266,.026317928,-.024992997,.0087170871,-.018330533,.050199777,AIO,2016m2,-.0033707866,-.028846459,-.012165266,.026317928,-.024992997,.0087170871,-.018330533,.050199777,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201512,AIO,81,.022222223,.0064344979,-.01699822,-.042089857,-.0041080071,-.0036160143,.0094709964,.0072157821,AIO,2015m12,.022222223,.0064344979,-.01699822,-.042089857,-.0041080071,-.0036160143,.0094709964,.0072157821,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201310,AIO,81,-.0017152659,.01624893,-.042026408,-.011813846,.024774741,-.020053634,-.00053318217,.014781717,AIO,2013m10,-.0017152659,.01624893,-.042026408,-.011813846,.024774741,-.020053634,-.00053318217,.014781717,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201205,AIO,81,-.040169135,-.10046597,.081407823,.11353949,.07893616,.093551226,.12557542,-.027241603,AIO,2012m5,-.040169135,-.099070437,.081407823,.10987329,.07893616,.089470416,.10232159,-.027241603,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201605,AIO,81,.006795017,.0095823696,.060728043,.035465065,.062524989,.040538803,.093178816,.008603082,AIO,2016m5,.006795017,.0095823696,.060728043,.035465065,.062524989,.040538803,.093178816,.008603082,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201411,AIO,81,-.062200956,-.035074618,.039365388,.060208693,.013751972,.037706219,.088207163,.0014760898,AIO,2014m11,-.062200956,-.035074618,.039365388,.060208693,.013751972,.037706219,.088207163,.0014760898,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201003,AIO,81,.05185185,.018333288,-.032468151,-.016630866,-.018865576,-.048208278,-.012161449,-.010803086,AIO,2010m3,.05185185,.018333288,-.032468151,-.016630866,-.018865576,-.048208278,-.012161449,-.010803086,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201101,AIO,81,.0062761507,-.044018153,.014968692,.054805521,.019781882,.044359874,.028281771,-.0028327461,AIO,2011m1,.0062761507,-.044018153,.014968692,.054805521,.019781882,.044359874,.028281771,-.0028327461,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201603,AIO,81,.010146561,.025813079,-.088500716,-.057728875,-.052413739,-.054371946,-.10519211,-.0042854408,AIO,2016m3,.010146561,.025813079,-.074928038,-.057728875,-.052413739,-.054371946,-.10519211,-.0042854408,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201109,AIO,81,-.072494671,-.10485661,.091070056,.11402384,.10921448,.13413574,.054562602,-.029510254,AIO,2011m9,-.072494671,-.099070437,.091070056,.10987329,.094508007,.089470416,.054562602,-.029510254,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201110,AIO,81,.062068965,.027679056,-.094775848,-.077557415,-.062945016,-.065644123,-.07951194,.00080847531,AIO,2011m10,.062068965,.027679056,-.074928038,-.077557415,-.062945016,-.065644123,-.07951194,.00080847531,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201009,AIO,81,-.013944224,.0015790151,-.062350761,-.084860243,-.089934103,-.075081535,-.088827081,-.0028920639,AIO,2010m9,-.013944224,.0015790151,-.062350761,-.084860243,-.070702285,-.075081535,-.088827081,-.0028920639,91,.3324841544388532,.276187637343335,.7134533357915526,-.2515907442288571,-.0179178387068164,.3828635681345645,.0665445184785343,-.4200435067223802,.7741569388586249,.0319247406126204
201908,AIS,122,-.10523775,-.033259168,.042104345,-.0049981545,.045490801,.013781274,.050519172,-.011060631,AIS,2019m8,-.10523775,-.033259168,.042104345,-.0049981545,.045490801,.013781274,.050519172,-.011060631,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201911,AIS,122,-.10714286,.027800994,.0072695296,.018204782,.042834647,.017693788,.014321234,.04495443,AIS,2019m11,-.10714286,.027800994,.0072695296,.018204782,.042834647,.017693788,.014321234,.04495443,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202010,AIS,122,.18862192,.023161257,.0047466783,.0079757525,.01170937,.013222999,.013021181,-.02006318,AIS,2020m10,.18862192,.023161257,.0047466783,.0079757525,.01170937,.013222999,.013021181,-.02006318,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202110,AIS,122,-.030249268,-.0012682996,-.031974263,-.046489399,-.056420807,-.047253352,-.040377762,-.0011289456,AIS,2021m10,-.030249268,-.0012682996,-.031974263,-.046489399,-.056420807,-.047253352,-.040377762,-.0011289456,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201903,AIS,122,-.11109979,-.0013447987,.006711782,.02113083,.015685875,.0085267667,.046540622,.0096026706,AIS,2019m3,-.11109979,-.0013447987,.006711782,.02113083,.015685875,.0085267667,.046540622,.0096026706,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201606,AIS,122,-.28940144,-.032061413,-.017171076,-.014733019,-.015318152,-.029458875,.010135147,.0084572714,AIS,2016m6,-.25675213,-.032061413,-.017171076,-.014733019,-.015318152,-.029458875,.010135147,.0084572714,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202004,AIS,122,.30581039,.10425772,-.048922099,-.11277871,.0013920193,-.092935197,-.013843284,-.0039120009,AIS,2020m4,.30581039,.10425772,-.048922099,-.10561209,.0013920193,-.092935197,-.013843284,-.0039120009,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201604,AIS,122,.13855073,.027977666,.017465761,.019766362,.005062521,.01206435,-.0061404053,.00081939221,AIS,2016m4,.13855073,.027977666,.017465761,.019766362,.005062521,.01206435,-.0061404053,.00081939221,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201705,AIS,122,.024517475,.0077409809,-.0048718117,.010278859,-.0096879192,.0094761746,.0044593965,-.04703138,AIS,2017m5,.024517475,.0077409809,-.0048718117,.010278859,-.0096879192,.0094761746,.0044593965,-.04703138,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201508,AIS,122,-.45456269,-.093693919,.0098756747,.028240761,.019976472,.0153852,.019364303,.017478867,AIS,2015m8,-.25675213,-.093693919,.0098756747,.028240761,.019976472,.0153852,.019364303,.017478867,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201507,AIS,122,-.083304346,.020738255,-.011307925,.023754317,.10019632,.071346313,-.0044639432,.038442384,AIS,2015m7,-.083304346,.020738255,-.011307925,.023754317,.094508007,.071346313,-.0044639432,.038442384,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202103,AIS,122,-.2,.018034449,.0062767561,.072187833,.027491884,.044381596,-.0096860826,-.062186133,AIS,2021m3,-.2,.018034449,.0062767561,.072187833,.027491884,.044381596,-.0096860826,-.062186133,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201910,AIS,122,.018012008,-.0073770508,-.04884509,-.028576653,-.0094775483,-.041341871,-.011328992,.033273898,AIS,2019m10,.018012008,-.0073770508,-.04884509,-.028576653,-.0094775483,-.041341871,-.011328992,.033273898,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202006,AIS,122,-.037969284,.035593837,-.058444761,-.017111029,-.037001677,-.037777897,.00025689954,-.0016902292,AIS,2020m6,-.037969284,.035593837,-.058444761,-.017111029,-.037001677,-.037777897,.00025689954,-.0016902292,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202101,AIS,122,-.1699356,.0055757812,.025690803,.015213263,-.036066242,.014608789,.066089787,-.025749048,AIS,2021m1,-.1699356,.0055757812,.025690803,.015213263,-.036066242,.014608789,.066089787,-.025749048,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201701,AIS,122,-.018216319,-.010673471,-.05846893,-.011899194,-.049288858,-.017636739,-.015437346,.065878622,AIS,2017m1,-.018216319,-.010673471,-.05846893,-.011899194,-.049288858,-.017636739,-.015437346,.055145532,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201902,AIS,122,-.16281253,.044452436,.0055795689,.015241758,.021649314,.0089359079,.010766638,-.024631871,AIS,2019m2,-.16281253,.044452436,.0055795689,.015241758,.021649314,.0089359079,.010766638,-.024631871,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202111,AIS,122,-.031284302,.0064090383,.074333228,.047926456,.094508007,.0601792,.045919541,.052651878,AIS,2021m11,-.031284302,.0064090383,.074333228,.047926456,.094508007,.0601792,.045919541,.052651878,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201806,AIS,122,.23069513,.01344852,.010204897,.017471086,.030877717,.023918549,.0092838313,-.01733906,AIS,2018m6,.23069513,.01344852,.010204897,.017471086,.030877717,.023918549,.0092838313,-.01733906,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202109,AIS,122,-.10814873,-.024216058,.045690466,.036834721,.0013099505,.016985638,.031134471,-.087638296,AIS,2021m9,-.10814873,-.024216058,.045690466,.036834721,.0013099505,.016985638,.031134471,-.087638296,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201912,AIS,122,-.059816513,-.019312907,-.018756952,-.022819668,-.0278497,-.042165942,-.014017114,.012139016,AIS,2019m12,-.059816513,-.019312907,-.018756952,-.022819668,-.0278497,-.042165942,-.014017114,.012139016,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201712,AIS,122,.59988868,.0071592815,-.021437757,-.062863529,-.012394103,-.031940065,-.026980642,-.0079680467,AIS,2017m12,.32166666,.0071592815,-.021437757,-.062863529,-.012394103,-.031940065,-.026980642,-.0079680467,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201905,AIS,122,-.37380344,.0042160111,.021855986,-.00043350176,.040176112,.030914271,.078750156,.0028833377,AIS,2019m5,-.25675213,.0042160111,.021855986,-.00043350176,.040176112,.030914271,.078750156,.0028833377,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201504,AIS,122,.74960876,-.031718027,.055330433,-.038504347,-.10306957,-.071121737,.010086956,.013394006,AIS,2015m4,.32166666,-.031718027,.055330433,-.038504347,-.070702285,-.071121737,.010086956,.013394006,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202002,AIS,122,-.092422701,-.088748544,.010764377,.067450456,.0033436539,.032717351,-.0018096262,.0070900642,AIS,2020m2,-.092422701,-.088748544,.010764377,.067450456,.0033436539,.032717351,-.0018096262,.0070900642,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202012,AIS,122,.38890019,.032206435,-.027641002,-.064692393,-.014682614,-.040503401,.018433265,.042402066,AIS,2020m12,.32166666,.032206435,-.027641002,-.064692393,-.014682614,-.040503401,.018433265,.042402066,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202005,AIS,122,-.085089773,.056262679,.041350443,-.099257998,.056239557,-.041969426,-.0093317013,-.052551419,AIS,2020m5,-.085089773,.056262679,.041350443,-.099257998,.056239557,-.041969426,-.0093317013,-.052551419,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201909,AIS,122,-.19125977,.011398535,.0083470149,-.00081072742,.0044649281,-.0094707664,-.017931724,-.013264603,AIS,2019m9,-.19125977,.011398535,.0083470149,-.00081072742,.0044649281,-.0094707664,-.017931724,-.013264603,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201601,AIS,122,.024517475,-.067633033,.021708084,.025412535,.044757999,.050829183,.021810986,.0020477236,AIS,2016m1,.024517475,-.067633033,.021708084,.025412535,.044757999,.050829183,.021810986,.0020477236,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201906,AIS,122,-.083566882,.029658725,-.055349153,-.01274667,.0015527733,-.011957736,.018219022,.024603317,AIS,2019m6,-.083566882,.029658725,-.055349153,-.01274667,.0015527733,-.011957736,.018219022,.024603317,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201807,AIS,122,.4375163,-.0016853759,-.033033211,.0080444757,-.012046791,-.00021084685,-.014433872,.011989945,AIS,2018m7,.32166666,-.0016853759,-.033033211,.0080444757,-.012046791,-.00021084685,-.014433872,.011989945,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202001,AIS,122,.14871195,.039854653,.026935395,.011097918,.053192265,.0354793,.080699466,.0098088961,AIS,2020m1,.14871195,.039854653,.026935395,.011097918,.053192265,.0354793,.080699466,.0098088961,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201709,AIS,122,.058076225,-.019274648,.023042377,-.010709759,.0030933535,.0031941063,.023646893,.0082044192,AIS,2017m9,.058076225,-.019274648,.023042377,-.010709759,.0030933535,.0031941063,.023646893,.0082044192,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201511,AIS,122,-.33321738,-.031463549,.009106705,-.041353568,.0032805679,-.0074829734,.02747385,.022593733,AIS,2015m11,-.25675213,-.031463549,.009106705,-.041353568,.0032805679,-.0074829734,.02747385,.022593733,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
201505,AIS,122,.71437091,-.02161607,.13096279,.048163697,-.0018282133,.055350032,.10232159,.044486478,AIS,2015m5,.32166666,-.02161607,.091070056,.048163697,-.0018282133,.055350032,.10232159,.044486478,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
202009,AIS,122,-.053580765,-.035433196,.064302169,.036057342,.026435481,.018572453,.041954614,.0043717888,AIS,2020m9,-.053580765,-.035433196,.064302169,.036057342,.026435481,.018572453,.041954614,.0043717888,76,.2247927847364855,.1449920419887707,2.147397378076065,1.234667743694595,-.7322681326232285,-1.712244394167936,.3557647333676215,-.2561496067665699,1.794514560960042,.0368773524862498
